t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
5.52,TAKEOFF,TO_GROUND_ROLL,0.56,80,79.44,4.82,-3.27,-0.01,-0.49,0.01,90.49,0.095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,-0.007,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,1,-0.007,0.549,-0.0062,0.25,1,-0.0062,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.47,1939.17,6,0,0.06,0.06,45,13.33,0.1,0.06,5.34,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
5.8,TAKEOFF,TO_GROUND_ROLL,0.87,80,79.13,4.82,-3.27,0,-0.5,-0.32,90.56,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,0,1,0,-0.2,0,0,0,90,0,0,0,0,0,0,0,0,-0.008,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,1,-0.008,0.622,-0.007,0.25,1,-0.007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.92,1938.89,6,0,0.06,0.06,49,14.29,0.08,0.06,5.62,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
6.08,TAKEOFF,TO_GROUND_ROLL,1.22,80,78.78,4.82,-3.27,-0.01,-0.49,-0.06,90.63,0.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,0,1,0,-0.52,0,0,0,90,0,0,0,0,0,0,0,0,-0.008,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,1,-0.008,0.691,-0.0078,0.25,1,-0.0078,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.87,1938.56,6,0,0.06,0.06,53,14.29,0.08,0.06,5.9,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
6.38,TAKEOFF,TO_GROUND_ROLL,1.63,80,78.37,4.82,-3.28,-0.01,-0.5,-0.29,90.7,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,0,1,0,-0.24,0,0,0,90,0,0,0,0,0,0,0,0,-0.009,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.94,1,-0.009,0.76,-0.0085,0.25,1,-0.0085,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.29,1938.17,6,0,0.06,0.06,57,13.33,0.1,0.06,6.2,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
6.66,TAKEOFF,TO_GROUND_ROLL,2.06,80,77.94,4.82,-3.28,-0.02,-0.49,-0.12,90.77,0.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.43,0,0,0,90,0,0,0,0,0,0,0,0,-0.009,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.009,0.82,-0.0092,0.25,1,-0.0092,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.26,1937.76,6,0,0.06,0.06,61,14.29,0.08,0.06,6.48,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
6.96,TAKEOFF,TO_GROUND_ROLL,2.55,80,77.45,4.82,-3.28,-0.01,-0.49,-0.22,90.83,0.095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.31,0,0,0,90,0,0,0,0,0,0,0,0,-0.01,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.01,0.88,-0.0099,0.25,1,-0.0099,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.63,1937.28,6,0,0.06,0.06,65,13.33,0.1,0.06,6.78,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
7.26,TAKEOFF,TO_GROUND_ROLL,3.08,80,76.92,4.82,-3.29,-0.02,-0.49,-0.16,90.89,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.38,0,0,0,90,0,0,0,0,0,0,0,0,-0.011,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.011,0.938,-0.0105,0.25,1,-0.0105,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.46,1936.74,6,0,0.06,0.06,69,13.33,0.1,0.06,7.08,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
7.54,TAKEOFF,TO_GROUND_ROLL,3.61,80,76.39,4.82,-3.29,-0.02,-0.49,-0.21,90.94,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.012,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.012,0.989,-0.0111,0.25,1,-0.0111,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.97,1936.2,6,0,0.06,0.06,73,14.29,0.08,0.06,7.36,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
7.82,TAKEOFF,TO_GROUND_ROLL,4.17,80,75.83,4.82,-3.3,-0.03,-0.49,-0.17,90.99,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,-0.013,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.013,1.038,-0.0117,0.25,1,-0.0117,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.03,1935.61,6,0,0.06,0.06,77,14.29,0.08,0.06,7.64,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
8.12,TAKEOFF,TO_GROUND_ROLL,4.81,80,75.19,4.82,-3.31,-0.03,-0.49,-0.18,91.04,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.013,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.013,1.088,-0.0122,0.25,1,-0.0122,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.38,1934.93,6,0,0.06,0.06,81,13.33,0.1,0.06,7.94,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
8.4,TAKEOFF,TO_GROUND_ROLL,5.44,80,74.56,4.82,-3.32,-0.03,-0.49,-0.17,91.09,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.35,0,0,0,90,0,0,0,0,0,0,0,0,-0.014,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.014,1.134,-0.0128,0.25,1,-0.0128,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.52,1934.25,6,0,0.06,0.06,85,14.29,0.08,0.06,8.22,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
8.68,TAKEOFF,TO_GROUND_ROLL,6.1,80,73.9,4.82,-3.32,-0.04,-0.48,-0.18,91.13,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.016,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.016,1.178,-0.0133,0.25,1,-0.0133,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.22,1933.51,6,0,0.06,0.06,89,14.29,0.08,0.06,8.5,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
8.98,TAKEOFF,TO_GROUND_ROLL,6.85,80,73.15,4.82,-3.34,-0.04,-0.48,-0.18,91.18,0.091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.017,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.017,1.225,-0.0138,0.25,1,-0.0138,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.14,1932.67,6,0,0.06,0.06,93,13.33,0.1,0.06,8.8,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
9.26,TAKEOFF,TO_GROUND_ROLL,7.57,80,72.43,4.82,-3.35,-0.04,-0.48,-0.18,91.22,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.018,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.018,1.267,-0.0142,0.25,1,-0.0142,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.95,1931.82,6,0,0.06,0.06,97,14.29,0.08,0.06,9.08,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
9.56,TAKEOFF,TO_GROUND_ROLL,8.38,80,71.62,4.82,-3.36,-0.05,-0.48,-0.17,91.26,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.02,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.02,1.31,-0.0147,0.25,1,-0.0147,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.93,1930.86,6,0,0.06,0.06,101,13.33,0.1,0.06,9.38,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
9.86,TAKEOFF,TO_GROUND_ROLL,9.22,80,70.78,4.82,-3.38,-0.05,-0.48,-0.17,91.3,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.021,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.021,1.353,-0.0152,0.25,1,-0.0152,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.43,1929.83,6,0,0.06,0.06,105,13.33,0.1,0.06,9.68,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
10.14,TAKEOFF,TO_GROUND_ROLL,10.03,80,69.97,4.82,-3.4,-0.06,-0.48,-0.17,91.34,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.023,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.023,1.392,-0.0157,0.25,1,-0.0157,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.94,1928.81,6,0,0.06,0.06,109,14.29,0.08,0.06,9.96,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
10.42,TAKEOFF,TO_GROUND_ROLL,10.87,80,69.13,4.82,-3.41,-0.06,-0.48,-0.17,91.38,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.025,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.025,1.43,-0.0161,0.25,1,-0.0161,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.04,1927.73,6,0,0.06,0.06,113,14.29,0.08,0.06,10.24,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
10.72,TAKEOFF,TO_GROUND_ROLL,11.8,80,68.2,4.82,-3.43,-0.07,-0.48,-0.17,91.42,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.027,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,1,-0.027,1.47,-0.0165,0.25,1,-0.0165,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.2,1926.51,6,0,0.06,0.06,117,13.33,0.1,0.06,10.54,LANDED,C-1000F,0:/Integrated Flight Computer/aircraft/c_1000f_cfg.ks (inferred preloaded)
