t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
139.54,ROLLOUT,ILS_TRACK,27.3,76,48.7,1.4,-0.06,-10.29,-10.7,271.16,28.003,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.87,1,0.468,0.889,-0.0222,1,0,-0.0222,0,0,0,1,1,16.74,LANDED
139.74,ROLLOUT,ILS_TRACK,26.28,76,49.72,1.45,-0.03,-9.31,-9.1,267.68,25.542,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.87,1,0.473,-2.478,0.062,1,0,0.062,0,0,0,1,1,16.94,LANDED
139.94,ROLLOUT,ILS_TRACK,25.23,76,50.77,1.52,-0.15,-7.81,-6.81,264.46,20.898,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.88,1,0.481,-5.836,0.1459,1,0,0.1459,0,0,0,1,1,17.14,LANDED
140.14,ROLLOUT,ILS_TRACK,24.18,76,51.82,1.59,-0.41,-5.63,-4.05,262.09,14.337,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.89,1,0.489,-8.412,0.2103,1,0,0.2103,0,0,0,1,1,17.34,LANDED
140.36,ROLLOUT,ILS_TRACK,23.04,76,52.96,1.64,-0.82,-2.5,-0.47,260.82,5.268,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.9,1,0.499,-9.964,0.2491,1,0,0.2491,0,0,0,1,1,17.56,LANDED
140.56,ROLLOUT,ILS_TRACK,22,76,54,1.69,-0.06,0.12,0.4,260.83,-1.699,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.91,1,0.506,-10.134,0.2533,1,0,0.2533,0,0,0,1,1,17.76,LANDED
140.76,ROLLOUT,ILS_TRACK,20.77,76,55.23,1.66,0.11,-0.53,-0.69,261.59,-2.267,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.516,-9.551,0.2388,1,0,0.2388,0,0,0,1,1,17.96,LANDED
140.96,ROLLOUT,ILS_TRACK,19.76,76,56.24,1.6,0.05,-1.72,-1.87,263.45,-0.169,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.93,1,0.529,-7.973,0.1993,1,0,0.1993,0,0,0,1,1,18.16,LANDED
141.16,ROLLOUT,ILS_TRACK,18.43,76,57.57,1.63,-0.05,-1.27,-1.3,266.83,1.732,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.94,1,0.541,-4.884,0.1221,1,0,0.1221,0,0,0,1,1,18.36,LANDED
141.38,ROLLOUT,ILS_TRACK,17.19,76,58.81,1.65,-0.02,-0.7,-0.83,271.19,3.26,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.95,1,0.55,-0.53,0.0132,1,0,0.0132,0,0,0,1,1,18.58,LANDED
141.58,ROLLOUT,ILS_TRACK,16.09,76,59.91,1.67,0.38,-1.19,-2.64,274.69,3.891,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.95,1,0.553,3.109,-0.0777,1,0,-0.0777,0,0,0,1,1,18.78,LANDED
141.78,ROLLOUT,ILS_TRACK,15.11,76,60.89,1.63,0.32,-2.86,-4.13,276.98,5.522,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.95,1,0.551,5.685,-0.1421,1,0,-0.1421,0,0,0,1,1,18.98,LANDED
141.98,ROLLOUT,ILS_TRACK,14.1,76,61.9,1.63,0.07,-3.5,-4.14,277.75,7.044,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.95,1,0.546,6.747,-0.1687,1,0,-0.1687,0,0,0,1,1,19.18,LANDED
142.18,ROLLOUT,ILS_TRACK,13.07,76,62.93,1.63,-0.06,-3.37,-3.36,277.54,7.416,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.94,1,0.541,6.707,-0.1677,1,0,-0.1677,0,0,0,1,1,19.38,LANDED
142.4,ROLLOUT,ILS_TRACK,11.94,76,64.06,1.64,-0.26,-2.69,-1.6,276.32,5.408,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.94,1,0.535,5.69,-0.1422,1,0,-0.1422,0,0,0,1,1,19.6,LANDED
142.6,ROLLOUT,ILS_TRACK,10.93,76,65.07,1.65,-0.46,-1.18,1.64,274.17,0.93,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.93,1,0.53,3.736,-0.0934,1,0,-0.0934,0,0,0,1,1,19.8,LANDED
142.8,ROLLOUT,ILS_TRACK,9.78,76,66.22,1.65,0.04,-0.64,-0.7,271.42,-0.934,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.524,1.048,-0.0262,1,0,-0.0262,0,0,0,1,1,20,LANDED
143,ROLLOUT,ILS_TRACK,8.28,76,67.72,1.62,0.08,-1.41,-2.11,268.94,-1.256,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.521,-1.565,0.0391,1,0,0.0391,0,0,0,1,1,20.2,LANDED
143.2,ROLLOUT,ILS_TRACK,7.02,76,68.98,1.62,-0.02,-1.43,-1.37,267.56,-0.751,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.52,-3.17,0.0792,1,0,0.0792,0,0,0,1,1,20.4,LANDED
143.42,ROLLOUT,ILS_TRACK,5.45,76,70.55,1.61,0,-1.48,-1.48,267.04,-0.323,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.52,-3.859,0.0965,1,0,0.0965,0,0,0,1,1,20.62,LANDED
143.62,ROLLOUT,ILS_TRACK,3.85,76,72.15,1.61,0,-1.49,-1.6,267.18,-0.233,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.52,-3.786,0.0946,1,0,0.0946,0,0,0,1,1,20.82,LANDED
143.82,DONE,ILS_TRACK,2.09,76,73.91,1.62,-0.02,-1.37,-0.82,267.37,-0.096,0,13.199,270.4,-0.284,0.47,0.21,0.393,-0.018,-0.051,-0.284,-0.326,0.933,270.92,1,0.521,-3.587,0.0897,1,0,0,0,0,0,1,1,0.04,LANDED
# end T+143.9  IAS 1.3 m/s
