t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,APPROACH,FLY_TO_FIX,198.06,175.13,-22.93,2480.55,-23.22,2.23,8.23,269.66,-1.906,0.032,-1.832,9.61,-4.913,0,0,0,0,0,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,FLYING
0.54,APPROACH,ILS_TRACK,198.31,175.58,-22.73,2473.49,-23.72,0.53,6.6,269.83,-2.176,0,-8.19,107.55,-6,0,0,0,0,0,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.56,FLYING
0.8,APPROACH,ILS_TRACK,198.62,176.02,-22.59,2467,-24.54,-0.17,6.02,269.83,-3.255,0,-14.511,245.4,0,33.79,-21.83,46.201,-31.519,68.905,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.84,FLYING
1.06,APPROACH,ILS_TRACK,198.86,176.44,-22.42,2460.12,-25.34,0.23,6.54,269.87,-0.723,0,-20,270.01,0,32.83,-25.44,46.138,-0.39,18.768,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.1,FLYING
1.38,APPROACH,ILS_TRACK,199.04,176.95,-22.09,2452.69,-25.46,0.95,7.33,269.54,3,0,-20,269.89,0,31.85,-29.27,46.071,-0.508,18.354,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.42,FLYING
1.64,APPROACH,ILS_TRACK,199.09,177.37,-21.72,2445.49,-25.51,0.69,7.13,269.25,2.458,0,-20,270.03,0,30.94,-33.09,46.008,-0.366,21.667,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.68,FLYING
1.9,APPROACH,ILS_TRACK,199.12,176.95,-22.17,2439.31,-25.8,0.64,7.13,269.24,1.672,0,-20,269.99,0,30.11,-36.45,45.954,-0.405,21.286,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.94,FLYING
2.16,APPROACH,ILS_TRACK,199.13,176.54,-22.59,2432.61,-25.94,0.74,7.26,269.3,1.107,0,-20,270.14,0,29.17,-40.08,45.895,-0.261,23.174,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.2,FLYING
2.46,APPROACH,ILS_TRACK,199.07,176.06,-23.01,2424.86,-26.02,0.89,7.43,269.36,0.626,0,-20,270.2,0,28.06,-44.29,45.828,-0.202,24.521,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.5,FLYING
2.72,APPROACH,ILS_TRACK,198.95,175.64,-23.31,2418.14,-26.01,1.02,7.58,269.41,0.317,0,-20,270.24,0,27.1,-47.95,45.769,-0.162,25.658,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.76,FLYING
2.98,APPROACH,ILS_TRACK,198.78,175.22,-23.56,2411.42,-25.93,1.16,7.71,269.44,0.084,0,-20,270.29,0,26.13,-51.61,45.711,-0.113,26.743,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.02,FLYING
3.24,APPROACH,ILS_TRACK,198.56,175,-23.56,2404.74,-25.79,1.3,7.81,269.47,-0.086,0,-20,270.32,0,25.17,-55.25,45.653,-0.083,27.781,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.28,FLYING
3.54,APPROACH,ILS_TRACK,198.24,175,-23.24,2397.08,-25.56,1.43,7.9,269.49,-0.209,0,-20,270.37,0,24.05,-59.42,45.586,-0.027,28.928,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.58,FLYING
3.8,APPROACH,ILS_TRACK,197.91,175,-22.91,2390.49,-25.32,1.52,7.95,269.5,-0.265,0,-20,270.4,0,23.09,-62.98,45.528,-0.003,29.857,0,0,0,269.68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.84,FLYING
