t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
1.14,CRUISE,,211.52,80,-131.52,1340.99,76.37,29.19,9.38,90.03,-0.118,0.2,0,20,1,0.6,0.9,0.75,0.35,0.0168,0.4,90,5,1,0,19.83,0,0,0.02,90,-0.9951,0.0002,-0.099,14.41,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240.35,1336.69,2,0,0.98,0.5,1,2.13,0.98,0.02,0.24,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.72,CRUISE,,212.24,80,-132.24,1385.52,76.97,25.96,3.7,89.99,-0.554,0.4,0,20,1,0.6,1.114,0.75,0.35,0.0168,0.4,90,5,0,1,20,0,0,14.42,90,-0.9857,0.0001,-0.1687,10.4,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.31,1337.62,2,0,0.6,0.5,2,1.72,0.98,0.6,0.82,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.28,CRUISE,,213.22,80,-133.22,1423.5,72.56,16.33,-4.05,90.12,-1.266,0.6,0,20,1,0.6,1.607,0.75,0.35,0.0168,0.4,90,5,0,1,19.22,0,0,10.41,90,-0.9497,0,-0.3133,1.86,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.73,1340.06,2,0,0.54,0.5,3,1.85,0.6,0.54,1.36,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.8,CRUISE,,214.11,80,-134.11,1459.2,65.78,9.9,-8.06,89.88,1.615,0.7299,0,20,1,0.6,2.061,0.75,0.35,0.0168,0.4,90,5,0,1,17.66,0,0,1.87,90,-0.9222,0,-0.3867,-2.62,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.13,1342.3,2,0,0.54,0.5,4,1.85,0.54,0.54,1.9,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.34,CRUISE,,214.82,80,-134.82,1491,57.4,4.69,-10.95,89.82,1.024,0.8379,0,20,1,0.6,2.48,0.75,0.35,0.0168,0.4,90,5,0,1,15.67,0,0,-2.61,90,-0.9003,-0.0001,-0.4352,-5.66,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.26,1343.92,2,0,0.54,0.5,5,1.85,0.54,0.54,2.44,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.88,CRUISE,,215.35,80,-135.35,1518.23,47.57,0.29,-12.25,89.86,0.613,0.9697,0,20,1,0.6,2.866,0.75,0.35,0.0168,0.4,90,5,0,1,13.25,0,0,-5.65,90,-0.8866,-0.0001,-0.4625,-7.4,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,1344.9,2,0,0.54,0.5,6,1.85,0.54,0.54,2.98,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.42,CRUISE,,216.12,80,-136.12,1540.1,38.02,-1.38,-10.76,89.92,0.344,1,0,19.9,1,0.6,3.221,0.75,0.35,0.0168,0.4,90,5,0,1,10.64,0,0,-7.39,90,-0.8955,-0.0001,-0.4451,-6.27,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.1,1347.57,2,0,0.54,0.5,7,1.85,0.54,0.54,3.52,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.96,CRUISE,,217.78,80,-137.78,1558.51,29.6,-0.26,-7.42,89.96,0.16,1,0,19.8,1,0.6,3.552,0.75,0.35,0.0168,0.4,90,5,0,1,8.28,0,0,-6.26,90,-0.9203,0,-0.3911,-2.85,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.4,1355.38,2,0,0.54,0.5,8,1.85,0.54,0.54,4.06,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.5,CRUISE,,220.13,80,-140.13,1573.79,22.06,1.89,-2.2,90.01,-0.647,0.9451,0,20,1,0.6,3.861,0.75,0.35,0.0168,0.4,90,5,0,1,6.18,0,0,-2.84,90,-0.9479,0,-0.3186,1.61,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.84,1367.22,2,0,0.54,0.5,9,1.85,0.54,0.54,4.6,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
6.06,CRUISE,,223.23,80,-143.23,1586.52,18.71,7.59,3.95,89.96,-0.514,0.7656,0,20,1,0.6,4.152,0.75,0.35,0.0168,0.4,90,5,0,1,4.96,0,0,1.62,90,-0.9784,0.0001,-0.2066,8.28,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.3,1383.37,2,0,0.56,0.5,10,1.79,0.56,0.54,5.16,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
6.64,CRUISE,,226.33,80,-146.33,1598.45,16.86,12.15,10.22,89.95,-0.234,0.6251,0,20,1,0.6,4.428,0.75,0.35,0.0168,0.4,90,5,0,1,4.32,0,0,8.29,90,-0.9935,0.0001,-0.1139,13.68,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.41,1399.67,2,0,0.58,0.5,11,1.72,0.58,0.56,5.74,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
7.2,CRUISE,,227.57,80,-147.57,1611.21,20.54,21.77,18.57,89.95,-0.108,0.6826,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,4.75,0,0,13.69,90,-0.999,0.0002,0.0441,22.76,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083.89,1406.06,2,0,0.56,0.5,12,1.79,0.58,0.56,6.3,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
7.76,CRUISE,,226.64,80,-146.64,1624.35,25.88,25.18,19.46,89.96,-0.036,0.8826,0,19.9,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,6.16,0,0,22.77,90,-0.9974,0.0003,0.0727,24.41,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,1400.32,2,0,0.56,0.5,13,1.79,0.56,0.56,6.86,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
8.32,CRUISE,,225.67,80,-145.67,1640.57,30.76,26.41,19.49,89.98,-0.004,1,0,19.8,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,7.44,0,0,24.42,90,-0.9973,0.0003,0.0734,24.46,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.12,1394.27,2,0,0.56,0.5,14,1.79,0.56,0.56,7.42,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
8.88,CRUISE,,224.63,80,-144.63,1659.54,35.67,27.66,19.47,89.98,0.009,1,0,19.701,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,8.72,0,0,24.47,90,-0.9973,0.0003,0.073,24.45,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.73,1387.64,2,0,0.56,0.5,15,1.79,0.56,0.56,7.98,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
9.44,CRUISE,,223.59,80,-143.59,1681.28,40.59,28.87,19.48,89.99,0.015,1,0,19.603,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,9.97,0,0,24.46,90,-0.9973,0.0003,0.0731,24.47,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123.91,1380.86,2,0,0.56,0.5,16,1.79,0.56,0.56,8.54,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
10,CRUISE,,222.5,80,-142.5,1705.73,45.41,30.07,19.49,89.99,0.018,1,0,19.505,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,11.23,0,0,24.48,90,-0.9973,0.0003,0.0728,24.47,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.29,1373.74,2,0,0.56,0.5,17,1.79,0.56,0.56,9.1,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
10.56,CRUISE,,221.37,80,-141.37,1732.86,50.19,31.31,19.47,90,0.023,1,0,19.407,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,12.46,0,0,24.48,90,-0.9973,0.0003,0.0733,24.51,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.21,1366.25,2,0,0.56,0.5,18,1.79,0.56,0.56,9.66,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
11.12,CRUISE,,220.19,80,-140.19,1763.73,54.99,32.46,19.49,90,0.024,1,0,19.31,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,13.68,0,0,24.52,90,-0.9974,0.0003,0.0726,24.48,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.98,1358.39,2,0,0.56,0.5,19,1.79,0.56,0.56,10.22,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
11.68,CRUISE,,218.96,80,-138.96,1796.16,59.59,33.66,19.48,90,0.025,1,0,19.214,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,14.89,0,0,24.49,90,-0.9974,0.0003,0.0723,24.47,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.91,1350.13,2,0,0.56,0.5,20,1.79,0.56,0.56,10.78,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
12.24,CRUISE,,217.66,80,-137.66,1831.13,64.08,34.83,19.48,90.01,0.025,1,0,19.118,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,16.07,0,0,24.48,90,-0.9974,0.0003,0.0725,24.5,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.2,1341.45,2,0,0.56,0.5,21,1.79,0.56,0.56,11.34,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
12.8,CRUISE,,216.3,80,-136.3,1868.56,68.41,35.98,19.5,90.01,0.021,1,0,19.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,17.24,0,0,24.51,90,-0.9974,0.0002,0.0717,24.47,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206.09,1332.33,2,0,0.56,0.5,22,1.79,0.56,0.56,11.9,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
13.36,CRUISE,,214.92,80,-134.92,1908.36,72.64,36.86,19.38,90.01,0.016,1,0,18.927,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,18.34,0,0,24.48,90,-0.9976,0.0002,0.0688,24.31,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211.05,1323.06,2,0,0.56,0.5,23,1.79,0.56,0.56,12.46,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
13.92,CRUISE,,213.48,80,-133.48,1949.96,76.61,36.4,17.08,90.01,0.008,1,0,18.832,1,0.6,4.5,0.75,0.35,0.0168,0.4,90,5,0,1,19.48,0,0,24.32,90,-0.9993,0.0002,0.0364,22.46,90,0,0,0,0,0,0,0,0,90.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213.89,1313.32,2,0,0.56,0.5,24,1.79,0.56,0.56,13.02,FLYING,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
