t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
32.44,APPROACH,ILS_TRACK,152.21,152,-0.21,680.51,601.92,0.3,9.61,9.5,270,0.069,0.2725,0,16.039,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.83,0,0.215,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7336,0.0003,-0.6796,0,270.02,-0.15,-279.35,16.897,0.02,0,0,3,741.88,8.744,0,959.85,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,601.92,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.26,1077.1,2,0,0.08,0.08,322,10,0.12,0.08,32.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.74,APPROACH,ILS_TRACK,152.2,152,-0.2,680.6,602.01,0.31,9.61,9.5,270,0.069,0.2718,0,15.978,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.834,0,0.201,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7336,0.0003,-0.6796,0,270.02,-0.16,-276.72,16.849,0.019,0,0,3,741.88,8.75,0,957.32,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.01,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.24,1077.04,2,0,0.08,0.08,325,10,0.12,0.08,32.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.04,APPROACH,ILS_TRACK,152.19,152,-0.19,680.7,602.1,0.31,9.61,9.5,270,0.069,0.2718,0,15.92,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.838,0,0.186,0,270.02,0,0,1,0.12,0,0,0,270.02,0.7335,0.0003,-0.6797,0,270.02,-0.17,-274.1,16.801,0.016,0,0,3,741.88,8.75,0,954.79,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.1,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.16,1076.97,2,0,0.08,0.08,328,10,0.12,0.08,33.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.34,APPROACH,ILS_TRACK,152.17,152,-0.17,680.79,602.2,0.31,9.62,9.5,270,0.066,0.2728,0,15.867,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.843,0,0.17,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7335,0.0003,-0.6797,0,270.02,-0.18,-271.48,16.753,0.018,0,0,3,741.88,8.746,0,952.26,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.2,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.11,1076.89,2,0,0.08,0.08,331,10,0.12,0.08,33.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.64,APPROACH,ILS_TRACK,152.15,152,-0.15,680.89,602.29,0.32,9.63,9.51,270,0.064,0.2732,0,15.819,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.847,0,0.155,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7334,0.0003,-0.6798,0,270.02,-0.19,-268.85,16.704,0.02,0,0,3,741.88,8.763,0,949.73,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.29,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.13,1076.82,2,0,0.08,0.08,334,10,0.12,0.08,33.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.94,APPROACH,ILS_TRACK,152.14,152,-0.14,680.98,602.38,0.33,9.63,9.51,270,0.061,0.2751,0,15.776,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.852,0,0.137,0,270.02,0,0,1,0.13,0,0,0,270.01,0.7333,0.0003,-0.6799,0,270.02,-0.2,-266.23,16.656,0.02,0,0,3,741.88,8.735,0,947.2,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.38,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.19,1076.73,2,0,0.08,0.08,337,10,0.12,0.08,33.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.24,APPROACH,ILS_TRACK,152.12,152,-0.12,681.07,602.48,0.31,9.62,9.51,270,0.061,0.2759,0,15.739,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.857,0,0.119,0,270.01,0,0,1,0.12,0,0,0,270.02,0.7333,0.0002,-0.6799,0,270.01,-0.2,-263.6,16.608,0.009,0,0,3,741.88,8.735,0,944.67,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.48,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.37,1076.65,2,0,0.08,0.08,340,10,0.12,0.08,34.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.54,APPROACH,ILS_TRACK,152.1,152,-0.1,681.17,602.57,0.33,9.63,9.51,270,0.058,0.2755,0,15.706,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.104,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7332,0.0003,-0.68,0,270.02,-0.21,-260.98,16.559,0.019,0,0,3,741.88,8.768,0,942.14,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.57,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.56,1076.58,2,0,0.08,0.08,343,10,0.12,0.08,34.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.84,APPROACH,ILS_TRACK,152.09,152,-0.09,681.27,602.67,0.31,9.64,9.53,270,0.057,0.2755,0,15.678,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.866,0,0.089,0,270.01,0,0,1,0.12,0,0,0,270.02,0.7332,0.0001,-0.68,0,270.01,-0.22,-258.35,16.511,0.006,0,0,3,741.88,8.754,0,939.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.67,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.73,1076.51,2,0,0.08,0.08,346,10,0.12,0.08,34.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.14,APPROACH,ILS_TRACK,152.07,152,-0.07,681.36,602.76,0.32,9.64,9.52,270,0.053,0.2763,0,15.655,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.072,0,270.01,0,0,1,0.12,0,0,0,270.02,0.7331,0.0002,-0.6801,0,270.01,-0.22,-255.73,16.463,0.009,0,0,3,741.88,8.767,0,937.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.76,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9,1076.43,2,0,0.08,0.08,349,10,0.12,0.08,35.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.44,APPROACH,ILS_TRACK,152.06,152,-0.06,681.46,602.86,0.3,9.62,9.52,270,0.05,0.2759,0,15.636,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.875,0,0.058,0,270.02,0,0,1,0.11,0,0,0,270.01,0.7331,0.0003,-0.6802,0,270.02,-0.23,-253.11,16.415,0.018,0,0,3,741.88,8.797,0,934.55,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.86,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.1,1076.37,2,0,0.08,0.08,352,10,0.12,0.08,35.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.74,APPROACH,ILS_TRACK,152.04,152,-0.04,681.56,602.96,0.32,9.64,9.53,270,0.049,0.2779,0,15.622,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.879,0,0.041,0,270.01,0,0,1,0.12,0,0,0,270.01,0.733,0.0002,-0.6802,0,270.01,-0.23,-250.48,16.366,0.009,0,0,3,741.88,8.765,0,932.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,602.96,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.28,1076.29,2,0,0.08,0.08,355,10,0.12,0.08,35.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.04,APPROACH,ILS_TRACK,152.03,152,-0.03,681.65,603.05,0.33,9.64,9.52,270,0.048,0.2763,0,15.613,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.883,0,0.029,0,270.01,0,0,1,0.12,0,0,0,270.02,0.733,0.0002,-0.6803,0,270.01,-0.24,-247.85,16.318,0.009,0,0,3,741.88,8.759,0,929.49,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.05,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.53,1076.23,2,0,0.08,0.08,358,10,0.12,0.08,36.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.34,APPROACH,ILS_TRACK,152.02,152,-0.02,681.75,603.15,0.34,9.65,9.53,270,0.046,0.2755,0,15.606,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.018,0,270.01,0,0,1,0.12,0,0,0,270.01,0.7329,0.0002,-0.6803,0,270.01,-0.24,-245.22,16.27,0.012,0,0,3,741.88,8.784,0,926.96,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.15,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.67,1076.17,2,0,0.08,0.08,361,10,0.12,0.08,36.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.64,APPROACH,ILS_TRACK,152,152,0,681.85,603.25,0.35,9.65,9.52,270,0.046,0.2775,0,15.604,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270.02,0,0,1,0.13,0,0,0,270.01,0.7329,0.0003,-0.6804,0,270.02,-0.24,-242.6,16.222,0.019,0,0,3,741.88,8.762,0,924.44,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.25,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.8,1076.1,2,0,0.08,0.08,364,10,0.12,0.08,36.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.94,APPROACH,ILS_TRACK,151.99,152,0.01,681.95,603.35,0.31,9.64,9.53,270,0.045,0.2787,0,15.606,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270.01,0,0,1,0.12,0,0,0,270.01,0.7328,0.0002,-0.6804,0,270.01,-0.25,-239.97,16.174,0.012,0,0,3,741.88,8.742,0,921.91,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.35,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.04,1076.04,2,0,0.08,0.08,367,10,0.12,0.08,36.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.24,APPROACH,ILS_TRACK,151.98,152,0.02,682.05,603.44,0.33,9.66,9.55,270,0.044,0.2796,0,15.611,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.898,0,-0.024,0,270.01,0,0,1,0.12,0,0,0,270.01,0.7327,0.0002,-0.6805,0,270.01,-0.25,-237.34,16.125,0.013,0,0,3,741.88,8.806,0,919.38,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.44,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.33,1075.97,2,0,0.08,0.08,370,10,0.12,0.08,37.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.54,APPROACH,ILS_TRACK,151.96,152,0.04,682.15,603.55,0.31,9.64,9.53,270,0.044,0.2804,0,15.622,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.902,0,-0.038,0,270.01,0,0,1,0.12,0,0,0,270.01,0.7327,0.0002,-0.6806,0,270.01,-0.25,-234.72,16.077,0.012,0,0,3,741.88,8.753,0,916.85,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.55,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.68,1075.91,2,0,0.08,0.08,373,10,0.12,0.08,37.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.84,APPROACH,ILS_TRACK,151.95,152,0.05,682.25,603.64,0.3,9.64,9.55,270,0.043,0.2802,0,15.635,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.905,0,-0.049,0,270.01,0,0,1,0.11,0,0,0,270.01,0.7326,0.0002,-0.6806,0,270.01,-0.25,-232.09,16.029,0.009,0,0,3,741.88,8.781,0,914.33,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.64,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.01,1075.86,2,0,0.08,0.08,376,10,0.12,0.08,37.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.14,APPROACH,ILS_TRACK,151.94,152,0.06,682.35,603.75,0.33,9.65,9.54,270,0.041,0.2815,0,15.652,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.061,0,270,0,0,1,0.12,0,0,0,270.01,0.7326,0.0001,-0.6807,0,270,-0.26,-229.46,15.981,0.005,0,0,3,741.88,8.757,0,911.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.75,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.32,1075.8,2,0,0.08,0.08,379,10,0.12,0.08,38.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.44,APPROACH,ILS_TRACK,151.93,152,0.07,682.45,603.85,0.34,9.65,9.53,270,0.039,0.2786,0,15.672,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.91,0,-0.067,0,270.01,0,0,1,0.13,0,0,0,270.01,0.7325,0.0002,-0.6807,0,270.01,-0.26,-226.84,15.932,0.014,0,0,3,741.88,8.763,0,909.27,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.85,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.65,1075.76,2,0,0.08,0.08,382,10,0.12,0.08,38.44,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.74,APPROACH,ILS_TRACK,151.93,152,0.07,682.55,603.95,0.3,9.66,9.55,270,0.038,0.2771,0,15.693,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.911,0,-0.072,0,270.02,0,0,1,0.12,0,0,0,270.01,0.7325,0.0003,-0.6808,0,270.02,-0.26,-224.21,15.884,0.016,0,0,3,741.88,8.772,0,906.75,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,603.95,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.79,1075.73,2,0,0.08,0.08,385,10,0.12,0.08,38.74,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.04,APPROACH,ILS_TRACK,151.91,152,0.09,682.65,604.05,0.35,9.64,9.51,270,0.037,0.2856,0,15.718,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.916,0,-0.09,0,270.01,0,0,1,0.14,0,0,0,270.01,0.7324,0.0002,-0.6809,0,270.01,-0.26,-221.58,15.836,0.013,0,0,3,741.88,8.682,0,904.22,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.05,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.92,1075.65,2,0,0.08,0.08,388,10,0.12,0.08,39.04,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.34,APPROACH,ILS_TRACK,151.9,152,0.1,682.76,604.15,0.35,9.66,9.53,270,0.037,0.2821,0,15.745,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.918,0,-0.095,0,270.01,0,0,1,0.13,0,0,0,270.01,0.7324,0.0001,-0.6809,0,270.01,-0.26,-218.95,15.788,0.009,0,0,3,741.88,8.764,0,901.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.15,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.44,1075.62,2,0,0.08,0.08,391,10,0.12,0.08,39.34,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.64,APPROACH,ILS_TRACK,151.9,152,0.1,682.86,604.26,0.38,9.67,9.53,270,0.036,0.2807,0,15.775,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.1,0,270.02,0,0,1,0.14,0,0,0,270.01,0.7323,0.0003,-0.681,0,270.02,-0.26,-216.32,15.74,0.019,0,0,3,741.88,8.755,0,899.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.26,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.73,1075.59,2,0,0.08,0.08,394,10,0.12,0.08,39.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.94,APPROACH,ILS_TRACK,151.89,152,0.11,682.96,604.36,0.35,9.65,9.53,270,0.036,0.2804,0,15.806,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.106,0,270.01,0,0,1,0.13,0,0,0,270.02,0.7323,0.0001,-0.681,0,270.01,-0.26,-213.69,15.691,0.006,0,0,3,741.88,8.772,0,896.64,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.36,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,1075.56,2,0,0.08,0.08,397,10,0.12,0.08,39.94,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.24,APPROACH,ILS_TRACK,151.89,152,0.11,683.07,604.46,0.35,9.65,9.53,270,0.034,0.2778,0,15.838,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.107,0,270.01,0,0,1,0.13,0,0,0,270.01,0.7322,0.0003,-0.6811,0,270.01,-0.26,-211.06,15.643,0.014,0,0,3,741.88,8.769,0,894.11,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.46,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.19,1075.55,2,0,0.08,0.08,400,10,0.12,0.08,40.24,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.54,APPROACH,ILS_TRACK,151.89,152,0.11,683.17,604.57,0.35,9.65,9.52,270,0.035,0.2757,0,15.87,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.106,0,270.01,0,0,1,0.13,0,0,0,270.01,0.7321,0.0001,-0.6812,0,270.01,-0.26,-208.43,15.595,0.008,0,0,3,741.88,8.76,0,891.59,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.57,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.17,1075.54,2,0,0.08,0.08,403,10,0.12,0.08,40.54,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.84,APPROACH,ILS_TRACK,151.89,152,0.11,683.28,604.67,0.37,9.67,9.55,270.01,0.033,0.2753,0,15.902,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.921,0,-0.106,0,270.01,0,0,1,0.13,0,0,0,270.01,0.7321,0.0001,-0.6812,0,270.01,-0.26,-205.8,15.547,0.008,0,0,3,741.88,8.818,0,889.06,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.67,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.98,1075.54,2,0,0.08,0.08,406,10,0.12,0.08,40.84,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
41.14,APPROACH,ILS_TRACK,151.89,152,0.11,683.38,604.78,0.35,9.66,9.53,270.01,0.032,0.2783,0,15.935,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.922,0,-0.112,0,270.01,0,0,1,0.13,0,0,0,270.01,0.732,0.0001,-0.6813,0,270.01,-0.26,-203.17,15.499,0.008,0,0,3,741.88,8.792,0,886.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,604.78,0,0,0,0,0,0,0,0,0,269.82,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.93,1075.5,2,0,0.08,0.08,409,10,0.12,0.08,41.14,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
