t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
51.9,TAKEOFF,TO_CLIMB,219.57,80,-139.57,205.42,25.35,16.36,9.75,90.42,-0.366,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,0.024,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.65,1464.06,2,0,0.12,0.12,345,8.17,0.22,0.12,51.18,FLYING
56.98,ASCENT,AB_CORRIDOR,246.76,80,-166.76,345,29.78,15.69,8.74,90.4,-0.051,0.9668,0,0,0,0,0,0,0,0,0,90.4,7.247,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,13.071,3.309,DEGRADED,32212.8,32780.9,0.697,360,0,1.1259,1903.92,1277.63,0.299,0,0,0.8438,1345.95,1595.03,2,0,1347.29,398.84,2,0,1359.98,1601.41,2,0,0.26,0.26,379,6.69,0.44,0.12,1.58,FLYING
62.02,ASCENT,AB_CORRIDOR,280.45,80,-200.45,521.07,42.39,17.52,8.77,90.4,0.001,0.8478,0,0,0,0,0,0,0,0,0,90.4,10.27,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,9.475,2.439,DEGRADED,40148.1,40966.9,0.79,547,0,1.1269,4114.05,3063.93,1.57,0,0,0.8822,1564.1,1772.87,2,0,1564.39,443.31,2,0,1567.25,1780.11,2,0,0.26,0.26,398,3.77,0.36,0.26,6.62,FLYING
67.06,ASCENT,AB_CORRIDOR,310.21,80,-230.21,796.74,68.71,21.56,8.65,90.4,0.022,0.7306,0,0,0,0,0,0,0,0,0,90.4,15.101,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,9.685,2.568,DEGRADED,47959.5,48583.4,0.877,918,0,1.1279,4537.44,3008.99,2.257,0,0,0.7958,1533.61,1927.23,2,0,1533.15,481.86,2,0,1528.94,1931.54,2,0,0.26,0.26,417,3.77,0.36,0.26,11.66,FLYING
72.1,ASCENT,AB_CORRIDOR,326.16,80,-246.16,1225.98,101.65,26.86,8.76,90.4,0.02,0.6662,0,0,0,0,0,0,0,0,0,90.4,20.406,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,9.898,2.65,DEGRADED,52256,52462.8,0.941,1571,0,1.1288,4387.66,2368.36,2.405,0,0,0.7067,1406.33,1990.11,2,0,1405.82,497.53,2,0,1401.08,1990.41,2,0,0.26,0.26,436,3.77,0.36,0.26,16.7,FLYING
77.14,ASCENT,AB_CORRIDOR,328.23,80,-248.23,1819.65,132.61,31.29,8.19,90.4,0.021,0.664,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,10.087,2.795,DEGRADED,52400.4,52274,0.983,2501,0,1.1296,4126.74,1863.23,2.116,0,0,0.6686,1312.81,1963.65,2,0,1312.59,490.89,2,0,1310.52,1961.48,2,0,0.26,0.26,455,3.77,0.36,0.26,21.74,FLYING
82.18,ASCENT,AB_CORRIDOR,328.74,80,-248.74,2532.7,146.91,29.89,5.06,90.4,0.035,0.6803,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,10.548,3.148,DEGRADED,51314.9,51247.2,1.029,3470,0,1.1305,4119.1,2612.39,1.908,0,0,0.6716,1295.52,1929.14,2,0,1295.54,482.28,2,0,1295.69,1928.46,2,0,0.26,0.26,474,3.77,0.36,0.26,26.78,FLYING
87.22,ASCENT,AB_CORRIDOR,330.4,80,-250.4,3291.3,154.02,29.94,4.91,90.41,0.024,0.6923,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,10.893,3.5,DEGRADED,50512.6,50423.4,1.085,4348,0,1.1313,4260.2,2933.99,1.781,0,0,0.6808,1307.04,1919.91,2,0,1307.12,479.98,2,0,1307.88,1919.89,2,0,0.26,0.26,493,3.77,0.36,0.26,31.82,FLYING
92.26,ASCENT,AB_CORRIDOR,331.36,80,-251.36,4085.14,161.01,29.97,4.83,90.41,0.066,0.7081,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,11.253,3.872,DEGRADED,49462.5,49354.1,1.146,5257,0,1.1321,4467.52,3142.15,1.628,0,0,0.693,1336.49,1928.51,2,0,1336.65,482.14,2,0,1338.17,1929.29,2,0,0.26,0.26,512,3.77,0.36,0.26,36.86,FLYING
97.3,ASCENT,AB_CORRIDOR,331.89,80,-251.89,4914.17,168.07,29.61,4.42,90.4,0.076,0.726,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,11.657,4.275,DEGRADED,48265.1,48150.6,1.214,6212,0,1.133,4763.27,3422.6,1.456,0,0,0.7083,1387.97,1959.59,2,0,1388.23,489.92,2,0,1390.64,1961.36,2,0,0.26,0.26,531,3.77,0.36,0.26,41.88,FLYING
102.34,ASCENT,AB_CORRIDOR,332.49,80,-252.49,5781.18,175.75,28.56,3.4,90.4,0.051,0.744,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,12.164,4.734,DEGRADED,47065,46951.1,1.293,7222,0,1.1339,5199.45,3823.81,1.272,0,0,0.7253,1464.97,2019.76,2,0,1465.34,504.98,2,0,1468.91,2023.02,2,0,0.26,0.26,550,3.77,0.36,0.26,46.94,FLYING
107.38,ASCENT,AB_CORRIDOR,333.82,80,-253.82,6691.15,185.45,28.84,3.66,90.4,0.054,0.7592,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,12.676,5.221,DEGRADED,46051.7,45956.7,1.387,8311,0,1.1348,5767.75,4413.68,1.082,0,0,0.742,1572.5,2119.2,2,0,1572.98,529.86,2,0,1577.58,2123.91,2,0,0.26,0.26,569,3.77,0.36,0.26,51.98,FLYING
112.42,ASCENT,AB_CORRIDOR,334.65,80,-254.65,7652.94,196.41,29.32,4.14,90.4,0.058,0.775,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,13.268,5.764,DEGRADED,44998.1,44892.6,1.498,9498,0,1.1359,6507.59,5060.24,0.951,0,0,0.7578,1708.38,2254.38,2,0,1708.98,563.67,2,0,1714.62,2260.33,2,0,0.26,0.26,588,3.77,0.36,0.26,57.02,FLYING
117.46,ASCENT,AB_CORRIDOR,334.82,80,-254.82,8674.93,209.26,29.84,4.62,90.4,0.063,0.7922,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,13.888,6.355,DEGRADED,43856.6,43735.9,1.63,10807,0,1.137,7415.77,5900.46,0.631,0,0,0.774,1856.12,2398.13,2,0,1856.68,599.6,2,0,1862.03,2403.32,2,0,0.26,0.26,607,3.77,0.36,0.26,62.06,FLYING
122.5,ASCENT,AB_CORRIDOR,326.75,80,-246.75,9766.48,223.95,30.21,5.01,90.4,0.065,0.8318,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,14.497,6.942,DEGRADED,41212.7,40899.8,1.754,12251,0,1.1382,8244.49,6700.89,0.17,0,0,0.7968,1939.93,2434.64,2,0,1940.23,608.66,2,0,1943.03,2434.44,2,0,0.26,0.26,626,3.77,0.36,0.26,67.1,FLYING
127.54,ASCENT,AB_CORRIDOR,315.26,80,-235.26,10933.67,238.88,30.25,5.09,90.4,0.071,0.8832,0,0,0,0,0,0,0,0,0,90.4,24.698,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,15.279,7.645,DEGRADED,37785.8,37445.8,1.881,13836,0,1.1394,9021.29,7450.27,-0.461,0,0,0.8356,2011.42,2407.27,2,0,2011.69,601.79,2,0,2014.16,2405.29,2,0,0.26,0.26,645,3.77,0.36,0.26,72.14,FLYING
132.58,ASCENT,AB_CORRIDOR,302.68,80,-222.68,12158.8,245.42,27.39,3.33,90.39,0.123,0.9354,0,0,0,0,0,0,0,0,0,90.4,22.978,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,23.2,8.46,VALID,34307.4,33987.3,2.021,15356,0,1.1407,9885.81,8585.53,-1.127,0,0,0.8831,2068.62,2342.51,2,0,2068.83,585.59,2,0,2070.61,2339.45,2,0,0.26,0.26,664,3.77,0.36,0.26,77.16,FLYING
137.62,ASCENT,AB_CORRIDOR,290.61,80,-210.61,13387.57,240.47,23.97,2.05,90.39,0.251,0.9824,0,0,0,0,0,0,0,0,0,90.4,20.175,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,24.795,9.337,VALID,31176.3,30893.9,2.174,16590,0,1.1421,10805.4,9668.27,-1.709,0,0,0.932,2116.38,2270.79,2,0,2116.57,567.67,2,0,2118.28,2268.13,2,0,0.26,0.26,683,3.77,0.36,0.26,82.2,FLYING
142.64,ASCENT,AB_CORRIDOR,280.03,80,-200.03,14573.71,229.12,20.45,1.07,90.39,0.402,1,0,0,0,0,0,0,0,0,0,90.4,17.053,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,26.36,10.218,VALID,28551.2,28324.8,2.34,17577,0,1.1434,11750.83,10759.43,-2.289,0,0,0.9731,2152.8,2212.35,2,0,2152.84,553.06,2,0,2153.2,2210.33,2,0,0.26,0.26,702,3.77,0.36,0.26,87.24,FLYING
147.66,ASCENT,AB_CORRIDOR,271.07,80,-191.07,15683.6,212.26,17.2,0.63,90.39,0.573,1,0,0,0,0,0,0,0,0,0,90.4,13.848,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,27.959,11.087,VALID,26434.1,26255.1,2.513,18339,0,1.1448,12547.61,11603.89,-2.757,0,0,0.9902,2146.77,2167.99,2,0,2146.7,541.98,2,0,2146.08,2166.48,2,0,0.26,0.26,721,3.8,0.34,0.26,92.26,FLYING
152.68,ASCENT,AB_CORRIDOR,263.62,80,-183.62,16691.34,187.82,12.04,-1.56,90.4,0.005,1,0,0,0,0,0,0,0,0,0,90.4,10.562,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,29.587,11.901,VALID,24755,24608,2.686,18869,0,1.1461,13171.34,12173.51,-3.132,0,0,0.9966,2105.68,2112.88,2,0,2105.42,528.18,2,0,2102.87,2109.89,2,0,0.26,0.26,740,3.8,0.34,0.26,97.28,FLYING
157.7,ASCENT,AB_CORRIDOR,258.72,80,-178.72,17552.66,154.8,8.02,-2.45,90.4,0.036,1,0,0,0,0,0,0,0,0,0,90.4,7.274,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,31.188,12.631,VALID,23594.6,23512.5,2.858,19102,0,1.1474,13471.37,12539.96,-3.27,0,0,0.999,2021.28,2023.36,2,0,2020.89,505.79,2,0,2017.22,2019.38,2,0,0.26,0.26,759,3.8,0.34,0.26,102.3,FLYING
162.72,ASCENT,AB_CORRIDOR,257.05,80,-177.05,18206.99,105.01,2.12,-4.74,90.4,-0.031,1,0,0,0,0,0,0,0,0,0,90.4,3.721,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,17.134,13.236,DEGRADED,23054.8,23045.3,3.02,19006,0,1.1486,13488.29,11881.04,-3.045,0,0,0.9998,1926.54,1926.96,2,0,1926.21,481.7,2,0,1923.08,1923.66,2,0,0.26,0.26,778,3.78,0.34,0.26,107.32,FLYING
167.74,ASCENT,AB_CORRIDOR,261.6,80,-181.6,18613.39,58.62,4.39,0.82,90.4,-0.094,1,0,0,0,0,0,0,0,0,0,90.4,1.113,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,18.152,13.985,DEGRADED,23594.7,23703.1,3.189,18861,0,1.1498,13669.77,12401.04,-2.451,0,0,0.9999,1866.3,1866.41,2,0,1866.15,466.58,2,0,1864.77,1864.94,2,0,0.26,0.26,797,3.78,0.34,0.26,112.34,FLYING
172.76,ASCENT,AB_CORRIDOR,270.82,80,-190.82,18839.71,32.58,4.44,2.58,90.39,0.234,1,0,0,0,0,0,0,0,0,0,90.4,0.189,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,36.349,14.71,VALID,25101.2,25274.1,3.368,18900,0,1.151,14100.21,12898.31,-1.699,0,0,1,1840.5,1840.41,2,0,1840.44,460.1,2,0,1839.9,1839.85,2,0,0.26,0.26,816,3.8,0.34,0.26,117.36,FLYING
177.8,ASCENT,AB_CORRIDOR,282.59,80,-202.59,18952.07,13.57,6.45,5.7,90.39,0.1,1,0,0,0,0,0,0,0,0,0,90.4,-0.116,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,37.996,15.381,VALID,27184.2,27405.8,3.546,18953,0,1.1521,14657.83,13088.8,-0.855,0,0,1,1835.7,1835.72,2,0,1835.71,458.93,2,0,1835.86,1835.88,2,0,0.26,0.26,835,3.78,0.34,0.26,122.38,FLYING
182.84,ASCENT,AB_CORRIDOR,295.11,80,-215.11,19004.03,10.9,9.59,9.01,90.4,0.019,1,0,0,0,0,0,0,0,0,0,90.4,0.392,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,27.533,15.919,DEGRADED,29595.7,29818.8,3.717,18997,0,1.1533,15224.17,12637.53,-0.162,0,0,1,1840.9,1840.9,2,0,1840.9,460.23,2,0,1840.94,1840.94,2,0,0.26,0.26,854,3.77,0.36,0.26,127.44,FLYING
187.86,ASCENT,AB_CORRIDOR,305.27,80,-225.27,19086.46,22.68,10.85,9.73,90.4,-0.001,0.9747,0,0,0,0,0,0,0,0,0,90.4,1.346,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,28.325,16.447,DEGRADED,31687.8,31862.8,3.872,19089,0,1.1545,15624.24,12068.74,0.239,0,0,0.9894,1812.99,1832.43,2,0,1812.74,458.1,2,0,1810.45,1831.64,2,0,0.26,0.26,873,3.77,0.36,0.26,132.46,FLYING
192.88,ASCENT,AB_CORRIDOR,311.25,80,-231.25,19245.83,41.8,12.47,10.47,90.4,-0.006,0.9545,0,0,0,0,0,0,0,0,0,90.4,2.357,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,28.99,16.899,DEGRADED,33031.6,33116.1,4.006,19308,0,1.1556,15525.49,10942.4,0.367,0,0,0.9668,1738.88,1798.53,2,0,1738.55,449.61,2,0,1735.37,1796.5,2,0,0.26,0.26,892,3.78,0.34,0.26,137.48,FLYING
197.9,ASCENT,AB_CORRIDOR,312.7,80,-232.7,19509.51,62.68,12.99,10.07,90.4,-0.011,0.9488,0,0,0,0,0,0,0,0,0,90.4,3.161,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,29.785,17.419,DEGRADED,33410.9,33409.4,4.125,19714,0,1.1566,15204.41,10533.21,0.256,0,0,0.9533,1651.23,1732.13,2,0,1650.86,432.99,2,0,1647.41,1728.83,2,0,0.26,0.26,911,3.78,0.34,0.26,142.5,FLYING
202.92,ASCENT,AB_CORRIDOR,310.63,80,-230.63,19868.61,79.7,13.04,9.43,90.4,-0.009,0.9546,0,0,0,0,0,0,0,0,0,90.4,3.626,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,30.565,17.978,DEGRADED,33023.8,32955.3,4.238,20264,0,1.1577,14775.81,10547.68,0.029,0,0,0.9516,1556.85,1635.99,2,0,1556.45,408.94,2,0,1552.69,1631.63,2,0,0.26,0.26,930,3.78,0.34,0.26,147.52,FLYING
207.94,ASCENT,AB_CORRIDOR,305.54,80,-225.54,20304.76,93.22,12.71,8.59,90.4,-0.012,0.9701,0,0,0,0,0,0,0,0,0,90.4,3.804,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,31.285,18.553,DEGRADED,31993.3,31870.6,4.342,20909,0,1.1586,14190.66,10312.32,-0.308,0,0,0.9584,1452.86,1515.88,2,0,1452.44,378.91,2,0,1448.35,1510.7,2,0,0.26,0.26,949,3.78,0.34,0.26,152.54,FLYING
212.96,ASCENT,AB_CORRIDOR,299.11,80,-219.11,20785.53,95.71,9.12,4.99,90.4,-0.009,0.9905,0,0,0,0,0,0,0,0,0,90.4,3.497,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,32.229,19.26,DEGRADED,30634.2,30507,4.447,21506,0,1.1595,13554.67,10933.77,-0.637,0,0,0.9728,1344.07,1381.69,2,0,1343.65,345.35,2,0,1339.59,1376.34,2,0,0.26,0.26,968,3.78,0.34,0.26,157.56,FLYING
218.04,ASCENT,AB_CORRIDOR,292.92,80,-212.92,21253.33,88.69,7.87,4.15,90.4,0.044,1,0,0,0,0,0,0,0,0,0,90.4,2.834,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,32.994,19.854,DEGRADED,29329.2,29222,4.551,21912,0,1.1603,12813.81,10718.36,-0.897,0,0,0.9892,1236.58,1250.08,2,0,1236.14,312.46,2,0,1231.96,1245.08,2,0,0.24,0.24,988,3.95,0.34,0.24,162.64,FLYING
223.18,ASCENT,AB_CORRIDOR,287.44,80,-207.44,21677.35,75.63,6.08,2.97,90.4,0.008,1,0,0,0,0,0,0,0,0,0,90.4,2.032,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,33.717,20.407,DEGRADED,28190.6,28104.4,4.648,22189,0,1.1611,11950.32,10070.11,-1.084,0,0,0.9965,1124.06,1127.99,2,0,1123.64,281.94,2,0,1119.63,1123.58,2,0,0.24,0.24,1009,4.09,0.34,0.24,167.78,FLYING
228.32,ASCENT,AB_CORRIDOR,283.72,80,-203.72,22022.53,58.4,4.73,2.38,90.4,-0.004,1,0,0,0,0,0,0,0,0,0,90.4,1.201,0,0,0,0,0,0,0,0,90.4,1,0,-0.001,0,0,3,0,0,0,11.5,-9.244,0,0,1,1,49.174,20.899,VALID,27393.8,27342.4,4.74,22337,0,1.1617,11098.48,9488.85,-1.161,0,0,0.9991,1024.21,1025.17,2,0,1023.86,256.25,2,0,1020.56,1021.63,2,0,0.24,0.24,1030,4.09,0.34,0.24,172.92,FLYING
