t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
9.24,TAKEOFF,TO_GROUND_ROLL,8.38,80,71.62,1.22,-0.06,-0.52,-0.26,90.36,0.084,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02,38.16,2,0,0.76,0.5,12,1.32,0.76,0.76,8.36,LANDED
10,TAKEOFF,TO_GROUND_ROLL,10.39,80,69.61,1.22,-0.06,-0.5,-0.1,90.42,0.103,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,1,0,0.04,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.51,38.14,2,0,0.76,0.5,13,1.32,0.76,0.76,9.12,LANDED
10.78,TAKEOFF,TO_GROUND_ROLL,12.58,80,67.42,1.22,-0.07,-0.5,-0.31,90.4,0.081,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.45,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,-0.007,0,0.25,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89,38.12,2,0,0.78,0.5,14,1.28,0.78,0.76,9.9,LANDED
11.54,TAKEOFF,TO_GROUND_ROLL,14.84,80,65.16,1.22,-0.07,-0.52,-0.12,90.39,0.092,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.11,38.09,2,0,0.76,0.5,15,1.32,0.78,0.76,10.66,LANDED
12.3,TAKEOFF,TO_GROUND_ROLL,17.2,80,62.8,1.22,-0.04,-0.52,-0.04,90.39,0.075,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.25,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.012,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22,38.05,2,0,0.76,0.5,16,1.32,0.76,0.76,11.42,LANDED
13.06,TAKEOFF,TO_GROUND_ROLL,19.65,80,60.35,1.22,-0.15,-0.49,-0.16,90.41,0.06,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,0.019,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.22,38.01,2,0,0.76,0.5,17,1.32,0.76,0.76,12.18,LANDED
13.82,TAKEOFF,TO_GROUND_ROLL,22.18,80,57.82,1.22,-0.11,-0.49,-0.35,90.4,0.062,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,-0.007,0,0.271,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.13,37.96,2,0,0.76,0.5,18,1.32,0.76,0.76,12.94,LANDED
14.6,TAKEOFF,TO_GROUND_ROLL,24.84,80,55.16,1.22,-0.14,-0.47,-0.21,90.4,0.088,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.26,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.007,-0.0001,0.3,0,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.97,37.91,2,0,0.78,0.5,19,1.28,0.78,0.76,13.72,LANDED
15.38,TAKEOFF,TO_GROUND_ROLL,27.57,80,52.43,1.22,-0.04,-0.46,-0.1,90.37,0.1,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.26,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,-0.045,0.0004,0.329,0,0.0004,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.72,37.84,2,0,0.78,0.5,20,1.28,0.78,0.78,14.5,LANDED
16.16,TAKEOFF,TO_GROUND_ROLL,30.36,80,49.64,1.22,-0.21,-0.46,-0.13,90.42,0.118,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.09,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,1,0,0.035,-0.0003,0.359,0,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.39,37.78,2,0,0.78,0.5,21,1.28,0.78,0.78,15.28,LANDED
16.94,TAKEOFF,TO_GROUND_ROLL,33.19,80,46.81,1.23,-0.22,-0.42,-0.11,90.48,0.101,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.19,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,1,0,0.1,-0.0012,0.389,0,-0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99,37.7,2,0,0.78,0.5,22,1.28,0.78,0.78,16.06,LANDED
17.72,TAKEOFF,TO_GROUND_ROLL,36.06,80,43.94,1.23,-0.05,-0.41,0.06,90.33,0.042,1,0,0,0,0,0,0,0,0,0,90.46,0,1,0,-0.08,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.46,1,0,-0.125,0.0016,0.42,0,0.0016,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52,37.62,2,0,0.78,0.5,23,1.28,0.78,0.78,16.84,LANDED
18.5,TAKEOFF,TO_GROUND_ROLL,38.96,80,41.04,1.23,-0.26,-0.41,-0.06,90.4,0.109,1,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.25,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,1,0,0.027,-0.0003,0.451,0,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.99,37.53,2,0,0.78,0.5,24,1.28,0.78,0.78,17.62,LANDED
19.28,TAKEOFF,TO_GROUND_ROLL,41.89,80,38.11,1.23,-0.04,-0.38,0.06,90.35,0.1,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.06,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.42,1,0,-0.077,0.0011,0.482,0,0.0011,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.41,37.44,2,0,0.78,0.5,25,1.28,0.78,0.78,18.4,LANDED
20.04,TAKEOFF,TO_GROUND_ROLL,44.76,80,35.24,1.23,-0.28,-0.35,-0.13,90.49,0.137,1,0,0,0,0,0,0,0,0,0,90.34,0,1,0,-0.38,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.34,1,0,0.143,-0.0024,0.513,0,-0.0024,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.77,37.35,2,0,0.76,0.5,26,1.32,0.78,0.76,19.16,LANDED
20.8,TAKEOFF,TO_GROUND_ROLL,47.66,80,32.34,1.23,-0.03,-0.33,0.17,90.37,0.006,1,0,0,0,0,0,0,0,0,0,90.45,0,1,0,-0.41,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.45,1,0,-0.071,0.0011,0.544,0,0.0011,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.08,37.25,2,0,0.76,0.5,27,1.32,0.76,0.76,19.92,LANDED
21.56,TAKEOFF,TO_GROUND_ROLL,50.56,80,29.44,1.23,-0.31,-0.33,-0.12,90.46,0.064,1,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.46,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,1,0,0.097,-0.0017,0.575,0,-0.0017,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.36,37.15,2,0,0.76,0.5,28,1.32,0.76,0.76,20.68,LANDED
22.32,TAKEOFF,TO_GROUND_ROLL,53.48,80,26.52,1.24,-0.23,-0.28,-0.15,90.22,0.156,1,0,0,0,0,0,0,0,0,0,90.49,0,1,0,-0.35,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.49,1,0,-0.27,0.0063,0.606,0,0.0063,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6,37.05,2,0,0.76,0.5,29,1.32,0.76,0.76,21.44,LANDED
23.08,TAKEOFF,TO_GROUND_ROLL,56.4,80,23.6,1.23,-0.35,-0.31,-0.06,90.53,0.113,1,0,0,0,0,0,0,0,0,0,90.28,0,1,0,-0.22,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28,1,0,0.258,-0.0062,0.638,0,-0.0062,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,36.94,2,0,0.76,0.5,30,1.32,0.76,0.76,22.2,LANDED
23.84,TAKEOFF,TO_GROUND_ROLL,59.33,80,20.67,1.24,-0.42,-0.27,0.06,90.36,0.01,1,0,0,0,0,0,0,0,0,0,90.47,0,1,0,-0.27,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.47,1,0,-0.105,0.0021,0.669,0,0.0021,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.97,36.83,2,0,0.76,0.5,31,1.32,0.76,0.76,22.96,LANDED
24.6,TAKEOFF,TO_GROUND_ROLL,62.27,80,17.73,1.24,-0.45,-0.29,0.07,90.67,0.08,1,0,0,0,0,0,0,0,0,0,90.28,0,1,0,-0.01,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.28,1,0,0.387,-0.012,0.7,0,-0.012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.12,36.72,2,0,0.76,0.5,32,1.32,0.76,0.76,23.72,LANDED
25.36,TAKEOFF,TO_GROUND_ROLL,65.2,80,14.8,1.24,-0.33,-0.2,-0.09,89.98,0.03,1,0,0,0,0,0,0,0,0,0,90.67,0,1,0,-0.49,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.67,1,0,-0.695,0.0229,0.732,0,0.0229,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.24,36.61,2,0,0.76,0.5,33,1.32,0.76,0.76,24.48,LANDED
26.14,TAKEOFF,TO_GROUND_ROLL,68.2,80,11.8,1.24,0.06,-0.21,0.17,91.03,0.046,1,0,0,0,0,0,0,0,0,0,89.98,0,1,0,-0.18,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,1,0,1.055,-0.0363,0.764,0,-0.0363,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.35,36.5,2,0,0.78,0.5,34,1.28,0.78,0.76,25.26,LANDED
26.92,TAKEOFF,TO_ROTATE,71.27,80,8.73,1.24,-0.12,-0.25,0.07,89.74,0.164,1,0,0,0,0,0,0,0,0,0,90.92,0,1,0,-0.35,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.92,1,0,-1.178,0.0422,0.796,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43,36.38,2,0,0.78,0.5,35,1.25,0.78,0.78,26.06,LANDED
27.76,TAKEOFF,TO_ROTATE,74.45,80,5.55,1.25,-0.3,-0.21,0.06,89.75,0.048,1,0,0,0,0,0,0,0,0,0,90.4,1.253,1,0,-0.19,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.649,0.0242,0.829,0,0.0242,0,0.1968,1.253,1.46,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,36.26,2,0,0.8,0.5,36,1.22,0.8,0.78,26.9,LANDED
28.56,TAKEOFF,TO_ROTATE,77.58,80,2.42,1.22,-0.24,-0.49,-0.36,90.81,-0.305,1,0,0,0,0,0,0,0,0,0,89.98,2.753,1,0,-0.19,0,0,0.08,90,0,0,0,0,0,0,0,0,0,0,0,0,0,89.98,1,0,0.832,-0.0323,0.862,0,-0.0323,0,0.3396,2.753,3.246,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.55,36.13,2,0,0.8,0.5,37,1.28,0.8,0.8,27.7,LANDED
29.36,TAKEOFF,TO_ROTATE,80.71,80,-0.71,1.23,-0.28,-0.47,-0.13,88.68,0.44,1,0,0,0,0,0,0,0,0,0,91.25,4.253,1,0,-0.14,0,0,0.09,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91.25,1,0,-2.575,0.1037,0.895,0,0.1037,0,0.45,4.253,4.724,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.58,36.01,2,0,0.8,0.5,38,1.28,0.8,0.8,28.5,LANDED
30.16,TAKEOFF,TO_ROTATE,83.68,80,-3.68,1.24,-0.4,-0.49,0.11,93.56,-0.92,1,0,0,0,0,0,0,0,0,0,88.45,5.753,1,0,-0.18,0,0,0.09,90,0,0,0,0,0,0,0,0,0,0,0,0,0,88.45,1,0,5.111,-0.2133,0.928,0,-0.2133,0,0.45,5.753,6.241,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,35.9,2,0,0.8,0.5,39,1.28,0.8,0.8,29.3,LANDED
30.96,TAKEOFF,TO_ROTATE,86.38,80,-6.38,1.25,-0.37,-0.44,0.07,87.29,1.166,1,0,0,0,0,0,0,0,0,0,92.91,7.253,1,0,-0.16,0,0,0.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,1,0,-5.613,0.2418,0.957,0,0.2418,0,0.45,7.253,7.688,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,35.8,2,0,0.8,0.5,40,1.28,0.8,0.8,30.1,LANDED
31.76,TAKEOFF,TO_ROTATE,89.06,80,-9.06,1.26,-0.38,-0.2,-0.09,86.1,-0.12,1,0,0,0,0,0,0,0,0,0,90.88,8.753,1,0,-0.22,0,0,0.11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.88,1,0,-4.775,0.2118,0.986,0,0.2118,0,0.45,8.753,8.955,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.63,35.7,2,0,0.8,0.5,41,1.28,0.8,0.8,30.9,LANDED
32.56,TAKEOFF,TO_ROTATE,91.36,80,-11.36,1.25,-0.5,-0.1,-0.06,95.18,-0.492,1,0,0,0,0,0,0,0,0,0,86.77,10,1,0,-0.01,0,0,0.11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,86.77,1,0,8.409,-0.3,1,0,-0.3,0,0.45,10,10.099,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65,35.61,2,0,0.8,0.5,42,1.28,0.8,0.8,31.7,LANDED
33.38,TAKEOFF,TO_ROTATE,94.03,80,-14.03,1.24,-0.34,-0.07,-0.22,91.88,0.864,1,0,0,0,0,0,0,0,0,0,91.72,10,1,0,-0.32,0,0,0.12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91.72,1,0,0.157,-0.0052,1,0,-0.0052,0,0.45,10,10.071,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.64,35.52,2,0,0.82,0.5,43,1.25,0.82,0.8,32.52,LANDED
34.2,TAKEOFF,TO_ROTATE,96.48,80,-16.48,1.24,-0.36,0.06,-0.11,87.45,0.825,1,0,0,0,0,0,0,0,0,0,92.17,10,1,0,-0.22,0,0,0.13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92.17,1,0,-4.723,0.2126,1,0,0.2126,0,0.45,10,9.941,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.64,35.43,2,0,0.82,0.5,44,1.25,0.82,0.82,33.34,LANDED
35.02,TAKEOFF,TO_ROTATE,99.19,80,-19.19,1.25,-0.69,-0.01,0.33,93.69,-0.934,1,0,0,0,0,0,0,0,0,0,87.9,10,1,0,-0.34,0,0,0.14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9,1,0,5.783,-0.2602,1,0,-0.2602,0,0.45,10,10.007,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.62,35.33,2,0,0.82,0.5,45,1.25,0.82,0.82,34.16,LANDED
35.84,TAKEOFF,TO_ROTATE,101.91,80,-21.91,1.26,-0.55,0.04,0.38,88.96,0.685,1,0,0,0,0,0,0,0,0,0,92.29,10,1,0,-0.21,0,0,0.14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,92.29,1,0,-3.334,0.1501,1,0,0.1501,0,0.45,10,9.962,0.08,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,35.24,2,0,0.82,0.5,46,1.25,0.82,0.82,34.98,LANDED
