t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.12,APPROACH,FLY_TO_FIX,237.42,73.08,-164.34,1419.74,-6.54,-3.02,-1.52,89.7,-1.748,0,0,0,0,0,0,0,0,0,0,179.7,0,1,0,-1.58,178.22,0,0,90,0,0,0,0,0,0,0,56.179,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.07,350.49,2,0,0.1,0.1,1,3.45,0.1,0.02,0.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.4,APPROACH,FLY_TO_FIX,237.68,73.3,-164.38,1417.99,-6.11,-2.88,-1.48,89.68,-1.266,0,0,0,0,0,0,0,0,0,0,179.68,0,0,0,-1.48,178.24,0,0,179.67,0,0,0,0,0,0,0,56.249,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.92,350.59,2,0,0.06,0.06,5,14.29,0.1,0.06,0.4,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.68,APPROACH,FLY_TO_FIX,237.84,73.53,-164.31,1416.35,-5.72,-2.84,-1.53,89.74,0.959,0,0,0,0,0,0,0,0,0,0,179.74,0,0,0,-1.38,178.19,0,0,179.72,0,0,0,0,0,0,0,56.319,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.24,350.68,2,0,0.06,0.06,9,14.29,0.08,0.06,0.68,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.96,APPROACH,FLY_TO_FIX,237.76,73.75,-164.01,1414.79,-5.4,-2.87,-1.6,89.87,6.789,0,0,0,0,0,0,0,0,0,0,179.87,0,0,0,-1.3,178.06,0,0,179.85,0,0,0,0,0,0,0,56.389,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,350.73,2,0,0.06,0.06,13,14.29,0.08,0.06,0.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.24,APPROACH,FLY_TO_FIX,237.6,73.98,-163.62,1413.26,-5.46,-3.06,-1.73,89.95,13.668,0,0,0,0,0,0,0,0,0,0,179.95,0,0,0,-1.31,177.99,0,0,179.93,0,0,0,0,0,0,0,56.459,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.18,350.76,2,0,0.06,0.06,17,14.29,0.08,0.06,1.24,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.52,APPROACH,FLY_TO_FIX,237.27,74.2,-163.07,1411.7,-5.66,-3.18,-1.72,90.05,21.626,0,0,0,0,0,0,0,0,0,0,180.05,0,0,0,-1.36,177.89,0,0,180.03,0,0,0,0,0,0,0,56.529,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75,350.76,2,0,0.06,0.06,21,14.29,0.08,0.06,1.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.8,APPROACH,FLY_TO_FIX,236.6,74.42,-162.18,1410.03,-6.14,-3.43,-1.82,90.1,30.271,0,0,0,0,0,0,0,0,0,0,180.1,0,0,0,-1.47,177.85,0,0,180.09,0,0,0,0,0,0,0,56.599,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.67,350.72,2,0,0.06,0.06,25,14.29,0.08,0.06,1.8,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.08,APPROACH,FLY_TO_FIX,235.1,74.65,-160.45,1408.17,-6.96,-3.76,-1.97,90.08,39.195,0,0,0,0,0,0,0,0,0,0,180.08,0,0,0,-1.68,177.87,0,0,180.1,0,0,0,0,0,0,0,56.668,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.92,350.56,2,0,0.06,0.06,29,14.29,0.08,0.06,2.08,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.36,APPROACH,FLY_TO_FIX,232.21,74.87,-157.34,1406.39,-7.36,-2.26,0.35,91.92,47.996,0,0,0,0,0,0,0,0,0,0,181.92,0,0,0,-1.86,176.04,0,0,181.19,0,0,0,0,0,0,0,56.737,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.46,350.21,2,0,0.06,0.06,33,14.29,0.08,0.06,2.36,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.64,APPROACH,FLY_TO_FIX,228.01,75.1,-152.91,1404.95,-4.61,-1.27,0.93,93.78,55.885,0,0,0,0,0,0,0,0,0,0,183.78,0,0,0,-1.19,174.19,0,0,183.58,0,0,0,0,0,0,0,56.804,0,0,0,0,0,89.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.29,349.7,2,0,0.06,0.06,37,14.29,0.08,0.06,2.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
