t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.84,TAKEOFF,TO_PREFLIGHT,0.95,80,79.05,3.64,0,-0.01,0.12,92.95,-0.039,0.2,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.88,LANDED
1.52,TAKEOFF,TO_PREFLIGHT,0.58,80,79.42,3.61,0.01,-0.13,-1.05,92.97,-0.038,0.4,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.56,LANDED
2.12,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.64,-0.04,0.02,84.29,92.98,-0.04,0.6,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.16,LANDED
2.8,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,3.61,-0.01,-0.11,13.63,92.99,-0.037,0.8,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2.84,LANDED
3.4,TAKEOFF,TO_PREFLIGHT,0.09,80,79.91,3.61,0.01,-0.11,-8.31,92.99,-0.037,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.44,LANDED
4.12,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.6,0,-0.15,-1.33,93.01,-0.038,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4.16,LANDED
4.72,TAKEOFF,TO_PREFLIGHT,0.16,80,79.84,3.59,0,-0.2,-0.33,93.02,-0.038,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4.76,LANDED
5.4,TAKEOFF,TO_PREFLIGHT,0.19,80,79.81,3.58,0,-0.24,-1.04,93.04,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5.42,LANDED
6.04,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,3.58,0,-0.23,0.02,93.06,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.06,LANDED
6.72,TAKEOFF,TO_PREFLIGHT,0.77,80,79.23,3.58,0,-0.25,-0.26,93.08,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.74,LANDED
7.36,TAKEOFF,TO_PREFLIGHT,1.06,80,78.94,3.57,0,-0.28,-0.2,93.1,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7.38,LANDED
8,TAKEOFF,TO_PREFLIGHT,1.15,80,78.85,3.57,0,-0.3,-0.21,93.12,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.02,LANDED
8.6,TAKEOFF,TO_PREFLIGHT,1.21,80,78.79,3.56,0,-0.31,-0.21,93.14,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8.62,LANDED
9.24,TAKEOFF,TO_PREFLIGHT,1.27,80,78.73,3.56,0,-0.32,-0.22,93.16,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,92.92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9.26,LANDED
