t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
42.26,APPROACH,ILS_TRACK,152.62,152,-0.62,1248.18,1168.72,-6.95,6.1,8.46,270.01,-0.229,0.2464,0,14.602,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.716,0,0.622,0,270.01,-3.891,0,1,-2.58,0,0,-3.95,270,-0.0021,0.0001,1,-3.89,270.01,-1.14,-1.42,22.432,0.008,-0.891,1,3,1344.72,1.647,-3.891,1249.88,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.31,1040.55,2,0,0.12,0.12,356,8.33,0.12,0.12,42.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.62,APPROACH,ILS_TRACK,152.59,152,-0.59,1245.65,1166.11,-7.37,6.3,8.85,270.01,-0.2,0.2372,0,14.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.724,0,0.594,0,270,-4.123,0,1,-2.77,0,0,-4.05,270.02,0.002,0,1,-4.12,270,-1.09,-0.82,22.372,0.004,-1.123,1,3,1344.72,1.709,-4.123,1246.75,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.27,1040.6,2,0,0.12,0.12,359,8.33,0.12,0.12,42.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
42.98,APPROACH,ILS_TRACK,152.55,152,-0.55,1242.95,1163.43,-7.62,6.24,8.86,270.01,-0.175,0.2368,0,14.181,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.735,0,0.553,0,270.02,-3.79,0,1,-2.84,0,0,-3.8,270.01,-0.0037,0.0002,1,-3.79,270.02,-1.05,-0.37,22.312,0.015,-0.79,1,3,1344.72,1.125,-3.79,1243.62,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9,1040.6,2,0,0.12,0.12,362,8.33,0.12,0.12,42.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.24,APPROACH,ILS_TRACK,152.52,152,-0.52,1240.99,1161.4,-7.81,6.46,9.17,270.01,-0.159,0.2357,0,14.042,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.742,0,0.528,0,270.01,-3.956,0,1,-2.94,0,0,-3.89,270.01,-0.0007,0.0002,1,-3.96,270.01,-1.02,-0.05,22.269,0.015,-0.956,1,3,1344.72,1.216,-3.956,1241.35,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.86,1040.62,2,0,0.12,0.12,364,7.69,0.14,0.12,43.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.6,APPROACH,ILS_TRACK,152.47,152,-0.47,1238.13,1158.58,-8,6.36,9.1,270.01,-0.138,0.2419,0,13.866,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.757,0,0.476,0,270.02,-3.609,0,1,-2.98,0,0,-3.62,270.01,-0.0066,0.0002,1,-3.61,270.02,-0.98,0.23,22.209,0.017,-0.609,1,3,1344.72,0.676,-3.609,1238.22,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.36,1040.58,2,0,0.12,0.12,367,8.33,0.12,0.12,43.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
43.96,APPROACH,ILS_TRACK,152.43,152,-0.43,1235.26,1155.64,-8.15,6.6,9.41,270.01,-0.122,0.2436,0,13.704,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.769,0,0.432,0,270.01,-3.698,0,1,-3.06,0,0,-3.79,270.01,-0.005,0.0002,1,-3.7,270.01,-0.94,0.5,22.149,0.014,-0.698,1,3,1344.72,0.686,-3.698,1235.09,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.81,1040.58,2,0,0.12,0.12,370,8.33,0.12,0.12,43.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.32,APPROACH,ILS_TRACK,152.38,152,-0.38,1232.3,1152.66,-8.44,6.59,9.51,270.01,-0.106,0.2456,0,13.561,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.783,0,0.383,0,270.02,-3.571,0,1,-3.15,0,0,-3.5,270.01,-0.0071,0.0002,1,-3.57,270.02,-0.91,0.66,22.09,0.017,-0.571,1,3,1344.72,0.468,-3.571,1231.96,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.57,1040.56,2,0,0.12,0.12,373,8.33,0.12,0.12,44.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
44.68,APPROACH,ILS_TRACK,152.32,152,-0.32,1229.28,1149.64,-8.4,6.68,9.56,270.01,-0.095,0.2576,0,13.438,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.801,0,0.319,0,270.01,-3.353,0,1,-3.15,0,0,-3.52,270.02,-0.0108,0.0002,0.9999,-3.35,270.01,-0.88,0.78,22.03,0.014,-0.353,1,3,1344.72,0.147,-3.353,1228.84,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.33,1040.48,2,0,0.12,0.12,376,8.33,0.12,0.12,44.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.04,APPROACH,ILS_TRACK,152.27,152,-0.27,1226.24,1146.55,-8.71,6.78,9.81,270.01,-0.079,0.254,0,13.334,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.814,0,0.274,0,270.01,-3.533,0,1,-3.27,0,0,-3.4,270.01,-0.0076,0.0002,1,-3.53,270.01,-0.85,0.86,21.97,0.015,-0.533,1,3,1344.72,0.343,-3.533,1225.71,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.53,1040.49,2,0,0.12,0.12,379,8.33,0.12,0.12,45.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.4,APPROACH,ILS_TRACK,152.19,152,-0.19,1223.13,1143.46,-8.59,6.8,9.75,270.01,-0.07,0.2736,0,13.254,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.837,0,0.192,0,270.01,-3.179,0,1,-3.22,0,0,-3.31,270.01,-0.0136,0.0002,0.9999,-3.18,270.01,-0.82,0.89,21.911,0.012,-0.179,1,3,1344.72,-0.111,-3.179,1222.59,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.81,1040.35,2,0,0.12,0.12,382,8.33,0.12,0.12,45.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
45.66,APPROACH,ILS_TRACK,152.16,152,-0.16,1220.88,1141.19,-8.83,6.78,9.85,270.01,-0.059,0.2649,0,13.21,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.844,0,0.165,0,270.01,-3.302,0,1,-3.31,0,0,-3.19,270.01,-0.0114,0.0002,0.9999,-3.3,270.01,-0.8,0.89,21.868,0.014,-0.302,1,3,1344.72,0.045,-3.302,1220.34,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.02,1040.38,2,0,0.12,0.12,384,7.69,0.14,0.12,45.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.02,APPROACH,ILS_TRACK,152.09,152,-0.09,1217.77,1138.03,-8.68,7,9.98,270.01,-0.054,0.278,0,13.166,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.865,0,0.093,0,270.01,-3.147,0,1,-3.26,0,0,-3.37,270.01,-0.014,0.0002,0.9999,-3.15,270.01,-0.78,0.91,21.808,0.014,-0.147,1,3,1344.72,-0.156,-3.147,1217.22,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.49,1040.27,2,0,0.12,0.12,387,8.33,0.12,0.12,46.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.38,APPROACH,ILS_TRACK,152.05,152,-0.05,1214.61,1134.86,-8.93,6.96,10.07,270.01,-0.044,0.269,0,13.143,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.877,0,0.051,0,270.01,-3.241,0,1,-3.35,0,0,-3.12,270.01,-0.0123,0.0002,0.9999,-3.24,270.01,-0.75,0.86,21.749,0.012,-0.241,1,3,1344.72,-0.02,-3.241,1214.1,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.57,1040.3,2,0,0.12,0.12,390,8.33,0.12,0.12,46.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
46.74,APPROACH,ILS_TRACK,151.99,152,0.01,1211.46,1131.69,-8.76,7.11,10.12,270.01,-0.041,0.2784,0,13.139,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270.02,-3.053,0,1,-3.29,0,0,-3.21,270.01,-0.0155,0.0002,0.9999,-3.05,270.02,-0.73,0.83,21.689,0.016,-0.053,1,3,1344.72,-0.245,-3.053,1210.98,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.95,1040.25,2,0,0.12,0.12,393,8.33,0.12,0.12,46.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.1,APPROACH,ILS_TRACK,151.95,152,0.05,1208.31,1128.5,-8.89,7.19,10.29,270.01,-0.034,0.269,0,13.151,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.904,0,-0.045,0,270.01,-3.245,0,1,-3.36,0,0,-3.13,270.02,-0.012,0.0001,0.9999,-3.25,270.01,-0.7,0.79,21.63,0.008,-0.245,1,3,1344.72,0.012,-3.245,1207.87,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.54,1040.32,2,0,0.12,0.12,396,8.33,0.12,0.12,47.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.46,APPROACH,ILS_TRACK,151.91,152,0.09,1205.12,1125.33,-8.82,7.14,10.19,270.01,-0.032,0.2736,0,13.18,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.917,0,-0.094,0,270.01,-3.016,0,1,-3.31,0,0,-3.03,270.01,-0.0159,0.0002,0.9999,-3.02,270.01,-0.68,0.72,21.571,0.015,-0.016,1,3,1344.72,-0.25,-3.016,1204.76,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.7,1040.32,2,0,0.12,0.12,399,8.33,0.12,0.12,47.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
47.82,APPROACH,ILS_TRACK,151.88,152,0.12,1201.96,1122.15,-8.78,7.22,10.26,270.02,-0.03,0.2677,0,13.219,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.925,0,-0.122,0,270.01,-3.066,0,1,-3.31,0,0,-3.16,270.01,-0.015,0.0001,0.9999,-3.07,270.01,-0.66,0.68,21.511,0.008,-0.066,1,3,1344.72,-0.171,-3.066,1201.64,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.64,1040.41,2,0,0.12,0.12,402,8.33,0.12,0.12,47.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.08,APPROACH,ILS_TRACK,151.86,152,0.14,1199.68,1119.86,-8.81,7.23,10.29,270.01,-0.028,0.2621,0,13.254,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.929,0,-0.135,0,270.01,-3.098,0,1,-3.32,0,0,-3.05,270.01,-0.0143,0.0001,0.9999,-3.1,270.01,-0.64,0.64,21.468,0.008,-0.098,1,3,1344.72,-0.116,-3.098,1199.4,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.78,1040.5,2,0,0.12,0.12,404,7.69,0.14,0.12,48.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.44,APPROACH,ILS_TRACK,151.85,152,0.15,1196.52,1116.7,-8.76,7.25,10.28,270.01,-0.028,0.2566,0,13.306,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.933,0,-0.15,0,270.01,-3.083,0,1,-3.3,0,0,-3.06,270.01,-0.0145,0.0001,0.9999,-3.08,270.01,-0.62,0.59,21.409,0.008,-0.083,1,3,1344.72,-0.117,-3.083,1196.28,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.81,1040.64,2,0,0.12,0.12,407,8.33,0.12,0.12,48.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
48.8,APPROACH,ILS_TRACK,151.84,152,0.16,1193.37,1113.54,-8.77,7.25,10.29,270.01,-0.028,0.2527,0,13.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.937,0,-0.162,0,270.01,-3.076,0,1,-3.3,0,0,-3.06,270.01,-0.0145,0.0001,0.9999,-3.08,270.01,-0.6,0.54,21.35,0.007,-0.076,1,3,1344.72,-0.109,-3.076,1193.17,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.43,1040.8,2,0,0.12,0.12,410,8.33,0.12,0.12,48.8,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.16,APPROACH,ILS_TRACK,151.83,152,0.17,1190.22,1110.4,-8.75,7.25,10.28,270.01,-0.028,0.2508,0,13.424,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.939,0,-0.172,0,270.01,-3.051,0,1,-3.29,0,0,-3.07,270.01,-0.0149,0.0002,0.9999,-3.05,270.01,-0.58,0.5,21.29,0.013,-0.051,1,3,1344.72,-0.125,-3.051,1190.07,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.74,1040.97,2,0,0.12,0.12,413,8.33,0.12,0.12,49.16,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.52,APPROACH,ILS_TRACK,151.82,152,0.18,1187.08,1107.25,-8.74,7.25,10.28,270.01,-0.026,0.2508,0,13.488,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.942,0,-0.182,0,270,-3.059,0,1,-3.29,0,0,-3.05,270.01,-0.0146,0,0.9999,-3.06,270,-0.56,0.47,21.231,0.004,-0.059,1,3,1344.72,-0.101,-3.059,1186.96,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.95,1041.13,2,0,0.12,0.12,416,8.33,0.12,0.12,49.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
49.88,APPROACH,ILS_TRACK,151.81,152,0.19,1183.94,1104.12,-8.71,7.25,10.26,270.01,-0.027,0.2508,0,13.556,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.944,0,-0.19,0,270.01,-3.054,0,1,-3.28,0,0,-3.07,270,-0.0146,0.0001,0.9999,-3.05,270.01,-0.54,0.44,21.172,0.009,-0.054,1,3,1344.72,-0.096,-3.054,1183.85,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.13,1041.31,2,0,0.12,0.12,419,8.33,0.12,0.12,49.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.24,APPROACH,ILS_TRACK,151.8,152,0.2,1180.8,1100.99,-8.7,7.22,10.24,270.01,-0.025,0.2541,0,13.627,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.948,0,-0.202,0,270,-3.025,0,1,-3.27,0,0,-3.06,270.01,-0.015,0,0.9999,-3.03,270,-0.51,0.41,21.112,0.004,-0.025,1,3,1344.72,-0.121,-3.025,1180.74,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.34,1041.46,2,0,0.12,0.12,422,8.33,0.12,0.12,50.24,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.5,APPROACH,ILS_TRACK,151.79,152,0.21,1178.55,1098.72,-8.68,7.26,10.26,270.01,-0.025,0.254,0,13.68,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.949,0,-0.207,0,270,-3.078,0,1,-3.27,0,0,-3.1,270.01,-0.014,0,0.9999,-3.08,270,-0.5,0.4,21.07,0.003,-0.078,1,3,1344.72,-0.051,-3.078,1178.5,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.62,1041.59,2,0,0.12,0.12,424,7.69,0.14,0.12,50.5,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
50.86,APPROACH,ILS_TRACK,151.79,152,0.21,1175.43,1095.6,-8.67,7.27,10.28,270.01,-0.024,0.2542,0,13.756,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.951,0,-0.214,0,270,-3.087,0,1,-3.28,0,0,-3.07,270.01,-0.0138,0,0.9999,-3.09,270,-0.48,0.38,21.01,0,-0.087,1,3,1344.72,-0.034,-3.087,1175.39,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.01,1041.77,2,0,0.12,0.12,427,8.33,0.12,0.12,50.86,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.22,APPROACH,ILS_TRACK,151.78,152,0.22,1172.31,1092.48,-8.66,7.26,10.26,270.01,-0.022,0.2534,0,13.834,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.952,0,-0.217,0,270,-3.08,0,1,-3.26,0,0,-3.08,270.01,-0.0138,-0.0001,0.9999,-3.08,270,-0.46,0.37,20.951,-0.001,-0.08,1,3,1344.72,-0.037,-3.08,1172.29,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.38,1041.96,2,0,0.12,0.12,430,8.33,0.12,0.12,51.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.58,APPROACH,ILS_TRACK,151.78,152,0.22,1169.19,1089.37,-8.64,7.27,10.27,270.01,-0.023,0.2525,0,13.913,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270,-3.092,0,1,-3.26,0,0,-3.09,270.01,-0.0135,0,0.9999,-3.09,270,-0.44,0.36,20.892,0.001,-0.092,1,3,1344.72,-0.02,-3.092,1169.18,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.66,1042.16,2,0,0.12,0.12,433,8.33,0.12,0.12,51.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
51.94,APPROACH,ILS_TRACK,151.78,152,0.22,1166.08,1086.26,-8.62,7.26,10.25,270.01,-0.023,0.2522,0,13.991,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270,-3.095,0,1,-3.25,0,0,-3.09,270.01,-0.0133,0,0.9999,-3.1,270,-0.42,0.35,20.833,0.002,-0.095,1,3,1344.72,-0.014,-3.095,1166.08,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.87,1042.37,2,0,0.12,0.12,436,8.33,0.12,0.12,51.94,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.3,APPROACH,ILS_TRACK,151.78,152,0.22,1162.98,1083.15,-8.62,7.26,10.26,270.01,-0.023,0.2525,0,14.07,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270,-3.108,0,1,-3.26,0,0,-3.1,270.01,-0.013,-0.0001,0.9999,-3.11,270,-0.41,0.35,20.773,-0.001,-0.108,1,3,1344.72,0.003,-3.108,1162.97,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.08,1042.57,2,0,0.12,0.12,439,8.33,0.12,0.12,52.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.66,APPROACH,ILS_TRACK,151.78,152,0.22,1159.88,1080.06,-8.6,7.25,10.23,270.01,-0.024,0.2536,0,14.149,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270,-3.1,0,1,-3.24,0,0,-3.12,270,-0.013,0,0.9999,-3.1,270,-0.39,0.35,20.714,-0.001,-0.1,1,3,1344.72,-0.007,-3.1,1159.87,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.31,1042.78,2,0,0.12,0.12,442,8.33,0.12,0.12,52.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
52.92,APPROACH,ILS_TRACK,151.78,152,0.22,1157.64,1077.82,-8.58,7.26,10.23,270.01,-0.025,0.2548,0,14.206,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270,-3.11,0,1,-3.23,0,0,-3.13,270,-0.0128,0,0.9999,-3.11,270,-0.38,0.36,20.671,0.003,-0.11,1,3,1344.72,0.004,-3.11,1157.63,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.51,1042.92,2,0,0.12,0.12,444,7.69,0.14,0.12,52.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
53.28,APPROACH,ILS_TRACK,151.78,152,0.22,1154.55,1074.72,-8.59,7.25,10.24,270.01,-0.024,0.2556,0,14.285,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.953,0,-0.219,0,270.01,-3.117,0,1,-3.24,0,0,-3.13,270,-0.0126,0.0001,0.9999,-3.12,270.01,-0.36,0.36,20.612,0.006,-0.117,1,3,1344.72,0.01,-3.117,1154.53,0,0,0,268.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.87,1043.13,2,0,0.12,0.12,447,8.33,0.12,0.12,53.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
