t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.32,APPROACH,ILS_TRACK,78.71,73,-5.71,2220.72,-6.98,6.5,10.85,271.75,0.035,0,0,0,1,0.6,4.392,0.75,0.35,0.0168,0.4,269.61,-4.984,0,1,-5.1,0,0,5.93,269.61,0.7953,-0.0069,0.6062,5.87,269.61,6.28,396.81,33.469,-0.788,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.66,361.24,2,0,0.1,0.1,39,11.76,0.1,0.06,3.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.66,APPROACH,ILS_TRACK,78.71,73,-5.71,2218.51,-6.31,6.74,10.67,271.67,-0.369,0,0,0,1,0.6,4.446,0.75,0.35,0.0168,0.4,269.57,-4.981,0,1,-4.61,0,0,5.75,269.6,0.7971,-0.0076,0.6037,5.7,269.57,7.01,396.23,33.438,-0.831,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.11,361.34,2,0,0.1,0.1,43,11.76,0.1,0.06,3.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.98,APPROACH,ILS_TRACK,78.66,73,-5.66,2216.63,-5.72,6.98,10.55,271.59,-0.683,0,0,0,1,0.6,4.486,0.75,0.35,0.0168,0.4,269.55,-4.979,0,1,-4.18,0,0,5.61,269.58,0.7985,-0.0079,0.6019,5.57,269.55,7.69,395.88,33.409,-0.846,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.58,361.46,2,0,0.1,0.1,47,12.5,0.1,0.06,3.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,78.58,73,-5.58,2214.95,-5.16,7.25,10.48,271.51,-0.941,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.54,-4.979,0,1,-3.78,0,0,5.52,269.57,0.7993,-0.0081,0.6009,5.5,269.54,8.35,395.72,33.379,-0.858,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.55,361.59,2,0,0.1,0.1,51,12.5,0.1,0.06,4.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,ILS_TRACK,78.45,73,-5.45,2213.34,-4.61,7.56,10.45,271.42,-1.16,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.54,-4.979,0,1,-3.38,0,0,5.47,269.56,0.7997,-0.0082,0.6004,5.47,269.54,9.03,395.74,33.348,-0.864,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.65,361.75,2,0,0.1,0.1,55,11.76,0.1,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.98,APPROACH,ILS_TRACK,78.28,73,-5.28,2211.93,-4.07,7.85,10.4,271.34,-1.33,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.54,-4.98,0,1,-2.99,0,0,5.45,269.55,0.8001,-0.0081,0.5998,5.43,269.54,9.68,395.94,33.317,-0.862,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.24,361.93,2,0,0.1,0.1,59,11.76,0.1,0.06,4.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,78.09,73,-5.09,2210.77,-3.59,8.22,10.48,271.26,-1.452,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.53,-4.981,0,1,-2.65,0,0,5.49,269.54,0.7993,-0.0082,0.6008,5.5,269.53,10.27,396.3,33.288,-0.868,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.55,362.11,2,0,0.1,0.1,63,12.5,0.1,0.06,5.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,77.85,73,-4.85,2209.68,-3.12,8.49,10.47,271.18,-1.549,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.54,-4.984,0,1,-2.32,0,0,5.44,269.55,0.7997,-0.0081,0.6003,5.47,269.54,10.86,396.83,33.257,-0.86,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.96,362.31,2,0,0.1,0.1,67,11.76,0.1,0.06,5.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.98,APPROACH,ILS_TRACK,77.58,73,-4.58,2208.77,-2.64,8.84,10.51,271.1,-1.616,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.55,-4.988,0,1,-1.96,0,0,5.54,269.56,0.7992,-0.0079,0.601,5.52,269.55,11.41,397.52,33.226,-0.848,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.74,362.54,2,0,0.1,0.1,71,11.76,0.1,0.06,5.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.32,APPROACH,ILS_TRACK,77.28,73,-4.28,2208.01,-2.19,9.2,10.61,271.02,-1.654,0.0023,0,-1.494,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.55,-4.992,0,1,-1.65,0,0,5.59,269.56,0.7983,-0.0079,0.6022,5.61,269.55,11.93,398.37,33.195,-0.847,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.88,362.77,2,0,0.1,0.1,75,11.76,0.1,0.06,6.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,76.95,73,-3.95,2207.4,-1.75,9.52,10.66,270.95,-1.668,0.0117,0,-2.879,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.56,-4.997,0,1,-1.32,0,0,5.66,269.58,0.7978,-0.0078,0.6029,5.67,269.56,12.41,399.35,33.165,-0.842,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.47,363.02,2,0,0.1,0.1,79,11.76,0.1,0.06,6.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,76.68,73,-3.68,2207.01,-1.47,9.67,10.62,270.9,-1.659,0.0221,0,-3.858,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.57,-5.001,0,1,-1.12,0,0,5.6,269.57,0.7984,-0.0076,0.6021,5.61,269.57,12.75,400.18,33.141,-0.833,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.24,363.22,2,0,0.08,0.08,82,11.54,0.1,0.08,6.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,76.39,73,-3.39,2206.72,-1.18,9.96,10.74,270.85,-1.642,0.0455,0,-4.764,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.58,-5.005,0,1,-0.9,0,0,5.69,269.59,0.7972,-0.0074,0.6037,5.73,269.58,13.06,401.1,33.118,-0.82,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.46,363.42,2,0,0.1,0.1,85,11.54,0.1,0.06,7.18,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,76.09,73,-3.09,2206.5,-0.91,10.22,10.82,270.8,-1.618,0.071,0,-5.595,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.59,-5.01,0,1,-0.7,0,0,5.78,269.59,0.7964,-0.0073,0.6047,5.8,269.59,13.35,402.08,33.095,-0.815,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.33,363.62,2,0,0.08,0.08,88,11.54,0.1,0.08,7.44,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.7,APPROACH,ILS_TRACK,75.79,73,-2.79,2206.35,-0.63,10.49,10.92,270.75,-1.589,0.097,0,-6.345,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.6,-5.016,0,1,-0.5,0,0,5.86,269.61,0.7955,-0.0071,0.606,5.89,269.6,13.62,403.13,33.072,-0.799,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.86,363.84,2,0,0.1,0.1,91,11.54,0.1,0.06,7.7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.96,APPROACH,ILS_TRACK,75.47,73,-2.47,2206.26,-0.37,10.76,11.02,270.7,-1.555,0.1227,0,-7.014,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.62,-5.021,0,1,-0.3,0,0,5.96,269.61,0.7945,-0.0068,0.6072,5.99,269.62,13.87,404.25,33.049,-0.782,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.89,364.05,2,0,0.08,0.08,94,11.54,0.1,0.08,7.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.22,APPROACH,ILS_TRACK,75.14,73,-2.14,2206.25,-0.12,11.03,11.12,270.66,-1.516,0.1482,0,-7.599,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.62,-5.027,0,1,-0.1,0,0,6.05,269.63,0.7935,-0.0068,0.6085,6.08,269.62,14.1,405.42,33.026,-0.783,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.09,364.27,2,0,0.1,0.1,97,11.54,0.1,0.06,8.22,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.48,APPROACH,ILS_TRACK,74.81,73,-1.81,2206.3,0.13,11.3,11.23,270.61,-1.474,0.1742,0,-8.098,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.64,-5.033,0,1,0.09,0,0,6.16,269.63,0.7924,-0.0064,0.61,6.19,269.64,14.31,406.66,33.003,-0.762,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.43,364.48,2,0,0.08,0.08,100,11.54,0.1,0.08,8.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.74,APPROACH,ILS_TRACK,74.47,73,-1.47,2206.41,0.37,11.58,11.35,270.57,-1.43,0.2013,0,-8.509,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.64,-5.04,0,1,0.27,0,0,6.26,269.64,0.7912,-0.0064,0.6115,6.3,269.64,14.5,407.96,32.981,-0.763,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.91,364.7,2,0,0.1,0.1,103,11.54,0.1,0.06,8.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9,APPROACH,ILS_TRACK,74.12,73,-1.12,2206.59,0.61,11.86,11.47,270.53,-1.384,0.2295,0,-8.831,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.66,-5.047,0,1,0.46,0,0,6.38,269.64,0.79,-0.006,0.613,6.42,269.66,14.67,409.32,32.958,-0.74,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.54,364.92,2,0,0.08,0.08,106,11.54,0.1,0.08,9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,APPROACH,ILS_TRACK,73.77,73,-0.77,2206.83,0.84,12.14,11.6,270.49,-1.336,0.2589,0,-9.061,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.67,-5.054,0,1,0.64,0,0,6.49,269.66,0.7888,-0.0059,0.6146,6.54,269.67,14.81,410.73,32.936,-0.731,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.33,365.15,2,0,0.1,0.1,109,11.54,0.1,0.06,9.26,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,73.41,73,-0.41,2207.13,1.07,12.42,11.73,270.46,-1.287,0.2895,0,-9.199,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.68,-5.061,0,1,0.82,0,0,6.62,269.68,0.7875,-0.0058,0.6163,6.66,269.68,14.95,412.19,32.913,-0.725,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.26,365.37,2,0,0.08,0.08,112,11.54,0.1,0.08,9.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.78,APPROACH,ILS_TRACK,73.05,73,-0.05,2207.49,1.29,12.71,11.86,270.42,-1.238,0.3212,0,-9.244,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.69,-5.069,0,1,1,0,0,6.73,269.69,0.7862,-0.0055,0.618,6.78,269.69,15.06,413.71,32.891,-0.711,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.37,365.59,2,0,0.1,0.1,115,11.54,0.1,0.06,9.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.04,APPROACH,ILS_TRACK,72.69,73,0.31,2207.9,1.5,13,12,270.39,-1.187,0.3541,0,-9.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.72,-5.076,0,1,1.17,0,0,6.88,269.68,0.7848,-0.005,0.6198,6.91,269.72,15.16,415.28,32.869,-0.679,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.63,365.82,2,0,0.08,0.08,118,11.54,0.1,0.08,10.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.3,APPROACH,ILS_TRACK,72.32,73,0.68,2208.37,1.71,13.29,12.15,270.36,-1.137,0.3882,0,-9.047,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.72,-5.084,0,1,1.34,0,0,7,269.72,0.7833,-0.005,0.6216,7.05,269.72,15.24,416.9,32.847,-0.68,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.07,366.04,2,0,0.1,0.1,121,11.54,0.1,0.06,10.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.56,APPROACH,ILS_TRACK,71.94,73,1.06,2208.9,1.92,13.58,12.3,270.33,-1.087,0.4235,0,-8.804,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.74,-5.093,0,1,1.51,0,0,7.15,269.72,0.7818,-0.0046,0.6235,7.19,269.74,15.31,418.57,32.825,-0.659,0,0,0,0,271.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.68,366.26,2,0,0.08,0.08,124,11.54,0.1,0.08,10.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
