t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
8.5,APPROACH,FLY_TO_FIX,166.49,148.8,-17.69,1738.56,92.57,47.48,19.55,252.65,-8.737,1,0,-20,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.35,0,0,0,53.464,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.34,2909.25,6,0,0.74,0.5,11,1.35,0.74,0.74,8.56,FLYING
9.24,APPROACH,FLY_TO_FIX,161.08,149,-12.08,1809.86,96.88,49.94,19.55,251.18,-9.109,1,0,-20,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.32,0,0,0,53.349,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823.22,2835.47,6,0,0.74,0.5,12,1.35,0.74,0.74,9.3,FLYING
9.98,APPROACH,FLY_TO_FIX,155.93,149,-6.93,1883.96,100.46,52.26,19.55,249.56,-9.504,1,0,-20,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.29,0,0,0,53.241,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.31,2765.19,6,0,0.74,0.5,13,1.35,0.74,0.74,10.04,FLYING
10.72,APPROACH,FLY_TO_FIX,150.98,149,-1.98,1960.34,103.38,54.45,19.55,247.77,-9.918,1,0,-20,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.27,0,0,0,53.138,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.38,2697.91,6,0,0.74,0.5,14,1.35,0.74,0.74,10.78,FLYING
11.46,APPROACH,FLY_TO_FIX,146.2,149,2.8,2036.41,105.63,56.5,19.55,245.78,-10.346,1,0,-19.9,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.25,0,0,0,53.042,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031.36,2633.27,6,0,0.74,0.5,15,1.35,0.74,0.74,11.5,FLYING
12.2,APPROACH,FLY_TO_FIX,141.56,149,7.44,2115.97,107.37,58.41,19.55,243.59,-10.805,1,0,-19.8,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.23,0,0,0,52.951,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064.52,2570.99,6,0,0.74,0.5,16,1.35,0.74,0.74,12.24,FLYING
12.94,APPROACH,FLY_TO_FIX,137.04,149,11.96,2196.52,108.57,60.17,19.55,241.17,-11.283,1,0,-19.701,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.22,0,0,0,52.865,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084.61,2510.85,6,0,0.74,0.5,17,1.35,0.74,0.74,12.98,FLYING
13.68,APPROACH,FLY_TO_FIX,132.63,149,16.37,2277.69,109.28,61.79,19.55,238.49,-11.796,1,0,-19.603,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.22,0,0,0,52.784,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.95,2452.74,6,0,0.74,0.5,18,1.35,0.74,0.74,13.72,FLYING
14.42,APPROACH,FLY_TO_FIX,128.31,149,20.69,2359.12,109.52,63.24,19.55,235.55,-12.342,1,0,-19.505,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.22,0,0,0,52.709,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094.48,2396.53,6,0,0.74,0.5,19,1.35,0.74,0.74,14.46,FLYING
15.16,APPROACH,FLY_TO_FIX,124.07,149,24.93,2440.49,109.32,64.53,19.55,232.33,-12.919,1,0,-19.407,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.22,0,0,0,52.638,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087.89,2342.22,6,0,0.74,0.5,20,1.35,0.74,0.74,15.2,FLYING
15.9,APPROACH,FLY_TO_FIX,119.92,149,29.08,2521.49,108.73,65.65,19.55,228.84,-13.526,1,0,-19.31,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.23,0,0,0,52.572,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.57,2289.76,6,0,0.74,0.5,21,1.35,0.74,0.74,15.94,FLYING
16.64,APPROACH,FLY_TO_FIX,115.84,149,33.16,2601.85,107.77,66.58,19.55,225.1,-14.188,1,0,-19.214,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.24,0,0,0,52.51,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058.74,2239.16,6,0,0.74,0.5,22,1.35,0.74,0.74,16.68,FLYING
17.38,APPROACH,FLY_TO_FIX,111.83,149,37.17,2681.31,106.47,67.32,19.55,221.11,-14.905,1,0,-19.118,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.25,0,0,0,52.452,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038.43,2190.44,6,0,0.74,0.5,23,1.35,0.74,0.74,17.42,FLYING
18.12,APPROACH,FLY_TO_FIX,107.89,149,41.11,2759.62,104.86,67.85,19.55,216.95,-15.671,1,0,-19.022,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.27,0,0,0,52.398,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.58,2143.69,6,0,0.74,0.5,24,1.35,0.74,0.74,18.16,FLYING
18.86,APPROACH,FLY_TO_FIX,104.03,149,44.97,2836.56,102.95,68.17,19.55,212.68,-16.492,1,0,-18.927,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.3,0,0,0,52.348,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990.92,2098.93,6,0,0.74,0.5,25,1.35,0.74,0.74,18.9,FLYING
19.6,APPROACH,FLY_TO_FIX,100.23,149,48.77,2911.94,100.78,68.27,19.55,208.38,-17.388,1,0,-18.832,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.32,0,0,0,52.301,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.44,2055.47,6,0,0.74,0.5,26,1.35,0.74,0.74,19.64,FLYING
20.34,APPROACH,FLY_TO_FIX,96.51,149,52.49,2985.55,98.37,68.15,19.55,204.11,-18.367,1,0,-18.738,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.36,0,0,0,52.258,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.36,2013.08,6,0,0.74,0.5,27,1.35,0.74,0.74,20.38,FLYING
21.08,APPROACH,FLY_TO_FIX,92.87,149,56.13,3057.24,95.73,67.81,19.55,199.99,-19.431,1,0,-18.645,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.39,0,0,0,52.218,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907.44,1972.11,6,0,0.74,0.5,28,1.35,0.74,0.74,21.12,FLYING
21.82,APPROACH,FLY_TO_FIX,89.3,149,59.7,3126.82,92.88,67.24,19.55,196.07,-20.593,1,0,-18.551,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.43,0,0,0,52.181,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878.39,1932.92,6,0,0.74,0.5,29,1.35,0.74,0.74,21.86,FLYING
22.56,APPROACH,FLY_TO_FIX,85.81,149,63.19,3194.15,89.84,66.45,19.55,192.43,-21.869,1,0,-18.459,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.47,0,0,0,52.147,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.83,1895.84,6,0,0.74,0.5,30,1.35,0.74,0.74,22.6,FLYING
23.3,APPROACH,FLY_TO_FIX,82.41,149,66.59,3259.09,86.63,65.43,19.55,189.1,-23.274,1,0,-18.366,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.51,0,0,0,52.115,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1822.29,1861.15,6,0,0.74,0.5,31,1.35,0.74,0.74,23.34,FLYING
24.04,APPROACH,FLY_TO_FIX,79.1,149,69.9,3321.5,83.25,64.19,19.55,186.09,-24.823,1,0,-18.274,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.56,0,0,0,52.086,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796.3,1829.17,6,0,0.74,0.5,32,1.35,0.74,0.74,24.08,FLYING
24.78,APPROACH,FLY_TO_FIX,75.89,149,73.11,3381.25,79.71,62.71,19.55,183.4,-26.541,1,0,-18.183,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.62,0,0,0,52.06,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772.31,1800.16,6,0,0.74,0.5,33,1.35,0.74,0.74,24.82,FLYING
25.52,APPROACH,FLY_TO_FIX,72.79,149,76.21,3438.2,76.03,60.99,19.55,181.04,-28.45,1,0,-18.092,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.67,0,0,0,52.035,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750.7,1774.34,6,0,0.74,0.5,34,1.35,0.74,0.74,25.56,FLYING
26.26,APPROACH,FLY_TO_FIX,69.82,149,79.18,3492.25,72.22,59.01,19.55,178.96,-30.573,1,0,-18.002,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.73,0,0,0,52.013,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.77,1751.88,6,0,0.74,0.5,35,1.35,0.74,0.74,26.3,FLYING
27,APPROACH,FLY_TO_FIX,66.98,149,82.02,3543.26,68.26,56.75,19.55,177.15,-32.935,1,0,-17.912,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.79,0,0,0,51.992,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.71,1732.87,6,0,0.74,0.5,36,1.35,0.74,0.74,27.04,FLYING
27.74,APPROACH,FLY_TO_FIX,64.31,149,84.69,3591.1,64.18,54.2,19.56,175.56,-35.568,1,0,-17.822,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.86,0,0,0,51.973,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702.61,1717.3,6,0,0.74,0.5,37,1.35,0.74,0.74,27.78,FLYING
28.48,APPROACH,FLY_TO_FIX,61.82,149,87.18,3635.63,59.95,51.31,19.56,174.16,-38.514,1,0,-17.733,1,0.6,4.5,0.817,0.35,0.0168,0.4,255.93,0,0,0,51.956,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.43,1705.04,6,0,0.74,0.5,38,1.35,0.74,0.74,28.52,FLYING
29.22,APPROACH,FLY_TO_FIX,59.53,149,89.47,3676.72,55.58,48.07,19.56,172.9,-41.805,1,0,-17.644,1,0.6,4.5,0.817,0.35,0.0168,0.4,256.01,0,0,0,51.941,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.01,1695.86,6,0,0.74,0.5,39,1.35,0.74,0.74,29.26,FLYING
29.96,APPROACH,FLY_TO_FIX,57.49,149,91.51,3714.19,51.05,44.44,19.57,171.74,-45.472,1,0,-17.556,1,0.6,4.5,0.817,0.35,0.0168,0.4,256.09,0,0,0,51.927,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680.04,1689.39,6,0,0.74,0.5,40,1.35,0.74,0.74,30,FLYING
30.7,APPROACH,FLY_TO_FIX,55.72,149,93.28,3747.88,46.33,40.41,19.57,170.64,-49.533,1,0,-17.468,1,0.6,4.5,0.817,0.35,0.0168,0.4,256.18,0,0,0,51.915,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.05,1685.13,6,0,0.74,0.5,41,1.35,0.74,0.74,30.74,FLYING
31.44,APPROACH,FLY_TO_FIX,54.26,149,94.74,3777.62,41.35,35.94,19.58,169.55,-54.024,1,0,-17.381,1,0.6,4.46,0.817,0.35,0.0168,0.4,256.27,0,0,0,51.904,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.5,1682.48,6,0,0.74,0.5,42,1.35,0.74,0.74,31.48,FLYING
32.18,APPROACH,FLY_TO_FIX,53.17,149,95.83,3803.31,36.1,31.24,19.58,168.45,-58.745,1,0,-17.294,1,0.6,4.422,0.817,0.35,0.0168,0.4,256.36,0,0,0,51.895,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.77,1680.79,6,0,0.74,0.5,43,1.35,0.74,0.74,32.22,FLYING
32.92,APPROACH,FLY_TO_FIX,52.48,149,96.52,3824.74,30.63,26.34,19.58,167.27,-63.656,1,0,-17.208,1,0.6,4.386,0.817,0.35,0.0168,0.4,256.46,0,0,0,51.887,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.26,1679.44,6,0,0.74,0.5,44,1.35,0.74,0.74,32.96,FLYING
33.66,APPROACH,FLY_TO_FIX,52.25,149,96.75,3841.71,24.81,21.2,19.58,165.98,-68.802,1,0,-17.122,1,0.6,4.353,0.817,0.35,0.0168,0.4,256.57,0,0,0,51.881,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.53,1677.98,6,0,0.74,0.5,45,1.35,0.74,0.74,33.7,FLYING
34.4,APPROACH,FLY_TO_FIX,52.52,149,96.48,3854.08,18.66,15.92,19.58,164.55,-74.071,1,0,-17.036,1,0.6,4.323,0.817,0.35,0.0168,0.4,256.69,0,0,0,51.877,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.42,1676.24,6,0,0.74,0.5,46,1.35,0.74,0.74,34.44,FLYING
35.14,APPROACH,FLY_TO_FIX,53.3,149,95.7,3861.66,12.17,10.56,19.58,162.95,-79.407,1,0,-16.951,1,0.6,4.294,0.817,0.35,0.0168,0.4,256.81,0,0,0,51.874,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671.19,1674.48,6,0,0.74,0.5,47,1.35,0.74,0.74,35.18,FLYING
35.88,APPROACH,FLY_TO_FIX,54.62,149,94.38,3864.55,5.01,5.43,19.57,161.16,-84.443,1,0,-16.866,1,0.6,4.268,0.817,0.35,0.0168,0.4,256.93,0,0,0,51.873,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670.56,1673.43,6,0,0.74,0.5,48,1.35,0.74,0.74,35.92,FLYING
36.62,APPROACH,FLY_TO_FIX,56.51,149,92.49,3862.74,-2.37,1.28,19.57,159.14,-88.167,1,0,-16.782,1,0.6,4.244,0.817,0.35,0.0168,0.4,257.06,0,0,0,51.874,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671.73,1674.26,6,0,0.74,0.5,49,1.35,0.74,0.74,36.66,FLYING
37.36,APPROACH,FLY_TO_FIX,58.93,149,90.07,3855.64,-9.74,-2,19.57,156.9,-87.607,1,0,20,1,0.6,4.223,0.817,0.35,0.0168,0.4,257.2,0,0,0,51.877,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.18,1678.49,6,0,0.74,0.5,50,1.35,0.74,0.74,37.42,FLYING
38.1,APPROACH,FLY_TO_FIX,61.8,149,87.2,3843.34,-16.66,-5.57,19.56,154.5,-84.305,1,0,19.9,1,0.6,4.205,0.817,0.35,0.0168,0.4,257.35,0,0,0,51.882,0,0,0,0,0,267.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.24,1687.41,6,0,0.74,0.5,51,1.35,0.74,0.74,38.14,FLYING
