t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
3.12,TAKEOFF,TO_GROUND_ROLL,0.15,80,79.85,4.61,-0.06,3.29,36.63,89.85,-0.056,0.392,0,90.4,0,0,0,0,0.001,0,0,0,0,90.4,1,0.001,-0.545,0,0,1,0,0,0,0,0,0,0,1,1,3.16,LANDED
3.36,TAKEOFF,TO_GROUND_ROLL,0.07,80,79.93,4.46,0.09,2.72,-88.53,89.85,-0.053,0.488,0,90.4,0,0,0,0,0.001,0,0,0,0,90.4,1,0.001,-0.552,0,0,1,0,0,0,0,0,0,0,1,1,3.4,LANDED
3.66,TAKEOFF,TO_GROUND_ROLL,0.1,80,79.9,4.19,-0.05,1.79,22.46,89.83,-0.048,0.608,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.563,0,0,1,0,0,0,0,0,0,0,1,1,3.7,LANDED
3.9,TAKEOFF,TO_GROUND_ROLL,0.26,80,79.74,3.97,0.06,1.03,-9.68,89.83,-0.046,0.704,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.572,0,0,1,0,0,0,0,0,0,0,1,1,3.94,LANDED
4.14,TAKEOFF,TO_GROUND_ROLL,0.47,80,79.53,3.76,-0.06,0.32,5.27,89.82,-0.045,0.8,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.58,0,0,1,0,0,0,0,0,0,0,1,1,4.18,LANDED
4.38,TAKEOFF,TO_GROUND_ROLL,0.75,80,79.25,3.61,-0.06,-0.12,4.08,89.81,-0.049,0.896,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.589,0,0,1,0,0,0,0,0,0,0,1,1,4.42,LANDED
4.68,TAKEOFF,TO_GROUND_ROLL,1.18,80,78.82,3.69,-0.08,0.24,3.56,89.8,-0.054,1,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.597,0,0,1,0,0,0,0,0,0,0,1,1,4.72,LANDED
4.92,TAKEOFF,TO_GROUND_ROLL,1.61,80,78.39,3.81,0.23,0.66,-5.74,89.79,-0.055,1,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.605,0,0,1,0,0,0,0,0,0,0,1,1,4.96,LANDED
5.16,TAKEOFF,TO_GROUND_ROLL,2.12,80,77.88,4,-0.11,1.2,2.9,89.78,-0.051,1,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.618,0,0,1,0,0,0,0,0,0,0,1,1,5.2,LANDED
5.4,TAKEOFF,TO_GROUND_ROLL,2.7,80,77.3,4.13,-0.03,1.76,2.77,89.76,-0.055,1,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.632,0,0,1,0,0,0,0,0,0,0,1,1,5.44,LANDED
5.7,TAKEOFF,TO_GROUND_ROLL,3.51,80,76.49,4.35,-0.01,2.46,2.33,89.74,-0.05,1,0,90.4,0,0,0,0,0.002,0,0,0,0,90.4,1,0.002,-0.652,0,0,1,0,0,0,0,0,0,0,1,1,5.74,LANDED
5.94,TAKEOFF,TO_GROUND_ROLL,4.23,80,75.77,4.47,-0.06,2.9,3.65,89.73,-0.052,1,0,90.4,0,0,0,0,0.003,0,0,0,0,90.4,1,0.003,-0.669,0,0,1,0,0,0,0,0,0,0,1,1,5.98,LANDED
6.18,TAKEOFF,TO_GROUND_ROLL,5.01,80,74.99,4.57,0.02,3.22,3.04,89.71,-0.053,1,0,90.4,0,0,0,0,0.003,0,0,0,0,90.4,1,0.003,-0.687,0,0,1,0,0,0,0,0,0,0,1,1,6.22,LANDED
6.42,TAKEOFF,TO_GROUND_ROLL,5.85,80,74.15,4.62,-0.03,3.37,3.64,89.69,-0.05,1,0,90.4,0,0,0,0,0.003,0,0,0,0,90.4,1,0.003,-0.707,0,0,1,0,0,0,0,0,0,0,1,1,6.46,LANDED
6.7,TAKEOFF,TO_GROUND_ROLL,6.9,80,73.1,4.61,0,3.34,3.4,89.66,-0.052,1,0,90.4,0,0,0,0,0.004,0,0,0,0,90.4,1,0.004,-0.732,0,0,1,0,0,0,0,0,0,0,1,1,6.74,LANDED
6.94,TAKEOFF,TO_GROUND_ROLL,7.86,80,72.14,4.55,-0.01,3.12,3.2,89.64,-0.052,1,0,90.4,0,0,0,0,0.005,0,0,0,0,90.4,1,0.005,-0.754,0,0,1,0,0,0,0,0,0,0,1,1,6.98,LANDED
7.18,TAKEOFF,TO_GROUND_ROLL,8.86,80,71.14,4.44,-0.01,2.76,2.89,89.62,-0.053,1,0,90.41,0,0,0,0,0.005,0,0,0,0,90.41,1,0.005,-0.779,0,0,1,0,0,0,0,0,0,0,1,1,7.22,LANDED
7.42,TAKEOFF,TO_GROUND_ROLL,9.92,80,70.08,4.31,-0.01,2.3,2.38,89.59,-0.054,1,0,90.41,0,0,0,0,0.006,0,0,0,0,90.41,1,0.006,-0.805,0,0,1,0,0,0,0,0,0,0,1,1,7.46,LANDED
7.66,TAKEOFF,TO_GROUND_ROLL,11.01,80,68.99,4.17,-0.02,1.79,1.92,89.56,-0.053,1,0,90.41,0,0,0,0,0.007,0,0,0,0,90.41,1,0.007,-0.833,0,0,1,0,0,0,0,0,0,0,1,1,7.7,LANDED
7.94,TAKEOFF,TO_GROUND_ROLL,12.35,80,67.65,4,-0.02,1.21,1.33,89.53,-0.053,1,0,90.41,0,0,0,0,0.008,0,0,0,0,90.41,1,0.008,-0.868,0,0,1,0,0,0,0,0,0,0,1,1,7.98,LANDED
8.18,TAKEOFF,TO_GROUND_ROLL,13.54,80,66.46,3.87,-0.03,0.78,0.91,89.5,-0.054,1,0,90.41,0,0,0,0,0.009,0,0,0,0,90.41,1,0.009,-0.9,0,0,1,0,0,0,0,0,0,0,1,1,8.22,LANDED
8.42,TAKEOFF,TO_GROUND_ROLL,14.77,80,65.23,3.78,-0.03,0.46,0.59,89.46,-0.055,1,0,90.41,0,0,0,0,0.01,0,0,0,0,90.41,1,0.01,-0.934,0,0,1,0,0,0,0,0,0,0,1,1,8.46,LANDED
8.66,TAKEOFF,TO_GROUND_ROLL,16.03,80,63.97,3.73,-0.03,0.29,0.41,89.43,-0.055,1,0,90.41,0,0,0,0,0.012,0,0,0,0,90.41,1,0.012,-0.971,0,0,1,0,0,0,0,0,0,0,1,1,8.7,LANDED
8.9,TAKEOFF,TO_GROUND_ROLL,17.33,80,62.67,3.73,-0.04,0.28,0.4,89.39,-0.056,1,0,90.41,0,0,0,0,0.014,0,0,0,0,90.41,1,0.014,-1.01,0,0,1,0,0,0,0,0,0,0,1,1,8.94,LANDED
9.18,TAKEOFF,TO_GROUND_ROLL,18.89,80,61.11,3.78,-0.04,0.47,0.58,89.34,-0.058,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-1.06,0,0,1,0,0,0,0,0,0,0,1,1,9.22,LANDED
9.42,TAKEOFF,TO_GROUND_ROLL,20.26,80,59.74,3.87,-0.05,0.77,0.88,89.29,-0.059,1,0,90.42,0,0,0,0,0.018,0,0,0,0,90.42,1,0.018,-1.106,0,0,1,0,0,0,0,0,0,0,1,1,9.46,LANDED
9.66,TAKEOFF,TO_GROUND_ROLL,21.66,80,58.34,4,-0.05,1.21,1.31,89.24,-0.061,1,0,90.42,0,0,0,0,0.02,0,0,0,0,90.42,1,0.02,-1.157,0.0005,0.019,0,0.0005,0,0,0,0,0,0,1,1,9.7,LANDED
9.92,TAKEOFF,TO_GROUND_ROLL,23.21,80,56.79,4.14,-0.06,1.7,1.8,89.18,-0.065,1,0,90.42,0,0,0,0,0.023,0,0,0,0,90.42,1,0.023,-1.218,0.0012,0.041,0,0.0012,0,0,0,0,0,0,1,1,9.96,LANDED
10.22,TAKEOFF,TO_GROUND_ROLL,25.04,80,54.96,4.3,-0.06,2.25,2.35,89.1,-0.065,1,0,90.43,0,0,0,0,0.026,0,0,0,0,90.43,1,0.026,-1.298,0.0021,0.067,0,0.0021,0,0,0,0,0,0,1,1,10.26,LANDED
10.48,TAKEOFF,TO_GROUND_ROLL,26.65,80,53.35,4.41,-0.07,2.64,2.75,89.02,-0.069,1,0,90.43,0,0,0,0,0.03,0,0,0,0,90.43,1,0.03,-1.375,0.003,0.09,0,0.003,0,0,0,0,0,0,1,1,10.52,LANDED
10.74,TAKEOFF,TO_GROUND_ROLL,28.29,80,51.71,4.48,-0.06,2.9,3.01,88.94,-0.069,1,0,90.43,0,0,0,0,0.034,0,0,0,0,90.43,1,0.034,-1.463,0.004,0.113,0,0.004,0,0,0,0,0,0,1,1,10.78,LANDED
11,TAKEOFF,TO_GROUND_ROLL,29.96,80,50.04,4.51,-0.06,3,3.12,88.84,-0.077,1,0,90.44,0,0,0,0,0.038,0,0,0,0,90.44,1,0.038,-1.56,0.0051,0.137,0,0.0051,0,0,0,0,0,0,1,1,11.04,LANDED
11.3,TAKEOFF,TO_GROUND_ROLL,31.91,80,48.09,4.48,-0.06,2.91,3.03,88.71,-0.078,1,0,90.44,0,0,0,0,0.044,0,0,0,0,90.44,1,0.044,-1.689,0.0067,0.165,0,0.0067,0,0,0,0,0,0,1,1,11.34,LANDED
11.56,TAKEOFF,TO_GROUND_ROLL,33.63,80,46.37,4.41,-0.06,2.66,2.78,88.58,-0.089,1,0,90.45,0,0,0,0,0.05,0,0,0,0,90.45,1,0.05,-1.817,0.0082,0.189,0,0.0082,0,0,0,0,0,0,1,1,11.6,LANDED
11.82,TAKEOFF,TO_GROUND_ROLL,35.37,80,44.63,4.31,-0.07,2.29,2.42,88.43,-0.093,1,0,90.46,0,0,0,0,0.056,0,0,0,0,90.46,1,0.056,-1.963,0.0101,0.214,0,0.0101,0,0,0,0,0,0,1,1,11.86,LANDED
12.08,TAKEOFF,TO_GROUND_ROLL,37.14,80,42.86,4.18,-0.07,1.86,1.99,88.26,-0.106,1,0,90.46,0,0,0,0,0.064,0,0,0,0,90.46,1,0.064,-2.131,0.0122,0.239,0,0.0122,0,0,0,0,0,0,1,1,12.12,LANDED
12.38,TAKEOFF,TO_GROUND_ROLL,39.2,80,40.8,4.04,-0.07,1.35,1.48,88.03,-0.113,1,0,90.47,0,0,0,0,0.073,0,0,0,0,90.47,1,0.073,-2.358,0.0152,0.268,0,0.0152,0,0,0,0,0,0,1,1,12.42,LANDED
12.64,TAKEOFF,TO_GROUND_ROLL,41.01,80,38.99,3.92,-0.08,0.97,1.09,87.8,-0.132,1,0,90.48,0,0,0,0,0.083,0,0,0,0,90.48,1,0.083,-2.587,0.0183,0.294,0,0.0183,0,0,0,0,0,0,1,1,12.68,LANDED
12.9,TAKEOFF,TO_GROUND_ROLL,42.84,80,37.16,3.84,-0.08,0.69,0.81,87.55,-0.148,1,0,90.49,0,0,0,0,0.094,0,0,0,0,90.49,1,0.094,-2.846,0.0219,0.32,0,0.0219,0,0,0,0,0,0,1,1,12.94,LANDED
13.16,TAKEOFF,TO_GROUND_ROLL,44.69,80,35.31,3.8,-0.09,0.54,0.65,87.27,-0.157,1,0,90.51,0,0,0,0,0.107,0,0,0,0,90.51,1,0.107,-3.129,0.026,0.347,0,0.026,0,0,0,0,0,0,1,1,13.2,LANDED
13.46,TAKEOFF,TO_GROUND_ROLL,46.84,80,33.16,3.8,-0.09,0.55,0.65,86.95,-0.157,1,0,90.52,0,0,0,0,0.125,0,0,0,0,90.52,1,0.125,-3.469,0.0314,0.377,0,0.0314,0,0,0,0,0,0,1,1,13.5,LANDED
13.72,TAKEOFF,TO_GROUND_ROLL,48.72,80,31.28,3.85,-0.09,0.72,0.8,86.67,-0.161,1,0,90.54,0,0,0,0,0.142,0,0,0,0,90.54,1,0.142,-3.764,0.0365,0.404,0,0.0365,0,0,0,0,0,0,1,1,13.76,LANDED
13.98,TAKEOFF,TO_GROUND_ROLL,50.61,80,29.39,3.93,-0.1,0.99,1.07,86.4,-0.158,1,0,90.56,0,0,0,0,0.161,0,0,0,0,90.56,1,0.161,-4.057,0.042,0.431,0,0.042,0,0,0,0,0,0,1,1,14.02,LANDED
14.24,TAKEOFF,TO_GROUND_ROLL,52.52,80,27.48,4.03,-0.1,1.33,1.4,86.13,-0.163,1,0,90.58,0,0,0,0,0.183,0,0,0,0,90.58,1,0.183,-4.347,0.0478,0.458,0,0.0478,0,0,0,0,0,0,1,1,14.28,LANDED
14.54,TAKEOFF,TO_GROUND_ROLL,54.74,80,25.26,4.15,-0.1,1.75,1.82,85.83,-0.162,1,0,90.61,0,0,0,0,0.211,0,0,0,0,90.61,1,0.211,-4.682,0.055,0.49,0,0.055,0,0,0,0,0,0,1,1,14.58,LANDED
14.8,TAKEOFF,TO_GROUND_ROLL,56.67,80,23.33,4.24,-0.1,2.07,2.15,85.57,-0.165,1,0,90.64,0,0,0,0,0.237,0,0,0,0,90.64,1,0.237,-4.971,0.0617,0.518,0,0.0617,0,0,0,0,0,0,1,1,14.84,LANDED
15.06,TAKEOFF,TO_GROUND_ROLL,58.62,80,21.38,4.31,-0.1,2.31,2.39,85.31,-0.164,1,0,90.67,0,0,0,0,0.266,0,0,0,0,90.67,1,0.266,-5.258,0.0688,0.545,0,0.0688,0,0,0,0,0,0,1,1,15.1,LANDED
15.32,TAKEOFF,TO_GROUND_ROLL,60.58,80,19.42,4.35,-0.1,2.44,2.53,85.06,-0.168,1,0,90.7,0,0,0,0,0.298,0,0,0,0,90.7,1,0.298,-5.542,0.0762,0.573,0,0.0762,0,0,0,0,0,0,1,1,15.36,LANDED
15.62,TAKEOFF,TO_GROUND_ROLL,62.85,80,17.15,4.35,-0.1,2.43,2.53,84.79,-0.163,1,0,90.74,0,0,0,0,0.337,0,0,0,0,90.74,1,0.337,-5.859,0.0852,0.606,0,0.0852,0,0,0,0,0,0,1,1,15.66,LANDED
15.88,TAKEOFF,TO_GROUND_ROLL,64.83,80,15.17,4.3,-0.1,2.29,2.39,84.57,-0.159,1,0,90.77,0,0,0,0,0.375,0,0,0,0,90.77,1,0.375,-6.12,0.0931,0.634,0,0.0931,0,0,0,0,0,0,1,1,15.92,LANDED
16.14,TAKEOFF,TO_GROUND_ROLL,66.82,80,13.18,4.23,-0.1,2.04,2.15,84.38,-0.146,1,0,90.81,0,0,0,0,0.415,0,0,0,0,90.81,1,0.415,-6.364,0.1012,0.662,0,0.1012,0,0,0,0,0,0,1,1,16.18,LANDED
16.4,TAKEOFF,TO_GROUND_ROLL,68.82,80,11.18,4.14,-0.1,1.73,1.84,84.21,-0.137,1,0,90.86,0,0,0,0,0.457,0,0,0,0,90.86,1,0.457,-6.586,0.1092,0.691,0,0.1092,0,0,0,0,0,0,1,1,16.44,LANDED
16.7,TAKEOFF,TO_GROUND_ROLL,71.14,80,8.86,4.03,-0.1,1.35,1.45,84.05,-0.118,1,0,90.91,0,0,0,0,0.509,0,0,0,0,90.91,1,0.509,-6.811,0.1183,0.724,0,0.1183,0,0,0,0,0,0,1,1,16.74,LANDED
16.96,TAKEOFF,TO_GROUND_ROLL,73.17,80,6.83,3.94,-0.1,1.04,1.14,83.96,-0.1,1,0,90.96,0,0,0,0,0.557,0,0,0,0,90.96,1,0.557,-6.97,0.126,0.753,0,0.126,0,0,0,0,0,0,1,1,17,LANDED
17.22,TAKEOFF,TO_GROUND_ROLL,75.21,80,4.79,3.87,-0.1,0.8,0.89,83.92,-0.062,1,0,91.01,0,0,0,0,0.607,0,0,0,0,91.01,1,0.607,-7.08,0.1329,0.782,0,0.1329,0,0,0,0,0,0,1,1,17.26,LANDED
17.48,TAKEOFF,TO_GROUND_ROLL,77.26,80,2.74,3.82,-0.26,0.65,0.79,83.98,0.065,1,0,91.06,0,0,0,0,0.659,0,0,0,0,91.06,1,0.659,-7.113,0.1385,0.811,0,0.1385,0,0,0,0,0,0,1,1,17.52,LANDED
17.78,TAKEOFF,TO_GROUND_ROLL,79.65,80,0.35,3.67,-0.57,0.31,0.68,84.13,1.833,1,0,91.12,0,0,0,0,0.72,0,0,0,0,91.12,1,0.72,-7.057,0.1432,0.845,0,0.1432,0,0,0,0,0,0,1,1,17.82,LANDED
18.04,TAKEOFF,TO_GROUND_ROLL,81.7,80,-1.7,3.78,-1.42,0.2,1.14,84.36,4.931,1,0,91.18,0,0,0,0,0.776,0,0,0,0,91.18,1,0.776,-6.918,0.1452,0.875,0,0.1452,0,0,0,0,0,0,1,1,18.08,LANDED
18.3,TAKEOFF,TO_GROUND_ROLL,83.81,80,-3.81,3.75,-0.97,-0.32,0.27,84.65,8.5,1,0,91.23,0,0,0,0,0.834,0,0,0,0,91.23,1,0.834,-6.704,0.1456,0.905,0,0.1456,0,0,0,0,0,0,1,1,18.34,LANDED
18.56,TAKEOFF,TO_GROUND_ROLL,85.95,80,-5.95,3.71,-1.45,-0.89,-0.08,85.03,10.026,1,0,91.29,0,0,0,0,0.89,0,0,0,0,91.29,1,0.89,-6.421,0.1441,0.935,0,0.1441,0,0,0,0,0,0,1,1,18.6,LANDED
18.86,TAKEOFF,TO_GROUND_ROLL,88.46,80,-8.46,3.67,-1.67,-0.75,0.12,85.68,9.663,1,0,91.35,0,0,0,0,0.951,0,0,0,0,91.35,1,0.951,-5.93,0.1382,0.971,0,0.1382,0,0,0,0,0,0,1,1,18.9,LANDED
19.12,TAKEOFF,TO_GROUND_ROLL,90.64,80,-10.64,3.89,-1.12,0.17,0.66,86.66,9.954,1,0,91.4,0,0,0,0,1,0,0,0,0,91.4,1,1,-5.157,0.1238,1,0,0.1238,0,0,0,0,0,0,1,1,19.16,LANDED
19.38,TAKEOFF,TO_GROUND_ROLL,92.82,80,-12.82,4.19,-1.09,1.26,1.65,87.86,9.76,1,0,91.44,0,0,0,0,1.041,0,0,0,0,91.44,1,1.041,-4.065,0.0976,1,0,0.0976,0,0,0,0,0,0,1,1,19.42,LANDED
19.64,TAKEOFF,TO_GROUND_ROLL,95,80,-15,4.39,-0.68,2.27,2.46,89.12,9.854,1,0,91.47,0,0,0,0,1.072,0,0,0,0,91.47,1,1.072,-2.833,0.068,1,0,0.068,0,0,0,0,0,0,1,1,19.68,LANDED
19.94,TAKEOFF,TO_GROUND_ROLL,97.5,80,-17.5,4.63,-0.13,3.26,3.17,90.54,9.75,1,0,91.49,0,0,0,0,1.09,0,0,0,0,91.49,1,1.09,-1.408,0.0338,1,0,0.0338,0,0,0,0,0,0,1,1,19.98,LANDED
20.2,TAKEOFF,TO_GROUND_ROLL,99.7,80,-19.7,4.73,0.14,3.77,3.57,91.6,9.732,1,0,91.49,0,0,0,0,1.091,0,0,0,0,91.49,1,1.091,-0.273,0.0066,1,0,0.0066,0,0,0,0,0,0,1,1,20.24,LANDED
20.46,TAKEOFF,TO_GROUND_ROLL,101.91,80,-21.91,4.75,0.45,3.91,3.6,92.42,9.736,1,0,91.48,0,0,0,0,1.08,0,0,0,0,91.48,1,1.08,0.651,-0.0156,1,0,-0.0156,0,0,0,0,0,0,1,1,20.5,LANDED
20.72,TAKEOFF,TO_GROUND_ROLL,104.15,80,-24.15,4.64,0.62,3.7,3.35,93.04,9.673,1,0,91.46,0,0,0,0,1.059,0,0,0,0,91.46,1,1.059,1.365,-0.0328,1,0,-0.0328,0,0,0,0,0,0,1,1,20.76,LANDED
21.02,TAKEOFF,TO_GROUND_ROLL,106.78,80,-26.78,4.44,0.99,3.11,2.62,93.56,9.614,1,0,91.42,0,0,0,0,1.025,0,0,0,0,91.42,1,1.025,1.986,-0.0477,1,0,-0.0477,0,0,0,0,0,0,1,1,21.06,LANDED
21.3,TAKEOFF,TO_GROUND_ROLL,109.27,80,-29.27,4.22,1.03,2.41,1.93,93.91,9.564,1,0,91.39,0,0,0,0,0.988,0,0,0,0,91.39,1,0.988,2.398,-0.0575,1,0,-0.0575,0,0,0,0,0,0,1,1,21.34,LANDED
21.56,TAKEOFF,TO_ROTATE,111.62,80,-31.62,3.99,1.23,1.67,1.07,94.21,9.699,1,0,91.35,0,0,0,0,0.947,0,0,0,0,91.35,1,0.947,2.741,-0.0658,1,0,0,0,0,0,0,0,0,1,1,21.6,LANDED
21.84,TAKEOFF,TO_ROTATE,114.19,80,-34.19,3.75,1.13,0.93,0.41,94.47,9.457,1,0,91.3,2.563,0,0,0,0.901,0,0,0,0,91.3,1,0.901,3.06,-0.0734,1,0,-0.0734,0,0.134,0,0,0,0,1,1,21.88,LANDED
22.18,TAKEOFF,TO_ROTATE,117.35,80,-37.35,3.71,0.93,1.25,0.71,94.69,7.566,1,0,91.24,3.583,0,0,0,0.836,0,0,0,0,91.24,1,0.836,3.404,-0.0817,1,0,-0.0817,0,0.2327,0,0,0,0,1,1,22.22,LANDED
22.48,TAKEOFF,TO_ROTATE,120.18,80,-40.18,4.16,0.54,2.35,2.07,94.76,3.736,1,0,91.17,4.483,0,0,0,0.773,0,0,0,0,91.17,1,0.773,3.57,-0.0857,1,0,-0.0857,0,0.2089,0,0,0,0,1,1,22.52,LANDED
22.78,TAKEOFF,TO_ROTATE,123.06,80,-43.06,4.61,0.56,2.96,2.61,94.65,-1.333,1,0,91.1,5.383,0,0,0,0.704,0,0,0,0,91.1,1,0.704,3.612,-0.0867,1,0,-0.0867,0,0.2279,0,0,0,0,1,1,22.82,LANDED
23.08,TAKEOFF,TO_ROTATE,125.98,80,-45.98,4.83,-0.48,3.64,3.76,94.35,-1.728,1,0,91.03,6.283,0,0,0,0.632,0,0,0,0,91.03,1,0.632,3.455,-0.0829,1,0,-0.0829,0,0.2512,0,0,0,0,1,1,23.12,LANDED
23.42,TAKEOFF,TO_ROTATE,129.31,80,-49.31,4.87,-0.21,4.37,4.46,94.06,-0.011,1,0,90.96,7.303,0,0,0,0.556,0,0,0,0,90.96,1,0.556,3.17,-0.0761,1,0,-0.0761,0,0.2741,0,0,0,0,1,1,23.46,LANDED
23.72,TAKEOFF,TO_ROTATE,132.28,80,-52.28,5.05,0.17,4.79,4.69,93.94,-0.238,1,0,90.9,8.203,0,0,0,0.498,0,0,0,0,90.9,1,0.498,3.093,-0.0742,1,0,-0.0742,0,0.3132,0,0,0,0,1,1,23.76,LANDED
24.02,TAKEOFF,TO_ROTATE,135.29,80,-55.29,5.15,0.04,4.99,4.96,93.82,-0.425,1,0,90.84,9.103,0,0,0,0.443,0,0,0,0,90.84,1,0.443,3.029,-0.0727,1,0,-0.0727,0,0.3728,0,0,0,0,1,1,24.06,LANDED
24.32,TAKEOFF,TO_ROTATE,138.33,80,-58.33,5.23,0.02,5.12,5.09,93.68,-0.2,1,0,90.79,10,0,0,0,0.388,0,0,0,0,90.79,1,0.388,2.949,-0.0708,1,0,-0.0708,0,0.42,0,0,0,0,1,1,24.36,LANDED
