t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.2,TAKEOFF,TO_PREFLIGHT,0.37,80,79.63,4.92,-0.06,-0.54,15.11,89.78,0.087,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-5.75,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.22,0,0,1,0,0,0,0,0,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.94,6,0,0.18,0.18,1,3.7,0.18,0.02,0.02,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
0.46,TAKEOFF,TO_PREFLIGHT,0.38,80,79.62,4.92,0.09,-0.67,-20.08,89.79,0.119,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,4.98,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,2325.92,6,0,0.04,0.04,6,19.23,0.18,0.04,0.28,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
0.72,TAKEOFF,TO_PREFLIGHT,0.37,80,79.63,5.4,-0.15,0.1,31.16,89.79,0.097,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-8.71,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.21,2325.94,6,0,0.04,0.04,11,19.23,0.08,0.04,0.54,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
0.98,TAKEOFF,TO_PREFLIGHT,0.41,80,79.59,5.63,0.37,0.33,-52.41,89.78,0.107,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,20.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.55,2325.87,6,0,0.04,0.04,16,19.23,0.08,0.04,0.8,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
1.24,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,5.43,-0.47,0.09,57.86,89.76,0.104,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-25.3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.78,2326.02,6,0,0.04,0.04,21,19.23,0.08,0.04,1.06,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
1.5,TAKEOFF,TO_PREFLIGHT,0.31,80,79.69,4.98,0.33,-0.52,-40.57,89.75,0.106,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,18.35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.35,2326.04,6,0,0.04,0.04,26,19.23,0.08,0.04,1.32,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
1.76,TAKEOFF,TO_PREFLIGHT,0.38,80,79.62,5.03,-0.21,-0.51,18.88,89.74,0.112,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-11.61,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.73,2325.91,6,0,0.04,0.04,31,19.23,0.08,0.04,1.58,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
2.02,TAKEOFF,TO_PREFLIGHT,0.46,80,79.54,5.3,0.07,-0.03,0.42,89.71,0.103,0.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,3.79,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.42,2325.78,6,0,0.04,0.04,36,19.23,0.08,0.04,1.84,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
2.34,TAKEOFF,TO_PREFLIGHT,0.58,80,79.42,5.38,-0.08,0,1.1,89.66,0.106,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-4.66,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.79,2325.56,6,0,0.08,0.08,41,15.63,0.08,0.04,2.16,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
2.62,TAKEOFF,TO_PREFLIGHT,0.79,80,79.21,5.02,0.04,-0.45,1.87,89.61,0.101,0.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,2.5,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90,1,0,-0.216,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.18,2325.23,6,0,0.08,0.08,45,14.29,0.08,0.06,2.44,LANDED,X11-D,0:/Integrated Flight Computer/aircraft/x11_d_cfg.ks (inferred preloaded)
