t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
1,APPROACH,FLY_TO_FIX,71.51,75.45,3.94,1360.6,-0.01,7.4,7.41,90.06,0.065,0.2,1.97,269.75,0.697,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,FLYING
1.8,APPROACH,FLY_TO_FIX,70.88,75.9,5.02,1361.81,3.01,13.94,11.83,91.82,-5.951,0.3631,4.466,269.76,0.692,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,FLYING
2.38,APPROACH,FLY_TO_FIX,69.75,76.35,6.6,1364.59,5.94,16.13,11.82,92.46,-5.825,0.5631,7.742,269.76,0.679,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,FLYING
3.12,APPROACH,FLY_TO_FIX,67.88,76.8,8.92,1370.37,9.06,18.67,11.85,93.22,-5.608,0.7631,12.173,269.76,0.652,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,FLYING
3.74,APPROACH,FLY_TO_FIX,66.08,77.25,11.17,1376.79,11.15,20.53,11.88,93.81,-5.341,0.9631,17.726,269.77,0.621,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,FLYING
4.48,APPROACH,FLY_TO_FIX,63.75,77.7,13.95,1385.89,12.98,22.39,11.93,94.42,-4.877,1,20,269.78,0.576,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,FLYING
5.08,APPROACH,FLY_TO_FIX,61.76,78.15,16.39,1394.06,13.93,23.59,11.97,94.82,-4.366,1,20,269.78,0.535,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,FLYING
5.82,APPROACH,FLY_TO_FIX,59.23,78.6,19.37,1404.69,14.5,24.65,12.01,95.16,-3.539,1,20,269.79,0.482,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,FLYING
6.46,APPROACH,FLY_TO_FIX,57.03,79.05,22.02,1414.01,14.46,25.1,12.01,95.29,-2.621,1,20,269.8,0.436,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,FLYING
7.2,APPROACH,FLY_TO_FIX,54.54,79.5,24.96,1424.51,13.84,25.12,12.01,95.22,-1.278,1,20,269.81,0.383,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,FLYING
7.8,APPROACH,FLY_TO_FIX,52.6,79.95,27.35,1432.53,12.94,24.7,12.01,94.98,0.082,1,20,269.82,0.343,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84,FLYING
8.56,APPROACH,FLY_TO_FIX,50.29,80.4,30.11,1441.7,11.35,23.62,12.01,94.37,2.429,1,20,269.83,0.296,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,FLYING
9.2,APPROACH,FLY_TO_FIX,48.51,80.85,32.34,1448.35,9.68,22.2,12.01,93.38,5.68,1,20,269.84,0.262,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24,FLYING
9.96,APPROACH,FLY_TO_FIX,46.66,81.3,34.64,1454.67,7.33,19.56,11.7,91.66,10.882,1,20,269.85,0.23,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,FLYING
10.56,APPROACH,FLY_TO_FIX,45.48,81.75,36.27,1458.15,5.04,15.47,10.21,89.98,17.93,1,20,269.86,0.211,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,FLYING
11.36,APPROACH,FLY_TO_FIX,44.39,82.2,37.81,1460.36,1.31,12.32,11.58,86.95,19.776,1,20,269.86,0.199,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,FLYING
11.96,APPROACH,FLY_TO_FIX,43.84,82.65,38.81,1460.17,-1.33,9.67,11.51,87.34,10.146,1,20,269.86,0.199,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,FLYING
12.7,APPROACH,FLY_TO_FIX,43.68,83,39.32,1457.04,-5.49,-4.89,1.48,89.5,-0.992,1,20,269.86,0.212,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.74,FLYING
13.34,APPROACH,FLY_TO_FIX,44.4,83,38.6,1450.46,-12.5,-19.16,-4.8,89.13,-5.261,1,20,269.86,0.242,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.38,FLYING
14.1,APPROACH,FLY_TO_FIX,46.19,83,36.81,1436.27,-22.74,-32.92,-7.28,88.36,-4.538,0.8,20,269.86,0.309,0,0,0,0,0,0,0,0,90.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14,FLYING
