t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
31.18,APPROACH,ILS_TRACK,152.01,152,-0.01,746.55,667.98,0.02,9.52,9.52,269.99,0.051,0.2758,0,16.402,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.014,0,269.99,-0.124,0,1,0.01,0,0,-0.12,269.99,0.8854,-0.0002,-0.4648,-0.12,269.99,0.4,-196.14,16.57,-0.011,0,0,3,721.69,8.477,-0.124,942.69,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,667.98,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.31,1071.25,2,0,0.08,0.08,310,10,0.12,0.08,31.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
31.48,APPROACH,ILS_TRACK,152.01,152,-0.01,746.55,667.98,0.02,9.52,9.52,269.99,0.049,0.2757,0,16.398,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,269.99,-0.124,0,1,0.01,0,0,-0.12,269.99,0.8854,-0.0001,-0.4649,-0.12,269.99,0.39,-193.6,16.522,-0.007,0,0,3,721.69,8.477,-0.124,940.15,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,667.98,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.45,1071.24,2,0,0.08,0.08,313,10,0.12,0.08,31.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
31.78,APPROACH,ILS_TRACK,152.01,152,-0.01,746.56,667.99,0.02,9.52,9.52,269.99,0.05,0.2754,0,16.394,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.013,0,270,-0.124,0,1,0.01,0,0,-0.12,270,0.8853,0,-0.4649,-0.12,270,0.38,-191.05,16.473,0.002,0,0,3,721.69,8.475,-0.124,937.61,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,667.99,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.35,1071.24,2,0,0.08,0.08,316,10,0.12,0.08,31.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.08,APPROACH,ILS_TRACK,152.01,152,-0.01,746.57,668,0.02,9.52,9.52,269.99,0.05,0.2753,0,16.39,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.887,0,0.012,0,270,-0.124,0,1,0.01,0,0,-0.12,269.99,0.8853,0,-0.465,-0.12,270,0.36,-188.51,16.425,-0.002,0,0,3,721.69,8.48,-0.124,935.08,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.32,1071.24,2,0,0.08,0.08,319,10,0.12,0.08,32.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.38,APPROACH,ILS_TRACK,152.01,152,-0.01,746.57,668,0.02,9.52,9.52,269.99,0.05,0.2753,0,16.387,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.011,0,269.99,-0.124,0,1,0.01,0,0,-0.12,270,0.8853,-0.0002,-0.4651,-0.12,269.99,0.35,-185.97,16.376,-0.01,0,0,3,721.69,8.475,-0.124,932.54,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.27,1071.23,2,0,0.08,0.08,322,10,0.12,0.08,32.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.68,APPROACH,ILS_TRACK,152.01,152,-0.01,746.58,668.01,0.02,9.52,9.52,269.99,0.046,0.2755,0,16.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.01,0,270,-0.124,0,1,0.01,0,0,-0.12,269.99,0.8852,-0.0001,-0.4652,-0.12,270,0.34,-183.42,16.328,-0.003,0,0,3,721.69,8.478,-0.124,930,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.01,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.24,1071.23,2,0,0.08,0.08,325,10,0.12,0.08,32.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
32.98,APPROACH,ILS_TRACK,152.01,152,-0.01,746.59,668.02,0.02,9.52,9.52,269.99,0.046,0.2757,0,16.381,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.888,0,0.009,0,270,-0.124,0,1,0.01,0,0,-0.12,269.99,0.8852,0,-0.4652,-0.12,270,0.33,-180.88,16.28,-0.003,0,0,3,721.69,8.475,-0.124,927.46,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.02,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.18,1071.22,2,0,0.08,0.08,328,10,0.12,0.08,32.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.28,APPROACH,ILS_TRACK,152.01,152,-0.01,746.59,668.02,0.02,9.52,9.52,269.99,0.048,0.2759,0,16.378,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.008,0,270,-0.124,0,1,0.01,0,0,-0.12,270,0.8852,-0.0001,-0.4653,-0.12,270,0.32,-178.34,16.231,-0.004,0,0,3,721.69,8.477,-0.124,924.93,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.02,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.19,1071.22,2,0,0.08,0.08,331,10,0.12,0.08,33.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.58,APPROACH,ILS_TRACK,152.01,152,-0.01,746.6,668.03,0.03,9.52,9.51,269.99,0.049,0.2761,0,16.376,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.889,0,0.007,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.8851,-0.0001,-0.4654,-0.12,270,0.31,-175.79,16.183,-0.004,0,0,3,721.69,8.467,-0.125,922.39,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.03,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.21,1071.21,2,0,0.08,0.08,334,10,0.12,0.08,33.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
33.88,APPROACH,ILS_TRACK,152,152,0,746.6,668.03,0.02,9.52,9.51,269.99,0.047,0.2767,0,16.374,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.005,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8851,-0.0001,-0.4654,-0.12,270,0.3,-173.25,16.134,-0.005,0,0,3,721.69,8.476,-0.125,919.85,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.03,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.26,1071.2,2,0,0.08,0.08,337,10,0.12,0.08,33.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.18,APPROACH,ILS_TRACK,152,152,0,746.61,668.04,0.01,9.52,9.52,269.99,0.045,0.2764,0,16.373,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.004,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.885,0,-0.4655,-0.12,270,0.29,-170.71,16.086,0.003,0,0,3,721.69,8.472,-0.125,917.32,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.04,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.31,1071.2,2,0,0.08,0.08,340,10,0.12,0.08,34.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.48,APPROACH,ILS_TRACK,152,152,0,746.62,668.04,0,9.52,9.52,269.99,0.046,0.2767,0,16.372,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.89,0,0.002,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.885,0,-0.4656,-0.12,270,0.28,-168.17,16.037,-0.001,0,0,3,721.69,8.467,-0.125,914.78,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.04,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.36,1071.19,2,0,0.08,0.08,343,10,0.12,0.08,34.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
34.78,APPROACH,ILS_TRACK,151.99,152,0.01,746.62,668.05,-0.01,9.51,9.52,270,0.044,0.2808,0,16.373,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-0.125,0,1,0,0,0,-0.12,269.99,0.885,0,-0.4657,-0.12,270,0.27,-165.62,15.989,0,0,0,3,721.69,8.469,-0.125,912.24,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.05,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.46,1071.16,2,0,0.08,0.08,346,10,0.12,0.08,34.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.08,APPROACH,ILS_TRACK,151.99,152,0.01,746.63,668.06,0.01,9.53,9.53,270,0.044,0.2826,0,16.376,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.012,0,269.99,-0.125,0,1,0,0,0,-0.12,270,0.8849,-0.0001,-0.4657,-0.12,269.99,0.26,-163.08,15.941,-0.006,0,0,3,721.69,8.485,-0.125,909.71,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.06,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.77,1071.13,2,0,0.08,0.08,349,10,0.12,0.08,35.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.38,APPROACH,ILS_TRACK,151.98,152,0.02,746.63,668.06,0.02,9.53,9.52,270,0.044,0.2815,0,16.38,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.015,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8849,-0.0001,-0.4658,-0.12,270,0.25,-160.54,15.892,-0.003,0,0,3,721.69,8.474,-0.125,907.17,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.06,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.16,1071.12,2,0,0.08,0.08,352,10,0.12,0.08,35.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.68,APPROACH,ILS_TRACK,151.99,152,0.01,746.64,668.07,0.02,9.52,9.52,270,0.043,0.2779,0,16.384,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.014,0,269.99,-0.125,0,1,0.01,0,0,-0.12,270,0.8849,-0.0001,-0.4659,-0.12,269.99,0.24,-157.99,15.844,-0.006,0,0,3,721.69,8.473,-0.125,904.63,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.07,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.42,1071.12,2,0,0.08,0.08,355,10,0.12,0.08,35.68,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
35.98,APPROACH,ILS_TRACK,151.99,152,0.01,746.64,668.08,0.02,9.52,9.51,270,0.041,0.2752,0,16.388,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.894,0,-0.011,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8848,0,-0.4659,-0.12,270,0.23,-155.45,15.795,0.002,0,0,3,721.69,8.477,-0.125,902.09,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.08,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.47,1071.14,2,0,0.08,0.08,358,10,0.12,0.08,35.98,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.28,APPROACH,ILS_TRACK,151.99,152,0.01,746.65,668.08,0.02,9.52,9.51,270,0.041,0.2736,0,16.39,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.8848,0.0001,-0.466,-0.12,270,0.23,-152.91,15.747,0.003,0,0,3,721.69,8.476,-0.125,899.56,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.08,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.25,1071.15,2,0,0.08,0.08,361,10,0.12,0.08,36.28,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.58,APPROACH,ILS_TRACK,152,152,0,746.66,668.09,0.02,9.52,9.52,270,0.04,0.2733,0,16.392,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8847,0,-0.4661,-0.12,270,0.22,-150.37,15.699,-0.002,0,0,3,721.69,8.477,-0.125,897.02,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.09,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.93,1071.16,2,0,0.08,0.08,364,10,0.12,0.08,36.58,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
36.88,APPROACH,ILS_TRACK,152,152,0,746.66,668.09,0.02,9.52,9.52,270,0.039,0.2736,0,16.393,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8847,0,-0.4662,-0.12,270,0.22,-147.82,15.65,0,0,0,3,721.69,8.477,-0.125,894.48,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.09,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.61,1071.16,2,0,0.08,0.08,367,10,0.12,0.08,36.88,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.18,APPROACH,ILS_TRACK,152,152,0,746.67,668.1,0.02,9.52,9.52,270,0.038,0.2744,0,16.394,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8847,0,-0.4662,-0.12,270,0.21,-145.28,15.602,0.003,0,0,3,721.69,8.478,-0.125,891.95,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.1,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.38,1071.16,2,0,0.08,0.08,370,10,0.12,0.08,37.18,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.48,APPROACH,ILS_TRACK,152,152,0,746.67,668.11,0.02,9.52,9.52,270,0.039,0.2752,0,16.395,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.003,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.8846,0,-0.4663,-0.12,270,0.2,-142.74,15.553,0,0,0,3,721.69,8.475,-0.125,889.41,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.11,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.26,1071.16,2,0,0.08,0.08,373,10,0.12,0.08,37.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
37.78,APPROACH,ILS_TRACK,152,152,0,746.68,668.11,0.02,9.52,9.52,270,0.037,0.2758,0,16.396,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.004,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.8846,0,-0.4664,-0.12,270,0.2,-140.19,15.505,-0.001,0,0,3,721.69,8.475,-0.125,886.87,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.11,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.27,1071.16,2,0,0.08,0.08,376,10,0.12,0.08,37.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.08,APPROACH,ILS_TRACK,152,152,0,746.69,668.12,0.02,9.52,9.51,270,0.036,0.2761,0,16.398,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-0.125,0,1,0.01,0,0,-0.12,270,0.8845,-0.0001,-0.4665,-0.12,270,0.19,-137.65,15.457,-0.005,0,0,3,721.69,8.475,-0.125,884.34,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.12,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.28,1071.16,2,0,0.08,0.08,379,10,0.12,0.08,38.08,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.38,APPROACH,ILS_TRACK,152,152,0,746.69,668.12,0.02,9.52,9.51,270,0.034,0.2762,0,16.399,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,269.99,-0.125,0,1,0.01,0,0,-0.12,270,0.8845,-0.0001,-0.4665,-0.12,269.99,0.19,-135.11,15.408,-0.007,0,0,3,721.69,8.475,-0.125,881.8,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.12,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.31,1071.16,2,0,0.08,0.08,382,10,0.12,0.08,38.38,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
38.64,APPROACH,ILS_TRACK,151.99,152,0.01,746.7,668.13,0.02,9.52,9.51,270,0.034,0.2762,0,16.4,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-0.125,0,1,0.01,0,0,-0.12,269.99,0.8845,0,-0.4666,-0.13,270,0.18,-132.9,15.366,0.002,0,0,3,721.69,8.478,-0.125,879.59,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.13,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.34,1071.15,2,0,0.061,0.061,385,11.45,0.12,0.061,38.64,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.01,APPROACH,ILS_TRACK,151.99,152,0.01,746.7,668.13,0.01,9.53,9.52,270,0.033,0.2762,0,16.402,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.892,0,-0.005,0,270,-0.125,0,1,0,0,0,-0.12,270,0.8844,0,-0.4667,-0.13,270,0.17,-129.92,15.309,0.001,0,0,3,721.69,8.475,-0.125,876.62,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.13,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.38,1071.15,2,0,0.142,0.142,388,8.07,0.142,0.061,39.01,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.35,APPROACH,ILS_TRACK,151.99,152,0.01,746.71,668.13,-0.03,9.56,9.59,270,0.038,0.2768,0,16.404,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.893,0,-0.007,0,270,-0.125,0,1,-0.01,0,0,-0.12,270,0.8844,0,-0.4667,-0.13,270,0.17,-127.13,15.256,-0.001,0,0,3,721.69,8.481,-0.125,873.83,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.13,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.41,1071.15,2,0,0.175,0.175,390,5.92,0.175,0.142,39.35,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
39.7,APPROACH,ILS_TRACK,151.98,152,0.02,746.72,668.12,-0.02,9.64,9.65,270,0.04,0.2808,0,16.409,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.895,0,-0.016,0,270,-0.125,0,1,0,0,0,-0.12,270,0.8843,-0.0001,-0.4668,-0.13,270,0.16,-124.15,15.2,-0.004,0,0,3,721.69,8.493,-0.125,870.88,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.12,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.52,1071.1,2,0,0.175,0.175,392,5.71,0.175,0.175,39.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
40.05,APPROACH,ILS_TRACK,151.97,152,0.03,746.72,668.11,-0.01,9.66,9.67,270,0.043,0.2864,0,16.419,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.9,0,-0.032,0,270,-0.125,0,1,-0.01,0,0,-0.12,270,0.8843,0,-0.4669,-0.13,270,0.15,-121.19,15.143,-0.001,0,0,3,721.69,8.449,-0.125,867.92,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,668.11,0,0,0,0,0,0,0,0,0,270.39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.92,1071.04,2,0,0.175,0.175,394,5.71,0.175,0.175,40.05,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
