t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.88,TAKEOFF,TO_PREFLIGHT,0.45,80,79.55,1.05,0,0.47,0.62,90.52,-0.066,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.118,0,0,1,0,0,0,0,0,0,0,1,1,0.16,PRELAUNCH
1.58,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,1.06,-0.02,0.54,34.23,90.52,-0.065,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,0.86,PRELAUNCH
2.22,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,1.05,0,0.4,33.49,90.52,-0.059,0.4,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,1.5,PRELAUNCH
2.9,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,1.05,0,0.42,-3.3,90.52,-0.069,0.6,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,2.18,PRELAUNCH
3.58,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,1.05,0,0.39,-1.52,90.52,-0.066,0.8,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,2.86,PRELAUNCH
4.38,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,1.05,0,0.33,-0.76,90.52,-0.068,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,3.66,PRELAUNCH
5.12,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,1.04,0,0.27,-0.32,90.52,-0.072,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.117,0,0,1,0,0,0,0,0,0,0,1,1,4.4,PRELAUNCH
5.92,TAKEOFF,TO_GROUND_ROLL,0.88,80,79.12,1.05,0,0.44,0.39,90.51,-0.057,1,0,90.41,0,0,0,0,0.014,0,0,0,0,90.41,1,0.014,0.1,0,0,3,0,0,0,0,0,0,0,1,1,5.22,PRELAUNCH
6.7,TAKEOFF,TO_GROUND_ROLL,2.17,80,77.83,1.05,-0.01,0.45,0.58,90.49,-0.071,1,0,90.42,0,0,0,0,0.014,0,0,0,0,90.42,1,0.014,0.074,0,0,3,0,0,0,0,0,0,0,1,1,6,LANDED
7.5,TAKEOFF,TO_GROUND_ROLL,3.73,80,76.27,1.05,-0.01,0.45,0.56,90.46,-0.067,1,0,90.43,0,0,0,0,0.014,0,0,0,0,90.43,1,0.014,0.04,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,6.78,LANDED
