t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.82,APPROACH,ILS_TRACK,158.85,152,-6.85,579.62,504.53,-27.83,7.06,17.01,270,-0.118,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,5.841,19.941,5.841,6.919,1,269.96,0,0,1,-10.04,0,0,0,269.96,0.8091,-0.0007,0.5877,0,269.96,0.39,-78.08,11.166,-0.041,37.266,1,3,666.81,-17.304,0,659.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9,1115.24,2,0,0.175,0.175,21,5.71,0.175,0.175,3.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.17,APPROACH,ILS_TRACK,157.91,152,-5.91,570.8,495.06,-26.25,9.3,18.7,269.99,-0.127,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,4.936,20.194,4.936,6.022,1,269.96,0,0,1,-9.53,0,0,0,269.96,0.8091,-0.0006,0.5876,0,269.96,0.42,-83.97,11.109,-0.037,38.462,1,3,666.81,-16.587,0,656.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.91,1111.95,2,0,0.175,0.175,23,5.71,0.175,0.175,4.17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.52,APPROACH,ILS_TRACK,156.67,152,-4.67,562.4,486.14,-24.63,11.13,20,269.98,-0.142,0.14,0,-1.797,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.536,0,4.808,0,269.96,0,0,1,-9.06,0,0,0,269.96,0.8092,-0.0007,0.5876,0,269.96,0.45,-89.47,11.052,-0.038,39.192,1,3,666.81,-15.437,0,653.52,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.32,1107.27,2,0,0.175,0.175,25,5.71,0.175,0.175,4.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.87,APPROACH,ILS_TRACK,155.12,152,-3.12,554.29,477.89,-22.68,11.88,20,269.97,-0.134,0.28,0,-3.081,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.968,0,3.275,0,269.97,0,0,1,-8.45,0,0,0,269.96,0.8092,-0.0006,0.5875,0,269.97,0.47,-94.68,10.996,-0.032,40.157,1,3,666.81,-14.689,0,650.57,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.88,1101.26,2,0,0.175,0.175,27,5.71,0.175,0.175,4.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.22,APPROACH,ILS_TRACK,153.55,152,-1.55,546.48,470.34,-20.88,11.25,18.67,269.98,-0.116,0.42,0,-3.812,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.412,0,1.698,0,269.97,0,0,1,-7.83,0,0,0,269.97,0.8093,-0.0005,0.5874,0,269.97,0.48,-99.63,10.94,-0.031,40.997,1,3,666.81,-13.887,0,647.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.21,1095.16,2,0,0.175,0.175,29,5.71,0.175,0.175,5.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.57,APPROACH,ILS_TRACK,152.28,152,-0.28,539.01,463.26,-19.89,10,17.07,269.98,-0.106,0.56,0,-4.056,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.78,0,0.395,0,269.97,0,0,1,-7.49,0,0,0,269.97,0.8093,-0.0005,0.5873,0,269.97,0.5,-104.25,10.885,-0.03,41.687,1,3,666.81,-13.014,0,644.74,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.61,1090.33,2,0,0.175,0.175,31,5.71,0.175,0.175,5.57,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.92,APPROACH,ILS_TRACK,151.31,152,0.69,531.82,456.44,-19.33,8.75,15.66,269.98,-0.096,0.7,0,-4.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.061,0,-0.605,0,269.97,0,0,1,-7.3,0,0,0,269.97,0.8094,-0.0005,0.5873,0,269.97,0.51,-108.61,10.83,-0.029,42.398,1,3,666.81,-12.268,0,641.85,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.45,1086.76,2,0,0.175,0.175,33,5.71,0.175,0.175,5.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.27,APPROACH,ILS_TRACK,150.63,152,1.37,524.86,449.75,-19.04,7.78,14.65,269.98,-0.088,0.84,0,-3.976,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.261,0,-1.312,0,269.98,0,0,1,-7.21,0,0,0,269.97,0.8095,-0.0004,0.5872,0,269.98,0.51,-112.74,10.775,-0.024,43.132,1,3,666.81,-11.639,0,638.97,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.18,1084.43,2,0,0.175,0.175,35,5.71,0.175,0.175,6.27,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.62,APPROACH,ILS_TRACK,150.21,152,1.79,518.1,443.13,-18.9,7.26,14.13,269.98,-0.084,0.8492,0,-3.394,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.386,0,-1.758,0,269.98,0,0,1,-7.18,0,0,0,269.97,0.8095,-0.0004,0.5871,0,269.98,0.52,-116.67,10.72,-0.022,43.875,1,3,666.81,-11.094,0,636.1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.32,1083.19,2,0,0.175,0.175,37,5.71,0.175,0.175,6.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.97,APPROACH,ILS_TRACK,150,152,2,511.53,436.53,-18.79,7.24,14.14,269.98,-0.085,0.7092,0,-2.714,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.451,0,-1.989,0,269.98,0,0,1,-7.15,0,0,0,269.98,0.8096,-0.0004,0.587,0,269.98,0.52,-120.41,10.665,-0.023,44.579,1,3,666.81,-10.569,0,633.24,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.57,1082.83,2,0,0.175,0.175,39,5.71,0.175,0.175,6.97,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.32,APPROACH,ILS_TRACK,149.91,152,2.09,505.16,429.98,-18.58,7.73,14.6,269.98,-0.084,0.5692,0,-1.991,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.478,0,-2.083,0,269.98,0,0,1,-7.08,0,0,0,269.98,0.8096,-0.0004,0.587,0,269.98,0.52,-123.96,10.611,-0.022,45.195,1,3,666.81,-10.008,0,630.38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.73,1083.01,2,0,0.175,0.175,41,5.71,0.175,0.175,7.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.67,APPROACH,ILS_TRACK,149.84,152,2.16,499.01,423.53,-18.17,8.62,15.39,269.98,-0.084,0.4292,0,-1.246,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.496,0,-2.148,0,269.98,0,0,1,-6.95,0,0,0,269.98,0.8097,-0.0004,0.5869,0,269.98,0.52,-127.31,10.556,-0.022,45.705,1,3,666.81,-9.391,0,627.53,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.54,1083.26,2,0,0.175,0.175,43,5.71,0.175,0.175,7.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.02,APPROACH,ILS_TRACK,149.7,152,2.3,493.08,417.26,-17.55,9.73,16.3,269.97,-0.077,0.3823,0,-0.461,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.534,0,-2.281,0,269.98,0,0,1,-6.74,0,0,0,269.98,0.8097,-0.0004,0.5868,0,269.98,0.52,-130.42,10.502,-0.021,46.112,1,3,666.81,-8.732,0,624.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.55,1083.18,2,0,0.175,0.175,45,5.71,0.175,0.175,8.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.37,APPROACH,ILS_TRACK,149.43,152,2.57,487.43,411.25,-16.69,10.91,17.21,269.97,-0.065,0.4238,0,0.401,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.605,0,-2.534,0,269.98,0,0,1,-6.45,0,0,0,269.98,0.8098,-0.0003,0.5867,0,269.98,0.52,-133.28,10.447,-0.016,46.348,1,3,666.81,-7.956,0,621.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.59,1082.58,2,0,0.175,0.175,47,5.71,0.175,0.175,8.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.72,APPROACH,ILS_TRACK,149.04,152,2.96,481.97,405.66,-15.42,11.58,17.31,269.97,-0.057,0.5193,0,1.385,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.713,0,-2.915,0,269.98,0,0,1,-5.99,0,0,0,269.98,0.8098,-0.0003,0.5867,0,269.98,0.51,-135.92,10.393,-0.017,46.76,1,3,666.81,-7.479,0,618.97,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.76,1081.41,2,0,0.175,0.175,49,5.71,0.175,0.175,8.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.07,APPROACH,ILS_TRACK,148.66,152,3.34,476.73,400.44,-14.52,11.52,16.9,269.98,-0.049,0.6017,0,2.511,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.824,0,-3.31,0,269.99,0,0,1,-5.64,0,0,0,269.99,0.8099,-0.0003,0.5866,0,269.99,0.5,-138.38,10.339,-0.015,46.986,1,3,666.81,-6.84,0,616.13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.34,1080.24,2,0,0.175,0.175,51,5.71,0.175,0.175,9.07,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.42,APPROACH,ILS_TRACK,148.37,152,3.63,471.78,395.5,-13.78,11.44,16.56,269.98,-0.044,0.6306,0,3.749,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.907,0,-3.605,0,269.99,0,0,1,-5.36,0,0,0,269.99,0.8099,-0.0002,0.5865,0,269.99,0.49,-140.56,10.285,-0.013,46.973,1,3,666.81,-6.008,0,613.3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.31,1079.46,2,0,0.175,0.175,53,5.71,0.175,0.175,9.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.77,APPROACH,ILS_TRACK,148.18,152,3.82,467.12,390.81,-13.11,11.54,16.44,269.98,-0.037,0.623,0,5.065,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.962,0,-3.802,0,269.99,0,0,1,-5.1,0,0,0,269.99,0.81,-0.0002,0.5864,0,269.99,0.48,-142.44,10.231,-0.013,46.857,1,3,666.81,-5.158,0,610.47,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.77,1079.07,2,0,0.175,0.175,55,5.71,0.175,0.175,9.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.12,APPROACH,ILS_TRACK,148.07,152,3.93,462.78,386.35,-12.44,11.88,16.56,269.98,-0.029,0.5998,0,6.429,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.997,0,-3.924,0,269.99,0,0,1,-4.85,0,0,0,269.99,0.81,-0.0002,0.5864,0,269.99,0.47,-144.02,10.177,-0.012,46.643,1,3,666.81,-4.297,0,607.64,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.25,1078.96,2,0,0.175,0.175,57,5.71,0.175,0.175,10.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
