t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.32,APPROACH,ILS_TRACK,74.85,73,-1.85,2239.66,-13.79,-2.5,6.44,270.89,0.535,0,0,4.193,1,0.6,4.418,0.75,0.35,0.0168,0.4,270.22,-5.019,0,1,-10.4,0,0,0.47,270.23,0.9123,0.0038,0.4095,1.25,270.22,0.34,403.76,33.7,-0.179,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.96,362.86,2,0,0.1,0.1,39,11.76,0.1,0.06,3.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.66,APPROACH,ILS_TRACK,75.36,73,-2.36,2235.35,-14.15,0.36,9.54,270.91,0.39,0,0,4.11,1,0.6,4.47,0.75,0.35,0.0168,0.4,270.21,-5.005,0,1,-10.65,0,0,3.57,270.22,0.8885,0.0036,0.4589,4.4,270.21,0.56,401.01,33.671,-0.188,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.34,362.74,2,0,0.1,0.1,43,11.76,0.1,0.06,3.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.98,APPROACH,ILS_TRACK,75.65,73,-2.65,2231.05,-13.72,1.42,10.3,270.94,0.458,0,0,4.029,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.19,-4.991,0,1,-10.3,0,0,5.3,270.2,0.881,0.0032,0.4731,5.32,270.19,0.79,398.2,33.643,-0.207,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.76,362.74,2,0,0.1,0.1,47,12.5,0.1,0.06,3.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,75.89,73,-2.89,2226.67,-13.53,1.2,9.91,270.95,0.36,0,0,3.949,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.18,-4.976,0,1,-10.11,0,0,5.03,270.18,0.8841,0.003,0.4673,4.95,270.18,1.02,395.28,33.615,-0.224,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7,362.78,2,0,0.1,0.1,51,12.5,0.1,0.06,4.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,ILS_TRACK,76.11,73,-3.11,2222.21,-13.45,1.89,10.53,270.93,0.155,0,0,3.87,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.17,-4.962,0,1,-10.03,0,0,5.18,270.14,0.8797,0.0029,0.4756,5.49,270.17,1.27,392.37,33.585,-0.228,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.77,362.84,2,0,0.1,0.1,55,11.76,0.1,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.98,APPROACH,ILS_TRACK,76.23,73,-3.23,2218.06,-12.96,3.88,12.22,270.9,-0.014,0,0,3.793,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.14,-6.13,0,1,-9.68,0,0,6,270.17,0.8754,0.0023,0.4834,6,270.14,1.53,389.77,33.555,-0.258,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.34,362.96,2,0,0.1,0.1,59,11.76,0.1,0.06,4.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,76.22,73,-3.22,2214.35,-12.06,5.59,13.37,270.86,-0.157,0,0,3.718,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.14,-7.313,0,1,-9.04,0,0,6,270.13,0.8754,0.0023,0.4833,6,270.14,1.78,387.53,33.526,-0.258,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.64,363.15,2,0,0.1,0.1,63,12.5,0.1,0.06,5.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,76.07,73,-3.07,2210.67,-10.93,6.92,13.99,270.82,-0.293,0,0,3.644,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.13,-7.963,0,1,-8.22,0,0,6,270.15,0.8755,0.0021,0.4833,6,270.13,2.03,385.41,33.496,-0.27,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.05,363.42,2,0,0.1,0.1,67,11.76,0.1,0.06,5.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.98,APPROACH,ILS_TRACK,75.84,73,-2.84,2207.33,-9.74,7.85,14.18,270.77,-0.41,0.0289,0,3.15,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.13,-8.175,0,1,-7.37,0,0,6,270.1,0.8755,0.0021,0.4832,6,270.13,2.28,383.61,33.466,-0.27,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.86,363.74,2,0,0.1,0.1,71,11.76,0.1,0.06,5.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.32,APPROACH,ILS_TRACK,75.54,73,-2.54,2204.33,-8.61,8.52,14.13,270.72,-0.505,0.1133,0,2.248,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.12,-8.135,0,1,-6.55,0,0,6,270.12,0.8755,0.002,0.4832,6,270.12,2.52,382.17,33.436,-0.279,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.57,364.07,2,0,0.1,0.1,75,11.76,0.1,0.06,6.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,75.21,73,-2.21,2201.69,-7.54,9.07,14.01,270.68,-0.577,0.1742,0,1.454,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.12,-8.015,0,1,-5.77,0,0,6,270.14,0.8755,0.002,0.4832,6,270.12,2.74,381.07,33.407,-0.278,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.51,364.41,2,0,0.1,0.1,79,11.76,0.1,0.06,6.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,74.95,73,-1.95,2199.9,-6.77,9.43,13.89,270.64,-0.618,0.2085,0,0.925,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.14,-7.896,0,1,-5.2,0,0,6,270.13,0.8756,0.0023,0.4831,6,270.14,2.9,380.46,33.384,-0.257,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.85,364.67,2,0,0.08,0.08,82,11.54,0.1,0.08,6.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,74.68,73,-1.68,2198.3,-6.05,9.75,13.74,270.61,-0.646,0.2366,0,0.466,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.13,-7.75,0,1,-4.67,0,0,6,270.15,0.8756,0.0022,0.4831,6,270.13,3.05,380.02,33.361,-0.267,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.38,364.92,2,0,0.1,0.1,85,11.54,0.1,0.06,7.18,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,74.4,73,-1.4,2196.87,-5.37,10.01,13.57,270.59,-0.664,0.2601,0,0.077,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.14,-7.589,0,1,-4.17,0,0,6,270.14,0.8756,0.0023,0.4831,6,270.14,3.19,379.76,33.339,-0.261,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.05,365.16,2,0,0.08,0.08,88,11.54,0.1,0.08,7.44,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.7,APPROACH,ILS_TRACK,74.13,73,-1.13,2195.59,-4.74,10.2,13.36,270.56,-0.67,0.2798,0,-0.24,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.17,-7.379,0,1,-3.7,0,0,6,270.15,0.8756,0.0027,0.483,6,270.17,3.31,379.65,33.316,-0.235,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.85,365.4,2,0,0.1,0.1,91,11.54,0.1,0.06,7.7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.96,APPROACH,ILS_TRACK,73.86,73,-0.86,2194.45,-4.21,10.26,13.07,270.54,-0.668,0.2948,0,-0.486,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.14,-7.082,0,1,-3.29,0,0,6,270.16,0.8756,0.0023,0.483,6,270.14,3.44,379.67,33.294,-0.259,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.74,365.63,2,0,0.08,0.08,94,11.54,0.1,0.08,7.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.22,APPROACH,ILS_TRACK,73.59,73,-0.59,2193.47,-3.73,10.55,13.05,270.52,-0.659,0.3081,0,-0.663,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.16,-7.052,0,1,-2.93,0,0,6,270.14,0.8756,0.0026,0.483,6,270.16,3.54,379.85,33.271,-0.241,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,365.85,2,0,0.1,0.1,97,11.54,0.1,0.06,8.22,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.48,APPROACH,ILS_TRACK,73.33,73,-0.33,2192.61,-3.26,10.8,13,270.5,-0.647,0.325,0,-0.771,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.15,-7.002,0,1,-2.58,0,0,6,270.17,0.8757,0.0025,0.4829,6,270.15,3.64,380.15,33.249,-0.25,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.72,366.07,2,0,0.08,0.08,100,11.54,0.1,0.08,8.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.74,APPROACH,ILS_TRACK,73.05,73,-0.05,2191.87,-2.82,11.1,13.01,270.48,-0.631,0.3455,0,-0.808,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.17,-7.008,0,1,-2.24,0,0,6,270.18,0.8757,0.0028,0.4829,6,270.17,3.73,380.57,33.227,-0.23,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.82,366.28,2,0,0.1,0.1,103,11.54,0.1,0.06,8.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9,APPROACH,ILS_TRACK,72.78,73,0.22,2191.24,-2.39,11.36,12.98,270.46,-0.613,0.3688,0,-0.774,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.17,-6.987,0,1,-1.91,0,0,6,270.18,0.8757,0.0028,0.4829,6,270.17,3.81,381.09,33.205,-0.232,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.03,366.49,2,0,0.08,0.08,106,11.54,0.1,0.08,9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,APPROACH,ILS_TRACK,72.5,73,0.5,2190.72,-2.01,11.6,12.98,270.45,-0.593,0.3929,0,-0.668,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.17,-6.972,0,1,-1.61,0,0,6,270.17,0.8757,0.0029,0.4828,6,270.17,3.88,381.72,33.183,-0.227,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.36,366.7,2,0,0.1,0.1,109,11.54,0.1,0.06,9.26,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,72.22,73,0.78,2190.32,-1.64,12.03,13.16,270.43,-0.575,0.42,0,-0.49,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.19,-7.148,0,1,-1.33,0,0,6,270.18,0.8757,0.0031,0.4828,6,270.19,3.95,382.46,33.161,-0.213,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.81,366.91,2,0,0.08,0.08,112,11.54,0.1,0.08,9.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.78,APPROACH,ILS_TRACK,71.93,73,1.07,2190.01,-1.24,12.4,13.26,270.41,-0.557,0.4522,0,-0.238,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.19,-7.256,0,1,-1.01,0,0,6,270.17,0.8757,0.0032,0.4828,6,270.19,4,383.29,33.139,-0.21,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,367.11,2,0,0.1,0.1,115,11.54,0.1,0.06,9.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.04,APPROACH,ILS_TRACK,71.64,73,1.36,2189.79,-0.86,12.71,13.32,270.39,-0.537,0.4861,0,0.091,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.2,-7.313,0,1,-0.71,0,0,6,270.18,0.8758,0.0033,0.4827,6,270.2,4.05,384.21,33.117,-0.201,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.14,367.32,2,0,0.08,0.08,118,11.54,0.1,0.08,10.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.3,APPROACH,ILS_TRACK,71.34,73,1.66,2189.67,-0.5,12.98,13.34,270.38,-0.515,0.5193,0,0.497,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.2,-7.34,0,1,-0.42,0,0,6,270.2,0.8758,0.0034,0.4827,6,270.2,4.09,385.21,33.096,-0.197,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.06,367.52,2,0,0.1,0.1,121,11.54,0.1,0.06,10.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.56,APPROACH,ILS_TRACK,71.04,73,1.96,2189.66,-0.19,13.4,13.55,270.36,-0.496,0.5532,0,0.981,1,0.6,4.5,0.75,0.35,0.0168,0.4,270.21,-7.528,0,1,-0.17,0,0,6,270.2,0.8758,0.0034,0.4827,6,270.21,4.12,386.32,33.074,-0.194,0,0,0,0,271.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.14,367.72,2,0,0.08,0.08,124,11.54,0.1,0.08,10.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
