t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.08,APPROACH,FLY_TO_FIX,167.15,72.43,-94.72,2733.68,2893.33,-60.11,-18.71,0.98,12.07,44.307,0,0,-17.822,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,94.681,1,32.15,5,0,0,-19.81,20.07,0,5,32.12,0,0,0,0,0,0,0,37.974,0,0,0,3,0,0,0,2021.62,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2893.33,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,317.86,2,0,0.1,0.1,31,10.71,0.1,0.08,3.08,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.36,APPROACH,FLY_TO_FIX,167.64,72.66,-94.98,2714.16,2876.59,-59.71,-18.46,0.89,12.98,44.27,0,0,-17.556,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,94.948,1,32.22,5,0,0,-19.63,19.24,0,5,32.2,0,0,0,0,0,0,0,37.933,0,0,0,3,0,0,0,2019.51,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2876.59,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,318.53,2,0,0.08,0.08,34,10.71,0.1,0.08,3.36,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.64,APPROACH,FLY_TO_FIX,168.13,72.88,-95.25,2694.91,2859.96,-59.33,-18.27,0.8,13.93,44.011,0,0,-17.294,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,95.218,1,32.29,5,0,0,-19.46,18.36,0,5,32.27,0,0,0,0,0,0,0,37.893,0,0,0,3,0,0,0,2017.41,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2859.96,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,319.19,2,0,0.1,0.1,37,10.71,0.1,0.08,3.64,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.92,APPROACH,FLY_TO_FIX,168.63,73.1,-95.53,2676.35,2843.41,-58.99,-18.14,0.7,14.87,43.563,0,0,-17.036,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,95.491,1,32.36,5,0,0,-19.3,17.48,0,5,32.34,0,0,0,0,0,0,0,37.854,0,0,0,3,0,0,0,2015.33,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2843.41,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,319.86,2,0,0.08,0.08,40,10.71,0.1,0.08,3.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.2,APPROACH,FLY_TO_FIX,169.13,73.33,-95.8,2659.24,2826.96,-58.68,-18.05,0.58,15.79,42.912,0,0,-16.782,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,95.767,1,32.42,5,0,0,-19.15,16.63,0,5,32.4,0,0,0,0,0,0,0,37.815,0,0,0,3,0,0,0,2013.28,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2826.96,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,320.52,2,0,0.1,0.1,43,10.71,0.1,0.08,4.2,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.48,APPROACH,FLY_TO_FIX,169.63,73.55,-96.08,2642.24,2810.57,-58.41,-17.98,0.47,16.67,42.08,0,0,-16.531,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,96.047,1,32.48,5,0,0,-19.02,15.81,0,5,32.46,0,0,0,0,0,0,0,37.776,0,0,0,3,0,0,0,2011.24,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2810.57,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,321.18,2,0,0.08,0.08,46,10.71,0.1,0.08,4.48,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.76,APPROACH,FLY_TO_FIX,170.14,73.78,-96.37,2624.88,2794.27,-58.16,-17.91,0.37,17.51,41.099,0,0,-16.285,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,96.33,1,32.54,5,0,0,-18.89,15.03,0,5,32.52,0,0,0,0,0,0,0,37.737,0,0,0,3,0,0,0,2009.23,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2794.27,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,321.84,2,0,0.1,0.1,49,10.71,0.1,0.08,4.76,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.04,APPROACH,FLY_TO_FIX,170.65,74,-96.65,2605.28,2778.02,-57.92,-17.85,0.27,18.32,39.795,0,0,-16.042,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,96.611,1,32.6,5,0,0,-18.77,14.28,0,5,32.58,0,0,0,0,0,0,0,37.699,0,0,0,3,0,0,0,2007.24,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2778.02,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,322.5,2,0,0.08,0.08,52,10.71,0.1,0.08,5.04,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.32,APPROACH,FLY_TO_FIX,171.15,74.22,-96.93,2584.42,2761.85,-57.67,-17.8,0.19,19.1,38.564,0,0,-15.802,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,96.893,1,32.65,5,0,0,-18.64,13.55,0,5,32.63,0,0,0,0,0,0,0,37.662,0,0,0,3,0,0,0,2005.26,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2761.85,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,323.17,2,0,0.1,0.1,55,10.71,0.1,0.08,5.32,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.6,APPROACH,FLY_TO_FIX,171.66,74.45,-97.21,2562.84,2745.74,-57.43,-17.74,0.1,19.83,37.114,0,0,-15.566,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,97.173,1,32.7,5,0,0,-18.52,12.87,0,5,32.69,0,0,0,0,0,0,0,37.624,0,0,0,3,0,0,0,2003.31,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2745.74,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,323.83,2,0,0.08,0.08,58,10.71,0.1,0.08,5.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.88,APPROACH,FLY_TO_FIX,172.17,74.67,-97.5,2543.36,2729.7,-57.2,-17.7,0.02,20.56,36.02,0,0,-15.334,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,97.461,1,32.75,5,0,0,-18.39,12.19,0,5,32.74,0,0,0,0,0,0,0,37.587,0,0,0,3,0,0,0,2001.37,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2729.7,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,324.49,2,0,0.1,0.1,61,10.71,0.1,0.08,5.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.16,APPROACH,FLY_TO_FIX,172.67,74.9,-97.78,2524.75,2713.72,-56.97,-17.65,-0.05,21.23,34.679,0,0,-15.105,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,97.742,1,32.8,5,0,0,-18.27,11.56,0,5,32.79,0,0,0,0,0,0,0,37.551,0,0,0,3,0,0,0,1999.45,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2713.72,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,325.15,2,0,0.08,0.08,64,10.71,0.1,0.08,6.16,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.44,APPROACH,FLY_TO_FIX,173.18,75.12,-98.06,2507.05,2697.81,-56.74,-17.6,-0.12,21.88,33.329,0,0,-14.88,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,98.023,1,32.84,5,0,0,-18.16,10.96,0,5,32.83,0,0,0,0,0,0,0,37.514,0,0,0,3,0,0,0,1997.55,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2697.81,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,325.81,2,0,0.1,0.1,67,10.71,0.1,0.08,6.44,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.72,APPROACH,FLY_TO_FIX,173.69,75.34,-98.34,2488.01,2681.96,-56.52,-17.57,-0.19,22.51,32.217,0,0,-14.658,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,98.308,1,32.89,5,0,0,-18.04,10.38,0,5,32.88,0,0,0,0,0,0,0,37.478,0,0,0,3,0,0,0,1995.66,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2681.96,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,326.47,2,0,0.08,0.08,70,10.71,0.1,0.08,6.72,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7,APPROACH,FLY_TO_FIX,174.19,75.57,-98.62,2469.05,2666.17,-56.3,-17.52,-0.25,23.1,30.904,0,0,-14.439,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,98.586,1,32.93,5,0,0,-17.93,9.83,0,5,32.92,0,0,0,0,0,0,0,37.443,0,0,0,3,0,0,0,1993.79,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2666.17,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,327.13,2,0,0.1,0.1,73,10.71,0.1,0.08,7,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.28,APPROACH,FLY_TO_FIX,174.69,75.79,-98.9,2450.51,2650.44,-56.09,-17.48,-0.31,23.66,29.74,0,0,-14.223,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,98.867,1,32.97,5,0,0,-17.82,9.31,0,5,32.96,0,0,0,0,0,0,0,37.407,0,0,0,3,0,0,0,1991.93,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2650.44,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,327.79,2,0,0.08,0.08,76,10.71,0.1,0.08,7.28,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.56,APPROACH,FLY_TO_FIX,175.2,76.02,-99.18,2433.81,2634.77,-55.88,-17.44,-0.36,24.2,28.583,0,0,-14.011,1,0.6,4.5,0.75,0.35,0.0168,0.4,28,28,28,99.145,1,33.01,5,0,0,-17.71,8.81,0,5,33,0,0,0,0,0,0,0,37.372,0,0,0,3,0,0,0,1990.09,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2634.77,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,328.46,2,0,0.1,0.1,79,10.71,0.1,0.08,7.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
