t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.22,APPROACH,FLY_TO_FIX,142.16,70.14,-72.01,1449.48,-22.99,-9.87,-1.55,269.16,2.966,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,33.363,33.363,71.979,1,280.74,5,1,0,-9.09,11.58,0,0,90,0,0,0,0,0,0,0,50.28,0,0,0,3,0,0,0,2709.37,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.55,338.04,2,0,0.18,0.18,1,3.45,0.18,0.02,0.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.52,APPROACH,FLY_TO_FIX,142.66,70.38,-72.28,1442.58,-24.43,-8.59,0.54,269.32,3.274,0,0,0,1,0.6,1.548,0.75,0.35,0.0168,0.4,12,33.21,33.21,72.249,1,280.76,5,0,0,-9.72,11.44,0,5,280.76,0,0,0,0,0,0,0,50.237,0,0,0,3,0,0,0,2707.1,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.99,338.14,2,0,0.08,0.08,4,10,0.18,0.08,0.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.8,APPROACH,FLY_TO_FIX,142.99,70.61,-72.38,1436.24,-22.79,-6.31,2.1,269.69,5.625,0,0,0,1,0.6,2.413,0.75,0.35,0.0168,0.4,19,33.109,33.109,72.363,1,280.79,5,0,0,-9.17,11.1,0,5,280.78,0,0,0,0,0,0,0,50.193,0,0,0,3,0,0,0,2704.82,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.76,338.3,2,0,0.1,0.1,7,10.71,0.1,0.08,0.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.06,APPROACH,FLY_TO_FIX,143.13,70.82,-72.32,1430.57,-21.51,-6.07,1.91,270.08,9.353,0,0,0,1,0.6,3.088,0.75,0.35,0.0168,0.4,25.5,33.063,33.063,72.307,1,280.81,5,0,0,-8.62,10.73,0,5,280.8,0,0,0,0,0,0,0,50.153,0,0,0,3,0,0,0,2702.7,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.84,338.49,2,0,0.08,0.08,10,11.54,0.1,0.08,1.06,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.34,APPROACH,FLY_TO_FIX,143.29,71.04,-72.25,1424.91,-19.8,-5.25,2.13,270.66,13.413,0,0,0,1,0.6,3.614,0.75,0.35,0.0168,0.4,32.5,33.017,33.017,72.237,1,280.83,5,0,0,-7.96,10.17,0,5,280.82,0,0,0,0,0,0,0,50.109,0,0,0,3,0,0,0,2700.41,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,338.68,2,0,0.1,0.1,13,10.71,0.1,0.08,1.34,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.6,APPROACH,FLY_TO_FIX,143.38,71.25,-72.13,1420.03,-18.44,-4.84,2.11,271.09,15.702,0,0,0,1,0.6,4.025,0.75,0.35,0.0168,0.4,32.987,32.987,32.987,72.129,1,280.85,5,0,0,-7.42,9.77,0,5,280.85,0,0,0,0,0,0,0,50.069,0,0,0,3,0,0,0,2698.28,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,338.86,2,0,0.08,0.08,16,11.54,0.1,0.08,1.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.88,APPROACH,FLY_TO_FIX,143.27,71.47,-71.8,1415.16,-16.92,-4.4,1.95,271.42,16.281,0,0,0,1,0.6,4.345,0.75,0.35,0.0168,0.4,33.013,33.013,33.013,71.818,1,280.88,4.788,0,0,-6.81,9.45,0,4.94,280.87,0,0,0,0,0,0,0,50.025,0,0,0,3,0,0,0,2695.99,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,339.13,2,0,0.1,0.1,19,10.71,0.1,0.08,1.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.14,APPROACH,FLY_TO_FIX,142.88,71.68,-71.2,1411.02,-15.57,-3.97,1.87,271.75,16.472,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.126,33.126,33.126,71.234,1,280.9,4.405,0,0,-6.3,9.15,0,4.53,280.89,0,0,0,0,0,0,0,49.984,0,0,0,3,0,0,0,2693.86,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.06,339.49,2,0,0.08,0.08,22,11.54,0.1,0.08,2.14,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.42,APPROACH,FLY_TO_FIX,142.41,71.9,-70.5,1406.91,-14.33,-3.61,1.8,272.1,16.567,0,0,-14.117,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.268,33.268,33.268,70.537,1,280.92,4.051,0,0,-5.82,8.82,0,4.17,280.91,0,0,0,0,0,0,0,49.941,0,0,0,3,0,0,0,2691.58,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.59,339.88,2,0,0.1,0.1,25,10.71,0.1,0.08,2.42,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,141.95,72.11,-69.83,1403.38,-13.19,-3.32,1.64,272.43,16.586,0,0,-19.566,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.405,33.405,33.405,69.87,1,280.93,3.715,0,0,-5.37,8.5,0,3.81,280.93,0,0,0,0,0,0,0,49.901,0,0,0,3,0,0,0,2689.47,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.31,340.24,2,0,0.08,0.08,28,11.54,0.1,0.08,2.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.96,APPROACH,FLY_TO_FIX,141.43,72.34,-69.1,1399.92,-12.09,-2.88,1.69,272.84,16.588,0,0,-19.274,1,0.6,4.5,0.75,0.35,0.0168,0.4,33.559,33.559,33.559,69.135,1,280.95,3.41,0,0,-4.95,8.11,0,3.54,280.95,0,0,0,0,0,0,0,49.857,0,0,0,3,0,0,0,2687.2,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03,340.62,2,0,0.1,0.1,31,10.71,0.1,0.08,2.96,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.22,APPROACH,FLY_TO_FIX,140.93,72.54,-68.39,1396.94,-11.2,-2.73,1.53,273.16,16.52,0,0,-19.8,1,0.6,4.5,0.851,0.35,0.0168,0.4,33.709,33.709,33.709,68.426,1,280.97,3.14,0,0,-4.59,7.81,0,3.21,280.96,0,0,0,0,0,0,0,49.817,0,0,0,3,0,0,0,2685.1,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.91,340.98,2,0,0.08,0.08,34,11.54,0.1,0.08,3.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.5,APPROACH,FLY_TO_FIX,140.38,72.77,-67.61,1394,-10.17,-2.39,1.46,273.54,16.349,0,0,-19.505,1,0.6,4.5,0.987,0.35,0.0168,0.4,33.875,33.875,33.875,67.648,1,280.99,2.849,0,0,-4.19,7.45,0,2.96,280.98,0,0,0,0,0,0,0,49.774,0,0,0,3,0,0,0,2682.85,0,0,0,269.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78,341.36,2,0,0.1,0.1,37,10.71,0.1,0.08,3.5,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
