t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.5,APPROACH,ILS_TRACK,151.11,152,0.89,710.72,632.33,-3.75,8.96,10.21,269.92,0.3,0.3513,0,-1.565,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.145,0,-0.902,0,269.91,0,0,1,-1.39,0,0,0,269.9,0.1334,-0.0016,-0.9911,0,269.91,4.76,-484.09,21.385,-0.093,0,0,3,732.95,3.49,0,1195.01,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,632.33,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.85,1070.11,2,0,0.08,0.08,34,10,0.12,0.08,3.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
3.8,APPROACH,ILS_TRACK,151.32,152,0.68,709.43,631.1,-4.38,8.54,10.11,269.92,0.277,0.2313,0,-1.336,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.086,0,-0.692,0,269.91,0,0,1,-1.63,0,0,0,269.91,0.1334,-0.0016,-0.9911,0,269.91,4.64,-482.9,21.336,-0.09,0,0,3,732.95,4.294,0,1192.49,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,631.1,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.23,1071.09,2,0,0.08,0.08,37,10,0.12,0.08,3.8,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.1,APPROACH,ILS_TRACK,151.5,152,0.5,708.41,629.72,-4.83,9.63,11.47,269.92,0.258,0.1113,0,-1.167,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.035,0,-0.512,0,269.92,0,0,1,-1.81,0,0,0,269.91,0.1333,-0.0014,-0.9911,0,269.92,4.53,-481.44,21.288,-0.081,0,0,3,732.95,5.211,0,1189.97,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,629.72,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.72,1071.94,2,0,0.08,0.08,40,10,0.12,0.08,4.1,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.4,APPROACH,ILS_TRACK,151.49,152,0.51,707.57,628.33,-4.47,11.67,13.4,269.93,0.243,0,0,-1.022,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.031,0,-0.498,0,269.91,0,0,1,-1.73,0,0,0,269.91,0.1332,-0.0016,-0.9911,0,269.91,4.43,-479.76,21.24,-0.092,0,0,3,732.95,5.666,0,1187.44,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,628.33,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.93,1072.07,2,0,0.08,0.08,43,10,0.12,0.08,4.4,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
4.7,APPROACH,ILS_TRACK,151.19,152,0.81,706.72,627.13,-3.64,13.1,14.49,269.94,0.223,0.0937,0,-0.823,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.11,0,-0.776,0,269.91,0,0,1,-1.43,0,0,0,269.91,0.1331,-0.0016,-0.9911,0,269.91,4.33,-478.08,21.192,-0.09,0,0,3,732.95,5.539,0,1184.92,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,627.13,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.72,1070.92,2,0,0.08,0.08,46,10,0.12,0.08,4.7,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5,APPROACH,ILS_TRACK,150.64,152,1.36,705.8,626.18,-2.76,13.32,14.32,269.94,0.199,0.2137,0,-0.481,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.264,0,-1.324,0,269.91,0,0,1,-1.1,0,0,0,269.91,0.133,-0.0015,-0.9911,0,269.91,4.23,-476.49,21.144,-0.088,0,0,3,732.95,5.292,0,1182.41,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,626.18,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.89,1068.66,2,0,0.08,0.08,49,10,0.12,0.08,5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,150.09,152,1.91,704.81,625.47,-2.11,12.44,13.13,269.93,0.178,0.3337,0,0.031,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.422,0,-1.884,0,269.91,0,0,1,-0.82,0,0,0,269.91,0.133,-0.0016,-0.9911,0,269.91,4.14,-474.97,21.097,-0.091,0,0,3,732.95,5.047,0,1179.91,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,625.47,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.33,1066.38,2,0,0.08,0.08,52,10,0.12,0.08,5.3,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.6,APPROACH,ILS_TRACK,149.74,152,2.26,704,624.85,-2.01,11.62,12.32,269.93,0.156,0.4537,0,0.671,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.522,0,-2.24,0,269.91,0,0,1,-0.77,0,0,0,269.91,0.1329,-0.0016,-0.9911,0,269.91,4.05,-473.33,21.049,-0.09,0,0,3,732.95,5.813,0,1177.42,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,624.85,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.39,1064.97,2,0,0.08,0.08,55,10,0.12,0.08,5.6,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
5.9,APPROACH,ILS_TRACK,149.45,152,2.55,703.44,624.27,-1.77,11.66,12.31,269.93,0.141,0.5737,0,1.401,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.603,0,-2.527,0,269.91,0,0,1,-0.71,0,0,0,269.92,0.1328,-0.0016,-0.9911,0,269.91,3.97,-471.42,21.001,-0.092,0,0,3,732.95,6.561,0,1174.93,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,624.27,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.39,1063.82,2,0,0.08,0.08,58,10,0.12,0.08,5.9,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.2,APPROACH,ILS_TRACK,149.17,152,2.83,702.85,623.82,-1.36,11.25,11.7,269.92,0.128,0.6002,0,2.219,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.685,0,-2.817,0,269.91,0,0,1,-0.53,0,0,0,269.92,0.1327,-0.0015,-0.9912,0,269.91,3.88,-469.51,20.954,-0.087,0,0,3,732.95,6.25,0,1172.44,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,623.82,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.67,1062.65,2,0,0.08,0.08,61,10,0.12,0.08,6.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.5,APPROACH,ILS_TRACK,149.03,152,2.97,702.3,623.43,-1.22,10.63,11.04,269.92,0.113,0.5211,0,3.096,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.725,0,-2.96,0,269.92,0,0,1,-0.47,0,0,0,269.91,0.1326,-0.0013,-0.9912,0,269.92,3.8,-467.59,20.907,-0.077,0,0,3,732.95,6.487,0,1169.96,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,623.43,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.65,1062.12,2,0,0.08,0.08,64,10,0.12,0.08,6.5,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
6.86,APPROACH,ILS_TRACK,149,152,3,701.75,623,-1.14,10.21,10.61,269.92,0.102,0.4326,0,4.174,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.737,0,-3.003,0,269.92,0,0,1,-0.45,0,0,0,269.92,0.1325,-0.0014,-0.9912,0,269.92,3.7,-465.17,20.85,-0.079,0,0,3,732.95,6.868,0,1166.98,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.67,1061.98,2,0,0.12,0.12,67,8.33,0.12,0.08,6.86,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.2,APPROACH,ILS_TRACK,149.02,152,2.98,701.34,622.61,-1.07,10.1,10.49,269.92,0.099,0.3641,0,5.193,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.732,0,-2.986,0,269.92,0,0,1,-0.43,0,0,0,269.92,0.1325,-0.0013,-0.9912,0,269.92,3.61,-462.77,20.796,-0.076,0,0,3,732.95,7.172,0,1164.16,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,622.61,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.14,1062.09,2,0,0.1,0.1,70,8.82,0.12,0.1,7.2,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.48,APPROACH,ILS_TRACK,149.05,152,2.95,701.02,622.32,-1.11,9.99,10.4,269.92,0.096,0.3213,0,6.024,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.724,0,-2.955,0,269.92,0,0,1,-0.42,0,0,0,269.92,0.1324,-0.0014,-0.9912,0,269.92,3.54,-460.78,20.752,-0.08,0,0,3,732.95,7.206,0,1161.85,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,622.32,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.3,1062.25,2,0,0.08,0.08,73,10.71,0.1,0.08,7.48,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
7.78,APPROACH,ILS_TRACK,149.09,152,2.91,700.72,622.02,-0.94,10.01,10.34,269.92,0.091,0.3054,0,6.901,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.712,0,-2.914,0,269.93,0,0,1,-0.36,0,0,0,269.92,0.1323,-0.0012,-0.9912,0,269.93,3.46,-458.6,20.704,-0.068,0,0,3,732.95,7.183,0,1159.36,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,622.02,0,0,0,0,0,0,0,0,0,269.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.04,1062.44,2,0,0.08,0.08,76,10,0.12,0.08,7.78,FLYING,X10-H,0:/Integrated Flight Computer/aircraft/x10_h_cfg.ks (inferred preloaded)
