t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
7.94,TAKEOFF,TO_PREFLIGHT,0.19,80,79.81,3.57,0,-0.48,-0.12,91.74,0.098,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.07,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.177,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.02,887.3,2,0,0.7,0.5,11,1.43,0.7,0.68,7.04,LANDED
8.62,TAKEOFF,TO_PREFLIGHT,0.23,80,79.77,3.57,0,-0.49,-0.16,91.78,0.097,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.07,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.177,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.53,887.3,2,0,0.68,0.5,12,1.47,0.7,0.68,7.72,LANDED
9.3,TAKEOFF,TO_PREFLIGHT,0.38,80,79.62,3.57,0,-0.49,-0.17,91.84,0.097,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.177,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.21,887.29,2,0,0.68,0.5,13,1.47,0.68,0.68,8.4,LANDED
9.98,TAKEOFF,TO_GROUND_ROLL,0.67,80,79.33,3.57,0,-0.49,-0.19,91.9,0.098,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.177,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.45,887.29,2,0,0.68,0.5,14,1.47,0.68,0.68,9.1,LANDED
10.74,TAKEOFF,TO_GROUND_ROLL,3.12,80,76.88,3.6,-0.02,-0.35,-0.2,91.93,0.097,1,0,0,0,0,0,0,0,0,0,90.27,0,1,0,0.64,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.27,1,0,1.662,-0.055,0.579,0,-0.055,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.78,887.23,2,0,0.7,0.5,15,1.35,0.7,0.68,9.84,LANDED
11.46,TAKEOFF,TO_GROUND_ROLL,6.31,80,73.69,3.6,-0.05,-0.35,0.05,91.93,0.107,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.16,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.528,-0.0441,0.61,0,-0.0441,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.22,887.07,2,0,0.72,0.5,16,1.39,0.72,0.7,10.56,LANDED
12.18,TAKEOFF,TO_GROUND_ROLL,9.61,80,70.39,3.61,-0.06,-0.35,0,91.92,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.511,-0.0457,0.642,0,-0.0457,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.13,886.81,2,0,0.72,0.5,17,1.39,0.72,0.72,11.28,LANDED
12.88,TAKEOFF,TO_GROUND_ROLL,12.89,80,67.11,3.61,-0.08,-0.35,-0.02,91.9,0.102,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.5,-0.0477,0.675,0,-0.0477,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.8,886.45,2,0,0.7,0.5,18,1.43,0.72,0.7,11.98,LANDED
13.58,TAKEOFF,TO_GROUND_ROLL,16.23,80,63.77,3.61,-0.09,-0.34,-0.03,91.89,0.104,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,1.486,-0.0496,0.708,0,-0.0496,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788.15,886.01,2,0,0.7,0.5,19,1.43,0.7,0.7,12.68,LANDED
14.3,TAKEOFF,TO_GROUND_ROLL,19.74,80,60.26,3.61,-0.11,-0.34,-0.03,91.88,0.104,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.47,-0.0514,0.743,0,-0.0514,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.83,885.48,2,0,0.72,0.5,20,1.39,0.72,0.7,13.4,LANDED
15,TAKEOFF,TO_GROUND_ROLL,23.19,80,56.81,3.61,-0.13,-0.34,-0.04,91.86,0.104,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.33,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.452,-0.0531,0.778,0,-0.0531,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.38,884.9,2,0,0.7,0.5,21,1.43,0.72,0.7,14.1,LANDED
15.74,TAKEOFF,TO_GROUND_ROLL,26.89,80,53.11,3.61,-0.15,-0.34,-0.04,91.84,0.105,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.32,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.431,-0.0547,0.815,0,-0.0547,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.89,884.23,2,0,0.74,0.5,22,1.35,0.74,0.7,14.84,LANDED
16.46,TAKEOFF,TO_GROUND_ROLL,30.53,80,49.47,3.61,-0.17,-0.34,-0.04,91.82,0.106,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.32,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.409,-0.0562,0.851,0,-0.0562,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.76,883.54,2,0,0.72,0.5,23,1.39,0.74,0.72,15.56,LANDED
17.18,TAKEOFF,TO_GROUND_ROLL,34.2,80,45.8,3.61,-0.19,-0.34,-0.04,91.79,0.107,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.386,-0.0575,0.888,0,-0.0575,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.46,882.84,2,0,0.72,0.5,24,1.39,0.72,0.72,16.28,LANDED
17.9,TAKEOFF,TO_GROUND_ROLL,37.9,80,42.1,3.61,-0.21,-0.33,-0.04,91.77,0.108,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.31,0,0,0.01,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.361,-0.0588,0.925,0,-0.0588,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.15,882.13,2,0,0.72,0.5,25,1.39,0.72,0.72,17,LANDED
18.62,TAKEOFF,TO_GROUND_ROLL,41.62,80,38.38,3.61,-0.22,-0.33,-0.04,91.74,0.108,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.31,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.334,-0.0598,0.962,0,-0.0598,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.99,881.44,2,0,0.72,0.5,26,1.39,0.72,0.72,17.72,LANDED
19.34,TAKEOFF,TO_GROUND_ROLL,45.37,80,34.63,3.61,-0.24,-0.33,-0.04,91.72,0.109,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.306,-0.0608,0.999,0,-0.0608,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.12,880.78,2,0,0.72,0.5,27,1.39,0.72,0.72,18.44,LANDED
20.06,TAKEOFF,TO_GROUND_ROLL,49.12,80,30.88,3.61,-0.26,-0.33,-0.04,91.69,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.3,0,0,0.02,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.276,-0.0593,1,0,-0.0593,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.66,880.18,2,0,0.72,0.5,28,1.39,0.72,0.72,19.16,LANDED
20.78,TAKEOFF,TO_GROUND_ROLL,52.9,80,27.1,3.61,-0.27,-0.32,-0.04,91.66,0.11,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.3,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.247,-0.0579,1,0,-0.0579,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.7,879.64,2,0,0.72,0.5,29,1.39,0.72,0.72,19.88,LANDED
21.5,TAKEOFF,TO_GROUND_ROLL,56.68,80,23.32,3.61,-0.29,-0.32,-0.04,91.63,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.29,0,0,0.03,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.218,-0.0565,1,0,-0.0565,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.35,879.2,2,0,0.72,0.5,30,1.39,0.72,0.72,20.6,LANDED
22.22,TAKEOFF,TO_GROUND_ROLL,60.48,80,19.52,3.61,-0.3,-0.32,-0.04,91.6,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.29,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.189,-0.0552,1,0,-0.0552,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.7,878.87,2,0,0.72,0.5,31,1.39,0.72,0.72,21.32,LANDED
22.94,TAKEOFF,TO_GROUND_ROLL,64.29,80,15.71,3.61,-0.32,-0.32,-0.05,91.57,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.28,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.161,-0.0538,1,0,-0.0538,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863.8,878.67,2,0,0.72,0.5,32,1.39,0.72,0.72,22.04,LANDED
23.66,TAKEOFF,TO_GROUND_ROLL,68.1,80,11.9,3.61,-0.33,-0.31,-0.05,91.54,0.112,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.28,0,0,0.04,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.133,-0.0525,1,0,-0.0525,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.74,878.62,2,0,0.72,0.5,33,1.39,0.72,0.72,22.76,LANDED
24.38,TAKEOFF,TO_GROUND_ROLL,71.93,80,8.07,3.62,-0.31,-0.37,-0.03,91.52,0.109,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.34,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.106,-0.0513,1,0,-0.0513,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868.63,879.85,2,0,0.72,0.5,34,1.39,0.72,0.72,23.48,LANDED
25.12,TAKEOFF,TO_GROUND_ROLL,75.87,80,4.13,3.61,-0.35,-0.29,-0.03,91.49,0.112,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.28,0,0,0.05,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.077,-0.0499,1,0,-0.0499,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.62,883.41,2,0,0.74,0.5,35,1.35,0.74,0.72,24.22,LANDED
25.84,TAKEOFF,TO_GROUND_ROLL,79.74,80,0.26,3.61,-0.35,-0.29,-0.05,91.46,0.113,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.27,0,0,0.06,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.049,-0.0486,1,0,-0.0486,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.33,888.93,2,0,0.72,0.5,36,1.39,0.74,0.72,24.94,LANDED
26.56,TAKEOFF,TO_GROUND_ROLL,83.64,80,-3.64,3.6,-0.36,-0.29,-0.06,91.43,0.114,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.25,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,1.021,-0.0472,1,0,-0.0472,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888.76,896.34,2,0,0.72,0.5,37,1.39,0.72,0.72,25.66,LANDED
27.28,TAKEOFF,TO_GROUND_ROLL,87.57,80,-7.57,3.6,-0.37,-0.29,-0.06,91.4,0.114,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.25,0,0,0.07,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.992,-0.0459,1,0,-0.0459,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898.8,905.5,2,0,0.72,0.5,38,1.39,0.72,0.72,26.38,LANDED
28,TAKEOFF,TO_GROUND_ROLL,91.56,80,-11.56,3.6,-0.38,-0.29,-0.06,91.37,0.114,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.24,0,0,0.08,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.964,-0.0445,1,0,-0.0445,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.33,916.27,2,0,0.72,0.5,39,1.39,0.72,0.72,27.1,LANDED
28.72,TAKEOFF,TO_GROUND_ROLL,95.6,80,-15.6,3.6,-0.39,-0.28,-0.06,91.34,0.115,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.23,0,0,0.08,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.934,-0.0431,1,0,-0.0431,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.24,928.53,2,0,0.72,0.5,40,1.39,0.72,0.72,27.82,LANDED
29.44,TAKEOFF,TO_GROUND_ROLL,99.69,80,-19.69,3.6,-0.39,-0.28,-0.06,91.32,0.115,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.22,0,0,0.09,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.905,-0.0417,1,0,-0.0417,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.39,942.12,2,0,0.72,0.5,41,1.39,0.72,0.72,28.54,LANDED
30.16,TAKEOFF,TO_GROUND_ROLL,103.86,80,-23.86,3.61,-0.39,-0.28,-0.06,91.29,0.116,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.22,0,0,0.1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.876,-0.0403,1,0,-0.0403,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.66,956.89,2,0,0.72,0.5,42,1.39,0.72,0.72,29.26,LANDED
30.88,TAKEOFF,TO_GROUND_ROLL,108.09,80,-28.09,3.6,-0.39,-0.27,-0.06,91.26,0.116,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.21,0,0,0.11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.846,-0.0388,1,0,-0.0388,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968.87,972.67,2,0,0.72,0.5,43,1.39,0.72,0.72,29.98,LANDED
31.6,TAKEOFF,TO_GROUND_ROLL,112.4,80,-32.4,3.6,-0.39,-0.26,-0.07,91.23,0.117,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.2,0,0,0.11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.815,-0.0374,1,0,-0.0374,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985.84,989.26,2,0,0.72,0.5,44,1.39,0.72,0.72,30.7,LANDED
32.32,TAKEOFF,TO_GROUND_ROLL,116.79,80,-36.79,3.6,-0.39,-0.26,-0.07,91.2,0.118,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.19,0,0,0.12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.785,-0.0359,1,0,-0.0359,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.38,1006.46,2,0,0.72,0.5,45,1.39,0.72,0.72,31.42,LANDED
33.04,TAKEOFF,TO_GROUND_ROLL,121.26,80,-41.26,3.6,-0.38,-0.25,-0.07,91.16,0.118,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.18,0,0,0.13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,1,0,0.753,-0.0344,1,0,-0.0344,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021.25,1024.03,2,0,0.72,0.5,46,1.39,0.72,0.72,32.14,LANDED
