t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.22,APPROACH,FLY_TO_FIX,71.55,70.14,-1.41,1275.53,0.04,9.87,9.84,281.36,0.061,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,0,54.529,0,1.426,0,281.47,0.34,1,0,0.04,0.11,0,0,90,0,0,0,0,0,0,0,45.674,0,0,0,3,0,0,0,2467.98,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.03,387.14,2,0,0.18,0.18,1,3.45,0.18,0.02,0.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.52,APPROACH,FLY_TO_FIX,71.31,70.38,-0.92,1275.55,0,9.91,9.92,281.36,0.057,0.0621,0,-0.182,1,0.6,1.773,0.75,0.35,0.0168,0.4,0,54.603,0,0.94,0,281.47,0.352,0,0,0,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.653,0,0,0,3,0,0,0,2466.85,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.89,387.3,2,0,0.08,0.08,4,10,0.18,0.08,0.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.8,APPROACH,FLY_TO_FIX,71.07,70.61,-0.46,1275.58,0,10.08,10.08,281.36,0.056,0.1741,0,-0.359,1,0.6,2.764,0.75,0.35,0.0168,0.4,0,54.675,0,0.476,0,281.47,0.353,0,0,0,0.11,0,0.36,281.47,0,0,0,0,0,0,0,45.631,0,0,0,3,0,0,0,2465.71,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.83,387.45,2,0,0.1,0.1,7,10.71,0.1,0.08,0.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.06,APPROACH,FLY_TO_FIX,70.84,70.82,-0.02,1275.59,0,10.17,10.18,281.36,0.055,0.2521,0,-0.407,1,0.6,3.537,0.75,0.35,0.0168,0.4,0,54.743,0,0.041,0,281.47,0.354,0,0,0,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.611,0,0,0,3,0,0,0,2464.66,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.56,387.59,2,0,0.08,0.08,10,11.54,0.1,0.08,1.06,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.34,APPROACH,FLY_TO_FIX,70.6,71.04,0.44,1275.61,0,10.27,10.27,281.36,0.054,0.3073,0,-0.331,1,0.6,4.139,0.75,0.35,0.0168,0.4,0,54.816,0,-0.427,0,281.47,0.352,0,0,0,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.589,0,0,0,3,0,0,0,2463.53,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.79,387.75,2,0,0.1,0.1,13,10.71,0.1,0.08,1.34,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.6,APPROACH,FLY_TO_FIX,70.37,71.25,0.88,1275.62,0.01,10.34,10.34,281.36,0.053,0.3492,0,-0.144,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,54.883,0,-0.859,0,281.47,0.351,0,0,0.01,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.569,0,0,0,3,0,0,0,2462.49,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.22,387.89,2,0,0.08,0.08,16,11.54,0.1,0.08,1.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.88,APPROACH,FLY_TO_FIX,70.14,71.47,1.34,1275.64,0.01,10.43,10.43,281.36,0.052,0.3885,0,0.182,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,54.954,0,-1.319,0,281.47,0.351,0,0,0.01,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.548,0,0,0,3,0,0,0,2461.36,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,388.03,2,0,0.1,0.1,19,10.71,0.1,0.08,1.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.14,APPROACH,FLY_TO_FIX,69.92,71.68,1.76,1275.65,0.01,10.5,10.5,281.36,0.051,0.4218,0,0.598,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.74,0,281.48,0.351,0,0,0,0.11,0,0.35,281.47,0,0,0,0,0,0,0,45.528,0,0,0,3,0,0,0,2460.33,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.86,388.17,2,0,0.08,0.08,22,11.54,0.1,0.08,2.14,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.42,APPROACH,FLY_TO_FIX,69.7,71.9,2.2,1275.66,0.01,10.59,10.58,281.36,0.05,0.4566,0,1.169,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-2.186,0,281.48,0.35,0,0,0.01,0.11,0,0.35,281.48,0,0,0,0,0,0,0,45.507,0,0,0,3,0,0,0,2459.21,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.05,388.31,2,0,0.1,0.1,25,10.71,0.1,0.08,2.42,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,69.5,72.11,2.61,1275.68,0.01,10.65,10.65,281.36,0.049,0.4877,0,1.809,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-2.593,0,281.48,0.349,0,0,0.01,0.11,0,0.35,281.48,0,0,0,0,0,0,0,45.487,0,0,0,3,0,0,0,2458.18,0,0,0,281.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,388.43,2,0,0.08,0.08,28,11.54,0.1,0.08,2.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
