t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
11.04,APPROACH,FLY_TO_FIX,215.58,81,-134.58,1312.58,0.14,0.81,2.59,326.3,-72.493,0.6073,0,-20,1,0.6,2.498,0.901,0.35,0.0168,0.4,344.17,-0.032,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,FLYING
11.76,APPROACH,FLY_TO_FIX,213.96,81,-132.96,1356.98,-0.13,0.65,2.08,330.61,-71.797,0.5863,0,-20,1,0.6,2.576,0.901,0.35,0.0168,0.4,344.23,-0.032,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,FLYING
12.48,APPROACH,FLY_TO_FIX,212.85,81,-131.85,1379.13,-0.75,0.46,0.87,333.11,-64.663,0.5014,0,-20,1,0.6,2.647,0.901,0.35,0.0168,0.4,344.27,-0.03,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.54,FLYING
13.2,APPROACH,FLY_TO_FIX,212.25,81,-131.25,1408.47,-0.96,0.22,0.21,335.16,-56.806,0.358,0,-20,1,0.6,2.713,0.901,0.35,0.0168,0.4,344.3,-0.027,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26,FLYING
13.92,APPROACH,FLY_TO_FIX,211.85,81,-130.85,1406.59,-1.07,-0.06,-0.22,336.87,-49.349,0.2137,0,-20,1,0.6,2.774,0.901,0.35,0.0168,0.4,344.33,-0.023,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.98,FLYING
14.64,APPROACH,FLY_TO_FIX,211.55,81,-130.55,1380.55,-1,-0.32,-0.52,338.29,-41.828,0.0841,0,-20,1,0.6,2.829,0.901,0.35,0.0168,0.4,344.35,-0.018,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,FLYING
15.36,APPROACH,FLY_TO_FIX,211.21,81,-130.21,1331.75,-0.89,-0.53,-0.7,339.46,-34.564,0,0,-19.9,1,0.6,2.88,0.901,0.35,0.0168,0.4,344.36,-0.015,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,FLYING
16.08,APPROACH,FLY_TO_FIX,210.77,81,-129.77,1337.8,-0.77,-0.72,-0.83,340.48,-28.421,0,0,-19.8,1,0.6,2.927,0.936,0.35,0.0168,0.4,344.37,-0.011,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.14,FLYING
16.8,APPROACH,FLY_TO_FIX,210.19,81,-129.19,1328.48,-0.62,-0.85,-0.91,341.31,-22.497,0,0,-19.701,1,0.6,2.97,0.966,0.35,0.0168,0.4,344.38,-0.008,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86,FLYING
17.52,APPROACH,FLY_TO_FIX,209.51,81,-128.51,1313.23,-0.5,-0.94,-0.96,342.03,-18.049,0,0,-19.603,1,0.6,3.01,0.993,0.35,0.0168,0.4,344.39,-0.006,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58,FLYING
18.24,APPROACH,FLY_TO_FIX,208.74,81,-127.74,1268.86,-0.39,-0.98,-0.98,342.6,-14.151,0,0,-19.505,1,0.6,3.046,1.019,0.35,0.0168,0.4,344.39,-0.004,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,FLYING
18.96,APPROACH,FLY_TO_FIX,207.9,81,-126.9,1227.09,-0.29,-1,-0.98,343.05,-10.999,0,0,-19.407,1,0.6,3.079,1.046,0.35,0.0168,0.4,344.4,-0.003,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.02,FLYING
19.68,APPROACH,FLY_TO_FIX,206.99,81,-125.99,1201.75,-0.2,-0.99,-0.98,343.4,-8.236,0,0,-19.31,1,0.6,3.11,1.074,0.35,0.0168,0.4,344.4,-0.002,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74,FLYING
20.4,APPROACH,FLY_TO_FIX,206.03,81,-125.03,1196.4,-0.12,-0.98,-0.97,343.66,-6,0,0,-19.214,1,0.6,3.138,1.103,0.35,0.0168,0.4,344.4,-0.002,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46,FLYING
21.12,APPROACH,FLY_TO_FIX,205.03,81,-124.03,1153.35,-0.06,-0.96,-0.96,343.85,-3.867,0,0,-19.118,1,0.6,3.163,1.135,0.35,0.0168,0.4,344.41,-0.001,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18,FLYING
21.84,APPROACH,FLY_TO_FIX,204,81,-123,1081.08,0,-0.93,-0.94,344,-2.412,0,0,-19.022,1,0.6,3.187,1.168,0.35,0.0168,0.4,344.41,-0.001,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,FLYING
22.56,APPROACH,FLY_TO_FIX,202.93,81,-121.93,1034.59,0.05,-0.9,-0.92,344.1,-1.567,0,0,-18.927,1,0.6,3.208,1.203,0.35,0.0168,0.4,344.41,-0.001,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62,FLYING
23.28,APPROACH,FLY_TO_FIX,201.85,81,-120.85,1074.6,0.09,-0.87,-0.89,344.16,-1.088,0,0,-18.832,1,0.6,3.227,1.239,0.35,0.0168,0.4,344.41,-0.001,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34,FLYING
24,APPROACH,FLY_TO_FIX,200.75,81,-119.75,1149.66,0.13,-0.84,-0.87,344.21,-0.81,0,0,-18.738,1,0.6,3.245,1.277,0.35,0.0168,0.4,344.41,-0.002,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06,FLYING
24.72,APPROACH,FLY_TO_FIX,199.64,81,-118.64,1186.89,0.17,-0.8,-0.85,344.23,-0.642,0,0,-18.645,1,0.6,3.261,1.314,0.35,0.0168,0.4,344.41,-0.002,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.78,FLYING
25.44,APPROACH,FLY_TO_FIX,198.52,81,-117.52,1213.83,0.2,-0.77,-0.82,344.25,-0.533,0,0,-18.551,1,0.6,3.276,1.353,0.35,0.0168,0.4,344.41,-0.003,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,FLYING
26.16,APPROACH,FLY_TO_FIX,197.4,81,-116.4,1223.67,0.23,-0.74,-0.8,344.27,-0.459,0,0,-18.459,1,0.6,3.29,1.391,0.35,0.0168,0.4,344.41,-0.004,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22,FLYING
26.88,APPROACH,FLY_TO_FIX,196.27,81,-115.27,1200.02,0.26,-0.7,-0.77,344.28,-0.409,0,0,-18.366,1,0.6,3.302,1.429,0.35,0.0168,0.4,344.41,-0.005,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94,FLYING
27.6,APPROACH,FLY_TO_FIX,195.15,81,-114.15,1143.64,0.28,-0.67,-0.74,344.29,-0.367,0,0,-18.274,1,0.6,3.313,1.467,0.35,0.0168,0.4,344.41,-0.006,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.66,FLYING
28.32,APPROACH,FLY_TO_FIX,194.02,81,-113.02,1122.69,0.31,-0.64,-0.72,344.3,-0.338,0,0,-18.183,1,0.6,3.323,1.504,0.35,0.0168,0.4,344.42,-0.007,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.38,FLYING
29.04,APPROACH,FLY_TO_FIX,192.9,81,-111.9,1092.6,0.33,-0.61,-0.69,344.31,-0.314,0,0,-18.092,1,0.6,3.333,1.54,0.35,0.0168,0.4,344.42,-0.008,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,FLYING
29.76,APPROACH,FLY_TO_FIX,191.78,81,-110.78,1070.22,0.34,-0.57,-0.66,344.32,-0.288,0,0,-18.002,1,0.6,3.341,1.575,0.35,0.0168,0.4,344.42,-0.009,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.82,FLYING
30.48,APPROACH,FLY_TO_FIX,190.66,81,-109.66,1064.34,0.36,-0.54,-0.63,344.33,-0.271,0,0,-17.912,1,0.6,3.349,1.609,0.35,0.0168,0.4,344.42,-0.01,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.54,FLYING
31.2,APPROACH,FLY_TO_FIX,189.55,81,-108.55,1094.56,0.37,-0.51,-0.61,344.34,-0.252,0,0,-17.822,1,0.6,3.356,1.642,0.35,0.0168,0.4,344.42,-0.012,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.26,FLYING
32.24,APPROACH,FLY_TO_FIX,188.25,81,-107.25,1152.78,0.32,-0.5,-0.58,344.35,-0.209,0,0,-17.733,1,0.6,3.362,1.675,0.35,0.0168,0.4,344.42,-0.013,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.44,FLYING
34.97,APPROACH,FLY_TO_FIX,184.39,81,-103.39,1193.04,0.17,-0.34,-0.39,344.36,-0.105,0.1988,0,-20,1,0.6,3.367,1.752,0.35,0.0168,0.4,344.42,-0.016,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.21,FLYING
37.77,APPROACH,FLY_TO_FIX,180.47,81,-99.47,1205,0.22,-0.22,-0.28,344.36,-0.065,0.3988,0,-20,1,0.6,3.372,1.752,0.35,0.0168,0.4,344.42,-0.018,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.01,FLYING
40.57,APPROACH,FLY_TO_FIX,177.25,81,-96.25,1154.54,0.32,-0.1,-0.19,344.37,-0.066,0.5988,0,-20,1,0.6,3.376,1.752,0.35,0.0168,0.4,344.43,-0.022,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.81,FLYING
43.37,APPROACH,FLY_TO_FIX,175.06,81,-94.06,1139.82,0.41,-0.02,-0.13,344.38,-0.066,0.6827,0,-20,1,0.6,3.38,1.752,0.35,0.0168,0.4,344.43,-0.027,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.61,FLYING
46.17,APPROACH,FLY_TO_FIX,174.06,81,-93.06,1115.27,0.48,0.02,-0.12,344.38,-0.07,0.5099,0,-20,1,0.6,3.384,1.752,0.35,0.0168,0.4,344.43,-0.033,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.41,FLYING
48.97,APPROACH,FLY_TO_FIX,174.04,81,-93.04,1176.88,0.54,0.03,-0.12,344.39,-0.069,0.3099,0,-20,1,0.6,3.387,1.752,0.35,0.0168,0.4,344.43,-0.04,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21,FLYING
51.77,APPROACH,FLY_TO_FIX,174.43,81,-93.43,1251.39,0.58,0.02,-0.14,344.4,-0.057,0.1099,0,-19.9,1,0.6,3.39,1.752,0.35,0.0168,0.4,344.43,-0.047,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.93,FLYING
54.57,APPROACH,FLY_TO_FIX,174.3,81,-93.3,1216.13,0.54,0.02,-0.13,344.4,-0.057,0,0,-19.8,1,0.6,3.392,1.752,0.35,0.0168,0.4,344.43,-0.055,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.73,FLYING
57.37,APPROACH,FLY_TO_FIX,172.79,81,-91.79,1252.89,0.47,0.07,-0.06,344.4,-0.043,0,0,-19.701,1,0.6,3.395,1.779,0.35,0.0168,0.4,344.44,-0.062,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.61,FLYING
60.17,APPROACH,FLY_TO_FIX,170.16,81,-89.16,3013.88,0.39,0.15,0.04,344.41,-0.039,0,0,-20,1,0.6,3.397,1.83,0.35,0.0168,0.4,344.44,-0.068,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.41,FLYING
62.97,APPROACH,FLY_TO_FIX,167.01,81,-86.01,3014.92,0.33,0.26,0.16,344.41,-0.021,0.2,0,-20,1,0.6,3.399,1.91,0.35,0.0168,0.4,344.44,-0.074,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.21,FLYING
65.85,APPROACH,FLY_TO_FIX,163.79,81,-82.79,3015.79,0.3,0.37,0.28,344.41,-0.023,0.4,0,-20,1,0.6,3.401,1.91,0.35,0.0168,0.4,344.44,-0.078,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.09,FLYING
68.65,APPROACH,FLY_TO_FIX,161.25,81,-80.25,3016.59,0.29,0.46,0.38,344.41,-0.016,0.5026,0,-20,1,0.6,3.403,1.91,0.35,0.0168,0.4,344.44,-0.082,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.89,FLYING
71.45,APPROACH,FLY_TO_FIX,159.54,81,-78.54,3017.39,0.3,0.53,0.44,344.41,-0.027,0.4499,0,-20,1,0.6,3.405,1.91,0.35,0.0168,0.4,344.44,-0.086,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.69,FLYING
74.25,APPROACH,FLY_TO_FIX,158.64,81,-77.64,3018.23,0.32,0.56,0.47,344.41,-0.022,0.2943,0,-20,1,0.6,3.407,1.91,0.35,0.0168,0.4,344.45,-0.09,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.49,FLYING
77.05,APPROACH,FLY_TO_FIX,158.2,81,-77.2,3019.12,0.33,0.58,0.48,344.42,-0.022,0.0992,0,-20,1,0.6,3.408,1.91,0.35,0.0168,0.4,344.45,-0.095,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.29,FLYING
79.85,APPROACH,FLY_TO_FIX,157.54,81,-76.54,3019.99,0.3,0.61,0.52,344.42,-0.025,0,0,-19.9,1,0.6,3.41,1.91,0.35,0.0168,0.4,344.45,-0.099,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.01,FLYING
82.65,APPROACH,FLY_TO_FIX,155.93,81,-74.93,3020.74,0.25,0.68,0.6,344.42,-0.016,0,0,-19.8,1,0.6,3.412,1.957,0.35,0.0168,0.4,344.45,-0.103,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.89,FLYING
85.45,APPROACH,FLY_TO_FIX,153.46,81,-72.46,3021.36,0.18,0.79,0.73,344.42,-0.014,0.0839,0,-20,1,0.6,3.414,2.021,0.35,0.0168,0.4,344.45,-0.106,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.69,FLYING
88.25,APPROACH,FLY_TO_FIX,150.73,81,-69.73,3021.8,0.14,0.91,0.87,344.42,-0.013,0.2406,0,-20,1,0.6,3.416,2.021,0.35,0.0168,0.4,344.45,-0.109,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.49,FLYING
91.05,APPROACH,FLY_TO_FIX,148.25,81,-67.25,3022.16,0.12,1.03,0.99,344.42,-0.009,0.3363,0,-20,1,0.6,3.419,2.021,0.35,0.0168,0.4,344.45,-0.111,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.29,FLYING
93.85,APPROACH,FLY_TO_FIX,146.24,81,-65.24,3022.48,0.11,1.13,1.1,344.42,-0.003,0.3477,0,-20,1,0.6,3.422,2.021,0.35,0.0168,0.4,344.46,-0.112,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.09,FLYING
96.65,APPROACH,FLY_TO_FIX,144.77,81,-63.77,3022.8,0.12,1.21,1.17,344.42,-0.003,0.2817,0,-20,1,0.6,3.425,2.021,0.35,0.0168,0.4,344.46,-0.114,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.89,FLYING
99.45,APPROACH,FLY_TO_FIX,143.71,81,-62.71,3023.16,0.14,1.27,1.22,344.42,-0.012,0.1692,0,-20,1,0.6,3.428,2.021,0.35,0.0168,0.4,344.46,-0.115,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.69,FLYING
102.25,APPROACH,FLY_TO_FIX,142.82,81,-61.82,3023.55,0.14,1.32,1.27,344.42,-0.006,0.0521,0,-20,1,0.6,3.431,2.021,0.35,0.0168,0.4,344.46,-0.117,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.49,FLYING
105.05,APPROACH,FLY_TO_FIX,141.6,81,-60.6,3023.92,0.12,1.4,1.36,344.42,-0.009,0,0,-19.9,1,0.6,3.434,2.07,0.35,0.0168,0.4,344.46,-0.119,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.29,FLYING
107.85,APPROACH,FLY_TO_FIX,139.64,81,-58.64,1840.27,0.07,1.53,1.5,344.42,-0.003,0.0172,0,-20,1,0.6,3.437,2.125,0.35,0.0168,0.4,344.46,-0.121,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.09,FLYING
110.65,APPROACH,FLY_TO_FIX,137.15,81,-56.15,1836.56,0.02,1.68,1.67,344.42,0.004,0.1185,0,-20,1,0.6,3.441,2.194,0.35,0.0168,0.4,344.46,-0.122,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.89,FLYING
113.45,APPROACH,FLY_TO_FIX,134.59,81,-53.59,1831.17,-0.02,1.84,1.85,344.42,0.009,0.234,0,-20,1,0.6,3.446,2.194,0.35,0.0168,0.4,344.47,-0.122,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.69,FLYING
116.25,APPROACH,FLY_TO_FIX,132.27,81,-51.27,1827.17,-0.04,2,2.01,344.42,-0.001,0.2941,0,-20,1,0.6,3.45,2.194,0.35,0.0168,0.4,344.47,-0.121,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.49,FLYING
119.05,APPROACH,FLY_TO_FIX,130.36,81,-49.36,3024.16,-0.04,2.14,2.15,344.41,0.008,0.2876,0,-20,1,0.6,3.456,2.194,0.35,0.0168,0.4,344.47,-0.121,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.29,FLYING
121.85,APPROACH,FLY_TO_FIX,128.85,81,-47.85,3024.08,-0.03,2.25,2.26,344.41,0.002,0.2254,0,-20,1,0.6,3.461,2.194,0.35,0.0168,0.4,344.47,-0.12,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.09,FLYING
124.65,APPROACH,FLY_TO_FIX,127.62,81,-46.62,3024.03,-0.01,2.35,2.36,344.41,-0.001,0.1339,0,-20,1,0.6,3.466,2.194,0.35,0.0168,0.4,344.47,-0.12,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.89,FLYING
127.45,APPROACH,FLY_TO_FIX,126.45,81,-45.45,3024.02,0,2.45,2.46,344.41,-0.006,0.0488,0,-20,1,0.6,3.472,2.194,0.35,0.0168,0.4,344.47,-0.12,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.69,FLYING
130.25,APPROACH,FLY_TO_FIX,124.98,81,-43.98,3024.01,-0.02,2.59,2.6,344.41,-0.005,0.0016,0,-19.9,1,0.6,3.477,2.247,0.35,0.0168,0.4,344.47,-0.12,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.49,FLYING
133.05,APPROACH,FLY_TO_FIX,122.9,81,-41.9,3023.92,-0.06,2.78,2.8,344.41,-0.001,0.0377,0,-20,1,0.6,3.483,2.306,0.35,0.0168,0.4,344.48,-0.12,0,0,0,0,0,0,0,0,267.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.29,FLYING
