t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
1.02,APPROACH,FLY_TO_FIX,148.42,80.4,-68.02,999.19,-42.48,-13.15,4.89,188.23,-58.605,0,-20,201.19,2.487,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.06,FLYING
1.76,APPROACH,FLY_TO_FIX,152.88,80.8,-72.08,966.53,-45.48,-16.74,-1.47,185.69,-51.26,0,-20,201.31,2.649,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.8,FLYING
2.46,APPROACH,FLY_TO_FIX,157,81.2,-75.8,933.84,-47.17,-13.13,3.8,191.46,-37.257,0,-20,201.4,2.812,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5,FLYING
3.16,APPROACH,FLY_TO_FIX,159.74,81.6,-78.14,903.34,-40.91,-10.55,3.57,193.31,-22.878,0,-20,201.49,2.967,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2,FLYING
3.88,APPROACH,FLY_TO_FIX,162.05,82,-80.05,876.9,-33.66,-8.58,2.8,194.64,-17.102,0,-20,201.55,3.099,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,FLYING
4.62,APPROACH,FLY_TO_FIX,163.99,82.4,-81.59,854.88,-27.01,-6.73,2.3,195.97,-15.4,0,-20,201.61,3.212,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,FLYING
5.32,APPROACH,FLY_TO_FIX,165.31,82.8,-82.51,838.27,-21.48,-5.17,1.95,196.94,-13.955,0,-20,201.66,3.298,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36,FLYING
6.02,APPROACH,FLY_TO_FIX,166.24,83.2,-83.04,825.23,-16.68,-3.86,1.64,197.75,-12.544,0,-20,201.7,3.366,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,FLYING
6.72,APPROACH,FLY_TO_FIX,166.84,83.6,-83.24,815.27,-12.56,-2.69,1.43,198.43,-11.194,0,-20,201.74,3.417,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76,FLYING
7.42,APPROACH,FLY_TO_FIX,167.11,84,-83.11,807.97,-8.93,-1.75,1.18,199,-9.927,0,-20,201.76,3.456,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46,FLYING
8.12,APPROACH,FLY_TO_FIX,167.1,84,-83.1,802.99,-5.85,-0.95,0.96,199.47,-8.735,0,-20,201.79,3.482,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16,FLYING
8.82,APPROACH,FLY_TO_FIX,166.85,84,-82.85,799.98,-3.23,-0.27,0.79,199.88,-7.618,0,-20,201.81,3.498,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,FLYING
9.56,APPROACH,FLY_TO_FIX,166.37,84,-82.37,797.09,-0.91,0.34,0.64,200.24,-6.528,0,-20,201.83,3.507,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,FLYING
10.28,APPROACH,FLY_TO_FIX,165.72,84,-81.72,794.59,0.97,0.85,0.54,200.53,-5.566,0,-20,201.84,3.507,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32,FLYING
11,APPROACH,FLY_TO_FIX,164.92,84,-80.92,795.37,2.52,1.28,0.45,200.78,-4.705,0,-20,201.85,3.501,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04,FLYING
11.72,APPROACH,FLY_TO_FIX,164,84,-80,799,3.81,1.65,0.39,200.98,-3.945,0,-20,201.86,3.49,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,FLYING
12.44,APPROACH,FLY_TO_FIX,162.98,84,-78.98,805.67,4.85,1.97,0.35,201.15,-3.281,0,-20,201.87,3.474,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.48,FLYING
13.16,APPROACH,FLY_TO_FIX,161.88,84,-77.88,809.54,5.71,2.24,0.32,201.29,-2.713,0,-20,201.87,3.455,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,FLYING
13.88,APPROACH,FLY_TO_FIX,160.72,84,-76.72,813.95,6.4,2.47,0.31,201.41,-2.227,0,-20,201.88,3.433,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,FLYING
14.6,APPROACH,FLY_TO_FIX,159.5,84,-75.5,818.94,6.97,2.68,0.31,201.51,-1.817,0,-20,201.88,3.409,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.64,FLYING
15.36,APPROACH,FLY_TO_FIX,158.15,84,-74.15,824.32,7.48,2.78,0.21,201.58,-1.457,0,-20,201.89,3.381,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.4,FLYING
