t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.9,TAKEOFF,TO_PREFLIGHT,0.5,80,79.5,3.63,0,0.5,0.61,89.97,-0.048,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.425,0,0,1,0,0,0,0,0,0,0,1,1,0.16,PRELAUNCH
1.58,TAKEOFF,TO_PREFLIGHT,0.21,80,79.79,3.61,0,0.4,0.89,89.97,-0.048,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,0.84,PRELAUNCH
2.2,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,3.64,0.02,0.56,-38.74,89.96,-0.01,0.4,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,1.46,PRELAUNCH
2.86,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,3.63,0,0.55,21.33,89.94,-0.066,0.6,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,2.12,PRELAUNCH
3.52,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,3.63,-0.01,0.5,69.83,89.93,-0.03,0.8,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,2.78,PRELAUNCH
4.18,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.62,0,0.48,-2.51,89.91,-0.057,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,3.44,PRELAUNCH
4.84,TAKEOFF,TO_GROUND_ROLL,0.03,80,79.97,3.62,0,0.48,-2.2,89.9,-0.046,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.432,0,0,1,0,0,0,0,0,0,0,1,1,4.1,PRELAUNCH
5.58,TAKEOFF,TO_GROUND_ROLL,0.56,80,79.44,3.63,-0.01,0.51,1.36,89.9,-0.017,1,0,90.42,0,0,0,0,-0.009,0,0,0,0,90.42,1,-0.009,-0.523,0,0,3,0,0,0,0,0,0,0,1,1,4.84,PRELAUNCH
6.28,TAKEOFF,TO_GROUND_ROLL,1.41,80,78.59,3.63,-0.01,0.52,0.9,89.9,-0.042,1,0,90.39,0,0,0,0,-0.009,0,0,0,0,90.39,1,-0.009,-0.488,0,0,3,0,0,0,0,0,0,0,1,1,5.54,PRELAUNCH
6.98,TAKEOFF,TO_GROUND_ROLL,2.42,80,77.58,3.63,-0.01,0.55,0.65,89.93,-0.024,1,0,90.38,0,0,0,0,-0.009,0,0,0,0,90.38,1,-0.009,-0.46,0.0052,0.25,1,0.0052,0,0,0,0,0,0,1,1,6.24,LANDED
7.68,TAKEOFF,TO_GROUND_ROLL,3.6,80,76.4,3.64,-0.01,0.57,0.69,89.98,-0.039,1,0,90.37,0,0,0,0,-0.009,0,0,0,0,90.37,1,-0.009,-0.408,0.0046,0.25,1,0.0046,0,0,0,0,0,0,1,1,6.94,LANDED
8.38,TAKEOFF,TO_GROUND_ROLL,4.93,80,75.07,3.64,-0.02,0.58,0.77,90.04,-0.032,1,0,90.37,0,0,0,0,-0.009,0,0,0,0,90.37,1,-0.009,-0.341,0.0036,0.25,1,0.0036,0,0,0,0,0,0,1,1,7.64,LANDED
