t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
116.1,ASCENT,AB_CORRIDOR,337.7,80,-257.7,8914.76,214.62,29.37,4.16,90.4,-0.02,0.7795,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,14.905,6.82,DEGRADED,44698.1,44277.9,1.675,10562,0,1.1268,7183.85,9141.52,2.401,0,0,0.7588,1860.2,2451.51,2,0,1860.59,612.91,2,0,1864.64,2453.54,2,0,0.82,0.5,160,1.22,0.92,0.78,62.64,FLYING
121.82,ASCENT,AB_CORRIDOR,325.92,80,-245.92,10190.08,231.57,29.95,4.73,90.4,-0.017,0.8287,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,15.439,7.415,DEGRADED,41422.8,40421,1.813,12199,0,1.128,8104.22,10558.09,1.989,0,0,0.7874,1931.67,2453.28,2,0,1932.03,613.29,2,0,1935.78,2451.37,2,0,0.78,0.5,167,1.22,0.88,0.78,68.36,FLYING
127.54,ASCENT,AB_CORRIDOR,310.87,80,-230.87,11565.85,249.76,30.66,5.42,90.4,-0.013,0.8906,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,16.263,8.136,DEGRADED,37294.4,36163.4,1.962,14016,0,1.1293,8972.7,11903.14,1.367,0,0,0.8352,1998.23,2392.56,2,0,1998.5,598.06,2,0,2001.25,2387.11,2,0,0.82,0.5,174,1.22,0.92,0.78,74.08,FLYING
133.22,ASCENT,AB_CORRIDOR,292.51,80,-212.51,13037.77,268.78,31.52,6.27,90.4,-0.015,0.9579,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,17.125,8.947,DEGRADED,32804.3,31602.9,2.117,16021,0,1.1307,9811.69,13133.33,0.508,0,0,0.8942,2045.15,2287.17,2,0,2045.37,571.69,2,0,2047.59,2280.49,2,0,0.78,0.5,181,1.23,0.88,0.78,79.76,FLYING
138.94,ASCENT,AB_CORRIDOR,270.98,80,-190.98,14630.78,287.63,31.55,6.42,90.4,-0.026,1,0,0,0,0,0,0,0,0,0,90.4,24.455,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,18.156,9.928,DEGRADED,28073.3,26813.2,2.279,18223,0,1.132,10648.06,14466.11,-0.684,0,0,0.9574,2081.14,2173.71,2,0,2081.16,543.33,2,0,2081.06,2167.58,2,0,0.82,0.5,188,1.22,0.92,0.78,85.48,FLYING
144.58,ASCENT,AB_CORRIDOR,249.18,80,-169.18,16256.56,285.6,25.58,2.4,90.41,-0.144,1,0,0,0,0,0,0,0,0,0,90.4,21.227,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,19.158,11.117,DEGRADED,23556.4,22441.5,2.445,20239,0,1.1334,11437.51,16164.96,-2.013,0,0,0.9864,2043.18,2071.35,2,0,2042.71,517.73,2,0,2037.94,2064.22,2,0,0.78,0.5,195,1.24,0.86,0.76,91.12,FLYING
150.26,ASCENT,AB_ZOOM,228.27,80,-148.27,17823.64,261.41,16,-3.82,90.4,0.062,1,0,0,0,0,0,0,0,0,0,90.4,17.076,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,19.735,11.893,DEGRADED,19598.2,18650.7,2.601,21606,0,1.1347,11764.92,17356.54,-2.79,0,0,0.996,1879.95,1887.44,2,0,1878.75,471.65,2,0,1867.83,1874.75,2,0,0.78,0.5,202,1.23,0.92,0.76,96.8,FLYING
155.76,ASCENT,AB_ZOOM,209.97,80,-129.97,19220.39,251.03,29.2,11.2,90.4,-0.019,1,0,0,0,0,0,0,0,0,0,90.4,17.767,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,19.326,11.902,DEGRADED,16489,15716.7,2.733,22571,0,1.1358,11195.81,16093.4,-0.165,0,0,0.9992,1620.29,1621.55,2,0,1618.64,405.11,2,0,1603.77,1604.87,2,0,0.76,0.5,209,1.27,0.84,0.74,102.3,FLYING
160.96,ASCENT,RKT_SUSTAIN,188.71,80,-108.71,20558.94,263.62,33.39,14.99,90.31,0.283,1,0,0,0,0,0,0,0,0,0,90.35,18.488,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,20.436,DEGRADED,13392.7,12656.7,2.791,24112,0,1.1259,5529.19,11198.76,2.21,0.65,0,0,0,0,0,0,1578.06,1594.08,2,0,1583.43,1594.13,2,0,0.68,0.5,216,1.35,0.9,0.64,107.5,FLYING
166.38,ASCENT,RKT_SUSTAIN,168.44,80,-88.44,22036.07,283.59,39.1,19.85,90.17,0.407,1,0,0,0,0,0,0,0,0,0,90.29,22.124,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,16.141,DEGRADED,10682.4,10075.9,2.864,26164,0,1.099,1506.65,9889.83,6.21,1,0,0,0,0,0,0,1595.51,1595.52,2,0,1595.56,1595.57,2,0,0.7,0.5,224,1.48,0.72,0.64,112.92,FLYING
171.9,ASCENT,RKT_SUSTAIN,147.79,80,-67.79,23666.81,306.34,40.2,19.93,90.3,0.101,1,0,0,0,0,0,0,0,0,0,90.28,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,17.126,DEGRADED,8258,7744.2,2.93,28645,0,1.0715,410.55,9926.92,10.21,1,0,0,0,0,0,0,1596.7,1596.72,2,0,1596.74,1596.75,2,0,0.7,0.5,232,1.45,0.74,0.66,118.44,FLYING
177.46,ASCENT,RKT_SUSTAIN,129.05,80,-49.05,25424.57,325.3,40.9,20.01,90.32,0.038,1,0,0,0,0,0,0,0,0,0,90.28,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,19.026,DEGRADED,6296.8,5891,3.008,31286,0,1.0439,111.87,11080.74,12.503,1,0,0,0,0,0,0,1597.62,1597.63,2,0,1597.65,1597.65,2,0,0.72,0.5,240,1.44,0.76,0.66,124,FLYING
183,ASCENT,RKT_SUSTAIN,111.68,80,-31.68,27272.72,341.45,41.21,20.01,90.36,-0.04,1,0,0,0,0,0,0,0,0,0,90.28,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,21.221,VALID,4731.9,4404,3.074,34012,0,1.0163,30.48,12416.85,13.403,1,0,0,0,0,0,0,1598.3,1598.3,2,0,1598.32,1598.32,2,0,0.7,0.5,248,1.44,0.76,0.66,129.54,FLYING
188.54,ASCENT,RKT_SUSTAIN,95.9,80,-15.9,29204.7,355.75,41.31,20.01,90.39,-0.112,1,0,0,0,0,0,0,0,0,0,90.28,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,23.506,VALID,3493.2,3241.7,3.139,36815,0,1,8.31,13841.71,14.307,1,0,0,0,0,0,0,1598.8,1598.8,2,0,1598.81,1598.82,2,0,0.7,0.5,256,1.44,0.76,0.66,135.08,FLYING
193.98,ASCENT,RKT_SUSTAIN,82.64,80,-2.64,31175.91,368.86,41.28,20.01,90.43,-0.173,1,0,0,0,0,0,0,0,0,0,90.29,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,25.656,VALID,2578.2,2399.4,3.209,39707,0,1,2.26,15018.38,15.237,1,0,0,0,0,0,0,1599.15,1599.15,2,0,1599.16,1599.16,2,0,0.68,0.5,264,1.47,0.76,0.64,140.5,FLYING
199.34,ASCENT,RKT_SUSTAIN,71.67,80,8.33,33187.2,381.64,41.19,20.01,90.45,-0.207,1,0,0,0,0,0,0,0,0,0,90.29,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,28.015,VALID,1930.9,1801,3.281,42677,0,1,0.62,16153.15,16.234,1,0,0,0,0,0,0,1599.39,1599.39,2,0,1599.4,1599.4,2,0,0.68,0.5,272,1.49,0.72,0.64,145.86,FLYING
204.72,ASCENT,RKT_SUSTAIN,61.82,80,18.18,35275.78,394.88,41.08,20.01,90.47,-0.229,1,0,0,0,0,0,0,0,0,0,90.3,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,30.38,VALID,1439.3,1338.4,3.359,45829,0,1,0.17,17423,17.351,1,0,0,0,0,0,0,1599.57,1599.57,2,0,1599.57,1599.57,2,0,0.68,0.5,280,1.49,0.74,0.64,151.24,FLYING
210.08,ASCENT,RKT_SUSTAIN,53.22,80,26.78,37429.46,408.89,40.99,20.01,90.48,-0.243,1,0,0,0,0,0,0,0,0,0,90.31,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,32.117,VALID,1065.3,990,3.443,49206,0,1,0.05,18694.5,18.619,1,0,0,0,0,0,0,1599.69,1599.7,2,0,1599.7,1599.7,2,0,0.68,0.5,288,1.49,0.72,0.64,156.6,FLYING
215.44,ASCENT,RKT_SUSTAIN,46.49,80,33.51,39661.41,424.17,40.92,20.01,90.49,-0.243,1,0,0,0,0,0,0,0,0,0,90.32,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,34.002,VALID,803.1,752.7,3.569,52880,0,1,0.01,20011.59,20.086,1,0,0,0,0,0,0,1599.78,1599.78,2,0,1599.79,1599.79,2,0,0.68,0.5,296,1.49,0.72,0.64,161.96,FLYING
220.82,ASCENT,RKT_SUSTAIN,40.87,80,39.13,41988.38,441.15,40.91,20.01,90.49,-0.236,1,0,0,0,0,0,0,0,0,0,90.32,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,35.998,VALID,617.1,580.1,3.732,56947,0,1,0,21393.72,21.811,1,0,0,0,0,0,0,1599.85,1599.85,2,0,1599.85,1599.85,2,0,0.68,0.5,304,1.49,0.74,0.64,167.34,FLYING
226.2,ASCENT,RKT_SUSTAIN,35.63,80,44.37,44411.85,460.07,40.96,20.01,90.49,-0.224,1,0,0,0,0,0,0,0,0,0,90.33,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,38.128,VALID,471.2,440.1,3.944,61496,0,1,0,22805.13,23.85,1,0,0,0,0,0,0,1599.9,1599.9,2,0,1599.9,1599.9,2,0,0.68,0.5,312,1.49,0.74,0.64,172.72,FLYING
231.56,ASCENT,RKT_SUSTAIN,30.66,80,49.34,46933.18,481.06,41.07,20.01,90.49,-0.212,1,0,0,0,0,0,0,0,0,0,90.33,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,40.39,VALID,350.6,325.3,4.171,66632,0,1,0,24251.31,25,1,0,0,0,0,0,0,1599.93,1599.93,2,0,1599.93,1599.93,2,0,0.68,0.5,320,1.49,0.72,0.64,178.08,FLYING
236.94,ASCENT,RKT_SUSTAIN,25.99,80,54.01,49583.46,504.54,41.26,20.01,90.48,-0.199,1,0,0,0,0,0,0,0,0,0,90.34,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,42.811,VALID,253.6,233.4,4.418,72543,0,1,0,25840.07,25,1,0,0,0,0,0,0,1599.96,1599.96,2,0,1599.96,1599.96,2,0,0.68,0.5,328,1.49,0.74,0.64,183.46,FLYING
242.36,ASCENT,RKT_SUSTAIN,21.1,80,58.9,52361.61,508.1,41.72,20.7,90.49,-0.191,1,0,0,0,0,0,0,0,0,0,90.34,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,0,VALID,172.7,154.3,4.598,78324,0,1,0,16201.65,25,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0.7,0.5,336,1.48,0.74,0.64,188.9,FLYING
247.82,ASCENT,RKT_SUSTAIN,16.61,80,63.39,55065.21,482.31,42.49,22.34,90.45,-0.109,1,0,0,0,0,0,0,0,0,0,90.34,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,0,VALID,107.6,95.5,4.637,79753,0,1,0,4294.63,25,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0.7,0.5,344,1.47,0.74,0.64,194.36,FLYING
253.28,ASCENT,RKT_SUSTAIN,13.13,80,66.87,57627.98,456.55,42.89,23.64,90.42,-0.064,1,0,0,0,0,0,0,0,0,0,90.34,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,0,VALID,67.2,59.7,4.676,80004,0,1,0,1079.43,25,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0.7,0.5,352,1.47,0.74,0.64,199.82,FLYING
258.76,ASCENT,RKT_SUSTAIN,10.23,80,69.77,60058.58,430.72,42.51,24.18,90.4,-0.034,1,0,0,0,0,0,0,0,0,0,90.33,25,0,0,0,0,0,0,0,0,90.4,1,0,-0.011,0,0,3,0,0,0,11.5,-9.707,0,0,1,1,0,0,VALID,41.2,36.3,4.644,80053,0,1,0,234.97,25,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0.7,0.5,360,1.46,0.74,0.64,205.3,FLYING
