t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.12,APPROACH,FLY_TO_FIX,148.76,73.08,-75.68,1366.76,-0.35,0.37,0.49,277.22,0.003,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,277.23,-0.018,1,0,-0.14,0.01,0,0,90,0,0,0,0,0,0,0,43.253,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.58,2,0,0.1,0.1,1,3.45,0.1,0.02,0.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.42,APPROACH,FLY_TO_FIX,148.61,73.32,-75.29,1366.66,-0.35,0.38,0.5,277.22,0.002,0,0,0,1,0.6,1.553,0.75,0.35,0.0168,0.4,277.23,-0.018,0,0,-0.14,0,0,-0.02,277.23,0,0,0,0,0,0,0,43.205,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.65,2,0,0.06,0.06,5,13.33,0.1,0.06,0.42,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.72,APPROACH,FLY_TO_FIX,148.45,73.56,-74.89,1366.56,-0.33,0.37,0.49,277.22,0.003,0,0,0,1,0.6,2.405,0.75,0.35,0.0168,0.4,277.23,-0.023,0,0,-0.13,0,0,-0.02,277.23,0,0,0,0,0,0,0,43.157,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.72,2,0,0.06,0.06,9,13.33,0.1,0.06,0.72,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1,APPROACH,FLY_TO_FIX,148.29,73.78,-74.51,1366.46,-0.31,0.35,0.46,277.22,0.002,0,0,0,1,0.6,3.016,0.75,0.35,0.0168,0.4,277.23,-0.029,0,0,-0.12,0,0,-0.03,277.23,0,0,0,0,0,0,0,43.112,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.79,2,0,0.06,0.06,13,14.29,0.08,0.06,1,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.28,APPROACH,FLY_TO_FIX,148.14,74.01,-74.13,1366.37,-0.29,0.33,0.43,277.22,0.002,0,0,0,1,0.6,3.454,0.75,0.35,0.0168,0.4,277.23,-0.034,0,0,-0.11,0,0,-0.03,277.23,0,0,0,0,0,0,0,43.067,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.86,2,0,0.06,0.06,17,14.29,0.08,0.06,1.28,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.56,APPROACH,FLY_TO_FIX,147.97,74.23,-73.74,1366.29,-0.27,0.3,0.4,277.22,0.001,0,0,0,1,0.6,3.767,0.75,0.35,0.0168,0.4,277.23,-0.039,0,0,-0.11,0,0,-0.04,277.23,0,0,0,0,0,0,0,43.022,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.93,2,0,0.06,0.06,21,14.29,0.08,0.06,1.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.84,APPROACH,FLY_TO_FIX,147.8,74.46,-73.35,1366.21,-0.26,0.28,0.37,277.22,0.001,0,0,0,1,0.6,3.993,0.75,0.35,0.0168,0.4,277.23,-0.044,0,0,-0.1,0,0,-0.04,277.23,0,0,0,0,0,0,0,42.977,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.01,2,0,0.06,0.06,25,14.29,0.08,0.06,1.84,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.12,APPROACH,FLY_TO_FIX,147.63,74.68,-72.95,1366.14,-0.24,0.25,0.34,277.22,0.001,0,0,0,1,0.6,4.154,0.75,0.35,0.0168,0.4,277.23,-0.047,0,0,-0.09,0,0,-0.05,277.23,0,0,0,0,0,0,0,42.932,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.09,2,0,0.06,0.06,29,14.29,0.08,0.06,2.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.4,APPROACH,FLY_TO_FIX,147.45,74.9,-72.54,1366.07,-0.23,0.23,0.31,277.22,0,0,0,0,1,0.6,4.27,0.75,0.35,0.0168,0.4,277.23,-0.052,0,0,-0.09,0,0,-0.05,277.23,0,0,0,0,0,0,0,42.887,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.17,2,0,0.06,0.06,33,14.29,0.08,0.06,2.4,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,147.26,75.13,-72.13,1366,-0.21,0.2,0.28,277.22,0,0,0,0,1,0.6,4.354,0.75,0.35,0.0168,0.4,277.23,-0.055,0,0,-0.08,0,0,-0.05,277.23,0,0,0,0,0,0,0,42.843,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.25,2,0,0.06,0.06,37,14.29,0.08,0.06,2.68,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.96,APPROACH,FLY_TO_FIX,147.06,75.35,-71.71,1365.94,-0.23,0.18,0.26,277.22,0,0,0,0,1,0.6,4.414,0.75,0.35,0.0168,0.4,277.23,-0.049,0,0,-0.09,0,0,-0.05,277.23,0,0,0,0,0,0,0,42.798,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.34,2,0,0.06,0.06,41,14.29,0.08,0.06,2.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.24,APPROACH,FLY_TO_FIX,146.86,75.58,-71.28,1365.93,-0.25,0.42,0.52,277.22,0,0,0,0,1,0.6,4.457,0.75,0.35,0.0168,0.4,277.23,-0.04,0,0,-0.1,0,0,-0.05,277.23,0,0,0,0,0,0,0,42.753,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.43,2,0,0.06,0.06,45,14.29,0.08,0.06,3.24,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.52,APPROACH,FLY_TO_FIX,146.61,75.8,-70.81,1365.96,0.33,0.62,0.51,277.22,0,0,0,-5.645,1,0.6,4.488,0.75,0.35,0.0168,0.4,277.23,-0.215,0,0,0.12,0,0,-0.18,277.23,0,0,0,0,0,0,0,42.709,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.54,2,0,0.06,0.06,49,14.29,0.08,0.06,3.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.8,APPROACH,FLY_TO_FIX,146.37,76.02,-70.34,1366.01,0.35,0.28,0.16,277.22,0,0,0,-5.533,1,0.6,4.5,0.75,0.35,0.0168,0.4,277.23,-0.224,0,0,0.14,0,0,-0.23,277.23,0,0,0,0,0,0,0,42.664,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.64,2,0,0.06,0.06,53,14.29,0.08,0.06,3.8,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
