t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
11.17,TAKEOFF,TO_GROUND_ROLL,0.6,80,79.4,3.62,62.53,0,0.09,0.33,268.83,-0.032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,1,0,-0.21,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,270,1,0,-1.164,0.0131,0.25,1,0.0131,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.64,479.75,2,0,0.105,0.105,31,10.71,0.105,0.07,10.82,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.52,TAKEOFF,TO_GROUND_ROLL,0.99,80,79.01,3.62,62.53,0,0.11,0.08,268.85,-0.031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.99,0,1,0,0.04,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.99,1,0,-1.141,0.0128,0.25,1,0.0128,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.28,479.67,2,0,0.105,0.105,34,8.57,0.14,0.105,11.17,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.8,TAKEOFF,TO_GROUND_ROLL,1.33,80,78.67,3.62,62.53,0,0.1,0.17,268.87,-0.031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.98,0,1,0,-0.09,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.98,1,0,-1.113,0.0125,0.25,1,0.0125,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,479.59,2,0,0.105,0.105,37,10.71,0.105,0.07,11.45,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.15,TAKEOFF,TO_GROUND_ROLL,1.8,80,78.2,3.62,62.53,0,0.11,0.15,268.91,-0.032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.98,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.98,1,0,-1.065,0.012,0.25,1,0.012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.38,479.48,2,0,0.105,0.105,40,8.57,0.14,0.105,11.8,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.43,TAKEOFF,TO_GROUND_ROLL,2.22,80,77.78,3.62,62.53,0,0.11,0.15,268.95,-0.034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.97,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.97,1,0,-1.016,0.0114,0.25,1,0.0114,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9,479.38,2,0,0.105,0.105,43,10.71,0.105,0.07,12.08,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.78,TAKEOFF,TO_GROUND_ROLL,2.78,80,77.22,3.62,62.53,0,0.11,0.16,269.02,-0.035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.96,0,1,0,-0.06,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.96,1,-0.001,-0.944,0.0106,0.25,1,0.0106,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.89,479.24,2,0,0.105,0.105,46,8.57,0.14,0.105,12.43,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
13.06,TAKEOFF,TO_GROUND_ROLL,3.27,80,76.73,3.62,62.53,0,0.11,0.15,269.08,-0.036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.95,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.95,1,-0.001,-0.876,0.0099,0.25,1,0.0099,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.15,479.12,2,0,0.105,0.105,49,10.71,0.105,0.07,12.71,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
13.41,TAKEOFF,TO_GROUND_ROLL,3.92,80,76.08,3.62,62.53,0,0.11,0.16,269.16,-0.037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.95,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.95,1,-0.001,-0.783,0.0088,0.25,1,0.0088,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.83,478.95,2,0,0.105,0.105,52,8.57,0.14,0.105,13.06,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
13.69,TAKEOFF,TO_GROUND_ROLL,4.47,80,75.53,3.62,62.53,0,0.12,0.16,269.24,-0.039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.94,1,-0.002,-0.705,0.0079,0.25,1,0.0079,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.85,478.81,2,0,0.105,0.105,55,10.71,0.105,0.07,13.34,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
14,TAKEOFF,TO_GROUND_ROLL,5.2,80,74.8,3.62,62.53,0,0.12,0.17,269.34,-0.041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.94,1,-0.002,-0.603,0.0068,0.25,1,0.0068,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.22,478.61,2,0,0.105,0.105,58,8.57,0.14,0.105,13.69,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
14.28,TAKEOFF,TO_GROUND_ROLL,5.82,80,74.18,3.62,62.53,0,0.12,0.16,269.42,-0.042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.94,1,-0.002,-0.523,0.0059,0.25,1,0.0059,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,478.44,2,0,0.105,0.105,61,10.71,0.105,0.07,13.97,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
14.63,TAKEOFF,TO_GROUND_ROLL,6.63,80,73.37,3.62,62.53,-0.01,0.12,0.17,269.52,-0.043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.94,1,-0.003,-0.42,0.0047,0.25,1,0.0047,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.08,478.22,2,0,0.105,0.105,64,8.57,0.14,0.105,14.32,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
14.91,TAKEOFF,TO_GROUND_ROLL,7.31,80,72.69,3.62,62.53,-0.01,0.13,0.17,269.6,-0.044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.94,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.53,0,0,0,0,0,0,0,0,0,269.94,1,-0.003,-0.344,0.0036,0.25,1,0.0036,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.63,478.02,2,0,0.105,0.105,67,10.71,0.105,0.07,14.6,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
15.26,TAKEOFF,TO_GROUND_ROLL,8.19,80,71.81,3.62,62.52,-0.01,0.13,0.17,269.69,-0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.95,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.52,0,0,0,0,0,0,0,0,0,269.95,1,-0.004,-0.258,0.0024,0.25,1,0.0024,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.42,477.76,2,0,0.105,0.105,70,8.57,0.14,0.105,14.95,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
15.54,TAKEOFF,TO_GROUND_ROLL,8.93,80,71.07,3.62,62.52,-0.01,0.13,0.17,269.75,-0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.95,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.52,0,0,0,0,0,0,0,0,0,269.95,1,-0.004,-0.196,0.0017,0.25,1,0.0017,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.74,477.54,2,0,0.105,0.105,73,10.71,0.105,0.07,15.23,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
15.89,TAKEOFF,TO_GROUND_ROLL,9.88,80,70.12,3.62,62.52,-0.01,0.13,0.17,269.83,-0.045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.96,0,1,0,-0.04,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.52,0,0,0,0,0,0,0,0,0,269.96,1,-0.004,-0.13,0.001,0.25,1,0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.25,477.25,2,0,0.105,0.105,76,8.57,0.14,0.105,15.58,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
16.17,TAKEOFF,TO_GROUND_ROLL,10.67,80,69.33,3.62,62.52,-0.01,0.14,0.18,269.88,-0.044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.96,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.52,0,0,0,0,0,0,0,0,0,269.96,1,-0.004,-0.087,0.0006,0.25,1,0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.35,476.99,2,0,0.105,0.105,79,10.71,0.105,0.07,15.86,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
16.52,TAKEOFF,TO_GROUND_ROLL,11.7,80,68.3,3.62,62.52,-0.01,0.14,0.18,269.92,-0.042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.97,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.52,0,0,0,0,0,0,0,0,0,269.97,1,-0.004,-0.047,0.0003,0.25,1,0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.58,476.66,2,0,0.105,0.105,82,8.57,0.14,0.105,16.21,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
16.8,TAKEOFF,TO_GROUND_ROLL,12.55,80,67.45,3.62,62.51,-0.01,0.14,0.18,269.95,-0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.98,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,62.51,0,0,0,0,0,0,0,0,0,269.98,1,-0.004,-0.024,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.46,476.38,2,0,0.105,0.105,85,10.71,0.105,0.07,16.49,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
