t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.22,APPROACH,ILS_TRACK,154.59,152,-2.59,608.5,531.93,-19.68,12.12,19.3,270.01,-0.014,0.1539,0,-1.572,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.131,0,2.695,0,269.99,0,0,1,-7.33,0,0,0,269.99,0.7633,-0.0002,0.6461,0,269.99,0.08,-56.43,11.295,-0.012,25.166,1,3,673.03,-10.295,0,666.22,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.85,1094.78,2,0,0.172,0.172,24,5.83,0.172,0.164,3.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.57,APPROACH,ILS_TRACK,153.39,152,-1.39,602.27,525.28,-18.21,13.66,20.32,270,-0.02,0.2939,0,-2.216,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.461,0,1.526,0,269.99,0,0,1,-6.89,0,0,0,269.99,0.7633,-0.0002,0.646,0,269.99,0.09,-59.78,11.239,-0.01,25.437,1,3,673.03,-9.378,0,663.28,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.13,1090.19,2,0,0.175,0.175,26,5.71,0.175,0.172,3.57,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.92,APPROACH,ILS_TRACK,151.96,152,0.04,596.27,519.26,-16.39,13.99,19.92,270,-0.014,0.4339,0,-2.379,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.862,0,0.101,0,269.99,0,0,1,-6.26,0,0,0,269.99,0.7634,-0.0002,0.6459,0,269.99,0.1,-62.91,11.183,-0.01,25.92,1,3,673.03,-8.806,0,660.36,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1,1084.57,2,0,0.175,0.175,28,5.71,0.175,0.175,3.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.27,APPROACH,ILS_TRACK,150.64,152,1.36,590.61,513.77,-15.22,13.46,18.95,270,0.011,0.5739,0,-2.356,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.241,0,-1.243,0,269.99,0,0,1,-5.83,0,0,0,269.99,0.7635,-0.0002,0.6458,0,269.99,0.1,-65.75,11.128,-0.01,26.027,1,3,673.03,-7.876,0,657.47,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.09,1079.45,2,0,0.175,0.175,30,5.71,0.175,0.175,4.27,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.62,APPROACH,ILS_TRACK,149.56,152,2.44,585.26,508.61,-14.44,12.82,18.06,270.01,0.018,0.7139,0,-2.332,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.55,0,-2.337,0,269.99,0,0,1,-5.56,0,0,0,269.99,0.7635,-0.0002,0.6458,0,269.99,0.11,-68.29,11.073,-0.01,26.111,1,3,673.03,-7.031,0,654.59,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.48,1075.35,2,0,0.175,0.175,32,5.71,0.175,0.175,4.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.97,APPROACH,ILS_TRACK,148.7,152,3.3,580.21,503.67,-13.85,12.36,17.43,270.01,0.039,0.8539,0,-2.309,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.799,0,-3.221,0,269.99,0,0,1,-5.36,0,0,0,269.99,0.7636,-0.0001,0.6457,0,269.99,0.12,-70.54,11.018,-0.008,26.152,1,3,673.03,-6.238,0,651.73,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.67,1072.14,2,0,0.175,0.175,34,5.71,0.175,0.175,4.97,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.32,APPROACH,ILS_TRACK,148.05,152,3.95,575.43,498.93,-13.28,12.2,17.11,270.02,0.048,0.9939,0,-2.286,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.989,0,-3.895,0,269.99,0,0,1,-5.17,0,0,0,269.99,0.7636,-0.0002,0.6456,0,269.99,0.13,-72.52,10.964,-0.011,26.136,1,3,673.03,-5.475,0,648.89,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.14,1069.8,2,0,0.175,0.175,36,5.71,0.175,0.175,5.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.67,APPROACH,ILS_TRACK,147.59,152,4.41,570.88,494.39,-12.75,12.13,16.87,270.02,0.04,1,0,-2.263,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.124,0,-4.374,0,269.99,0,0,1,-4.97,0,0,0,269.99,0.7637,-0.0002,0.6456,0,269.99,0.13,-74.28,10.91,-0.013,26.175,1,3,673.03,-4.863,0,646.05,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.57,1068.26,2,0,0.175,0.175,38,5.71,0.175,0.175,5.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.02,APPROACH,ILS_TRACK,147.31,152,4.69,566.61,490.02,-12.25,12.4,17,270.01,0.019,0.8949,0,-0.652,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.206,0,-4.666,0,269.98,0,0,1,-4.79,0,0,0,269.99,0.7638,-0.0003,0.6455,0,269.98,0.14,-75.77,10.856,-0.015,25.978,1,3,673.03,-4.057,0,643.21,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.86,1067.47,2,0,0.175,0.175,40,5.71,0.175,0.175,6.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.37,APPROACH,ILS_TRACK,147.14,152,4.86,562.66,485.83,-11.64,13.1,17.53,270.01,-0.007,0.7892,0,1.029,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.255,0,-4.841,0,269.99,0,0,1,-4.58,0,0,0,269.99,0.7638,-0.0003,0.6454,0,269.99,0.15,-76.96,10.802,-0.014,25.624,1,3,673.03,-3.17,0,640.38,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.38,1067.12,2,0,0.175,0.175,42,5.71,0.175,0.175,6.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.72,APPROACH,ILS_TRACK,146.97,152,5.03,558.95,481.97,-10.5,13.78,17.74,270,-0.003,0.7346,0,2.765,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.302,0,-5.007,0,269.99,0,0,1,-4.16,0,0,0,269.99,0.7639,-0.0002,0.6454,0,269.99,0.16,-77.88,10.748,-0.012,25.375,1,3,673.03,-2.515,0,637.56,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.11,1066.74,2,0,0.175,0.175,44,5.71,0.175,0.175,6.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.07,APPROACH,ILS_TRACK,146.84,152,5.16,555.52,478.45,-9.66,14.02,17.67,270,-0.01,0.7032,0,4.558,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.342,0,-5.15,0,269.99,0,0,1,-3.83,0,0,0,269.99,0.7639,-0.0002,0.6453,0,269.99,0.17,-78.55,10.694,-0.013,24.924,1,3,673.03,-1.697,0,634.73,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.48,1066.48,2,0,0.175,0.175,46,5.71,0.175,0.175,7.07,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.42,APPROACH,ILS_TRACK,146.76,152,5.24,552.45,475.22,-8.83,14.51,17.89,270,-0.019,0.6719,0,6.381,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.364,0,-5.229,0,269.99,0,0,1,-3.51,0,0,0,269.99,0.764,-0.0002,0.6452,0,269.99,0.18,-78.87,10.64,-0.013,24.17,1,3,673.03,-0.635,0,631.91,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.89,1066.43,2,0,0.175,0.175,48,5.71,0.175,0.175,7.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.77,APPROACH,ILS_TRACK,146.63,152,5.37,549.63,472.41,-7.39,14.75,17.48,269.99,-0.028,0.6854,0,8.24,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.399,0,-5.351,0,269.99,0,0,1,-2.98,0,0,0,269.99,0.764,-0.0002,0.6452,0,269.99,0.18,-78.89,10.586,-0.011,23.678,1,3,673.03,-0.012,0,629.08,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.99,1066.12,2,0,0.175,0.175,50,5.71,0.175,0.175,7.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.12,APPROACH,ILS_TRACK,146.56,152,5.44,546.99,470,-6.58,13.98,16.37,269.99,-0.032,0.6924,0,10.143,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.425,0,-5.443,0,269.99,0,0,1,-2.62,0,0,0,269.99,0.7641,-0.0002,0.6451,0,269.99,0.19,-78.77,10.532,-0.01,23.186,1,3,673.03,0.555,0,626.26,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.45,1066.02,2,0,0.175,0.175,52,5.71,0.175,0.175,8.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.47,APPROACH,ILS_TRACK,146.7,152,5.3,544.65,467.81,-6.07,13.38,15.62,269.99,-0.033,0.618,0,12.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.39,0,-5.318,0,269.99,0,0,1,-2.4,0,0,0,269.99,0.7642,-0.0002,0.645,0,269.99,0.2,-78.34,10.478,-0.009,22.363,1,3,673.03,1.426,0,623.44,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.42,1066.77,2,0,0.175,0.175,54,5.71,0.175,0.175,8.47,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.82,APPROACH,ILS_TRACK,146.97,152,5.03,542.61,465.77,-5.66,13.29,15.42,269.99,-0.029,0.522,0,13.815,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.318,0,-5.064,0,269.99,0,0,1,-2.24,0,0,0,269.99,0.7642,-0.0002,0.645,0,269.99,0.2,-77.62,10.424,-0.009,21.445,1,3,673.03,2.3,0,620.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.06,1068.02,2,0,0.175,0.175,56,5.71,0.175,0.175,8.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.17,APPROACH,ILS_TRACK,147.26,152,4.74,540.8,463.91,-4.89,13.54,15.36,269.99,-0.027,0.4482,0,15.51,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.235,0,-4.771,0,269.99,0,0,1,-1.96,0,0,0,269.99,0.7643,-0.0002,0.6449,0,269.99,0.2,-76.61,10.37,-0.009,20.591,1,3,673.03,2.991,0,617.77,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.97,1069.37,2,0,0.175,0.175,58,5.71,0.175,0.175,9.17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,147.54,152,4.46,539.15,462.3,-4.38,13.38,15.02,269.99,-0.019,0.4064,0,17.107,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.156,0,-4.49,0,269.99,0,0,1,-1.75,0,0,0,269.99,0.7643,-0.0002,0.6448,0,269.99,0.2,-75.47,10.316,-0.009,19.895,1,3,673.03,3.432,0,614.93,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.58,1070.68,2,0,0.175,0.175,60,5.71,0.175,0.175,9.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
