t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.26,APPROACH,FLY_TO_FIX,199.19,160.16,-39.03,2462.93,-25.1,-3.32,2.98,269.52,-2.25,0.04,-3.898,14.64,-4.826,0,0,0,0,0,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,FLYING
0.54,APPROACH,ILS_TRACK,199.76,160.58,-39.19,2455.11,-27.17,-4.98,1.86,269.66,-3.556,0,-14.076,109.5,-6,0,0,0,0,0,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.56,FLYING
0.8,APPROACH,ILS_TRACK,200.32,161.02,-39.29,2447.72,-29.17,-5.13,2.11,269.78,-5.886,0,-20,245.4,0,31.52,-32.92,46.052,-29.408,103.931,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.84,FLYING
1.06,APPROACH,ILS_TRACK,200.78,161.44,-39.34,2439.57,-30.67,-4.21,3.39,269.9,-4.158,0,-20,270.08,0,30.59,-37.65,45.989,-0.324,25.866,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.1,FLYING
1.38,APPROACH,ILS_TRACK,201.31,161.95,-39.35,2430.33,-31.77,-3.75,4.12,269.67,1.823,0,-20,269.94,0,29.66,-43.17,45.921,-0.457,26.734,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.42,FLYING
1.64,APPROACH,ILS_TRACK,201.66,162.37,-39.3,2421.47,-32.66,-3.12,4.96,269.36,3.533,0,-20,270.07,0,28.8,-48.64,45.858,-0.329,31.436,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.68,FLYING
1.9,APPROACH,ILS_TRACK,201.91,161.95,-39.95,2413.8,-33.26,-2.28,5.92,269.28,1.455,0,-20,270,0,28.05,-53.45,45.803,-0.404,30.838,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.94,FLYING
2.16,APPROACH,ILS_TRACK,202,161.54,-40.46,2405.58,-33.54,-0.65,7.56,269.41,0.129,0,-20,270.16,0,27.17,-58.64,45.744,-0.238,33.543,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.2,FLYING
2.46,APPROACH,ILS_TRACK,201.86,161.06,-40.81,2396.34,-32.87,1.96,10.03,269.58,-0.537,0,-20,270.21,0,26.14,-64.39,45.676,-0.19,34.671,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.5,FLYING
2.72,APPROACH,ILS_TRACK,201.47,160.64,-40.83,2388.42,-31.48,3.48,11.3,269.7,-0.909,0,-20,270.23,0,25.27,-69.26,45.618,-0.166,35.738,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.76,FLYING
2.98,APPROACH,ILS_TRACK,200.88,160.22,-40.66,2380.65,-29.98,4.19,11.71,269.79,-1.166,0,-20,270.27,0,24.39,-74.02,45.559,-0.135,36.861,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.02,FLYING
3.24,APPROACH,ILS_TRACK,200.2,160,-40.2,2373.16,-28.57,4.54,11.74,269.86,-1.357,0,-20,270.27,0,23.55,-78.56,45.5,-0.134,37.546,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.28,FLYING
3.54,APPROACH,ILS_TRACK,199.34,160,-39.34,2364.95,-27,4.91,11.74,269.93,-1.507,0,-20,270.28,0,22.61,-83.4,45.433,-0.119,37.923,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.58,FLYING
3.8,APPROACH,ILS_TRACK,198.53,160,-38.53,2358.22,-25.63,5.23,11.75,269.98,-1.605,0,-20,270.29,0,21.82,-87.22,45.375,-0.111,37.924,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3.84,FLYING
4.06,APPROACH,ILS_TRACK,197.67,160,-37.67,2351.84,-24.27,5.56,11.75,270.02,-1.678,0,-20,270.29,0,21.06,-90.7,45.317,-0.11,37.908,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.1,FLYING
4.32,APPROACH,ILS_TRACK,196.76,160,-36.76,2345.81,-22.92,5.88,11.76,270.06,-1.727,0,-20,270.28,0,20.34,-93.83,45.259,-0.125,37.8,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.36,FLYING
4.62,APPROACH,ILS_TRACK,195.66,160,-35.66,2339.29,-21.37,6.24,11.74,270.1,-1.752,0.0228,-20,270.29,0,19.53,-97.03,45.193,-0.11,37.642,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.66,FLYING
4.88,APPROACH,ILS_TRACK,194.66,160,-34.66,2334.02,-20.03,6.57,11.76,270.14,-1.775,0.0876,-20,270.27,0,18.88,-99.44,45.135,-0.125,37.233,0,0,0,269.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4.92,FLYING
