t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.18,APPROACH,FLY_TO_FIX,225.65,146.22,-79.42,1446.77,-11.28,4.83,7.48,248.15,-0.61,0,0,0,1,0.6,0.972,0.75,0.35,0.0168,0.4,3.5,14,14,79.443,1,248.16,2.878,1,0,-2.86,0.02,0,0,90,0,0,0,0,0,0,0,45.426,0,0,0,3,0,0,0,2454.96,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.67,1388.54,2,0,0.14,0.14,1,3.45,0.14,0.02,0.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.48,APPROACH,FLY_TO_FIX,225.38,146.7,-78.68,1443.33,-11.42,4.7,7.41,248.16,-0.477,0,0,0,1,0.6,3.444,0.75,0.35,0.0168,0.4,11,14,14,78.694,1,248.16,2.938,0,0,-2.9,0.01,0,2.93,248.16,0,0,0,0,0,0,0,45.364,0,0,0,3,0,0,0,2451.7,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39,1387.31,2,0,0.08,0.08,4,10,0.14,0.08,0.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.76,APPROACH,FLY_TO_FIX,225.12,147.15,-77.97,1440.19,-11.45,4.96,7.71,248.18,-0.23,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,14,14,14,77.99,1,248.16,2.973,0,0,-2.93,0.02,0,2.99,248.16,0,0,0,0,0,0,0,45.301,0,0,0,3,0,0,0,2448.43,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32,1386.11,2,0,0.1,0.1,7,10.71,0.1,0.08,0.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.02,APPROACH,FLY_TO_FIX,224.82,147.57,-77.25,1437.21,-11.28,4.89,7.56,248.2,-0.169,0,0,-6.16,1,0.6,4.5,0.75,0.35,0.0168,0.4,14,14,14,77.27,1,248.16,2.928,0,0,-2.87,0.04,0,2.93,248.16,0,0,0,0,0,0,0,45.244,0,0,0,3,0,0,0,2445.4,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41,1384.64,2,0,0.08,0.08,10,11.54,0.1,0.08,1.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.3,APPROACH,FLY_TO_FIX,224.49,148.02,-76.47,1434.15,-11.45,5.16,7.96,248.19,-0.199,0,0,-6.068,1,0.6,4.5,0.765,0.35,0.0168,0.4,14,14,14,76.499,1,248.16,2.996,0,0,-2.92,0.03,0,2.97,248.16,0,0,0,0,0,0,0,45.181,0,0,0,3,0,0,0,2442.15,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,1383.09,2,0,0.1,0.1,13,10.71,0.1,0.08,1.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.56,APPROACH,FLY_TO_FIX,224.12,148.43,-75.69,1431.47,-11.09,6.02,8.74,248.19,-0.176,0,0,-12.048,1,0.6,4.5,0.824,0.35,0.0168,0.4,14,14,14,75.717,1,248.16,2.908,0,0,-2.85,0.03,0,2.94,248.16,0,0,0,0,0,0,0,45.124,0,0,0,3,0,0,0,2439.13,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,1381.3,2,0,0.08,0.08,16,11.54,0.1,0.08,1.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.84,APPROACH,FLY_TO_FIX,223.57,148.88,-74.69,1428.91,-10.61,7.49,10.2,248.18,-0.202,0,0,-19.401,1,0.6,4.5,0.911,0.35,0.0168,0.4,14,14,14,74.738,1,248.16,2.783,0,0,-2.74,0.02,0,2.84,248.16,0,0,0,0,0,0,0,45.062,0,0,0,3,0,0,0,2435.89,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,1378.6,2,0,0.1,0.1,19,10.71,0.1,0.08,1.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.1,APPROACH,FLY_TO_FIX,222.8,149.3,-73.5,1426.96,-9.19,9.74,12.14,248.16,-0.214,0.039,0,-20,1,0.6,4.5,1.06,0.35,0.0168,0.4,14,14,14,73.572,1,248.16,2.399,0,0,-2.44,0,0,2.57,248.16,0,0,0,0,0,0,0,45.005,0,0,0,3,0,0,0,2432.88,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,1374.7,2,0,0.08,0.08,22,11.54,0.1,0.08,2.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.38,APPROACH,FLY_TO_FIX,221.54,149.74,-71.8,1425.04,-6.75,11.05,12.73,248.15,-0.221,0.151,0,-20,1,0.6,4.5,1.213,0.35,0.0168,0.4,9.5,14,0,71.902,1,248.16,1.682,0,0,-1.83,0.01,0,1.95,248.16,0,0,0,0,0,0,0,44.943,0,0,0,3,0,0,0,2429.66,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.35,1368.2,2,0,0.1,0.1,25,10.71,0.1,0.08,2.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.64,APPROACH,FLY_TO_FIX,220.3,150.16,-70.14,1423.41,-4.83,10.62,11.76,248.15,-0.224,0.255,0,-20,1,0.6,4.5,1.213,0.35,0.0168,0.4,3,14,0,70.222,1,248.16,1.097,0,0,-1.32,0.01,0,1.25,248.16,0,0,0,0,0,0,0,44.886,0,0,0,3,0,0,0,2426.69,0,0,0,248.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.98,1361.66,2,0,0.08,0.08,28,11.54,0.1,0.08,2.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
