t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.86,TAKEOFF,TO_PREFLIGHT,0.77,80,79.23,1.3,0,0.25,0.37,90.45,-0.016,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,0.14,LANDED
1.6,TAKEOFF,TO_PREFLIGHT,0.07,80,79.93,1.3,-0.03,0.18,19.82,90.43,-0.036,0.4,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,0.88,LANDED
2.18,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,1.29,0.01,0.11,-7.47,90.43,0.001,0.6,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,1.46,LANDED
2.92,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,1.29,0,0.09,-2.33,90.43,-0.028,0.8,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,2.2,LANDED
3.58,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,1.29,0,-0.01,-0.98,90.42,-0.019,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,2.86,LANDED
4.3,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,1.28,0,-0.1,-1.01,90.42,-0.026,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.046,0,0,1,0,0,0,0,0,0,0,1,1,3.58,LANDED
4.96,TAKEOFF,TO_GROUND_ROLL,0.68,80,79.32,1.3,0,0.18,0,90.42,-0.014,1,0,90.43,0,0,0,0,0.016,0,0,0,0,90.43,1,0.016,-0.007,0,0.25,1,0,0,0,0,0,0,0,1,1,4.24,LANDED
5.78,TAKEOFF,TO_GROUND_ROLL,2,80,78,1.3,0,0.14,0.26,90.38,-0.02,1,0,90.43,0,0,0,0,0.016,0,0,0,0,90.43,1,0.016,-0.044,0.0003,0.25,1,0.0003,0,0,0,0,0,0,1,1,5.06,LANDED
6.44,TAKEOFF,TO_GROUND_ROLL,3.28,80,76.72,1.29,-0.01,0.13,0.26,90.39,-0.017,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,-0.022,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,5.72,LANDED
7.2,TAKEOFF,TO_GROUND_ROLL,4.96,80,75.04,1.29,-0.01,0.12,0.24,90.39,-0.019,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-0.022,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,6.48,LANDED
7.9,TAKEOFF,TO_GROUND_ROLL,6.64,80,73.36,1.29,-0.01,0.12,0.24,90.4,-0.019,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,-0.013,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,7.18,LANDED
8.66,TAKEOFF,TO_GROUND_ROLL,8.7,80,71.3,1.29,-0.02,0.11,0.23,90.4,-0.021,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,-0.007,0,0.25,1,0,0,0,0,0,0,0,1,1,7.94,LANDED
9.32,TAKEOFF,TO_GROUND_ROLL,10.62,80,69.38,1.29,-0.02,0.1,0.22,90.4,-0.019,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,8.6,LANDED
10.2,TAKEOFF,TO_GROUND_ROLL,13.38,80,66.62,1.29,-0.03,0.09,0.22,90.42,-0.019,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,0.015,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,9.48,LANDED
10.84,TAKEOFF,TO_GROUND_ROLL,15.5,80,64.5,1.29,-0.03,0.09,0.21,90.4,-0.026,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-0.012,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,10.12,LANDED
11.58,TAKEOFF,TO_GROUND_ROLL,18.07,80,61.93,1.29,-0.04,0.08,0.2,90.41,-0.017,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,-0.003,0,0.25,1,0,0,0,0,0,0,0,1,1,10.86,LANDED
12.26,TAKEOFF,TO_GROUND_ROLL,20.6,80,59.4,1.29,-0.04,0.08,0.19,90.4,-0.022,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-0.023,0.0001,0.253,0,0.0001,0,0,0,0,0,0,1,1,11.54,LANDED
13,TAKEOFF,TO_GROUND_ROLL,23.37,80,56.63,1.29,-0.05,0.07,0.18,90.41,-0.024,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,-0.002,0,0.283,0,0,0,0,0,0,0,0,1,1,12.28,LANDED
13.64,TAKEOFF,TO_GROUND_ROLL,25.84,80,54.16,1.29,-0.05,0.06,0.18,90.4,-0.024,1,0,90.42,0,0,0,0,0.016,0,0,0,0,90.42,1,0.016,-0.022,0.0002,0.309,0,0.0002,0,0,0,0,0,0,1,1,12.92,LANDED
14.44,TAKEOFF,TO_GROUND_ROLL,29.01,80,50.99,1.29,-0.06,0.05,0.17,90.41,-0.025,1,0,90.41,0,0,0,0,0.016,0,0,0,0,90.41,1,0.016,0.014,-0.0001,0.343,0,-0.0001,0,0,0,0,0,0,1,1,13.72,LANDED
15.08,TAKEOFF,TO_GROUND_ROLL,31.61,80,48.39,1.29,-0.06,0.05,0.16,90.4,-0.03,1,0,90.43,0,0,0,0,0.016,0,0,0,0,90.43,1,0.016,-0.04,0.0004,0.371,0,0.0004,0,0,0,0,0,0,1,1,14.36,LANDED
15.82,TAKEOFF,TO_GROUND_ROLL,34.67,80,45.33,1.29,-0.07,0.04,0.15,90.43,-0.016,1,0,90.39,0,0,0,0,0.015,0,0,0,0,90.39,1,0.015,0.049,-0.0005,0.404,0,-0.0005,0,0,0,0,0,0,1,1,15.1,LANDED
16.5,TAKEOFF,TO_GROUND_ROLL,37.54,80,42.46,1.29,-0.07,0.03,0.14,90.39,-0.039,1,0,90.44,0,0,0,0,0.015,0,0,0,0,90.44,1,0.015,-0.075,0.0009,0.434,0,0.0009,0,0,0,0,0,0,1,1,15.78,LANDED
17.24,TAKEOFF,TO_GROUND_ROLL,40.71,80,39.29,1.29,-0.08,0.03,0.13,90.41,-0.038,1,0,90.39,0,0,0,0,0.015,0,0,0,0,90.39,1,0.015,0.058,-0.0008,0.468,0,-0.0008,0,0,0,0,0,0,1,1,16.52,LANDED
17.88,TAKEOFF,TO_GROUND_ROLL,43.48,80,36.52,1.29,-0.08,0.02,0.12,90.39,-0.04,1,0,90.45,0,0,0,0,0.015,0,0,0,0,90.45,1,0.015,-0.088,0.0013,0.498,0,0.0013,0,0,0,0,0,0,1,1,17.16,LANDED
18.66,TAKEOFF,TO_GROUND_ROLL,46.89,80,33.11,1.29,-0.08,0.01,0.1,90.38,-0.092,1,0,90.38,0,0,0,0,0.015,0,0,0,0,90.38,1,0.015,0.051,-0.0007,0.534,0,-0.0007,0,0,0,0,0,0,1,1,17.94,LANDED
19.3,TAKEOFF,TO_GROUND_ROLL,49.72,80,30.28,1.28,-0.08,0,0.09,90.43,0.035,1,0,90.43,0,0,0,0,0.015,0,0,0,0,90.43,1,0.015,-0.021,0.0003,0.565,0,0.0003,0,0,0,0,0,0,1,1,18.58,LANDED
20.04,TAKEOFF,TO_GROUND_ROLL,53.02,80,26.98,1.28,-0.09,-0.01,0.08,90.42,-0.068,1,0,90.41,0,0,0,0,0.015,0,0,0,0,90.41,1,0.015,-0.002,0,0.6,0,0,0,0,0,0,0,0,1,1,19.32,LANDED
20.74,TAKEOFF,TO_GROUND_ROLL,56.15,80,23.85,1.28,-0.09,-0.02,0.07,90.39,-0.044,1,0,90.42,0,0,0,0,0.014,0,0,0,0,90.42,1,0.014,-0.024,0.0004,0.633,0,0.0004,0,0,0,0,0,0,1,1,20.02,LANDED
21.48,TAKEOFF,TO_GROUND_ROLL,59.48,80,20.52,1.28,-0.09,-0.02,0.06,90.4,-0.011,1,0,90.4,0,0,0,0,0.014,0,0,0,0,90.4,1,0.014,0.029,-0.0005,0.669,0,-0.0005,0,0,0,0,0,0,1,1,20.76,LANDED
