t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.22,APPROACH,FLY_TO_FIX,145.71,70.14,-75.56,1399.54,-32.92,-13.25,-1.5,269.33,2.49,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,32.301,32.301,75.518,1,280.89,5,1,0,-12.64,11.56,0,0,90,0,0,0,0,0,0,0,50.006,0,0,0,3,0,0,0,2695.02,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.06,338.73,2,0,0.18,0.18,1,3.45,0.18,0.02,0.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.52,APPROACH,FLY_TO_FIX,146.4,70.38,-76.02,1389.66,-34.31,-12.08,0.43,269.43,2.867,0,0,0,1,0.6,1.551,0.75,0.35,0.0168,0.4,12,32.093,32.093,75.973,1,280.92,5,0,0,-13.19,11.48,0,5,280.91,0,0,0,0,0,0,0,49.963,0,0,0,3,0,0,0,2692.72,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.53,338.89,2,0,0.08,0.08,4,10,0.18,0.08,0.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.8,APPROACH,FLY_TO_FIX,146.89,70.61,-76.28,1380.61,-32.55,-9.56,2.22,269.81,5.289,0,0,0,1,0.6,2.419,0.75,0.35,0.0168,0.4,19,31.942,31.942,76.252,1,280.94,5,0,0,-12.62,11.13,0,5,280.93,0,0,0,0,0,0,0,49.919,0,0,0,3,0,0,0,2690.42,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,339.11,2,0,0.1,0.1,7,10.71,0.1,0.08,0.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.06,APPROACH,FLY_TO_FIX,147.16,70.82,-76.35,1372.5,-30.83,-8.96,2.22,270.25,9.092,0,0,0,1,0.6,3.096,0.75,0.35,0.0168,0.4,25.5,31.857,31.857,76.328,1,280.96,5,0,0,-11.93,10.71,0,5,280.96,0,0,0,0,0,0,0,49.878,0,0,0,3,0,0,0,2688.27,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45,339.37,2,0,0.08,0.08,10,11.54,0.1,0.08,1.06,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.34,APPROACH,FLY_TO_FIX,147.44,71.04,-76.4,1364.32,-28.69,-8.1,2.31,270.84,12.967,0,0,0,1,0.6,3.623,0.75,0.35,0.0168,0.4,31.773,31.773,31.773,76.384,1,280.99,5,0,0,-11.12,10.15,0,5,280.98,0,0,0,0,0,0,0,49.833,0,0,0,3,0,0,0,2685.95,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.54,339.62,2,0,0.1,0.1,13,10.71,0.1,0.08,1.34,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.6,APPROACH,FLY_TO_FIX,147.64,71.25,-76.39,1357.21,-26.88,-7.5,2.29,271.28,14.971,0,0,0,1,0.6,4.035,0.75,0.35,0.0168,0.4,31.712,31.712,31.712,76.378,1,281.01,5,0,0,-10.43,9.73,0,5,281,0,0,0,0,0,0,0,49.792,0,0,0,3,0,0,0,2683.78,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89,339.87,2,0,0.08,0.08,16,11.54,0.1,0.08,1.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.88,APPROACH,FLY_TO_FIX,147.61,71.47,-76.14,1350.06,-24.95,-6.93,2.15,271.63,15.437,0,0,0,1,0.6,4.357,0.75,0.35,0.0168,0.4,31.712,31.712,31.712,76.154,1,281.03,5,0,0,-9.69,9.4,0,5,281.02,0,0,0,0,0,0,0,49.748,0,0,0,3,0,0,0,2681.45,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22,340.2,2,0,0.1,0.1,19,10.71,0.1,0.08,1.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.14,APPROACH,FLY_TO_FIX,147.35,71.68,-75.67,1343.9,-23.22,-6.41,2.04,271.96,15.605,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,31.788,31.788,31.788,75.692,1,281.05,5,0,0,-9.05,9.09,0,5,281.05,0,0,0,0,0,0,0,49.706,0,0,0,3,0,0,0,2679.28,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,340.59,2,0,0.08,0.08,22,11.54,0.1,0.08,2.14,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.42,APPROACH,FLY_TO_FIX,147.03,71.9,-75.13,1337.76,-21.45,-5.82,2,272.35,15.65,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,31.883,31.883,31.883,75.153,1,281.07,5,0,0,-8.4,8.73,0,5,281.07,0,0,0,0,0,0,0,49.662,0,0,0,3,0,0,0,2676.95,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33,341,2,0,0.1,0.1,25,10.71,0.1,0.08,2.42,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,146.71,72.11,-74.6,1332.48,-19.95,-5.34,1.97,272.71,15.644,0,0,-5.94,1,0.6,4.5,0.75,0.35,0.0168,0.4,31.978,31.978,31.978,74.627,1,281.09,5,0,0,-7.83,8.38,0,5,281.09,0,0,0,0,0,0,0,49.62,0,0,0,3,0,0,0,2674.79,0,0,0,269.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,341.37,2,0,0.08,0.08,28,11.54,0.1,0.08,2.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
