t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
17.01,TAKEOFF,TO_GROUND_ROLL,25.14,80,54.86,3.69,-0.02,0.88,0.91,89.16,-0.025,1,0,0,0,0,0,0,0,0,0,87.98,0,0,0,0,-2.4,0,0,0,0,87.98,1,-2.4,1.159,-0.0157,0.301,0,-0.0157,0,0,0,0,0,0,1,1,15.75,LANDED
18.23,TAKEOFF,TO_GROUND_ROLL,29.78,80,50.22,3.73,-0.02,1.1,1.15,89.28,-0.021,1,0,0,0,0,0,0,0,0,0,87.95,0,0,0,0,-2.4,0,0,0,0,87.95,1,-2.4,1.3,-0.0205,0.35,0,-0.0205,0,0,0,0,0,0,1,1,16.97,LANDED
19.46,TAKEOFF,TO_GROUND_ROLL,34.64,80,45.36,3.73,-0.02,1.11,1.14,89.42,-0.019,1,0,0,0,0,0,0,0,0,0,87.95,0,0,0,0,-2.4,0,0,0,0,87.95,1,-2.4,1.443,-0.0261,0.402,0,-0.0261,0,0,0,0,0,0,1,1,18.2,LANDED
20.68,TAKEOFF,TO_GROUND_ROLL,39.69,80,40.31,3.77,-0.03,1.33,1.36,89.54,-0.018,1,0,0,0,0,0,0,0,0,0,87.95,0,0,0,0,-2.4,0,0,0,0,87.95,1,-2.4,1.571,-0.0323,0.456,0,-0.0323,0,0,0,0,0,0,1,1,19.42,LANDED
21.91,TAKEOFF,TO_GROUND_ROLL,44.89,80,35.11,3.78,-0.02,1.39,1.41,89.63,-0.02,1,0,0,0,0,0,0,0,0,0,87.96,0,0,0,0,-2.4,0,0,0,0,87.96,1,-2.4,1.653,-0.0381,0.512,0,-0.0381,0,0,0,0,0,0,1,1,20.65,LANDED
23.13,TAKEOFF,TO_GROUND_ROLL,50.23,80,29.77,3.81,-0.02,1.56,1.57,89.66,-0.024,1,0,0,0,0,0,0,0,0,0,87.98,0,0,0,0,-2.4,0,0,0,0,87.98,1,-2.4,1.68,-0.043,0.569,0,-0.043,0,0,0,0,0,0,1,1,21.87,LANDED
24.23,TAKEOFF,TO_GROUND_ROLL,55.24,80,24.76,3.82,-0.02,1.65,1.66,89.65,-0.031,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,-2.4,0,0,0,0,88,1,-2.4,1.654,-0.0464,0.623,0,-0.0464,0,0,0,0,0,0,1,1,22.95,LANDED
25.09,TAKEOFF,TO_GROUND_ROLL,59.27,80,20.73,3.83,-0.01,1.7,1.71,89.62,-0.035,1,0,0,0,0,0,0,0,0,0,88.01,0,0,0,0,-2.4,0,0,0,0,88.01,1,-2.4,1.611,-0.0484,0.667,0,-0.0484,0,0,0,0,0,0,1,1,23.79,LANDED
25.83,TAKEOFF,TO_GROUND_ROLL,62.67,80,17.33,3.84,-0.01,1.74,1.75,89.57,-0.04,1,0,0,0,0,0,0,0,0,0,88.02,0,0,0,0,-2.4,0,0,0,0,88.02,1,-2.4,1.562,-0.0495,0.704,0,-0.0495,0,0,0,0,0,0,1,1,24.53,LANDED
26.55,TAKEOFF,TO_GROUND_ROLL,65.94,80,14.06,3.86,0.01,1.84,1.83,89.51,-0.065,1,0,0,0,0,0,0,0,0,0,88.02,0,0,0,0,-2.4,0,0,0,0,88.02,1,-2.4,1.496,-0.0498,0.739,0,-0.0498,0,0,0,0,0,0,1,1,25.25,LANDED
27.27,TAKEOFF,TO_GROUND_ROLL,69.21,80,10.79,3.93,0.13,2.18,2.09,89.44,-0.072,1,0,0,0,0,0,0,0,0,0,88.03,0,0,0,0,-2.4,0,0,0,0,88.03,1,-2.4,1.424,-0.0496,0.774,0,-0.0496,0,0,0,0,0,0,1,1,25.97,LANDED
28.01,TAKEOFF,TO_ROTATE,72.55,80,7.45,4.11,0.02,2.98,2.96,89.36,-0.049,1,0,0,0,0,0,0,0,0,0,88.03,0,0,0,0,-2.4,0,0,0,0,88.03,1,-2.4,1.345,-0.049,0.809,0,0,0,0,0,0,0,0,1,1,26.71,LANDED
28.71,TAKEOFF,TO_ROTATE,75.63,80,4.37,4.34,0.07,4.24,4.15,89.3,-0.048,1,0,0,0,0,0,0,0,0,0,90.4,4.449,0,0,0,0,0,0,0,0,90.4,1,0,-1.097,0,0,3,0,0,0,4.449,0.253,0,0,1,1,27.39,LANDED
29.37,TAKEOFF,TO_ROTATE,78.3,80,1.7,4.63,0.09,5.74,5.63,89.28,-0.021,1,0,0,0,0,0,0,0,0,0,90.4,5.949,0,0,0,0,0,0,0,0,90.4,1,0,-1.116,0,0,3,0,0,0,5.949,0.26,0,0,1,1,28.05,LANDED
30.03,TAKEOFF,TO_ROTATE,80.85,80,-0.85,4.96,0.15,7.42,7.28,89.28,-0.001,1,0,0,0,0,0,0,0,0,0,90.4,7.449,0,0,0,0,0,0,0,0,90.4,1,0,-1.121,0,0,3,0,0,0,7.449,0.079,0,0,1,1,28.71,LANDED
30.69,TAKEOFF,TO_ROTATE,83.19,80,-3.19,5.43,0.94,8.28,7.64,89.31,-0.275,1,0,0,0,0,0,0,0,0,0,90.4,8.949,0,0,0,0,0,0,0,0,90.4,1,0,-1.089,0,0,3,0,0,0,8.949,0.705,0,0,1,1,29.37,FLYING
31.37,TAKEOFF,TO_CLIMB,85.4,80,-5.4,6.56,2.23,8.7,7.28,89.4,-0.619,1,0,0,0,0,0,0,0,0,0,90.4,10,0,0,0,0,0,0,0,0,90.4,1,0,-1.006,0,0,3,0,0,0,10,1.305,0,0,1,1,30.07,FLYING
32.05,TAKEOFF,TO_CLIMB,87.59,80,-7.59,8.62,3.55,9.16,6.96,89.48,-0.821,0.926,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.923,0,0,3,0,0,0,10,1.305,0,0,1,1,30.75,FLYING
32.69,TAKEOFF,TO_CLIMB,89.67,80,-9.67,11.16,4.59,8.76,5.97,89.55,-0.944,0.9053,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.858,0,0,3,0,0,0,10,1.305,0,0,1,1,31.39,FLYING
33.33,TAKEOFF,TO_CLIMB,91.78,80,-11.78,14.32,5.47,8.7,5.44,89.61,-1.006,0.8842,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.792,0,0,3,0,0,0,10,1.305,0,0,1,1,32.03,FLYING
33.97,TAKEOFF,TO_CLIMB,93.86,80,-13.86,18.04,6.3,8.68,5,89.68,-1.028,0.8633,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.726,0,0,3,0,0,0,10,1.305,0,0,1,1,32.67,FLYING
34.61,TAKEOFF,TO_CLIMB,95.93,80,-15.93,24.8,7.14,8.71,4.63,89.74,-1.036,0.8427,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.662,0,0,3,0,0,0,10,1.305,0,0,1,1,33.31,FLYING
35.25,TAKEOFF,TO_CLIMB,97.96,80,-17.96,59.35,7.96,8.64,4.19,89.8,-1.019,0.8223,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.603,0,0,3,0,0,0,10,1.305,0,0,1,1,33.95,FLYING
35.89,TAKEOFF,TO_CLIMB,99.96,80,-19.96,65.17,8.74,8.62,3.82,89.86,-0.985,0.8022,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.548,0,0,3,0,0,0,10,1.305,0,0,1,1,34.59,FLYING
36.53,TAKEOFF,TO_CLIMB,101.93,80,-21.93,60.62,9.49,8.61,3.5,89.91,-0.942,0.7825,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.496,0,0,3,0,0,0,10,1.305,0,0,1,1,35.23,FLYING
37.19,TAKEOFF,TO_CLIMB,103.9,80,-23.9,47.54,10.23,8.62,3.21,89.96,-0.892,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.445,0,0,3,0,0,0,10,1.305,0,0,1,1,35.89,FLYING
37.83,TAKEOFF,TO_CLIMB,105.75,80,-25.75,62.29,10.92,8.61,2.93,90,-0.839,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.4,0,0,3,0,0,0,10,1.305,0,0,1,1,36.53,FLYING
38.47,TAKEOFF,TO_CLIMB,107.55,80,-27.55,88.78,11.58,8.59,2.68,90.04,-0.785,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.358,0,0,3,0,0,0,10,1.305,0,0,1,1,37.17,FLYING
39.11,TAKEOFF,TO_CLIMB,109.3,80,-29.3,118.11,12.2,8.58,2.44,90.08,-0.729,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.32,0,0,3,0,0,0,10,1.305,0,0,1,1,37.81,FLYING
39.75,TAKEOFF,TO_CLIMB,111.01,80,-31.01,141.16,12.79,8.56,2.22,90.12,-0.675,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.285,0,0,3,0,0,0,10,1.305,0,0,1,1,38.45,FLYING
40.39,TAKEOFF,TO_CLIMB,112.68,80,-32.68,156.8,13.36,8.54,2.02,90.15,-0.621,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.253,0,0,3,0,0,0,10,1.305,0,0,1,1,39.09,FLYING
41.03,TAKEOFF,TO_CLIMB,114.31,80,-34.31,169.89,13.89,8.51,1.83,90.18,-0.57,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.225,0,0,3,0,0,0,10,1.305,0,0,1,1,39.73,FLYING
41.67,TAKEOFF,TO_CLIMB,115.91,80,-35.91,182.61,14.41,8.49,1.65,90.2,-0.521,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.199,0,0,3,0,0,0,10,1.305,0,0,1,1,40.37,FLYING
42.31,TAKEOFF,TO_CLIMB,117.47,80,-37.47,194.75,14.89,8.46,1.49,90.23,-0.475,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.175,0,0,3,0,0,0,10,1.305,0,0,1,1,41.01,FLYING
42.97,TAKEOFF,TO_CLIMB,119.05,80,-39.05,205.56,15.37,8.43,1.32,90.25,-0.43,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.154,0,0,3,0,0,0,10,1.305,0,0,1,1,41.67,FLYING
43.61,TAKEOFF,TO_CLIMB,120.55,80,-40.55,224.37,15.81,8.4,1.18,90.27,-0.39,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.135,0,0,3,0,0,0,10,1.305,0,0,1,1,42.31,FLYING
44.25,TAKEOFF,TO_CLIMB,122.02,80,-42.02,254.57,16.23,8.36,1.04,90.28,-0.353,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.118,0,0,3,0,0,0,10,1.305,0,0,1,1,42.95,FLYING
44.89,TAKEOFF,TO_CLIMB,123.47,80,-43.47,281.86,16.63,8.32,0.91,90.3,-0.318,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.103,0,0,3,0,0,0,10,1.305,0,0,1,1,43.59,FLYING
45.53,TAKEOFF,TO_CLIMB,124.89,80,-44.89,294.7,17.01,8.28,0.78,90.31,-0.282,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.09,0,0,3,0,0,0,10,1.305,0,0,1,1,44.23,FLYING
46.19,DONE,,126.33,80,-46.33,305.69,17.36,8.22,0.66,90.32,-0.24,0.78,0,0,0,0,0,0,0,0,0,90.4,8,0,0,0,0,0,0,0,0,90.4,1,0,-0.079,0,0,3,0,0,0,10,1.305,0,0,1,1,0.06,FLYING
# end T+46.8  IAS 127.5 m/s
