t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
51.98,TAKEOFF,TO_CLIMB,217.54,80,-137.54,230.35,25.54,16.53,9.81,90.38,0.4,0.82,0,0,0,0,0,0,0,0,0,90.4,7,0,0,0,0,0,0,0,0,90.4,1,0,-0.022,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201.63,1450.88,2,0,0.12,0.12,344,8.17,0.22,0.12,51.26,FLYING
57.22,ASCENT,AB_CORRIDOR,244.59,80,-164.59,374.65,29.77,15.07,8.07,90.41,0.085,0.9758,0,0,0,0,0,0,0,0,0,90.4,7.388,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,10.273,2.58,DEGRADED,31610.7,32246.7,0.693,383,0,1.1259,2637.33,1867.89,0.402,0,0,0.8728,1379.05,1580.11,2,0,1380.29,395.11,2,0,1391.95,1586.5,2,0,0.26,0.26,375,5.92,0.42,0.12,2.56,FLYING
62.24,ASCENT,AB_CORRIDOR,277.27,80,-197.27,552.96,43.16,18.49,9.45,90.39,0.049,0.8595,0,0,0,0,0,0,0,0,0,90.4,10.73,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,9.355,2.415,DEGRADED,39367.4,40135.9,0.783,580,0,1.1269,4156.84,2975.74,1.795,0,0,0.8971,1571.37,1751.61,2,0,1571.62,437.99,2,0,1574.15,1758.78,2,0,0.26,0.26,394,3.77,0.36,0.26,7.6,FLYING
67.28,ASCENT,AB_CORRIDOR,304.91,80,-224.91,838.83,71.76,23.25,9.56,90.4,0.013,0.751,0,0,0,0,0,0,0,0,0,90.4,16.225,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,9.567,2.535,DEGRADED,46599.6,47154.1,0.867,973,0,1.1279,4496.03,2832.89,2.665,0,0,0.8115,1536.04,1892.86,2,0,1535.6,473.26,2,0,1531.83,1896.83,2,0,0.26,0.26,413,3.77,0.36,0.26,12.64,FLYING
72.32,ASCENT,AB_CORRIDOR,317.3,80,-237.3,1293.52,108.79,29.69,9.86,90.4,0.021,0.6999,0,0,0,0,0,0,0,0,0,90.4,22.696,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,9.673,2.586,DEGRADED,50003.9,50099,0.924,1693,0,1.1288,4322.79,2061.11,2.97,0,0,0.7318,1416.01,1934.95,2,0,1415.55,483.73,2,0,1411.02,1933.93,2,0,0.26,0.26,432,3.77,0.36,0.26,17.68,FLYING
77.36,ASCENT,AB_CORRIDOR,318.27,80,-238.27,1926.58,137.42,30.6,6.1,90.4,0.034,0.7074,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,10.047,2.814,DEGRADED,49505,49494.5,0.964,2696,0,1.1297,4122.52,2200.9,2.915,0,0,0.7086,1345.67,1898.97,2,0,1345.6,474.74,2,0,1345.01,1898.32,2,0,0.26,0.26,451,3.77,0.36,0.26,22.72,FLYING
82.4,ASCENT,AB_CORRIDOR,322.59,80,-242.59,2642.68,146.08,30.13,5.18,90.4,0.016,0.7068,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,10.458,3.164,DEGRADED,49546.6,49528.1,1.021,3573,0,1.1305,4214.02,2866.19,2.926,0,0,0.707,1335.8,1889.43,2,0,1335.78,472.36,2,0,1335.57,1889.19,2,0,0.26,0.26,470,3.77,0.36,0.26,27.76,FLYING
87.46,ASCENT,AB_CORRIDOR,325.54,80,-245.54,3397.33,153.32,30.18,5.08,90.4,0.012,0.7132,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,10.818,3.517,DEGRADED,49120.4,49061.4,1.08,4442,0,1.1314,4344.74,3025.28,2.938,0,0,0.7086,1339.11,1889.75,2,0,1339.16,472.44,2,0,1339.66,1890.06,2,0,0.26,0.26,489,3.77,0.36,0.26,32.8,FLYING
92.48,ASCENT,AB_CORRIDOR,327.52,80,-247.52,4187.95,160.4,30.16,5,90.4,0.021,0.7247,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,11.202,3.892,DEGRADED,48351.1,48266.6,1.143,5351,0,1.1322,4542.8,3217.74,2.81,0,0,0.715,1363.18,1906.45,2,0,1363.33,476.63,2,0,1364.69,1907.53,2,0,0.26,0.26,508,3.77,0.36,0.26,37.84,FLYING
97.54,ASCENT,AB_CORRIDOR,328.84,80,-248.84,5014.55,167.63,29.9,4.7,90.4,0.018,0.7394,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,11.625,4.298,DEGRADED,47371.6,47271.4,1.213,6305,0,1.1331,4834.68,3470.93,2.71,0,0,0.7258,1411.2,1944.47,2,0,1411.45,486.14,2,0,1413.83,1946.58,2,0,0.26,0.26,527,3.77,0.36,0.26,42.88,FLYING
102.56,ASCENT,AB_CORRIDOR,329.49,80,-249.49,5880.34,177.01,28.18,2.87,90.4,-0.005,0.7559,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,12.065,4.743,DEGRADED,46274.4,46134.6,1.292,7323,0,1.134,5259.2,3674.39,2.593,0,0,0.7396,1485.08,2007.92,2,0,1485.35,502.01,2,0,1488.35,2010.68,2,0,0.26,0.26,546,3.77,0.36,0.26,47.92,FLYING
107.6,ASCENT,AB_CORRIDOR,331.34,80,-251.34,6791.21,185.5,28.91,3.72,90.4,-0.009,0.7701,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,12.672,5.25,DEGRADED,45329.1,45248,1.389,8412,0,1.135,5842.13,4490.22,2.485,0,0,0.7547,1594.52,2112.77,2,0,1595.01,528.25,2,0,1599.69,2117.72,2,0,0.26,0.26,565,3.77,0.36,0.26,52.96,FLYING
112.64,ASCENT,AB_CORRIDOR,332.83,80,-252.83,7752.4,196.47,29.39,4.23,90.4,-0.003,0.7835,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,13.266,5.797,DEGRADED,44433.5,44347.5,1.503,9596,0,1.136,6603.79,5176.67,2.379,0,0,0.7686,1733.15,2254.87,2,0,1733.75,563.79,2,0,1739.41,2261.02,2,0,0.26,0.26,584,3.77,0.36,0.26,58,FLYING
117.68,ASCENT,AB_CORRIDOR,333.45,80,-253.45,8776.05,209.98,29.78,4.59,90.4,0.006,0.7987,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,13.911,6.396,DEGRADED,43420.8,43311.5,1.638,10918,0,1.1372,7523.94,6028.39,2.25,0,0,0.7827,1878.72,2400.37,2,0,1879.28,600.16,2,0,1884.49,2405.59,2,0,0.26,0.26,603,3.77,0.36,0.26,63.04,FLYING
122.72,ASCENT,AB_CORRIDOR,324.8,80,-244.8,9871.27,224.78,30.34,5.14,90.4,0.012,0.8398,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,14.529,6.988,DEGRADED,40680.2,40372.1,1.76,12377,0,1.1384,8327.67,6770.5,1.885,0,0,0.8051,1953.75,2426.72,2,0,1954.04,606.68,2,0,1956.74,2426.44,2,0,0.26,0.26,622,3.77,0.36,0.26,68.08,FLYING
127.78,ASCENT,AB_CORRIDOR,313.32,80,-233.32,11043.49,240.57,30.97,5.74,90.4,0.01,0.8906,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,15.291,7.681,DEGRADED,37293.3,36954.9,1.889,13977,0,1.1396,9094.08,7495.35,1.491,0,0,0.8436,2022.56,2397.53,2,0,2022.81,599.36,2,0,2025.08,2395.43,2,0,0.26,0.26,641,3.77,0.36,0.26,73.12,FLYING
132.8,ASCENT,AB_CORRIDOR,299.19,80,-219.19,12297.41,257.13,31.68,6.44,90.4,0.006,0.9461,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,16.063,8.427,DEGRADED,33596.6,33229.3,2.025,15728,0,1.1409,9844.57,8205.1,0.677,0,0,0.8915,2071.65,2323.74,2,0,2071.81,580.89,2,0,2073.23,2320.14,2,0,0.26,0.26,660,3.77,0.36,0.26,78.16,FLYING
137.82,ASCENT,AB_CORRIDOR,282.41,80,-202.41,13631.13,274.15,32.52,7.25,90.4,0,1,0,0,0,0,0,0,0,0,0,90.4,25,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,16.876,9.244,DEGRADED,29644.7,29267.6,2.165,17635,0,1.1422,10553.11,8879.86,-0.251,0,0,0.9453,2107.86,2229.79,2,0,2107.99,557.4,2,0,2109.07,2225.93,2,0,0.24,0.24,679,3.8,0.36,0.24,83.18,FLYING
142.96,ASCENT,AB_CORRIDOR,263.71,80,-183.71,15063.36,281.62,26.39,2.17,90.4,-0.008,1,0,0,0,0,0,0,0,0,0,90.4,22.798,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,25.733,10.349,VALID,25570.7,25238.6,2.315,19548,0,1.1436,11295.88,10122.98,-1.483,0,0,0.9806,2094.67,2136.07,2,0,2094.52,533.98,2,0,2093.03,2132.8,2,0,0.24,0.24,700,4.1,0.34,0.24,88.32,FLYING
148.1,ASCENT,AB_CORRIDOR,245.64,80,-165.64,16483.94,268.86,22.82,1.13,90.4,0.011,1,0,0,0,0,0,0,0,0,0,90.4,18.758,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,27.264,11.274,VALID,21990.7,21696.5,2.467,20777,0,1.1449,11788.56,10892.73,-2.848,0,0,0.9933,2033.45,2047.1,2,0,2033.05,511.72,2,0,2029.19,2042.43,2,0,0.24,0.24,721,4.1,0.34,0.24,93.46,FLYING
153.24,ASCENT,AB_CORRIDOR,228.94,80,-148.94,17790.12,234.88,9.71,-7.85,90.4,-0.01,1,0,0,0,0,0,0,0,0,0,90.4,13.373,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,28.473,11.927,VALID,18914,18685.6,2.604,21289,0,1.1462,11700.08,10666.36,-4.368,0,0,0.9981,1883.88,1887.5,2,0,1883.17,471.78,2,0,1876.37,1880.13,2,0,0.24,0.24,742,4.09,0.34,0.24,98.6,FLYING
158.38,ASCENT,AB_CORRIDOR,215.36,80,-135.36,18808.55,156.07,-0.34,-11.63,90.4,0.008,1,0,0,0,0,0,0,0,0,0,90.4,6.275,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,6.516,12.086,INVALID,16564,16410.6,2.699,20604,0,1.1473,10717.15,7709.83,-5,0,0,0.9997,1694.38,1694.97,2,0,1693.77,423.67,2,0,1688.12,1688.97,2,0,0.24,0.24,763,4.09,0.34,0.24,103.74,FLYING
163.52,ASCENT,AB_CORRIDOR,211.39,80,-131.39,19421.96,79.65,-9.91,-15.44,90.4,0.024,1,0,0,0,0,0,0,0,0,0,90.4,0.575,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,15.659,12.315,DEGRADED,15716.7,15695.3,2.805,19964,0,1.1484,10216.26,7604.68,-5,0,0,1,1572.83,1572.84,2,0,1572.51,393.17,2,0,1569.57,1569.75,2,0,0.24,0.24,784,4.1,0.34,0.24,108.88,FLYING
168.66,ASCENT,AB_CORRIDOR,215.8,80,-135.8,19604.5,-7.47,-14.35,-13.93,90.41,0.028,1,0,0,0,0,0,0,0,0,0,90.4,-5,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,16.432,12.858,DEGRADED,16108.4,16219.8,2.907,19628,0,1.1494,10131.08,7145.41,-5,0,0,0.9998,1547.12,1547.5,2,0,1547.26,386.89,2,0,1548.63,1548.94,2,0,0.24,0.24,805,4.1,0.34,0.24,114.02,FLYING
173.8,ASCENT,AB_CORRIDOR,232.67,80,-152.67,19418.57,-56.29,-1.01,2.57,90.41,-0.162,1,0,0,0,0,0,0,0,0,0,90.4,-5,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,34.112,14.022,VALID,18445.8,18712.7,3.07,19647,0,1.1504,11314,10164.96,-4.65,0,0,0.9996,1628.86,1629.49,2,0,1629.28,407.43,2,0,1633.36,1633.8,2,0,0.24,0.24,826,4.1,0.34,0.24,119.16,FLYING
178.94,ASCENT,AB_CORRIDOR,255.4,80,-175.4,19073.66,-75.16,3.32,7.69,90.41,-0.055,1,0,0,0,0,0,0,0,0,0,90.4,-5,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,26.762,14.607,VALID,22074.2,22426.3,3.252,19517,0,1.1515,12695.09,11080.06,-2.63,0,0,0.9996,1752.86,1753.63,2,0,1753.37,438.47,2,0,1758.31,1758.83,2,0,0.24,0.24,847,4.1,0.34,0.24,124.3,FLYING
183.96,ASCENT,AB_CORRIDOR,281.02,80,-201.02,18677.11,-82.07,3.5,8.08,90.4,-0.032,1,0,0,0,0,0,0,0,0,0,90.4,-5,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,28.049,15.206,VALID,26551.8,27031.7,3.438,19240,0,1.1526,14269.16,12167.46,-0.913,0,0,0.9996,1885.28,1886.08,2,0,1885.81,471.59,2,0,1890.91,1891.44,2,0,0.26,0.26,867,3.97,0.34,0.24,129.32,FLYING
189,ASCENT,AB_CORRIDOR,309.34,80,-229.34,18262.64,-79.62,7.12,11.29,90.4,-0.024,0.9684,0,0,0,0,0,0,0,0,0,90.4,-3.751,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,20.313,15.641,DEGRADED,32103.8,32664.1,3.63,18860,0,1.1539,15928.93,12739.39,0.555,0,0,0.994,2005.28,2017.32,2,0,2005.46,504.39,2,0,2007.24,2022.14,2,0,0.26,0.26,886,3.78,0.34,0.26,134.36,FLYING
194.04,ASCENT,AB_CORRIDOR,335.07,80,-255.07,17917.57,-56.84,7.36,10.26,90.4,-0.031,0.8837,0,0,0,0,0,0,0,0,0,90.4,-2.41,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,20.798,16.038,DEGRADED,37751.1,38275.7,3.797,18293,0,1.1551,16667.14,11735.86,1.605,0,0,0.9322,1976.78,2120.47,2,0,1976.43,530.16,2,0,1973.32,2123.79,2,0,0.26,0.26,905,3.77,0.36,0.26,139.4,FLYING
199.22,ASCENT,AB_CORRIDOR,357.03,80,-277.03,17691.55,-29.68,8.84,10.27,90.4,-0.028,0.8045,0,0,0,0,0,0,0,0,0,90.4,0.85,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,21.44,16.394,DEGRADED,43036,43437.1,3.954,17833,0,1.1564,16492.37,11035.19,2.325,0,0,0.8517,1863.29,2187.7,2,0,1862.76,546.95,2,0,1858.02,2189.49,2,0,0.24,0.24,926,4.05,0.36,0.24,144.58,FLYING
204.36,ASCENT,AB_CORRIDOR,368.71,80,-288.71,17628.51,3.34,15.91,15.75,90.4,-0.003,0.7577,0,0,0,0,0,0,0,0,0,90.4,2.752,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,9.318,16.38,INVALID,46156.1,46416.1,4.058,17633,0,1.1575,15782.27,8552.6,2.654,0,0,0.7872,1740.12,2210.62,2,0,1739.71,552.66,2,0,1735.9,2210.71,2,0,0.24,0.24,947,4.1,0.34,0.24,149.72,FLYING
209.5,ASCENT,AB_CORRIDOR,368.61,80,-288.61,17778.14,48.03,23.89,21.63,90.45,-0.114,0.7519,0,0,0,0,0,0,0,0,0,90.4,1.155,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,12.328,16.048,INVALID,46538.3,46574.2,4.12,17851,0,1.1586,15097.78,7055.04,2.667,0,0,0.7591,1656.49,2182.32,2,0,1656.24,545.55,2,0,1653.72,2180.1,2,0,0.24,0.24,968,4.09,0.34,0.24,154.86,FLYING
214.64,ASCENT,AB_CORRIDOR,359.25,80,-279.25,18149.04,85.81,16.95,12.97,90.41,-0.05,0.786,0,0,0,0,0,0,0,0,0,90.4,6.34,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,12.942,17.04,INVALID,44263.7,44146.4,4.156,18605,0,1.1597,14814.92,7624.81,2.393,0,0,0.7665,1607.12,2096.65,2,0,1606.98,524.11,2,0,1605.5,2092.6,2,0,0.24,0.24,989,4.09,0.34,0.24,160,FLYING
219.78,ASCENT,AB_CORRIDOR,344.76,80,-264.76,18702.43,119.21,15.79,10.33,90.41,-0.02,0.8362,0,0,0,0,0,0,0,0,0,90.4,7.386,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,13.187,17.617,INVALID,40917.4,40671.8,4.206,19713,0,1.1607,14571.62,7791.11,1.944,0,0,0.7953,1557.36,1958.29,2,0,1557.18,489.5,2,0,1555.39,1952.13,2,0,0.24,0.24,1010,4.09,0.34,0.24,165.14,FLYING
224.92,ASCENT,AB_CORRIDOR,325.96,80,-245.96,19411.07,146.97,14.16,7.21,90.4,-0.033,0.8993,0,0,0,0,0,0,0,0,0,90.4,8.008,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,31.212,18.233,DEGRADED,36715.4,36386.9,4.257,21058,0,1.1617,14185.61,7749.44,1.359,0,0,0.8424,1489.58,1768.23,2,0,1489.28,441.96,2,0,1486.4,1760.14,2,0,0.24,0.24,1031,4.09,0.34,0.24,170.28,FLYING
230.06,ASCENT,AB_CORRIDOR,305.49,80,-225.49,20239.79,168.04,17.74,10.25,90.4,-0.027,0.9652,0,0,0,0,0,0,0,0,0,90.4,7.916,0,0,0,0,0,0,0,0,90.4,1,0,0.012,0,0,3,0,0,0,11.5,-9.149,0,0,1,1,13.401,18.616,INVALID,32320.4,31969.5,4.316,22454,0,1.1626,13522.3,8304.8,0.444,0,0,0.9014,1386.64,1538.34,2,0,1386.18,384.47,2,0,1381.66,1528.95,2,0,0.24,0.24,1052,4.09,0.34,0.24,175.42,FLYING
