t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
10.62,APPROACH,ILS_TRACK,148.47,152,3.53,503.3,422.02,-3.08,12.14,13.21,270.02,0.052,0.1643,0,17.689,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.893,0,-3.555,0,270.01,0,0,1,-1.21,0,0,0,270.01,0.3567,0.0002,0.9342,0,270.01,-0.34,-100.28,10.102,0.009,26.912,1,3,669.18,3.965,0,603.74,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.84,1077.37,2,0,0.12,0.12,87,7.69,0.14,0.12,10.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
10.98,APPROACH,ILS_TRACK,148.96,152,3.04,501.89,421.08,-2.48,10.65,11.47,270.01,0.045,0.0906,0,18.853,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.756,0,-3.069,0,270.01,0,0,1,-0.96,0,0,0,270.01,0.3568,0.0002,0.9342,0,270.01,-0.33,-98.75,10.046,0.009,26.186,1,3,669.18,4.301,0,600.8,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.71,1079.48,2,0,0.12,0.12,90,8.33,0.12,0.12,10.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.34,APPROACH,ILS_TRACK,149.52,152,2.48,500.73,420.17,-2.71,9.66,10.63,270.01,0.037,0.017,0,19.822,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.597,0,-2.507,0,270.01,0,0,1,-1.02,0,0,0,270.01,0.3569,0.0002,0.9341,0,270.01,-0.32,-97.01,9.99,0.009,24.961,1,3,669.18,5.176,0,597.84,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.75,1081.88,2,0,0.12,0.12,93,8.33,0.12,0.12,11.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
11.7,APPROACH,ILS_TRACK,149.92,152,2.08,499.87,419.12,-2.93,10.14,11.27,270.01,0.034,0.0423,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.482,0,-2.097,0,270.01,0,0,1,-1.12,0,0,0,270.01,0.357,0.0001,0.9341,0,270.01,-0.32,-94.93,9.934,0.007,23.664,1,3,669.18,6.019,0,594.89,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.1,1083.63,2,0,0.12,0.12,96,8.33,0.12,0.12,11.7,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.06,APPROACH,ILS_TRACK,150.05,152,1.95,499.11,418.16,-2.38,10.89,11.78,270.01,0.032,0.1709,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.44,0,-1.949,0,270.01,0,0,1,-0.93,0,0,0,270.01,0.3571,0.0001,0.9341,0,270.01,-0.31,-92.73,9.877,0.008,22.966,1,3,669.18,6.066,0,591.92,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.31,1084.28,2,0,0.12,0.12,99,8.33,0.12,0.12,12.06,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.42,APPROACH,ILS_TRACK,150.03,152,1.97,498.31,417.41,-1.86,10.81,11.47,270.01,0.028,0.3149,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.447,0,-1.972,0,270.01,0,0,1,-0.73,0,0,0,270.01,0.3572,0.0001,0.934,0,270.01,-0.3,-90.56,9.82,0.008,22.347,1,3,669.18,6.026,0,588.96,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.16,1084.23,2,0,0.12,0.12,102,8.33,0.12,0.12,12.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
12.78,APPROACH,ILS_TRACK,150.03,152,1.97,497.57,416.79,-1.67,10.4,10.99,270.01,0.026,0.404,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.447,0,-1.973,0,270,0,0,1,-0.64,0,0,0,270.01,0.3573,0.0001,0.934,0,270,-0.3,-88.35,9.764,0.005,21.523,1,3,669.18,6.228,0,586,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.16,1084.28,2,0,0.12,0.12,105,8.33,0.12,0.12,12.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.04,APPROACH,ILS_TRACK,150.07,152,1.93,497.12,416.35,-1.65,10.33,10.94,270.01,0.024,0.4075,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.436,0,-1.935,0,270.01,0,0,1,-0.65,0,0,0,270.01,0.3573,0.0001,0.934,0,270.01,-0.29,-86.67,9.723,0.007,20.739,1,3,669.18,6.579,0,583.86,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.35,1084.48,2,0,0.12,0.12,107,7.69,0.14,0.12,13.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.4,APPROACH,ILS_TRACK,150.14,152,1.86,496.55,415.79,-1.54,10.27,10.85,270.01,0.023,0.3984,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.416,0,-1.865,0,270.01,0,0,1,-0.6,0,0,0,270.01,0.3574,0.0001,0.9339,0,270.01,-0.29,-84.28,9.667,0.006,19.885,1,3,669.18,6.75,0,580.89,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.38,1084.83,2,0,0.12,0.12,110,8.33,0.12,0.12,13.4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
13.76,APPROACH,ILS_TRACK,150.24,152,1.76,496.03,415.3,-1.34,10.2,10.69,270.01,0.022,0.3812,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.39,0,-1.773,0,270.01,0,0,1,-0.51,0,0,0,270.01,0.3575,0.0001,0.9339,0,270.01,-0.28,-81.84,9.61,0.008,19.116,1,3,669.18,6.794,0,577.93,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.86,1085.27,2,0,0.12,0.12,113,8.33,0.12,0.12,13.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.12,APPROACH,ILS_TRACK,150.36,152,1.64,495.56,414.87,-1.14,10.11,10.5,270.01,0.021,0.3537,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.356,0,-1.649,0,270.01,0,0,1,-0.43,0,0,0,270.01,0.3576,0.0001,0.9339,0,270.01,-0.28,-79.34,9.553,0.008,18.312,1,3,669.18,6.864,0,574.96,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.23,1085.82,2,0,0.12,0.12,116,8.33,0.12,0.12,14.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.48,APPROACH,ILS_TRACK,150.51,152,1.49,495.13,414.46,-0.99,10.04,10.39,270.01,0.02,0.3175,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.312,0,-1.494,0,270.01,0,0,1,-0.38,0,0,0,270.01,0.3577,0.0001,0.9338,0,270.01,-0.27,-76.8,9.497,0.008,17.389,1,3,669.18,7.064,0,571.99,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.05,1086.5,2,0,0.12,0.12,119,8.33,0.12,0.12,14.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
14.84,APPROACH,ILS_TRACK,150.68,152,1.32,494.75,414.09,-1.03,9.96,10.35,270.01,0.02,0.2849,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.265,0,-1.327,0,270.01,0,0,1,-0.41,0,0,0,270.01,0.3578,0.0001,0.9338,0,270.01,-0.27,-74.23,9.44,0.008,16.415,1,3,669.18,7.316,0,569.01,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.57,1087.24,2,0,0.12,0.12,122,8.33,0.12,0.12,14.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.2,APPROACH,ILS_TRACK,150.84,152,1.16,494.39,413.74,-0.94,9.96,10.31,270.01,0.019,0.2694,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.221,0,-1.17,0,270.01,0,0,1,-0.37,0,0,0,270.01,0.3578,0.0001,0.9338,0,270.01,-0.26,-71.6,9.383,0.009,15.598,1,3,669.18,7.354,0,566.04,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.68,1087.92,2,0,0.12,0.12,125,8.33,0.12,0.12,15.2,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.46,APPROACH,ILS_TRACK,150.94,152,1.06,494.14,413.51,-0.92,9.87,10.2,270.01,0.019,0.269,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.193,0,-1.072,0,270.01,0,0,1,-0.34,0,0,0,270.01,0.3579,0.0001,0.9338,0,270.01,-0.26,-69.71,9.342,0.007,15.075,1,3,669.18,7.297,0,563.88,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.72,1088.35,2,0,0.12,0.12,127,7.69,0.14,0.12,15.46,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
15.83,APPROACH,ILS_TRACK,151.05,152,0.95,493.82,413.19,-0.9,9.86,10.19,270.01,0.018,0.2755,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.161,0,-0.96,0,270.01,0,0,1,-0.32,0,0,0,270.01,0.358,0.0001,0.9337,0,270.01,-0.25,-67.15,9.287,0.007,14.236,1,3,669.18,7.386,0,561.02,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.28,1088.85,2,0,0.132,0.132,130,8.2,0.132,0.101,15.83,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.17,APPROACH,ILS_TRACK,151.13,152,0.87,493.55,412.91,-0.78,9.95,10.21,270.01,0.014,0.2845,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.138,0,-0.877,0,270.01,0,0,1,-0.29,0,0,0,270.01,0.3581,0.0001,0.9337,0,270.01,-0.25,-64.66,9.235,0.007,13.442,1,3,669.18,7.445,0,558.27,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.92,1089.21,2,0,0.175,0.175,132,5.86,0.175,0.132,16.17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.52,APPROACH,ILS_TRACK,151.2,152,0.8,493.3,412.6,-0.83,10.05,10.38,270,0.014,0.2927,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.117,0,-0.802,0,270.01,0,0,1,-0.34,0,0,0,270.01,0.3582,0.0001,0.9337,0,270.01,-0.25,-62.03,9.18,0.007,12.504,1,3,669.18,7.629,0,555.37,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.24,1089.55,2,0,0.175,0.175,134,5.71,0.175,0.175,16.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
16.87,APPROACH,ILS_TRACK,151.26,152,0.74,493.04,412.33,-0.75,10.11,10.4,270,0.015,0.3048,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.101,0,-0.747,0,270.01,0,0,1,-0.3,0,0,0,270.01,0.3583,0.0001,0.9336,0,270.01,-0.25,-59.38,9.124,0.008,11.77,1,3,669.18,7.556,0,552.47,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.93,1089.8,2,0,0.175,0.175,136,5.71,0.175,0.175,16.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.22,APPROACH,ILS_TRACK,151.31,152,0.69,492.78,412.09,-0.69,10.1,10.35,270,0.017,0.3124,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.087,0,-0.694,0,270.01,0,0,1,-0.26,0,0,0,270.01,0.3583,0.0002,0.9336,0,270.01,-0.25,-56.73,9.069,0.01,10.959,1,3,669.18,7.576,0,549.56,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.07,1090.04,2,0,0.175,0.175,138,5.71,0.175,0.175,17.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.57,APPROACH,ILS_TRACK,151.37,152,0.63,492.55,411.86,-0.62,10.09,10.32,270,0.017,0.314,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.071,0,-0.638,0,270.01,0,0,1,-0.25,0,0,0,270.01,0.3584,0.0002,0.9336,0,270.01,-0.25,-54.07,9.013,0.012,10.119,1,3,669.18,7.626,0,546.66,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.74,1090.3,2,0,0.175,0.175,140,5.71,0.175,0.175,17.57,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
17.92,APPROACH,ILS_TRACK,151.43,152,0.57,492.32,411.64,-0.6,10.05,10.26,270,0.018,0.3127,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.054,0,-0.579,0,270.01,0,0,1,-0.22,0,0,0,270.01,0.3585,0.0002,0.9335,0,270.01,-0.25,-51.39,8.958,0.012,9.279,1,3,669.18,7.671,0,543.75,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.46,1090.57,2,0,0.175,0.175,142,5.71,0.175,0.175,17.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.27,APPROACH,ILS_TRACK,151.49,152,0.51,492.12,411.44,-0.57,10.03,10.24,270,0.02,0.3093,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.037,0,-0.518,0,270.01,0,0,1,-0.21,0,0,0,270.01,0.3586,0.0002,0.9335,0,270.01,-0.25,-48.69,8.902,0.012,8.452,1,3,669.18,7.693,0,540.85,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.01,1090.84,2,0,0.175,0.175,144,5.71,0.175,0.175,18.27,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.62,APPROACH,ILS_TRACK,151.56,152,0.44,491.93,411.26,-0.52,10.02,10.2,270,0.023,0.303,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.018,0,-0.451,0,270.01,0,0,1,-0.19,0,0,0,270.01,0.3587,0.0002,0.9335,0,270.01,-0.26,-45.97,8.847,0.013,7.585,1,3,669.18,7.76,0,537.94,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.27,1091.14,2,0,0.175,0.175,146,5.71,0.175,0.175,18.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
18.97,APPROACH,ILS_TRACK,151.63,152,0.37,491.75,411.08,-0.48,10.02,10.21,270,0.025,0.2963,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.998,0,-0.381,0,270.02,0,0,1,-0.2,0,0,0,270.01,0.3588,0.0003,0.9334,0,270.02,-0.26,-43.25,8.791,0.016,6.731,1,3,669.18,7.803,0,535.03,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.8,1091.45,2,0,0.175,0.175,148,5.71,0.175,0.175,18.97,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.32,APPROACH,ILS_TRACK,151.69,152,0.31,491.58,410.91,-0.45,10.01,10.17,270,0.026,0.2916,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.979,0,-0.314,0,270.02,0,0,1,-0.17,0,0,0,270.02,0.3589,0.0003,0.9334,0,270.02,-0.27,-40.51,8.736,0.015,5.871,1,3,669.18,7.852,0,532.12,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.59,1091.75,2,0,0.175,0.175,150,5.71,0.175,0.175,19.32,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
19.67,APPROACH,ILS_TRACK,151.75,152,0.25,491.42,410.75,-0.48,9.99,10.17,270,0.027,0.2885,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.962,0,-0.251,0,270.02,0,0,1,-0.17,0,0,0,270.02,0.3589,0.0003,0.9334,0,270.02,-0.28,-37.76,8.68,0.016,5.05,1,3,669.18,7.848,0,529.21,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.94,1092.02,2,0,0.175,0.175,152,5.71,0.175,0.175,19.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.02,APPROACH,ILS_TRACK,151.81,152,0.19,491.27,410.61,-0.4,10.01,10.15,269.99,0.028,0.2878,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.946,0,-0.195,0,270.02,0,0,1,-0.16,0,0,0,270.02,0.359,0.0003,0.9333,0,270.02,-0.29,-34.99,8.625,0.016,4.182,1,3,669.18,7.895,0,526.3,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.16,1092.27,2,0,0.175,0.175,154,5.71,0.175,0.175,20.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.37,APPROACH,ILS_TRACK,151.86,152,0.14,491.13,410.47,-0.41,9.99,10.14,269.99,0.031,0.2881,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.931,0,-0.144,0,270.02,0,0,1,-0.14,0,0,0,270.02,0.3591,0.0003,0.9333,0,270.02,-0.3,-32.22,8.569,0.02,3.338,1,3,669.18,7.911,0,523.38,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.51,1092.49,2,0,0.175,0.175,156,5.71,0.175,0.175,20.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
20.72,APPROACH,ILS_TRACK,151.91,152,0.09,491,410.34,-0.35,9.97,10.08,269.99,0.032,0.2895,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.919,0,-0.098,0,270.02,-0.508,0,1,-0.12,0,0,-0.11,270.02,0.3675,0.0003,0.93,-0.51,270.02,-0.31,-29.44,8.514,0.02,2.492,1,3,669.18,7.926,-0.508,520.47,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.11,1092.69,2,0,0.175,0.175,158,5.71,0.175,0.175,20.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.07,APPROACH,ILS_TRACK,151.94,152,0.06,490.77,410.28,-0.16,9.59,9.56,269.99,0.051,0.2922,0,20,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.908,0,-0.06,0,270.02,-1.092,0,1,-0.06,0,0,-0.88,270.02,0.377,0.0003,0.9262,-1.09,270.02,-0.32,-26.73,8.458,0.021,1.908,1,3,669.18,7.639,-1.092,517.55,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.08,1092.85,2,0,0.175,0.175,160,5.71,0.175,0.175,21.07,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.42,APPROACH,ILS_TRACK,152.03,152,-0.03,490.41,410.22,-0.27,8.67,8.63,270,0.098,0.2745,0,19.997,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.886,0,0.019,0,270.02,-1.611,0,1,-0.08,0,0,-1.32,270.02,0.3855,0.0004,0.9227,-1.61,270.02,-0.33,-24.15,8.402,0.021,1.389,1,3,669.18,7.318,-1.611,514.64,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.31,1093.22,2,0,0.175,0.175,162,5.71,0.175,0.175,21.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
21.77,APPROACH,ILS_TRACK,152.21,152,-0.21,489.96,410.04,-0.89,7.67,7.91,270,0.136,0.2212,0,19.947,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.837,0,0.19,0,270.02,-2.155,0,1,-0.27,0,0,-1.79,270.02,0.3943,0.0004,0.919,-2.16,270.02,-0.34,-21.67,8.347,0.023,0.845,1,3,669.18,7.071,-2.155,511.72,0,0,0,,0,0,0,0,0,0,269.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.67,1093.97,2,0,0.175,0.175,164,5.71,0.175,0.175,21.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
