t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.88,TAKEOFF,TO_PREFLIGHT,0,80,80,1.06,0,0.42,13.6,87.63,-0.054,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.769,0,0,1,0,0,0,0,0,0,0,1,1,0.16,LANDED
1.58,TAKEOFF,TO_PREFLIGHT,0,80,80,1.06,0,0.41,-0.08,87.63,-0.055,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,0.86,LANDED
2.22,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,1.05,0,0.4,-2.68,87.62,-0.054,0.4,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,1.5,LANDED
2.9,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,1.05,0,0.38,-1.52,87.62,-0.054,0.6,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,2.18,LANDED
3.56,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,1.05,0,0.35,-0.75,87.62,-0.054,0.8,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,2.84,LANDED
4.22,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,1.05,0,0.3,-0.59,87.61,-0.055,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,3.5,LANDED
4.9,TAKEOFF,TO_GROUND_ROLL,0.04,80,79.96,1.05,0,0.25,-0.46,87.61,-0.055,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,-2.773,0,0,1,0,0,0,0,0,0,0,1,1,4.18,LANDED
5.64,TAKEOFF,TO_GROUND_ROLL,0.74,80,79.26,1.06,0,0.41,0.35,87.7,-0.05,1,0,90.39,0,0,0,0,0.006,0,0,0,0,90.39,1,0.006,-2.731,0.0307,0.25,1,0.0307,0,0,0,0,0,0,1,1,4.92,LANDED
6.36,TAKEOFF,TO_GROUND_ROLL,1.85,80,78.15,1.05,0,0.4,0.48,88.21,-0.043,1,0,90.23,0,0,0,0,0.007,0,0,0,0,90.23,1,0.007,-2.136,0.024,0.25,1,0.024,0,0,0,0,0,0,1,1,5.64,LANDED
7.08,TAKEOFF,TO_GROUND_ROLL,3.15,80,76.85,1.05,-0.01,0.4,0.49,88.96,-0.03,1,0,90.12,0,0,0,0,0.008,0,0,0,0,90.12,1,0.008,-1.289,0.0145,0.25,1,0.0145,0,0,0,0,0,0,1,1,6.36,LANDED
