t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.22,APPROACH,FLY_TO_FIX,89.4,70.14,-19.25,1274.46,0.04,5.17,5.15,281.25,0.282,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,49.166,49.166,19.304,1,281.46,0.347,1,0,0.03,0.21,0,0,90,0,0,0,0,0,0,0,46.883,0,0,0,3,0,0,0,2531.32,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,375.82,2,0,0.18,0.18,1,3.45,0.18,0.02,0.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.52,APPROACH,FLY_TO_FIX,88.7,70.38,-18.32,1274.49,0,5.31,5.32,281.25,0.259,0.0522,0,-3.329,1,0.6,1.722,0.767,0.35,0.0168,0.4,12,49.377,49.377,18.359,1,281.46,0.359,0,0,0,0.21,0,0.36,281.46,0,0,0,0,0,0,0,46.856,0,0,0,3,0,0,0,2529.91,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,376.26,2,0,0.08,0.08,4,10,0.18,0.08,0.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.8,APPROACH,FLY_TO_FIX,88.2,70.61,-17.59,1274.51,0,5.46,5.47,281.26,0.248,0.1,0,-8.327,1,0.6,2.685,0.795,0.35,0.0168,0.4,5,49.532,0,17.618,1,281.46,0.36,0,0,0,0.2,0,0.36,281.46,0,0,0,0,0,0,0,46.829,0,0,0,3,0,0,0,2528.5,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,376.58,2,0,0.1,0.1,7,10.71,0.1,0.08,0.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.06,APPROACH,FLY_TO_FIX,87.86,70.82,-17.04,1274.52,0,5.56,5.57,281.27,0.238,0.0042,0,-11.387,1,0.6,3.437,0.855,0.35,0.0168,0.4,11.5,49.635,46.826,17.066,1,281.46,0.359,0,0,0,0.2,0,0.36,281.46,0,0,0,0,0,0,0,46.804,0,0,0,3,0,0,0,2527.2,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,376.79,2,0,0.08,0.08,10,11.54,0.1,0.08,1.06,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.34,APPROACH,FLY_TO_FIX,87.56,71.04,-16.52,1274.54,0.01,5.64,5.64,281.27,0.227,0,0,-11.217,1,0.6,4.023,0.919,0.35,0.0168,0.4,18.5,49.725,45.339,16.545,1,281.46,0.357,0,0,0,0.19,0,0.36,281.46,0,0,0,0,0,0,0,46.778,0,0,0,3,0,0,0,2525.81,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,376.98,2,0,0.1,0.1,13,10.71,0.1,0.08,1.34,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.6,APPROACH,FLY_TO_FIX,87.3,71.25,-16.05,1274.55,0.02,5.7,5.69,281.28,0.218,0,0,-11.05,1,0.6,4.48,0.959,0.35,0.0168,0.4,25,49.803,43.992,16.075,1,281.46,0.354,0,0,0.01,0.19,0,0.36,281.46,0,0,0,0,0,0,0,46.753,0,0,0,3,0,0,0,2524.52,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,377.15,2,0,0.08,0.08,16,11.54,0.1,0.08,1.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.88,APPROACH,FLY_TO_FIX,86.98,71.47,-15.51,1274.57,0.03,5.76,5.75,281.28,0.208,0,0,-10.885,1,0.6,4.5,0.99,0.35,0.0168,0.4,32,49.898,42.441,15.534,1,281.46,0.351,0,0,0.02,0.18,0,0.35,281.46,0,0,0,0,0,0,0,46.727,0,0,0,3,0,0,0,2523.13,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,377.35,2,0,0.1,0.1,19,10.71,0.1,0.08,1.88,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.14,APPROACH,FLY_TO_FIX,86.58,71.68,-14.9,1274.58,0.04,5.81,5.8,281.28,0.199,0,0,-10.723,1,0.6,4.5,1.034,0.35,0.0168,0.4,38.5,50.015,40.73,14.937,1,281.46,0.348,0,0,0.02,0.18,0,0.35,281.46,0,0,0,0,0,0,0,46.702,0,0,0,3,0,0,0,2521.85,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,377.61,2,0,0.08,0.08,22,11.54,0.1,0.08,2.14,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.42,APPROACH,FLY_TO_FIX,86,71.9,-14.1,1274.61,0.04,5.89,5.88,281.29,0.19,0,0,-12.03,1,0.6,4.5,1.112,0.35,0.0168,0.4,38.455,50.186,38.455,14.143,1,281.46,0.347,0,0,0.03,0.18,0,0.35,281.46,0,0,0,0,0,0,0,46.676,0,0,0,3,0,0,0,2520.48,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,377.98,2,0,0.1,0.1,25,10.71,0.1,0.08,2.42,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.68,APPROACH,FLY_TO_FIX,85.38,72.11,-13.27,1274.63,0.03,6,5.99,281.29,0.182,0.0177,0,-15.564,1,0.6,4.5,1.228,0.35,0.0168,0.4,36.072,50.372,36.072,13.316,1,281.46,0.349,0,0,0.02,0.17,0,0.35,281.46,0,0,0,0,0,0,0,46.652,0,0,0,3,0,0,0,2519.21,0,0,0,281.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,378.37,2,0,0.08,0.08,28,11.54,0.1,0.08,2.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
