t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.92,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,3.61,0,-0.22,1.31,89.4,0.113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.04,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.894,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.74,490.11,2,0,0.08,0.08,49,14.29,0.08,0.06,2.74,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.2,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.61,0,-0.23,-1.54,89.38,0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.11,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.894,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.25,490.11,2,0,0.08,0.08,53,14.29,0.08,0.06,3.02,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.48,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,3.61,0,-0.22,0.73,89.37,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.41,1,0,-1.037,0.0117,0.25,1,0.0117,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,490.1,2,0,0.08,0.08,57,14.29,0.08,0.06,3.32,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.76,TAKEOFF,TO_GROUND_ROLL,0.27,80,79.73,3.62,-0.01,-0.12,1.33,89.36,0.106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.46,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.41,1,0,-1.049,0.0118,0.25,1,0.0118,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.88,490.05,2,0,0.08,0.08,61,14.29,0.08,0.06,3.6,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.04,TAKEOFF,TO_GROUND_ROLL,0.6,80,79.4,3.61,0,-0.17,-0.46,89.35,0.112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.41,1,0,-1.055,0.0119,0.25,1,0.0119,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.01,489.97,2,0,0.08,0.08,65,14.29,0.08,0.06,3.88,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.32,TAKEOFF,TO_GROUND_ROLL,0.97,80,79.03,3.62,-0.01,-0.16,0.41,89.35,0.113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.67,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-1.05,0.0118,0.25,1,0.0118,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.01,489.89,2,0,0.08,0.08,69,14.29,0.08,0.06,4.16,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.6,TAKEOFF,TO_GROUND_ROLL,1.37,80,78.63,3.62,-0.01,-0.14,0.08,89.36,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.24,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-1.035,0.0116,0.25,1,0.0116,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9,489.79,2,0,0.08,0.08,73,14.29,0.08,0.06,4.44,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.88,TAKEOFF,TO_GROUND_ROLL,1.81,80,78.19,3.62,-0.01,-0.16,0.13,89.37,0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-1.011,0.0114,0.25,1,0.0114,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.66,489.69,2,0,0.08,0.08,77,14.29,0.08,0.06,4.72,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.16,TAKEOFF,TO_GROUND_ROLL,2.28,80,77.72,3.62,-0.02,-0.14,0.2,89.4,0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.38,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.976,0.011,0.25,1,0.011,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.31,489.57,2,0,0.08,0.08,81,14.29,0.08,0.06,5,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.44,TAKEOFF,TO_GROUND_ROLL,2.79,80,77.21,3.62,-0.02,-0.15,0.14,89.44,0.106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.37,1,0,-0.932,0.0105,0.25,1,0.0105,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.83,489.45,2,0,0.08,0.08,85,14.29,0.08,0.06,5.28,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.72,TAKEOFF,TO_GROUND_ROLL,3.33,80,76.67,3.62,-0.02,-0.14,0.18,89.49,0.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.879,0.0099,0.25,1,0.0099,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.25,489.31,2,0,0.08,0.08,89,14.29,0.08,0.06,5.56,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6,TAKEOFF,TO_GROUND_ROLL,3.9,80,76.1,3.62,-0.02,-0.14,0.17,89.54,0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.819,0.0092,0.25,1,0.0092,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.55,489.16,2,0,0.08,0.08,93,14.29,0.08,0.06,5.84,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.28,TAKEOFF,TO_GROUND_ROLL,4.5,80,75.5,3.62,-0.03,-0.14,0.16,89.6,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.753,0.0085,0.25,1,0.0085,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.74,489,2,0,0.08,0.08,97,14.29,0.08,0.06,6.12,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.56,TAKEOFF,TO_GROUND_ROLL,5.14,80,74.86,3.62,-0.03,-0.14,0.17,89.67,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.683,0.0077,0.25,1,0.0077,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.82,488.83,2,0,0.08,0.08,101,14.29,0.08,0.06,6.4,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.84,TAKEOFF,TO_GROUND_ROLL,5.8,80,74.2,3.62,-0.03,-0.13,0.17,89.74,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.61,0.0069,0.25,1,0.0069,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.78,488.64,2,0,0.08,0.08,105,14.29,0.08,0.06,6.68,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.12,TAKEOFF,TO_GROUND_ROLL,6.49,80,73.51,3.62,-0.04,-0.13,0.17,89.81,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.538,0.0061,0.25,1,0.0061,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.64,488.45,2,0,0.08,0.08,109,14.29,0.08,0.06,6.96,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.4,TAKEOFF,TO_GROUND_ROLL,7.22,80,72.78,3.62,-0.04,-0.13,0.17,89.88,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.467,0.0053,0.25,1,0.0053,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.4,488.24,2,0,0.08,0.08,113,14.29,0.08,0.06,7.24,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.68,TAKEOFF,TO_GROUND_ROLL,7.97,80,72.03,3.62,-0.05,-0.13,0.17,89.95,0.094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.399,0.0045,0.25,1,0.0045,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.04,488.01,2,0,0.08,0.08,117,14.29,0.08,0.06,7.52,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.96,TAKEOFF,TO_GROUND_ROLL,8.75,80,71.25,3.62,-0.05,-0.13,0.18,90.02,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.35,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.35,1,0.001,-0.335,0.0035,0.25,1,0.0035,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.58,487.77,2,0,0.08,0.08,121,14.29,0.08,0.06,7.8,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.24,TAKEOFF,TO_GROUND_ROLL,9.56,80,70.44,3.62,-0.05,-0.12,0.18,90.08,0.092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.36,1,0.001,-0.278,0.0027,0.25,1,0.0027,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.02,487.52,2,0,0.08,0.08,125,14.29,0.08,0.06,8.08,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.52,TAKEOFF,TO_GROUND_ROLL,10.4,80,69.6,3.62,-0.06,-0.12,0.18,90.14,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0.001,0,0,3,0,0,0,69,0,0,0,90.36,1,0.001,-0.228,0.0021,0.25,1,0.0021,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.36,487.26,2,0,0.08,0.08,129,14.29,0.08,0.06,8.36,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.8,TAKEOFF,TO_GROUND_ROLL,11.26,80,68.74,3.62,-0.06,-0.12,0.18,90.18,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.37,1,0,-0.185,0.0016,0.25,1,0.0016,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.59,486.97,2,0,0.08,0.08,133,14.29,0.08,0.06,8.64,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.08,TAKEOFF,TO_GROUND_ROLL,12.15,80,67.85,3.62,-0.07,-0.12,0.19,90.22,0.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.37,1,0,-0.15,0.0012,0.25,1,0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.72,486.68,2,0,0.08,0.08,137,14.29,0.08,0.06,8.92,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.36,TAKEOFF,TO_GROUND_ROLL,13.06,80,66.94,3.62,-0.07,-0.12,0.19,90.26,0.095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.121,0.0009,0.25,1,0.0009,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.76,486.36,2,0,0.08,0.08,141,14.29,0.08,0.06,9.2,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.64,TAKEOFF,TO_GROUND_ROLL,14,80,66,3.62,-0.08,-0.12,0.18,90.28,0.096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.38,1,-0.001,-0.099,0.0007,0.25,1,0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.69,486.04,2,0,0.08,0.08,145,14.29,0.08,0.06,9.48,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.92,TAKEOFF,TO_GROUND_ROLL,14.96,80,65.04,3.62,-0.08,-0.11,0.19,90.3,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.081,0.0006,0.25,1,0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.53,485.69,2,0,0.08,0.08,149,14.29,0.08,0.06,9.76,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
