t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
1,APPROACH,FLY_TO_FIX,150.69,76.45,-74.24,1265.59,43.52,17.5,1.95,89.75,0.044,0,-20,269.93,1.194,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.04,FLYING
1.74,APPROACH,FLY_TO_FIX,148.64,76.9,-71.74,1302.63,56.7,25.88,5.32,89.67,0.359,0,-20,269.93,1.015,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.78,FLYING
2.34,APPROACH,FLY_TO_FIX,145.43,77.35,-68.08,1340.69,68.54,31.32,5.66,89.6,0.4,0,-20,269.93,0.831,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.38,FLYING
3.04,APPROACH,FLY_TO_FIX,140.35,77.8,-62.55,1393.59,80.92,37.98,6.1,89.5,0.419,0.2,-20,269.93,0.572,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.08,FLYING
3.68,APPROACH,FLY_TO_FIX,134.73,78.25,-56.48,1449.02,90.66,44.48,6.62,89.38,0.437,0.4,-20,269.93,0.3,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.72,FLYING
4.38,APPROACH,FLY_TO_FIX,127.83,78.7,-49.13,1516.09,99.33,52.16,7.31,89.2,0.462,0.6,-20,269.93,-0.031,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.42,FLYING
4.98,APPROACH,FLY_TO_FIX,121.45,79.15,-42.3,1577.81,104.95,59.32,8.02,88.97,0.486,0.8,-20,269.93,-0.337,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.02,FLYING
5.68,APPROACH,FLY_TO_FIX,113.62,79.6,-34.02,1653.22,109.02,68.59,9.07,88.46,0.517,1,-20,269.93,-0.711,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.72,FLYING
6.32,APPROACH,FLY_TO_FIX,106.15,80.05,-26.1,1723.71,110,78.07,10.26,87.17,0.549,1,-20,269.92,-1.063,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.36,FLYING
7.06,APPROACH,FLY_TO_FIX,97.24,80.5,-16.74,1804.52,107.29,89.37,11.34,20.22,0.591,1,-20,269.92,-1.469,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.1,FLYING
7.62,APPROACH,FLY_TO_FIX,90.69,80.95,-9.74,1863.32,102.41,82.23,11.39,274.13,0.62,1,-20,269.92,-1.775,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.66,FLYING
8.28,APPROACH,FLY_TO_FIX,83.48,81.4,-2.08,1928.3,94.59,73.24,11.39,271.88,0.662,1,-20,269.92,-2.104,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.32,FLYING
8.88,APPROACH,FLY_TO_FIX,77.5,81.85,4.35,1982.39,86.2,65.2,11.33,271.21,0.711,1,-17.922,269.92,-2.377,0,0,0,0,0,0,0,0,89.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.92,FLYING
