t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
1.22,APPROACH,FLY_TO_FIX,243.31,140.8,-102.51,1222.3,-16,1.2,5.18,268.94,-4.163,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,256.76,0,1,0,-3.72,103.24,0,-0.02,0,0,56.786,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.36,3886.41,6,0,0.94,0.5,1,1.89,0.94,0.02,1.26,FLYING
1.98,APPROACH,FLY_TO_FIX,241.89,141.6,-100.29,1218.58,-10.47,6.26,14.19,268.1,-4.197,0,0,0,1,0.6,1.407,0.75,0.35,0.0168,0.4,256.68,0,0,1,-3.55,103.32,0,-0.04,0,0,56.594,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.99,3872.83,6,0,0.72,0.5,2,1.32,0.94,0.72,2.02,FLYING
2.76,APPROACH,FLY_TO_FIX,234.39,142.4,-91.99,1222.91,7.65,17.29,18.03,265.59,-4.51,0.1837,0,-20,1,0.6,2.011,0.796,0.35,0.0168,0.4,256.59,0,0,1,0.07,103.41,0,-0.06,0,0,56.4,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.32,3788.4,6,0,0.78,0.5,3,1.28,0.78,0.72,2.8,FLYING
3.5,APPROACH,FLY_TO_FIX,225.71,143.2,-82.51,1238.47,24.17,22.6,19.46,263.49,-4.944,0.3837,0,-20,1,0.6,2.548,0.796,0.35,0.0168,0.4,256.51,0,0,1,4.27,103.49,0,-0.08,0,0,56.222,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.35,3688.26,6,0,0.74,0.5,4,1.39,0.78,0.74,3.54,FLYING
4.24,APPROACH,FLY_TO_FIX,216.22,144,-72.22,1265.04,39.4,27.51,19.76,261.76,-5.367,0.5837,0,-20,1,0.6,3.021,0.796,0.35,0.0168,0.4,256.44,0,0,1,8.56,103.56,0,-0.09,0,0,56.05,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.99,3573.22,6,0,0.74,0.5,5,1.35,0.74,0.74,4.28,FLYING
4.98,APPROACH,FLY_TO_FIX,207.18,144.8,-62.38,1301.54,52.28,31.35,19.76,260.47,-5.701,0.7837,0,-20,1,0.6,3.434,0.796,0.35,0.0168,0.4,256.37,0,0,1,12.56,103.63,0,-0.11,0,0,55.887,0,0,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.23,3459.13,6,0,0.74,0.5,6,1.35,0.74,0.74,5.02,FLYING
