t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.1,APPROACH,ILS_TRACK,77.29,73,-4.29,2239.58,-5.32,7.25,10.61,271.56,1.959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.94,0,0,0,90,0,0,0,0,0,0,0,33.618,0,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.08,361.33,2,0,0.1,0.1,1,3.7,0.1,0.02,0.1,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.38,APPROACH,ILS_TRACK,77.74,73,-4.74,2238.12,-4.92,7.09,10.17,271.63,1.723,0,0,0,0,0,0,0,0,0,0,269.71,-5.038,0,0,-3.64,0,0,-5.04,269.73,0,0,0,0,0,3.64,407.6,33.595,-0.686,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.85,361.1,2,0,0.06,0.06,4,10.71,0.1,0.06,0.38,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.64,APPROACH,ILS_TRACK,78.11,73,-5.11,2236.9,-4.69,7.2,10.13,271.85,1.091,0,0,0,0,0,0,0,0,0,0,269.69,-5.038,0,0,-3.45,0,0,-5.04,269.69,0,0,0,0,0,4.21,407.61,33.571,-0.711,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.53,360.92,2,0,0.1,0.1,7,11.54,0.1,0.06,0.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
0.92,APPROACH,ILS_TRACK,78.44,73,-5.44,2235.67,-4.16,7.34,9.95,272.02,0.028,0,0,0,0,0,0,0,0,0,0,269.64,-5.039,0,0,-3.07,0,0,-5.04,269.63,0,0,0,0,0,4.84,407.73,33.545,-0.763,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.15,360.76,2,0,0.08,0.08,11,14.29,0.1,0.06,0.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.2,APPROACH,ILS_TRACK,78.71,73,-5.71,2234.38,-3.86,6.3,8.68,271.92,-0.75,0,0,0,0,0,0,0,0,0,0,269.61,-5.039,0,0,-2.81,0,0,-5.04,269.57,0,0,0,0,0,5.5,407.79,33.52,-0.794,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.63,360.63,2,0,0.08,0.08,15,14.29,0.08,0.06,1.2,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.48,APPROACH,ILS_TRACK,78.98,73,-5.98,2233.21,-3.99,5.75,8.2,271.71,-1.158,0,0,0,0,0,0,0,0,0,0,269.57,-5.04,0,0,-2.88,0,0,-5.04,269.57,0,0,0,0,0,6.16,407.96,33.494,-0.826,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.89,360.5,2,0,0.08,0.08,19,14.29,0.08,0.06,1.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
1.76,APPROACH,ILS_TRACK,79.15,73,-6.15,2232.19,-3.98,6.32,8.77,271.59,-1.276,0,0,0,0,0,0,0,0,0,0,269.58,-5.041,0,0,-2.88,0,0,-5.04,269.55,0,0,0,0,0,6.8,408.29,33.468,-0.82,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.91,360.44,2,0,0.08,0.08,23,14.29,0.08,0.06,1.76,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.04,APPROACH,ILS_TRACK,79.14,73,-6.14,2231.33,-3.82,7.57,9.94,271.5,-1.378,0,0,0,0,0,0,0,0,0,0,269.56,-5.044,0,0,-2.78,0,0,-5.04,269.56,0,0,0,0,0,7.42,408.77,33.442,-0.842,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.65,360.5,2,0,0.08,0.08,27,14.29,0.08,0.06,2.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.32,APPROACH,ILS_TRACK,78.95,73,-5.95,2230.68,-3.2,9.63,11.66,271.4,-1.476,0,0,0,0,0,0,0,0,0,0,269.54,-5.047,0,0,-2.37,0,0,-5.05,269.54,0,0,0,0,0,8.02,409.47,33.416,-0.856,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.05,360.66,2,0,0.08,0.08,31,14.29,0.08,0.06,2.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
2.6,APPROACH,ILS_TRACK,78.58,73,-5.58,2230.06,-2.11,10.44,11.8,271.31,-1.556,0,0,0,0,0,0,0,0,0,0,269.57,-5.051,0,0,-1.59,0,0,-5.05,269.56,0,0,0,0,0,8.59,410.2,33.39,-0.829,0,0,0,0,271.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.07,360.94,2,0,0.08,0.08,35,14.29,0.08,0.06,2.6,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
