t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
4.2,APPROACH,FLY_TO_FIX,141.32,73.33,-67.99,1352.56,-9.78,-2.29,1.42,274.52,15.063,0,0,-17.424,1,0.6,4.5,1.121,0.35,0.0168,0.4,33.605,33.605,33.605,67.99,1,281.11,2.922,0,0,-4.01,6.59,0,3.01,281.1,0,0,0,0,0,0,0,49.522,0,0,0,3,0,0,0,2669.62,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,342.81,2,0,0.1,0.1,40,10,0.12,0.08,4.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.5,APPROACH,FLY_TO_FIX,140.71,73.57,-67.14,1349.81,-8.9,-2.09,1.28,274.84,14.686,0,0,-17.164,1,0.6,4.5,1.236,0.35,0.0168,0.4,33.787,33.787,33.787,67.143,1,281.12,2.664,0,0,-3.65,6.28,0,2.74,281.12,0,0,0,0,0,0,0,49.476,0,0,0,3,0,0,0,2667.21,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,343.21,2,0,0.1,0.1,43,10,0.12,0.08,4.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.8,APPROACH,FLY_TO_FIX,140.09,73.81,-66.28,1347.31,-8.07,-1.83,1.23,275.18,14.274,0,0,-16.907,1,0.6,4.5,1.346,0.35,0.0168,0.4,33.974,33.974,33.974,66.279,1,281.14,2.427,0,0,-3.33,5.96,0,2.51,281.13,0,0,0,0,0,0,0,49.43,0,0,0,3,0,0,0,2664.81,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,343.6,2,0,0.1,0.1,46,10,0.12,0.08,4.82,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.1,APPROACH,FLY_TO_FIX,139.45,74.05,-65.4,1345.04,-7.36,-1.58,1.23,275.5,13.833,0,0,-16.655,1,0.6,4.5,1.451,0.35,0.0168,0.4,34.166,34.166,34.166,65.398,1,281.15,2.228,0,0,-3.06,5.65,0,2.31,281.15,0,0,0,0,0,0,0,49.385,0,0,0,3,0,0,0,2662.43,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,344,2,0,0.1,0.1,49,10,0.12,0.08,5.12,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.4,APPROACH,FLY_TO_FIX,138.78,74.29,-64.5,1342.96,-6.73,-1.42,1.16,275.79,13.369,0,0,-16.406,1,0.6,4.5,1.553,0.35,0.0168,0.4,34.365,34.365,34.365,64.496,1,281.17,2.048,0,0,-2.81,5.37,0,2.11,281.16,0,0,0,0,0,0,0,49.339,0,0,0,3,0,0,0,2660.05,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,344.4,2,0,0.1,0.1,52,10,0.12,0.08,5.42,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.72,APPROACH,FLY_TO_FIX,138.06,74.54,-63.52,1340.95,-6.11,-1.23,1.12,276.1,12.853,0,0,-16.162,1,0.6,4.5,1.65,0.35,0.0168,0.4,34.582,34.582,34.582,63.516,1,281.18,1.869,0,0,-2.56,5.08,0,1.92,281.17,0,0,0,0,0,0,0,49.291,0,0,0,3,0,0,0,2657.53,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,344.83,2,0,0.1,0.1,55,9.38,0.12,0.1,5.74,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.06,APPROACH,FLY_TO_FIX,137.27,74.82,-62.45,1339.01,-5.52,-1.04,1.09,276.41,12.29,0,0,-15.92,1,0.6,4.5,1.744,0.35,0.0168,0.4,34.82,34.82,34.82,62.451,1,281.19,1.702,0,0,-2.33,4.78,0,1.76,281.19,0,0,0,0,0,0,0,49.24,0,0,0,3,0,0,0,2654.86,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,345.29,2,0,0.12,0.12,58,8.82,0.12,0.1,6.08,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.38,APPROACH,FLY_TO_FIX,136.5,75.07,-61.43,1337.35,-5.02,-0.88,1.08,276.69,11.752,0,0,-15.683,1,0.6,4.5,1.836,0.35,0.0168,0.4,35.049,35.049,35.049,61.43,1,281.2,1.56,0,0,-2.13,4.52,0,1.6,281.2,0,0,0,0,0,0,0,49.193,0,0,0,3,0,0,0,2652.37,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,345.73,2,0,0.1,0.1,61,9.38,0.12,0.1,6.4,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.7,APPROACH,FLY_TO_FIX,135.72,75.33,-60.39,1335.85,-4.57,-0.72,1.07,276.95,11.211,0,0,-15.449,1,0.6,4.5,1.924,0.35,0.0168,0.4,35.285,35.285,35.285,60.388,1,281.21,1.432,0,0,-1.95,4.26,0,1.47,281.21,0,0,0,0,0,0,0,49.145,0,0,0,3,0,0,0,2649.89,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,346.17,2,0,0.1,0.1,64,9.38,0.12,0.1,6.72,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.02,APPROACH,FLY_TO_FIX,134.91,75.58,-59.32,1334.48,-4.17,-0.58,1.06,277.2,10.674,0,0,-15.218,1,0.6,4.5,2.011,0.35,0.0168,0.4,35.528,35.528,35.528,59.324,1,281.23,1.316,0,0,-1.79,4.02,0,1.35,281.22,0,0,0,0,0,0,0,49.098,0,0,0,3,0,0,0,2647.43,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,346.63,2,0,0.1,0.1,67,9.38,0.12,0.1,7.04,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.34,APPROACH,FLY_TO_FIX,134.08,75.84,-58.24,1333.23,-3.8,-0.44,1.07,277.44,10.145,0,0,-14.991,1,0.6,4.5,2.096,0.35,0.0168,0.4,35.776,35.776,35.776,58.24,1,281.23,1.212,0,0,-1.64,3.79,0,1.25,281.23,0,0,0,0,0,0,0,49.052,0,0,0,3,0,0,0,2644.99,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,347.09,2,0,0.1,0.1,70,9.38,0.12,0.1,7.36,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.66,APPROACH,FLY_TO_FIX,133.23,76.1,-57.14,1332.09,-3.47,-0.31,1.07,277.67,9.625,0,0,-14.767,1,0.6,4.5,2.18,0.35,0.0168,0.4,36.03,36.03,36.03,57.137,1,281.24,1.118,0,0,-1.51,3.58,0,1.15,281.24,0,0,0,0,0,0,0,49.005,0,0,0,3,0,0,0,2642.56,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,347.56,2,0,0.1,0.1,73,9.38,0.12,0.1,7.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.98,APPROACH,FLY_TO_FIX,132.37,76.35,-56.02,1331.05,-3.17,-0.18,1.09,277.88,9.117,0,0,-14.547,1,0.6,4.5,2.261,0.35,0.0168,0.4,36.289,36.289,36.289,56.017,1,281.25,1.032,0,0,-1.39,3.37,0,1.06,281.25,0,0,0,0,0,0,0,48.959,0,0,0,3,0,0,0,2640.14,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,348.03,2,0,0.1,0.1,76,9.38,0.12,0.1,8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.3,APPROACH,FLY_TO_FIX,131.48,76.61,-54.88,1330.1,-2.9,-0.06,1.1,278.08,8.622,0,0,-14.33,1,0.6,4.5,2.34,0.35,0.0168,0.4,36.555,36.555,36.555,54.877,1,281.26,0.954,0,0,-1.27,3.18,0,0.98,281.26,0,0,0,0,0,0,0,48.914,0,0,0,3,0,0,0,2637.75,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,348.52,2,0,0.1,0.1,79,9.38,0.12,0.1,8.32,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.62,APPROACH,FLY_TO_FIX,130.58,76.86,-53.72,1329.24,-2.65,0.05,1.13,278.28,8.142,0,0,-14.116,1,0.6,4.5,2.418,0.35,0.0168,0.4,36.826,36.826,36.826,53.716,1,281.27,0.884,0,0,-1.17,2.99,0,0.91,281.27,0,0,0,0,0,0,0,48.868,0,0,0,3,0,0,0,2635.37,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,349.02,2,0,0.1,0.1,82,9.38,0.12,0.1,8.64,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.94,APPROACH,FLY_TO_FIX,129.66,77.12,-52.54,1328.44,-2.43,0.16,1.16,278.46,7.68,0,0,-13.905,1,0.6,4.5,2.494,0.35,0.0168,0.4,37.101,37.101,37.101,52.544,1,281.28,0.821,0,0,-1.08,2.82,0,0.84,281.27,0,0,0,0,0,0,0,48.823,0,0,0,3,0,0,0,2633,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,349.52,2,0,0.1,0.1,85,9.38,0.12,0.1,8.96,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.26,APPROACH,FLY_TO_FIX,128.73,77.38,-51.35,1327.72,-2.22,0.27,1.19,278.63,7.236,0,0,-13.698,1,0.6,4.5,2.567,0.35,0.0168,0.4,37.381,37.381,37.381,51.354,1,281.28,0.763,0,0,-1,2.65,0,0.78,281.28,0,0,0,0,0,0,0,48.778,0,0,0,3,0,0,0,2630.66,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,350.04,2,0,0.1,0.1,88,9.38,0.12,0.1,9.28,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.58,APPROACH,FLY_TO_FIX,127.78,77.63,-50.15,1327.06,-2.04,0.38,1.22,278.79,6.81,0,0,-13.493,1,0.6,4.5,2.639,0.35,0.0168,0.4,37.666,37.666,37.666,50.147,1,281.29,0.711,0,0,-0.92,2.5,0,0.73,281.29,0,0,0,0,0,0,0,48.734,0,0,0,3,0,0,0,2628.33,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,350.56,2,0,0.1,0.1,91,9.38,0.12,0.1,9.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.9,APPROACH,FLY_TO_FIX,126.81,77.89,-48.92,1326.45,-1.87,0.48,1.27,278.95,6.404,0,0,-13.292,1,0.6,4.5,2.709,0.35,0.0168,0.4,37.956,37.956,37.956,48.925,1,281.29,0.664,0,0,-0.85,2.35,0,0.68,281.29,0,0,0,0,0,0,0,48.69,0,0,0,3,0,0,0,2626.02,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,351.1,2,0,0.1,0.1,94,9.38,0.12,0.1,9.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.22,APPROACH,FLY_TO_FIX,125.83,78.14,-47.69,1325.89,-1.72,0.58,1.31,279.09,6.016,0,0,-13.093,1,0.6,4.5,2.777,0.35,0.0168,0.4,38.25,38.25,38.25,47.689,1,281.3,0.621,0,0,-0.79,2.21,0,0.63,281.3,0,0,0,0,0,0,0,48.646,0,0,0,3,0,0,0,2623.73,0,0,0,269.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,351.64,2,0,0.1,0.1,97,9.38,0.12,0.1,10.24,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
