t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.88,TAKEOFF,TO_PREFLIGHT,0,80,80,1.06,0,0.39,3.13,90.5,-0.037,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.103,0,0,1,0,0,0,0,0,0,0,1,1,0.16,LANDED
1.58,TAKEOFF,TO_PREFLIGHT,0,80,80,1.06,0,0.38,-4.06,90.5,-0.037,0.2,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,0.86,LANDED
2.22,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,1.06,0,0.39,0.33,90.49,-0.037,0.4,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,1.5,LANDED
2.9,TAKEOFF,TO_PREFLIGHT,0.01,80,79.99,1.06,0,0.37,-6.55,90.49,-0.035,0.6,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,2.18,LANDED
3.58,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,1.06,0,0.33,-0.53,90.49,-0.035,0.8,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,2.86,LANDED
4.26,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,1.06,0,0.3,-0.87,90.48,-0.034,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,3.54,LANDED
4.94,TAKEOFF,TO_GROUND_ROLL,0.11,80,79.89,1.06,-0.01,0.34,2.89,90.48,-0.035,1,0,90.4,0,0,0,0,0,0,0,0,0,90.4,1,0,0.097,0,0,1,0,0,0,0,0,0,0,1,1,4.22,LANDED
5.7,TAKEOFF,TO_GROUND_ROLL,1.01,80,78.99,1.06,0,0.38,0.48,90.47,-0.036,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,0.067,-0.0005,0.25,1,-0.0005,0,0,0,0,0,0,1,1,4.98,LANDED
6.42,TAKEOFF,TO_GROUND_ROLL,2.14,80,77.86,1.06,0,0.38,0.47,90.45,-0.038,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,0.058,-0.0004,0.25,1,-0.0004,0,0,0,0,0,0,1,1,5.7,LANDED
7.14,TAKEOFF,TO_GROUND_ROLL,3.47,80,76.53,1.06,-0.01,0.38,0.46,90.43,-0.036,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,0.033,-0.0002,0.25,1,-0.0002,0,0,0,0,0,0,1,1,6.42,LANDED
7.86,TAKEOFF,TO_GROUND_ROLL,4.98,80,75.02,1.06,-0.01,0.38,0.46,90.42,-0.037,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,0.014,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,7.14,LANDED
8.58,TAKEOFF,TO_GROUND_ROLL,6.67,80,73.33,1.06,-0.01,0.38,0.46,90.39,-0.039,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,-0.001,0,0.25,1,0,0,0,0,0,0,0,1,1,7.86,LANDED
9.3,TAKEOFF,TO_GROUND_ROLL,8.52,80,71.48,1.06,-0.01,0.38,0.46,90.4,-0.035,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,-0.005,0,0.25,1,0,0,0,0,0,0,0,1,1,8.58,LANDED
10.02,TAKEOFF,TO_GROUND_ROLL,10.5,80,69.5,1.06,-0.02,0.38,0.46,90.38,-0.038,1,0,90.4,0,0,0,0,-0.006,0,0,0,0,90.4,1,-0.006,-0.022,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,9.3,LANDED
10.76,TAKEOFF,TO_GROUND_ROLL,12.68,80,67.32,1.06,-0.02,0.38,0.46,90.38,-0.039,1,0,90.39,0,0,0,0,-0.006,0,0,0,0,90.39,1,-0.006,0,0,0.25,1,0,0,0,0,0,0,0,1,1,10.04,LANDED
11.5,TAKEOFF,TO_GROUND_ROLL,14.98,80,65.02,1.06,-0.02,0.38,0.46,90.39,-0.033,1,0,90.4,0,0,0,0,-0.005,0,0,0,0,90.4,1,-0.005,-0.012,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,10.78,LANDED
12.24,TAKEOFF,TO_GROUND_ROLL,17.39,80,62.61,1.06,-0.03,0.39,0.47,90.38,-0.038,1,0,90.4,0,0,0,0,-0.005,0,0,0,0,90.4,1,-0.005,-0.013,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,11.52,LANDED
12.98,TAKEOFF,TO_GROUND_ROLL,19.9,80,60.1,1.06,-0.03,0.4,0.47,90.4,-0.034,1,0,90.39,0,0,0,0,-0.005,0,0,0,0,90.39,1,-0.005,0.008,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,12.26,LANDED
13.72,TAKEOFF,TO_GROUND_ROLL,22.5,80,57.5,1.06,-0.03,0.4,0.48,90.38,-0.039,1,0,90.41,0,0,0,0,-0.005,0,0,0,0,90.41,1,-0.005,-0.035,0.0003,0.275,0,0.0003,0,0,0,0,0,0,1,1,13,LANDED
14.46,TAKEOFF,TO_GROUND_ROLL,25.18,80,54.82,1.06,-0.03,0.41,0.49,90.38,-0.045,1,0,90.39,0,0,0,0,-0.005,0,0,0,0,90.39,1,-0.005,-0.011,0.0001,0.303,0,0.0001,0,0,0,0,0,0,1,1,13.74,LANDED
15.2,TAKEOFF,TO_GROUND_ROLL,27.94,80,52.06,1.07,-0.04,0.42,0.5,90.39,-0.039,1,0,90.39,0,0,0,0,-0.005,0,0,0,0,90.39,1,-0.005,0.003,0,0.333,0,0,0,0,0,0,0,0,1,1,14.48,LANDED
15.94,TAKEOFF,TO_GROUND_ROLL,30.75,80,49.25,1.07,-0.04,0.43,0.5,90.38,-0.036,1,0,90.4,0,0,0,0,-0.005,0,0,0,0,90.4,1,-0.005,-0.026,0.0002,0.363,0,0.0002,0,0,0,0,0,0,1,1,15.22,LANDED
