t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
7.7,APPROACH,FLY_TO_FIX,169.37,148.8,-20.57,1657.91,77.26,43.33,19.57,275.13,-0.846,1,0,-20,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.77,0,0,0,-54.861,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618.69,2950.35,6,0,0.66,0.5,11,1.52,0.66,0.66,7.74,FLYING
8.36,APPROACH,FLY_TO_FIX,164.05,149,-15.05,1711.14,80.82,45.33,19.57,275.13,-0.813,1,0,-20,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.76,0,0,0,-54.751,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740.35,2878.33,6,0,0.66,0.5,12,1.52,0.66,0.66,8.4,FLYING
9.02,APPROACH,FLY_TO_FIX,159.08,149,-10.08,1766.45,83.85,47.23,19.57,275.13,-0.772,1,0,-20,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.76,0,0,0,-54.645,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837.44,2810.87,6,0,0.66,0.5,13,1.52,0.66,0.66,9.06,FLYING
9.68,APPROACH,FLY_TO_FIX,154.39,149,-5.39,1823.52,86.41,49.02,19.57,275.13,-0.738,1,0,-20,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.75,0,0,0,-54.544,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914.06,2747.47,6,0,0.66,0.5,14,1.52,0.66,0.66,9.72,FLYING
10.34,APPROACH,FLY_TO_FIX,149.94,149,-0.94,1882.06,88.53,50.72,19.57,275.12,-0.693,1,0,-20,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.75,0,0,0,-54.447,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.43,2687.45,6,0,0.66,0.5,15,1.52,0.66,0.66,10.38,FLYING
10.98,APPROACH,FLY_TO_FIX,145.69,149,3.31,1941.8,90.29,52.33,19.57,275.1,-0.657,1,0,-19.9,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.75,0,0,0,-54.353,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.35,2630.46,6,0,0.66,0.5,16,1.52,0.66,0.66,11.04,FLYING
11.64,APPROACH,FLY_TO_FIX,141.67,149,7.33,2002.63,91.99,53.9,19.58,275.1,-0.624,1,0,-19.8,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.74,0,0,0,-54.264,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051.6,2576.8,6,0,0.66,0.5,17,1.52,0.66,0.66,11.7,FLYING
12.3,APPROACH,FLY_TO_FIX,137.83,149,11.17,2064.6,93.63,55.59,19.57,275.08,-0.567,1,0,-19.701,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.74,0,0,0,-54.178,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075.03,2525.9,6,0,0.66,0.5,18,1.52,0.66,0.66,12.36,FLYING
12.96,APPROACH,FLY_TO_FIX,134.09,149,14.91,2127.47,94.9,57.21,19.57,275.04,-0.505,1,0,-19.603,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.74,0,0,0,-54.096,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.52,2476.66,6,0,0.66,0.5,19,1.52,0.66,0.66,13.02,FLYING
13.62,APPROACH,FLY_TO_FIX,130.42,149,18.58,2191,95.82,58.74,19.57,274.99,-0.445,1,0,-19.505,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-54.017,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096.46,2428.94,6,0,0.66,0.5,20,1.52,0.66,0.66,13.68,FLYING
14.28,APPROACH,FLY_TO_FIX,126.83,149,22.17,2254.97,96.4,60.2,19.57,274.91,-0.376,1,0,-19.407,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-53.942,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097.1,2382.68,6,0,0.66,0.5,21,1.52,0.66,0.66,14.34,FLYING
14.94,APPROACH,FLY_TO_FIX,123.3,149,25.7,2319.16,96.67,61.57,19.57,274.81,-0.303,1,0,-19.31,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-53.87,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092.52,2337.86,6,0,0.66,0.5,22,1.52,0.66,0.66,15,FLYING
15.6,APPROACH,FLY_TO_FIX,119.84,149,29.16,2383.39,96.65,62.87,19.57,274.7,-0.227,1,0,-19.214,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-53.801,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083.65,2294.46,6,0,0.66,0.5,23,1.52,0.66,0.66,15.66,FLYING
16.26,APPROACH,FLY_TO_FIX,116.43,149,32.57,2447.47,96.36,64.08,19.57,274.55,-0.148,1,0,-19.118,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.735,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.28,2252.45,6,0,0.66,0.5,24,1.52,0.66,0.66,16.32,FLYING
16.92,APPROACH,FLY_TO_FIX,113.08,149,35.92,2511.23,95.82,65.21,19.57,274.37,-0.061,1,0,-19.022,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.672,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.03,2211.74,6,0,0.66,0.5,25,1.52,0.66,0.66,16.98,FLYING
17.58,APPROACH,FLY_TO_FIX,109.77,149,39.23,2574.52,95.05,66.27,19.57,274.17,0.023,1,0,-18.927,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.612,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038.56,2172.43,6,0,0.66,0.5,26,1.52,0.66,0.66,17.64,FLYING
18.24,APPROACH,FLY_TO_FIX,106.53,149,42.47,2637.19,94.06,67.24,19.57,273.93,0.116,1,0,-18.832,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.554,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.43,2134.56,6,0,0.66,0.5,27,1.52,0.66,0.66,18.3,FLYING
18.9,APPROACH,FLY_TO_FIX,103.33,149,45.67,2699.1,92.87,68.13,19.57,273.63,0.229,1,0,-18.738,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.499,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.79,2097.78,6,0,0.66,0.5,28,1.52,0.66,0.66,18.96,FLYING
19.56,APPROACH,FLY_TO_FIX,100.19,149,48.81,2760.13,91.48,68.93,19.57,273.28,0.342,1,0,-18.645,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.446,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.59,2061.69,6,0,0.66,0.5,29,1.52,0.66,0.66,19.62,FLYING
20.22,APPROACH,FLY_TO_FIX,97.09,149,51.91,2820.16,89.93,69.64,19.57,272.9,0.463,1,0,-18.551,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.395,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.3,2026.46,6,0,0.66,0.5,30,1.52,0.66,0.66,20.28,FLYING
20.88,APPROACH,FLY_TO_FIX,94.05,149,54.95,2879.08,88.21,70.26,19.57,272.45,0.599,1,0,-18.459,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.346,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.35,1992.25,6,0,0.66,0.5,31,1.52,0.66,0.66,20.94,FLYING
21.54,APPROACH,FLY_TO_FIX,91.06,149,57.94,2936.8,86.35,70.79,19.57,271.95,0.746,1,0,-18.366,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.299,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905.13,1959.22,6,0,0.66,0.5,32,1.52,0.66,0.66,21.6,FLYING
22.2,APPROACH,FLY_TO_FIX,88.12,149,60.88,2993.21,84.36,71.22,19.57,271.4,0.901,1,0,-18.274,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.254,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881.03,1927.57,6,0,0.66,0.5,33,1.52,0.66,0.66,22.26,FLYING
22.86,APPROACH,FLY_TO_FIX,85.23,149,63.77,3048.23,82.23,71.55,19.57,270.78,1.073,1,0,-18.183,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.21,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.45,1897.5,6,0,0.66,0.5,34,1.52,0.66,0.66,22.92,FLYING
23.52,APPROACH,FLY_TO_FIX,82.4,149,66.6,3101.79,80,71.78,19.57,270.12,1.26,1,0,-18.092,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.168,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.64,1869.14,6,0,0.66,0.5,35,1.52,0.66,0.66,23.58,FLYING
24.18,APPROACH,FLY_TO_FIX,79.63,149,69.37,3153.82,77.66,71.89,19.57,269.41,1.469,1,0,-18.002,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.128,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.93,1842.67,6,0,0.66,0.5,36,1.52,0.66,0.66,24.24,FLYING
24.84,APPROACH,FLY_TO_FIX,76.92,149,72.08,3204.24,75.23,71.89,19.57,268.65,1.694,1,0,-17.912,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.088,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792.58,1818.25,6,0,0.66,0.5,37,1.52,0.66,0.66,24.9,FLYING
25.5,APPROACH,FLY_TO_FIX,74.28,149,74.72,3253,72.71,71.76,19.57,267.87,1.94,1,0,-17.822,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.05,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1773.79,1795.98,6,0,0.66,0.5,38,1.52,0.66,0.66,25.56,FLYING
26.16,APPROACH,FLY_TO_FIX,71.71,149,77.29,3300.04,70.12,71.5,19.57,267.07,2.211,1,0,-17.733,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-53.013,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756.74,1775.95,6,0,0.66,0.5,39,1.52,0.66,0.66,26.22,FLYING
26.82,APPROACH,FLY_TO_FIX,69.21,149,79.79,3345.32,67.47,71.11,19.57,266.25,2.511,1,0,-17.644,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-52.977,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741.59,1758.25,6,0,0.66,0.5,40,1.52,0.66,0.66,26.88,FLYING
27.48,APPROACH,FLY_TO_FIX,66.79,149,82.21,3388.79,64.75,70.56,19.57,265.44,2.834,1,0,-17.556,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.72,0,0,0,-52.941,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.47,1742.93,6,0,0.66,0.5,41,1.52,0.66,0.66,27.54,FLYING
28.14,APPROACH,FLY_TO_FIX,64.46,149,84.54,3430.4,61.98,69.86,19.57,264.65,3.19,1,0,-17.468,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.906,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717.41,1730.01,6,0,0.66,0.5,42,1.52,0.66,0.66,28.2,FLYING
28.8,APPROACH,FLY_TO_FIX,62.23,149,86.77,3470.12,59.17,68.99,19.57,263.88,3.58,1,0,-17.381,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.872,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708.45,1719.44,6,0,0.66,0.5,43,1.52,0.66,0.66,28.86,FLYING
29.46,APPROACH,FLY_TO_FIX,60.1,149,88.9,3507.9,56.31,67.95,19.57,263.15,4.005,1,0,-17.294,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.839,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701.54,1711.16,6,0,0.66,0.5,44,1.52,0.66,0.66,29.52,FLYING
30.12,APPROACH,FLY_TO_FIX,58.08,149,90.92,3543.72,53.41,66.7,19.57,262.45,4.474,1,0,-17.208,1,0.6,4.5,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.805,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696.6,1705.03,6,0,0.66,0.5,45,1.52,0.66,0.66,30.18,FLYING
30.78,APPROACH,FLY_TO_FIX,56.2,149,92.8,3577.52,50.48,65.26,19.57,261.8,4.985,1,0,-17.122,1,0.6,4.495,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.772,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.46,1700.86,6,0,0.66,0.5,46,1.52,0.66,0.66,30.84,FLYING
31.44,APPROACH,FLY_TO_FIX,54.45,149,94.55,3609.28,47.5,63.6,19.56,261.19,5.54,1,0,-17.036,1,0.6,4.457,0.805,0.35,0.0168,0.4,265.73,0,0,0,-52.739,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.92,1698.43,6,0,0.66,0.5,47,1.52,0.66,0.66,31.5,FLYING
32.1,APPROACH,FLY_TO_FIX,52.85,149,96.15,3638.95,44.49,61.72,19.56,260.63,6.141,1,0,-16.951,1,0.6,4.422,0.805,0.35,0.0168,0.4,265.74,0,0,0,-52.706,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.7,1697.43,6,0,0.66,0.5,48,1.52,0.66,0.66,32.16,FLYING
32.76,APPROACH,FLY_TO_FIX,51.42,149,97.58,3666.5,41.44,59.61,19.56,260.11,6.785,1,0,-16.866,1,0.6,4.39,0.805,0.35,0.0168,0.4,265.74,0,0,0,-52.673,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.48,1697.53,6,0,0.66,0.5,49,1.52,0.66,0.66,32.82,FLYING
33.42,APPROACH,FLY_TO_FIX,50.17,149,98.83,3691.86,38.35,57.25,19.56,259.63,7.478,1,0,-16.782,1,0.6,4.361,0.805,0.35,0.0168,0.4,265.74,0,0,0,-52.64,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.57,1697.99,6,0,0.66,0.5,50,1.52,0.66,0.66,33.48,FLYING
34.08,APPROACH,FLY_TO_FIX,49.13,149,99.87,3715,35.2,54.65,19.56,259.18,8.213,1,0,-16.698,1,0.6,4.334,0.805,0.35,0.0168,0.4,265.74,0,0,0,-52.606,0,0,0,0,0,270.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694.36,1698.23,6,0,0.66,0.5,51,1.52,0.66,0.66,34.14,FLYING
