t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
7.4,TAKEOFF,TO_GROUND_ROLL,0.12,80,79.88,3.62,2.65,-0.01,0.02,2.65,90.67,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.58,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.27,-0.0026,0.25,1,-0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.02,494.4,2,0,0.08,0.08,44,14.29,0.08,0.06,7.2,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.68,TAKEOFF,TO_GROUND_ROLL,0.39,80,79.61,3.62,2.65,0.01,0.04,-0.63,90.67,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.273,-0.0026,0.25,1,-0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.32,494.34,2,0,0.08,0.08,48,14.29,0.08,0.06,7.48,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.96,TAKEOFF,TO_GROUND_ROLL,0.7,80,79.3,3.61,2.65,0,0,0.3,90.67,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.26,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.275,-0.0027,0.25,1,-0.0027,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.49,494.26,2,0,0.08,0.08,52,14.29,0.08,0.06,7.76,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.24,TAKEOFF,TO_GROUND_ROLL,1.05,80,78.95,3.62,2.65,-0.01,0.04,0.27,90.67,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.273,-0.0026,0.25,1,-0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.54,494.18,2,0,0.08,0.08,56,14.29,0.08,0.06,8.04,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.52,TAKEOFF,TO_GROUND_ROLL,1.44,80,78.56,3.62,2.65,0,0.02,0.06,90.67,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.05,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.271,-0.0026,0.25,1,-0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.47,494.09,2,0,0.08,0.08,60,14.29,0.08,0.06,8.32,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.8,TAKEOFF,TO_GROUND_ROLL,1.85,80,78.15,3.62,2.65,-0.01,0.03,0.19,90.67,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.19,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.265,-0.0025,0.25,1,-0.0025,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.28,493.99,2,0,0.08,0.08,64,14.29,0.08,0.06,8.6,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.08,TAKEOFF,TO_GROUND_ROLL,2.3,80,77.7,3.62,2.65,0,0.03,0.14,90.66,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.4,1,0,0.257,-0.0024,0.25,1,-0.0024,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.97,493.88,2,0,0.08,0.08,68,14.29,0.08,0.06,8.88,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.36,TAKEOFF,TO_GROUND_ROLL,2.79,80,77.21,3.62,2.65,-0.01,0.03,0.16,90.65,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.41,1,-0.001,0.246,-0.0023,0.25,1,-0.0023,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.55,493.75,2,0,0.08,0.08,72,14.29,0.08,0.06,9.16,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.64,TAKEOFF,TO_GROUND_ROLL,3.3,80,76.7,3.62,2.65,-0.01,0.04,0.17,90.64,0.051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.15,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,90.41,1,-0.001,0.233,-0.0021,0.25,1,-0.0021,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.01,493.62,2,0,0.08,0.08,76,14.29,0.08,0.06,9.44,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.92,TAKEOFF,TO_GROUND_ROLL,3.85,80,76.15,3.62,2.64,-0.01,0.04,0.15,90.63,0.052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,90.41,1,-0.001,0.219,-0.002,0.25,1,-0.002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.35,493.48,2,0,0.08,0.08,80,14.29,0.08,0.06,9.72,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.2,TAKEOFF,TO_GROUND_ROLL,4.42,80,75.58,3.62,2.64,-0.01,0.04,0.16,90.61,0.052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,90.41,1,-0.001,0.203,-0.0018,0.25,1,-0.0018,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.58,493.32,2,0,0.08,0.08,84,14.29,0.08,0.06,10,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.46,TAKEOFF,TO_GROUND_ROLL,5.03,80,74.97,3.62,2.64,-0.01,0.04,0.16,90.6,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,90.41,1,-0.002,0.186,-0.0016,0.25,1,-0.0016,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.7,493.16,2,0,0.08,0.08,88,14.29,0.08,0.06,10.28,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
10.74,TAKEOFF,TO_GROUND_ROLL,5.66,80,74.34,3.62,2.63,-0.01,0.04,0.16,90.58,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,90.41,1,-0.002,0.168,-0.0014,0.25,1,-0.0014,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.71,492.98,2,0,0.08,0.08,92,14.29,0.08,0.06,10.56,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.02,TAKEOFF,TO_GROUND_ROLL,6.32,80,73.68,3.62,2.63,-0.02,0.04,0.17,90.56,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,90.41,1,-0.002,0.15,-0.0012,0.25,1,-0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.61,492.79,2,0,0.08,0.08,96,14.29,0.08,0.06,10.84,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.3,TAKEOFF,TO_GROUND_ROLL,7.02,80,72.98,3.62,2.63,-0.02,0.05,0.17,90.54,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,90.41,1,-0.003,0.132,-0.001,0.25,1,-0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.41,492.59,2,0,0.08,0.08,100,14.29,0.08,0.06,11.12,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.58,TAKEOFF,TO_GROUND_ROLL,7.74,80,72.26,3.62,2.62,-0.02,0.05,0.17,90.52,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,90.41,1,-0.003,0.115,-0.0009,0.25,1,-0.0009,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1,492.38,2,0,0.08,0.08,104,14.29,0.08,0.06,11.4,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
11.86,TAKEOFF,TO_GROUND_ROLL,8.48,80,71.52,3.62,2.62,-0.02,0.05,0.17,90.51,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,90.41,1,-0.004,0.099,-0.0007,0.25,1,-0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.68,492.15,2,0,0.08,0.08,108,14.29,0.08,0.06,11.68,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.14,TAKEOFF,TO_GROUND_ROLL,9.26,80,70.74,3.62,2.61,-0.02,0.05,0.17,90.49,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,90.41,1,-0.004,0.085,-0.0006,0.25,1,-0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.16,491.91,2,0,0.08,0.08,112,14.29,0.08,0.06,11.96,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
12.42,TAKEOFF,TO_GROUND_ROLL,10.05,80,69.95,3.62,2.61,-0.02,0.05,0.17,90.48,0.054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.13,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,90.41,1,-0.005,0.072,-0.0005,0.25,1,-0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.53,491.65,2,0,0.08,0.08,116,14.29,0.08,0.06,12.24,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
