t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
10.38,APPROACH,FLY_TO_FIX,24.76,80,55.24,2674.39,23.45,67.47,16.35,267.38,1.372,1,0,0.688,1,0.6,2.875,0.839,0.35,0.0168,0.4,66.79,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10.42,FLYING
11.16,APPROACH,FLY_TO_FIX,21.72,80,58.28,2689.8,18.59,64.75,20.01,265.77,2.519,1,0,0.684,1,0.6,2.999,0.839,0.35,0.0168,0.4,66.81,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.2,FLYING
11.94,APPROACH,FLY_TO_FIX,19.15,80,60.85,2702.54,13.61,63.47,27.66,262.84,3.883,1,0,0.681,1,0.6,3.113,0.839,0.35,0.0168,0.4,66.83,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11.98,FLYING
12.72,APPROACH,FLY_TO_FIX,17.05,80,62.95,2709.64,8.35,64.45,40.81,257.62,5.814,1,0,0.677,1,0.6,3.218,0.839,0.35,0.0168,0.4,66.86,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.76,FLYING
13.5,APPROACH,FLY_TO_FIX,15.9,80,64.1,2712.39,3.18,66.82,57.77,250.3,7.989,1,0,0.674,1,0.6,3.315,0.839,0.35,0.0168,0.4,66.88,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.54,FLYING
14.28,APPROACH,FLY_TO_FIX,15.76,80,64.24,2711.36,-1.77,70.31,76.59,239.26,10.077,1,0,0.671,1,0.6,3.404,0.839,0.35,0.0168,0.4,66.9,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14.32,FLYING
15.06,APPROACH,FLY_TO_FIX,16.35,80,63.65,2706.8,-6.52,74.12,83.86,219.52,12.086,1,0,0.667,1,0.6,3.487,0.839,0.35,0.0168,0.4,66.92,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.1,FLYING
15.84,APPROACH,FLY_TO_FIX,17.51,80,62.49,2698.89,-11.16,75.49,64.68,187.97,14.276,1,0,0.664,1,0.6,3.562,0.839,0.35,0.0168,0.4,66.94,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.88,FLYING
16.62,APPROACH,FLY_TO_FIX,19.14,80,60.86,2687.56,-15.83,71.8,45.97,156.16,17.218,1,0,0.661,1,0.6,3.631,0.839,0.35,0.0168,0.4,66.95,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16.66,FLYING
17.4,APPROACH,FLY_TO_FIX,21.33,80,58.67,2673.22,-20.87,64.04,27.48,136.75,21.23,1,0,0.657,1,0.6,3.695,0.839,0.35,0.0168,0.4,66.96,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.44,FLYING
18.18,APPROACH,FLY_TO_FIX,24.05,80,55.95,2654.76,-26,54.27,10.16,125.78,26.149,1,0,0.654,1,0.6,3.753,0.839,0.35,0.0168,0.4,66.97,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18.22,FLYING
18.96,APPROACH,FLY_TO_FIX,27.22,80,52.78,2631.98,-31.13,42.12,-6.87,118.28,32.584,0.9716,0,20,1,0.6,3.806,0.839,0.35,0.0168,0.4,66.97,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,FLYING
19.74,APPROACH,FLY_TO_FIX,30.75,80,49.25,2603.49,-36.23,26.5,-25.53,111.45,41.484,0.7716,0,20,1,0.6,3.854,0.839,0.35,0.0168,0.4,66.97,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.78,FLYING
20.52,APPROACH,FLY_TO_FIX,34.55,80,45.45,2570.27,-41.41,7,-52.88,103.88,51.664,0.5716,0,20,1,0.6,3.897,0.839,0.35,0.0168,0.4,66.96,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.56,FLYING
21.3,APPROACH,FLY_TO_FIX,38.86,80,41.14,2532.28,-47.19,-15.97,-64.13,94.48,56.616,0.3716,0,20,1,0.6,3.936,0.839,0.35,0.0168,0.4,66.94,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.34,FLYING
22.08,APPROACH,FLY_TO_FIX,44.37,80,35.63,2489.54,-54.43,-40.38,-4.28,79.78,47.651,0.1716,0,20,1,0.6,3.971,0.839,0.35,0.0168,0.4,66.92,-6,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.12,FLYING
22.86,APPROACH,FLY_TO_FIX,50.99,80,29.01,2441.82,-62.87,-61.24,18.24,48.54,26.455,0,0,20,1,0.6,4.001,0.839,0.35,0.0168,0.4,66.89,-5.997,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.9,FLYING
23.64,APPROACH,FLY_TO_FIX,56.65,80,23.35,2389.15,-69.41,-65.67,24.87,346.88,-0.622,0,0,20,1,0.6,4.027,0.805,0.35,0.0168,0.4,66.87,-5.738,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.68,FLYING
24.42,APPROACH,FLY_TO_FIX,59.86,80,20.14,2333.54,-72.6,-50.02,29.39,314.11,-21.032,0,0,20,1,0.6,4.051,0.773,0.35,0.0168,0.4,66.88,-5.469,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.46,FLYING
25.2,APPROACH,FLY_TO_FIX,62.58,80,17.42,2274.6,-74.78,-42.4,32.32,310.2,-24.348,0,0,20,1,0.6,4.074,0.75,0.35,0.0168,0.4,66.91,-5.188,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.24,FLYING
25.98,APPROACH,FLY_TO_FIX,64.65,80,15.35,2212.22,-75.98,-47.34,26.72,320.78,-17.488,0,0,20,1,0.6,4.097,0.75,0.35,0.0168,0.4,66.96,-4.893,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.02,FLYING
26.76,APPROACH,FLY_TO_FIX,66.61,80,13.39,2148.19,-76.68,-53.48,20.8,352.84,-6.827,0,0,20,1,0.6,4.119,0.75,0.35,0.0168,0.4,67.03,-4.592,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.8,FLYING
27.54,APPROACH,FLY_TO_FIX,68.91,80,11.09,2084.02,-77.09,-47.06,27.01,30.03,-1.09,0,0,20,1,0.6,4.14,0.75,0.35,0.0168,0.4,67.12,-4.294,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27.58,FLYING
28.32,APPROACH,FLY_TO_FIX,68.12,80,11.88,2020.3,-74.13,-37.94,35.14,36.4,-9.433,0,0,20,1,0.6,4.162,0.75,0.35,0.0168,0.4,67.22,-4.002,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.36,FLYING
29.1,APPROACH,FLY_TO_FIX,64.94,80,15.06,1957.64,-69.71,-38.76,28.19,22.59,-13.571,0.2,0,20,1,0.6,4.187,0.75,0.35,0.0168,0.4,67.32,-3.719,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29.14,FLYING
29.88,APPROACH,FLY_TO_FIX,65.3,80,14.7,1896.06,-68.88,-41.02,20.04,9.14,-16.763,0.4,0,20,1,0.6,4.212,0.75,0.35,0.0168,0.4,67.42,-3.448,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29.92,FLYING
30.66,APPROACH,FLY_TO_FIX,69.27,80,10.73,1832.72,-71.16,-46.39,10.9,0.26,-15.399,0.2,0,20,1,0.6,4.236,0.75,0.35,0.0168,0.4,67.52,-3.174,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30.7,FLYING
31.44,APPROACH,FLY_TO_FIX,74.3,80,5.7,1764.9,-75.03,-50.69,6.44,358.82,-10.526,0,0,20,1,0.6,4.257,0.75,0.35,0.0168,0.4,67.65,-2.889,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.48,FLYING
32.22,APPROACH,FLY_TO_FIX,79.52,80,0.48,1693.03,-78.77,-53.26,3.71,4.72,-6.795,0,0,20,1,0.6,4.275,0.75,0.35,0.0168,0.4,67.78,-2.59,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32.26,FLYING
33,APPROACH,FLY_TO_FIX,84.92,80,-4.92,1626.44,-83.41,-53.21,3.9,13.6,-4.389,0,0,19.9,1,0.6,4.291,0.75,0.35,0.0168,0.4,67.93,-2.276,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.04,FLYING
33.78,APPROACH,FLY_TO_FIX,90,80,-10,1562.29,-86.29,-51.94,3.96,17.66,-5.711,0,0,19.8,1,0.6,4.306,0.75,0.35,0.0168,0.4,68.09,-1.948,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.82,FLYING
34.56,APPROACH,FLY_TO_FIX,95.05,80,-15.05,1499.99,-89.67,-53.67,1.26,18.12,-6.718,0,0,19.701,1,0.6,4.32,0.75,0.35,0.0168,0.4,68.27,-1.607,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34.6,FLYING
35.34,APPROACH,FLY_TO_FIX,99.81,80,-19.81,1438.02,-91.58,-45.98,7.49,22.07,-9.375,0,0,19.603,1,0.6,4.332,0.75,0.35,0.0168,0.4,68.45,-1.256,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35.38,FLYING
36.12,APPROACH,FLY_TO_FIX,103.55,80,-23.55,1379.62,-90.25,-43.02,7.39,25.83,-13.83,0,0,19.505,1,0.6,4.345,0.75,0.35,0.0168,0.4,68.64,-0.903,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.16,FLYING
36.9,APPROACH,FLY_TO_FIX,106.99,80,-26.99,1318.26,-88.45,-40.79,6.66,29.49,-17.061,0,0,19.407,1,0.6,4.358,0.75,0.35,0.0168,0.4,68.85,-0.555,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.94,FLYING
37.68,APPROACH,FLY_TO_FIX,110.07,80,-30.07,1250.67,-85.87,-38.38,6.11,33.16,-19.211,0,0,19.31,1,0.6,4.371,0.75,0.35,0.0168,0.4,69.06,-0.215,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37.72,FLYING
38.46,APPROACH,FLY_TO_FIX,112.28,80,-32.28,1200.17,-80.82,-29.96,11.54,41.03,-23.554,0,0,19.214,1,0.6,4.384,0.75,0.35,0.0168,0.4,69.27,0.11,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38.5,FLYING
39.24,APPROACH,FLY_TO_FIX,113.14,80,-33.14,1154.04,-73.08,-25.17,11.71,46.57,-24.969,0,0,19.118,1,0.6,4.399,0.75,0.35,0.0168,0.4,69.48,0.412,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39.28,FLYING
40.02,APPROACH,FLY_TO_FIX,112.87,80,-32.87,1122.99,-62.59,-18.89,12.63,52.11,-24.994,0,0,19.022,1,0.6,4.416,0.75,0.35,0.0168,0.4,69.66,0.679,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.06,FLYING
40.8,APPROACH,FLY_TO_FIX,112.19,80,-32.19,1101.32,-52.51,-14.99,11.23,55.76,-24.32,0,0,18.927,1,0.6,4.433,0.75,0.35,0.0168,0.4,69.82,0.906,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40.84,FLYING
41.58,APPROACH,FLY_TO_FIX,111.55,80,-31.55,1092.22,-43.78,-11.97,9.73,58.53,-22.831,0,0,18.832,1,0.6,4.452,0.75,0.35,0.0168,0.4,69.95,1.097,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41.62,FLYING
42.36,APPROACH,FLY_TO_FIX,110.91,80,-30.91,1085.56,-36.35,-9.48,8.42,60.66,-20.574,0,0,18.738,1,0.6,4.471,0.75,0.35,0.0168,0.4,70.07,1.256,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42.4,FLYING
43.14,APPROACH,FLY_TO_FIX,110.26,80,-30.26,1078.71,-30.22,-8.03,6.73,62,-17.583,0,0,18.645,1,0.6,4.49,0.75,0.35,0.0168,0.4,70.16,1.388,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.18,FLYING
43.92,APPROACH,FLY_TO_FIX,109.64,80,-29.64,1070.16,-25.28,-6.17,6.18,63.48,-15.872,0,0,18.551,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.24,1.498,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43.96,FLYING
44.7,APPROACH,FLY_TO_FIX,108.87,80,-28.87,1058.42,-20.85,-4.56,5.66,64.75,-14.308,0,0,18.459,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.3,1.589,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44.74,FLYING
45.48,APPROACH,FLY_TO_FIX,107.98,80,-27.98,1046.4,-17.06,-3.2,5.21,65.81,-12.707,0,0,4.422,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.35,1.664,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45.52,FLYING
46.26,APPROACH,FLY_TO_FIX,106.99,80,-26.99,1033.96,-13.85,-2.01,4.87,66.71,-11.122,0,0,4.4,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.4,1.725,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.3,FLYING
47.04,APPROACH,FLY_TO_FIX,105.91,80,-25.91,1023.34,-11.13,-0.94,4.62,67.46,-9.635,0,0,-8.612,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.43,1.775,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.08,FLYING
47.82,APPROACH,FLY_TO_FIX,104.73,80,-24.73,1009.11,-8.75,0.11,4.53,68.13,-8.333,0,0,-8.569,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.46,1.814,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47.86,FLYING
48.6,APPROACH,FLY_TO_FIX,103.48,80,-23.48,990.65,-6.73,0.97,4.4,68.67,-7.128,0,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.48,1.845,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.64,FLYING
49.38,APPROACH,FLY_TO_FIX,102.17,80,-22.17,966.45,-5.04,1.72,4.33,69.12,-6.031,0,0,-19.9,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.5,1.868,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49.42,FLYING
50.16,APPROACH,FLY_TO_FIX,100.8,80,-20.8,934.04,-3.64,2.4,4.3,69.49,-5.013,0.0549,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.51,1.885,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.2,FLYING
50.94,APPROACH,FLY_TO_FIX,99.4,80,-19.4,904.3,-2.48,3.01,4.32,69.79,-4.081,0.1196,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.52,1.897,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.98,FLYING
51.72,APPROACH,FLY_TO_FIX,97.99,80,-17.99,887.06,-1.53,3.58,4.39,70.02,-3.257,0.174,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.53,1.905,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.76,FLYING
52.5,APPROACH,FLY_TO_FIX,96.57,80,-16.57,883.55,-0.74,4.09,4.49,70.2,-2.54,0.2177,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.91,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52.54,FLYING
53.28,APPROACH,FLY_TO_FIX,95.17,80,-15.17,920.53,-0.1,4.57,4.62,70.34,-1.949,0.2508,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.911,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53.32,FLYING
54.06,APPROACH,FLY_TO_FIX,93.8,80,-13.8,966.6,0.43,5.01,4.76,70.44,-1.465,0.2738,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.911,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54.1,FLYING
54.84,APPROACH,FLY_TO_FIX,92.46,80,-12.46,1004.79,0.86,5.43,4.94,70.51,-1.068,0.2877,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.908,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54.88,FLYING
55.62,APPROACH,FLY_TO_FIX,91.15,80,-11.15,1038.64,1.21,5.81,5.12,70.56,-0.757,0.2937,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.904,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55.66,FLYING
56.4,APPROACH,FLY_TO_FIX,89.89,80,-9.89,1068.18,1.49,6.19,5.32,70.59,-0.508,0.2931,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.899,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56.44,FLYING
57.18,APPROACH,FLY_TO_FIX,88.66,80,-8.66,1092.99,1.71,6.54,5.52,70.6,-0.319,0.2872,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.892,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57.22,FLYING
57.96,APPROACH,FLY_TO_FIX,87.47,80,-7.47,1112.23,1.89,6.88,5.74,70.61,-0.183,0.2773,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.885,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58,FLYING
58.74,APPROACH,FLY_TO_FIX,86.31,80,-6.31,1124.89,2.04,7.21,5.97,70.61,-0.089,0.2646,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.877,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58.78,FLYING
59.52,APPROACH,FLY_TO_FIX,85.18,80,-5.18,1126.57,2.14,7.52,6.21,70.61,-0.023,0.2501,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.869,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,59.56,FLYING
60.3,APPROACH,FLY_TO_FIX,84.08,80,-4.08,1128.33,2.22,7.82,6.44,70.6,0.019,0.2347,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.86,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60.34,FLYING
61.08,APPROACH,FLY_TO_FIX,83.01,80,-3.01,1130.13,2.27,8.12,6.69,70.59,0.043,0.2632,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.851,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61.12,FLYING
61.86,APPROACH,FLY_TO_FIX,81.95,80,-1.95,1131.96,2.29,8.42,6.96,70.58,0.051,0.3215,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.842,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,61.9,FLYING
62.64,APPROACH,FLY_TO_FIX,80.93,80,-0.93,1133.8,2.31,8.72,7.23,70.58,0.055,0.3771,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.833,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62.68,FLYING
63.42,APPROACH,FLY_TO_FIX,79.94,80,0.06,1135.65,2.31,9.02,7.51,70.57,0.056,0.4281,0,-20,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.823,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,63.46,FLYING
64.2,APPROACH,FLY_TO_FIX,79,80,1,1137.5,2.31,9.3,7.78,70.56,0.053,0.4806,0,-19.549,1,0.6,4.5,0.75,0.35,0.0168,0.4,70.54,1.814,0,0,0,0,0,0,0,0,262.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64.24,FLYING
