t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status
8.88,APPROACH,FLY_TO_FIX,230.26,158.8,-71.46,1252,11.29,8.15,5.37,259.69,-0.502,0.1798,0,-20,1,0.6,4.5,0.884,0.35,0.0168,0.4,254.78,0.46,0,1,2.72,4.9,0,6.63,254.86,0.7328,-0.26,0.6288,5.98,254.78,0,0,52.414,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.04,3736.2,6,0,0.76,0.5,11,1.32,0.78,0.76,8.92,FLYING
9.62,APPROACH,FLY_TO_FIX,229.21,159,-70.21,1260.18,11.25,7.67,4.75,259.49,-0.129,0.1627,0,-20,1,0.6,4.5,0.884,0.35,0.0168,0.4,254.71,0.419,0,1,2.84,4.78,0,6,254.78,0.7403,-0.2618,0.6192,5.29,254.71,0,0,52.232,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.45,3723.2,6,0,0.76,0.5,12,1.32,0.76,0.76,9.68,FLYING
10.38,APPROACH,FLY_TO_FIX,228.5,159,-69.5,1267.86,10.34,6.96,4.16,259.26,0.119,0.1051,0,-20,1,0.6,4.5,0.884,0.35,0.0168,0.4,254.63,0.379,0,1,2.71,4.63,0,5.31,254.71,0.7473,-0.2634,0.61,4.65,254.63,0,0,52.051,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.59,3714.08,6,0,0.76,0.5,13,1.32,0.76,0.76,10.44,FLYING
11.14,APPROACH,FLY_TO_FIX,228.06,159,-69.06,1274.45,8.61,6.13,3.67,259.02,0.235,0.02,0,-20,1,0.6,4.5,0.884,0.35,0.0168,0.4,254.55,0.345,0,1,2.38,4.46,0,4.66,254.63,0.7532,-0.265,0.602,4.09,254.55,0,0,51.87,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.05,3708.11,6,0,0.76,0.5,14,1.32,0.76,0.76,11.2,FLYING
11.92,APPROACH,FLY_TO_FIX,227.79,159,-68.79,1279.56,6.32,5.26,3.41,258.76,0.345,0,0,-19.9,1,0.6,4.5,0.921,0.35,0.0168,0.4,254.48,0.318,0,1,1.86,4.28,0,4.11,254.55,0.7566,-0.2664,0.5971,3.77,254.48,0,0,51.689,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.68,3704.24,6,0,0.76,0.5,15,1.32,0.76,0.76,11.96,FLYING
12.68,APPROACH,FLY_TO_FIX,227.53,159,-68.53,1282.88,3.77,4.53,3.34,258.49,0.274,0,0,-19.8,1,0.6,4.5,0.946,0.35,0.0168,0.4,254.41,0.299,0,1,1.24,4.08,0,3.78,254.48,0.7581,-0.2677,0.5946,3.62,254.41,0,0,51.509,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.13,3700.77,6,0,0.76,0.5,16,1.32,0.76,0.76,12.72,FLYING
13.44,APPROACH,FLY_TO_FIX,227.27,159,-68.27,1284.4,1.28,3.94,3.44,258.22,0.307,0,0,-19.701,1,0.6,4.5,0.962,0.35,0.0168,0.4,254.33,0.289,0,1,0.59,3.88,0,3.63,254.41,0.7573,-0.2689,0.5951,3.68,254.33,0,0,51.329,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.63,3697.51,6,0,0.76,0.5,17,1.32,0.76,0.76,13.48,FLYING
14.2,APPROACH,FLY_TO_FIX,227.01,159,-68.01,1284.3,-0.95,3.6,3.72,257.95,0.274,0,0,-19.603,1,0.6,4.5,0.972,0.35,0.0168,0.4,254.26,0.288,0,1,0,3.69,0,3.7,254.33,0.7546,-0.27,0.598,3.92,254.26,0,0,51.149,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.41,3694.35,6,0,0.76,0.5,18,1.32,0.76,0.76,14.24,FLYING
14.96,APPROACH,FLY_TO_FIX,226.71,159,-67.71,1282.81,-2.77,3.45,4.12,257.7,0.326,0,0,-19.505,1,0.6,4.5,0.977,0.35,0.0168,0.4,254.19,0.294,0,1,-0.51,3.51,0,3.94,254.26,0.7506,-0.271,0.6027,4.29,254.19,0,0,50.969,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.97,3691.07,6,0,0.76,0.5,19,1.32,0.76,0.76,15,FLYING
15.72,APPROACH,FLY_TO_FIX,226.35,159,-67.35,1280.28,-4.02,3.53,4.54,257.45,0.274,0,0,-19.407,1,0.6,4.5,0.978,0.35,0.0168,0.4,254.12,0.305,0,1,-0.89,3.33,0,4.31,254.19,0.7459,-0.2719,0.6081,4.72,254.12,0,0,50.789,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.43,3687.14,6,0,0.76,0.5,20,1.32,0.76,0.76,15.76,FLYING
16.48,APPROACH,FLY_TO_FIX,225.89,159,-66.89,1277.25,-4.64,3.81,5.09,257.21,0.232,0,0,-19.31,1,0.6,4.5,0.98,0.35,0.0168,0.4,254.05,0.32,0,1,-1.11,3.16,0,4.73,254.12,0.74,-0.2727,0.6148,5.24,254.05,0,0,50.611,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.35,3682.15,6,0,0.76,0.5,21,1.32,0.76,0.76,16.52,FLYING
17.24,APPROACH,FLY_TO_FIX,225.28,159,-66.28,1274.15,-4.5,4.3,5.58,256.99,0.259,0,0,-19.214,1,0.6,4.5,0.984,0.35,0.0168,0.4,253.99,0.336,0,1,-1.16,3.01,0,5.26,254.05,0.734,-0.2735,0.6216,5.78,253.99,0,0,50.432,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65,3675.38,6,0,0.76,0.5,22,1.32,0.76,0.76,17.28,FLYING
18,APPROACH,FLY_TO_FIX,224.51,159,-65.51,1271.42,-3.81,4.85,6.02,256.79,0.284,0,0,-19.118,1,0.6,4.5,0.992,0.35,0.0168,0.4,253.92,0.35,0,1,-1.06,2.87,0,5.8,253.99,0.7285,-0.2743,0.6277,6.26,253.92,0,0,50.254,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53,3666.78,6,0,0.76,0.5,23,1.32,0.76,0.76,18.04,FLYING
18.76,APPROACH,FLY_TO_FIX,223.59,159,-64.59,1269.36,-2.62,5.46,6.27,256.6,0.314,0,0,-19.022,1,0.6,4.5,1.006,0.35,0.0168,0.4,253.85,0.361,0,1,-0.81,2.74,0,6.28,253.92,0.7249,-0.2752,0.6314,6.57,253.85,0,0,50.077,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36,3656.24,6,0,0.76,0.5,24,1.32,0.76,0.76,18.8,FLYING
19.52,APPROACH,FLY_TO_FIX,222.56,159,-63.56,1268.27,-1.29,5.96,6.47,256.41,0.322,0,0,-18.927,1,0.6,4.5,1.027,0.35,0.0168,0.4,253.79,0.368,0,1,-0.48,2.62,0,6.59,253.85,0.7228,-0.2762,0.6335,6.76,253.79,0,0,49.901,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.67,3644.28,6,0,0.76,0.5,25,1.32,0.76,0.76,19.56,FLYING
20.28,APPROACH,FLY_TO_FIX,221.43,159,-62.43,1268.16,0.1,6.46,6.59,256.23,0.344,0,0,-18.832,1,0.6,4.5,1.055,0.35,0.0168,0.4,253.73,0.37,0,1,-0.13,2.5,0,6.77,253.79,0.7207,-0.2771,0.6354,6.93,253.73,0,0,49.725,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12,3630.96,6,0,0.76,0.5,26,1.32,0.76,0.76,20.32,FLYING
21.04,APPROACH,FLY_TO_FIX,220.23,159,-61.23,1269.02,1.5,6.83,6.58,256.04,0.263,0,0,-18.738,1,0.6,4.5,1.089,0.35,0.0168,0.4,253.66,0.366,0,1,0.23,2.38,0,6.95,253.73,0.7205,-0.2782,0.6352,6.94,253.66,0,0,49.551,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43,3616.67,6,0,0.76,0.5,27,1.32,0.76,0.76,21.08,FLYING
21.8,APPROACH,FLY_TO_FIX,218.98,159,-59.98,1270.8,2.79,7.07,6.43,255.87,0.317,0,0,-18.645,1,0.6,4.5,1.128,0.35,0.0168,0.4,253.6,0.358,0,1,0.59,2.27,0,6.96,253.66,0.7217,-0.2793,0.6334,6.83,253.6,0,0,49.377,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,3601.55,6,0,0.76,0.5,28,1.32,0.76,0.76,21.84,FLYING
22.56,APPROACH,FLY_TO_FIX,217.75,159,-58.75,1273.33,3.71,7.18,6.26,255.69,0.288,0,0,-18.551,1,0.6,4.5,1.171,0.35,0.0168,0.4,253.54,0.347,0,1,0.87,2.15,0,6.85,253.6,0.7235,-0.2804,0.6308,6.67,253.54,0,0,49.204,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,3586.44,6,0,0.76,0.5,29,1.32,0.76,0.76,22.6,FLYING
23.32,APPROACH,FLY_TO_FIX,216.54,159,-57.54,1276.3,4.29,7.15,6.01,255.49,0.211,0,0,-18.459,1,0.6,4.5,1.216,0.35,0.0168,0.4,253.48,0.332,0,1,1.07,2.01,0,6.69,253.54,0.7261,-0.2816,0.6272,6.43,253.48,0,0,49.033,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,3571.5,6,0,0.76,0.5,30,1.32,0.76,0.76,23.36,FLYING
24.08,APPROACH,FLY_TO_FIX,215.39,159,-56.39,1279.52,4.46,7,5.8,255.3,0.238,0,0,-18.366,1,0.6,4.5,1.261,0.35,0.0168,0.4,253.42,0.316,0,1,1.17,1.88,0,6.45,253.48,0.7291,-0.2828,0.6232,6.16,253.42,0,0,48.862,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,3557.28,6,0,0.76,0.5,31,1.32,0.76,0.76,24.12,FLYING
24.84,APPROACH,FLY_TO_FIX,214.3,159,-55.3,1282.65,4.31,6.77,5.54,255.1,0.207,0,0,-18.274,1,0.6,4.5,1.304,0.35,0.0168,0.4,253.36,0.3,0,1,1.18,1.74,0,6.17,253.42,0.7319,-0.284,0.6194,5.9,253.36,0,0,48.692,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,3543.6,6,0,0.76,0.5,32,1.32,0.76,0.76,24.88,FLYING
25.6,APPROACH,FLY_TO_FIX,213.29,159,-54.29,1285.52,3.79,6.44,5.39,254.9,0.171,0,0,-18.183,1,0.6,4.5,1.346,0.35,0.0168,0.4,253.3,0.286,0,1,1.09,1.6,0,5.92,253.36,0.7343,-0.2851,0.616,5.68,253.3,0,0,48.523,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3530.92,6,0,0.76,0.5,33,1.32,0.76,0.76,25.64,FLYING
26.36,APPROACH,FLY_TO_FIX,212.32,159,-53.32,1287.92,3.11,6.16,5.24,254.69,0.147,0,0,-18.092,1,0.6,4.5,1.384,0.35,0.0168,0.4,253.24,0.273,0,1,0.93,1.45,0,5.7,253.3,0.736,-0.2862,0.6135,5.52,253.24,0,0,48.354,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,3518.76,6,0,0.76,0.5,34,1.32,0.76,0.76,26.4,FLYING
27.12,APPROACH,FLY_TO_FIX,211.46,159,-52.46,1289.7,2.14,5.85,5.18,254.48,0.149,0,0,-18.002,1,0.6,4.5,1.417,0.35,0.0168,0.4,253.19,0.263,0,1,0.7,1.3,0,5.53,253.24,0.7369,-0.2872,0.612,5.44,253.19,0,0,48.187,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,3507.88,6,0,0.76,0.5,35,1.32,0.76,0.76,27.16,FLYING
27.88,APPROACH,FLY_TO_FIX,210.65,159,-51.65,1290.8,1.13,5.62,5.25,254.27,0.122,0,0,-17.912,1,0.6,4.5,1.446,0.35,0.0168,0.4,253.13,0.257,0,1,0.43,1.14,0,5.45,253.19,0.7364,-0.2881,0.6121,5.47,253.13,0,0,48.02,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,3497.8,6,0,0.76,0.5,36,1.32,0.76,0.76,27.92,FLYING
28.64,APPROACH,FLY_TO_FIX,209.87,159,-50.87,1291.22,0.19,5.5,5.39,254.07,0.114,0,0,-17.822,1,0.6,4.5,1.471,0.35,0.0168,0.4,253.08,0.254,0,1,0.17,0.99,0,5.49,253.13,0.7351,-0.2889,0.6133,5.59,253.08,0,0,47.854,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,3488.04,6,0,0.76,0.5,37,1.32,0.76,0.76,28.68,FLYING
29.4,APPROACH,FLY_TO_FIX,209.1,159,-50.1,1291.09,-0.55,5.45,5.59,253.86,0.08,0,0,-17.733,1,0.6,4.5,1.491,0.35,0.0168,0.4,253.02,0.254,0,1,-0.06,0.84,0,5.61,253.08,0.7332,-0.2897,0.6152,5.76,253.02,0,0,47.688,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,3478.36,6,0,0.76,0.5,38,1.32,0.76,0.76,29.44,FLYING
30.16,APPROACH,FLY_TO_FIX,208.29,159,-49.29,1290.54,-1,5.5,5.78,253.66,0.04,0,0,-17.644,1,0.6,4.5,1.509,0.35,0.0168,0.4,252.97,0.256,0,1,-0.23,0.69,0,5.77,253.02,0.7305,-0.2904,0.6181,5.99,252.97,0,0,47.523,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,3468.34,6,0,0.76,0.5,39,1.32,0.76,0.76,30.2,FLYING
30.92,APPROACH,FLY_TO_FIX,207.46,159,-48.46,1289.78,-1.32,5.64,6.04,253.47,0.038,0,0,-17.556,1,0.6,4.5,1.526,0.35,0.0168,0.4,252.92,0.26,0,1,-0.33,0.55,0,6.01,252.97,0.7276,-0.2911,0.6211,6.25,252.92,0,0,47.359,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.08,6,0,0.76,0.5,40,1.32,0.76,0.76,30.96,FLYING
31.68,APPROACH,FLY_TO_FIX,206.59,159,-47.59,1288.92,-1.39,5.84,6.31,253.28,0.02,0,0,-17.468,1,0.6,4.5,1.541,0.35,0.0168,0.4,252.87,0.264,0,1,-0.38,0.41,0,6.26,252.92,0.7248,-0.2917,0.6242,6.5,252.87,0,0,47.196,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447.31,6,0,0.76,0.5,41,1.32,0.76,0.76,31.72,FLYING
32.44,APPROACH,FLY_TO_FIX,205.67,159,-46.67,1288.1,-1.25,6.12,6.55,253.1,0.051,0,0,-17.381,1,0.6,4.5,1.557,0.35,0.0168,0.4,252.82,0.269,0,1,-0.37,0.28,0,6.52,252.87,0.7218,-0.2924,0.6274,6.77,252.82,0,0,47.033,0,0,0,0,0,267.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435.87,6,0,0.76,0.5,42,1.32,0.76,0.76,32.48,FLYING
