t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.22,APPROACH,FLY_TO_FIX,84.97,70.14,-14.82,1213.23,0.8,4.88,4.39,282.1,0.136,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,50.51,40.782,14.822,1,282.4,0.427,1,0,0.54,0.3,0,0,90,0,0,0,0,0,0,0,31.1,0,0,0,3,0,0,0,1704.19,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7,381.48,2,0,0.18,0.18,1,3.45,0.18,0.02,0.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.52,APPROACH,FLY_TO_FIX,84.95,70.38,-14.57,1213.44,0.85,4.74,4.19,282.1,0.058,0,0,0,1,0.6,1.749,0.75,0.35,0.0168,0.4,12,50.513,40.018,14.572,1,270.85,-2.02,0,0,0.57,11.25,1,-2.01,270.86,0,0,0,0,0,0,0,31.075,0,0,0,3,0,0,0,1702.84,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,381.47,2,0,0.1,0.1,4,10,0.18,0.08,0.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.78,APPROACH,FLY_TO_FIX,84.91,70.59,-14.32,1213.61,0.73,4.44,3.98,282.04,-0.674,0,0,0,1,0.6,2.727,0.75,0.35,0.0168,0.4,18.5,50.526,39.258,14.32,1,270.84,-1.991,0,0,0.51,11.2,1,-2,270.84,0,0,0,0,0,0,0,31.051,0,0,0,3,0,0,0,1701.59,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.18,381.49,2,0,0.08,0.08,7,11.54,0.1,0.08,0.78,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.06,APPROACH,FLY_TO_FIX,84.81,70.82,-13.99,1213.78,0.66,4.31,3.9,281.86,-2.414,0,0,0,1,0.6,3.489,0.75,0.35,0.0168,0.4,25.5,50.554,38.309,14.003,1,270.82,-1.97,0,0,0.46,11.04,1,-1.98,270.82,0,0,0,0,0,0,0,31.025,0,0,0,3,0,0,0,1700.25,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.91,381.54,2,0,0.1,0.1,10,10.71,0.1,0.08,1.06,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.32,APPROACH,FLY_TO_FIX,84.68,71.02,-13.65,1213.93,0.59,4.24,3.9,281.58,-4.727,0,0,0,1,0.6,4.082,0.75,0.35,0.0168,0.4,32,50.593,37.305,13.666,1,270.8,-1.945,0,0,0.4,10.78,1,-1.95,270.8,0,0,0,0,0,0,0,31.001,0,0,0,3,0,0,0,1699,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2,381.62,2,0,0.08,0.08,13,11.54,0.1,0.08,1.32,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.62,APPROACH,FLY_TO_FIX,84.48,71.26,-13.21,1214.08,0.54,4.11,3.83,281.18,-7.532,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,36.005,50.652,36.005,13.229,1,270.78,-1.929,0,0,0.36,10.4,1,-1.93,270.79,0,0,0,0,0,0,0,30.974,0,0,0,3,0,0,0,1697.56,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.22,381.74,2,0,0.08,0.08,16,10,0.12,0.08,1.62,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.9,APPROACH,FLY_TO_FIX,84.19,71.49,-12.7,1214.19,0.47,3.95,3.72,280.82,-9.256,0,0,-1.272,1,0.6,4.5,0.75,0.35,0.0168,0.4,34.514,50.736,34.514,12.724,1,270.76,-1.911,0,0,0.32,10.06,1,-1.92,270.77,0,0,0,0,0,0,0,30.948,0,0,0,3,0,0,0,1696.23,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.77,381.92,2,0,0.1,0.1,19,10.71,0.1,0.08,1.9,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.16,APPROACH,FLY_TO_FIX,83.78,71.7,-12.08,1214.29,0.38,3.84,3.67,280.57,-9.785,0.067,0,-4.476,1,0.6,4.5,0.75,0.35,0.0168,0.4,32.709,50.858,32.709,12.112,1,270.75,-1.889,0,0,0.27,9.83,1,-1.89,270.75,0,0,0,0,0,0,0,30.925,0,0,0,3,0,0,0,1694.99,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.12,382.18,2,0,0.08,0.08,22,11.54,0.1,0.08,2.16,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.44,APPROACH,FLY_TO_FIX,83.34,71.92,-11.42,1214.37,0.31,3.75,3.61,280.33,-9.955,0.0813,0,-7.742,1,0.6,4.5,0.75,0.35,0.0168,0.4,25.709,50.989,0,11.449,1,270.73,-1.868,0,0,0.22,9.6,1,-1.87,270.74,0,0,0,0,0,0,0,30.899,0,0,0,3,0,0,0,1693.66,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.03,382.45,2,0,0.1,0.1,25,10.71,0.1,0.08,2.44,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.78,APPROACH,ILS_TRACK,82.93,71.86,-11.07,1214.33,0.18,3.06,2.93,280.13,-10.039,0.1273,0,-10.421,1,0.6,4.5,0.75,0.35,0.0168,0.4,23.709,51.115,0,11.095,1,273.62,0,0,1,0.15,9.54,1,0,295,-0.918,0.0632,0.3916,0,273.62,-197.11,-477.71,30.869,3.621,0,0,3,1214.38,4.488,0,1692.05,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.89,382.71,2,0,0.1,0.1,29,11.76,0.1,0.06,2.78,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
