t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.18,APPROACH,FLY_TO_FIX,225.06,146.22,-78.83,1439.51,-11.6,4.29,7.04,248.34,0.526,0,0,0,1,0.6,0.97,0.75,0.35,0.0168,0.4,3.5,14,14,78.849,1,248.16,3.008,1,0,-2.94,0.17,0,0,90,0,0,0,0,0,0,0,45.279,0,0,0,3,0,0,0,2447.27,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,1385.78,2,0,0.14,0.14,1,3.45,0.14,0.02,0.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.48,APPROACH,FLY_TO_FIX,224.84,146.7,-78.13,1435.99,-11.8,4.3,7.1,248.34,0.361,0,0,0,1,0.6,3.438,0.75,0.35,0.0168,0.4,11,14,14,78.149,1,248.16,3.088,0,0,-3,0.18,0,3.08,248.16,0,0,0,0,0,0,0,45.217,0,0,0,3,0,0,0,2444,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96,1384.8,2,0,0.08,0.08,4,10,0.14,0.08,0.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
0.76,APPROACH,FLY_TO_FIX,224.62,147.15,-77.47,1432.68,-12.17,4.34,7.27,248.31,0.048,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,14,14,14,77.485,1,248.16,3.209,0,0,-3.08,0.15,0,3.15,248.16,0,0,0,0,0,0,0,45.155,0,0,0,3,0,0,0,2440.75,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,1383.83,2,0,0.1,0.1,7,10.71,0.1,0.08,0.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.02,APPROACH,FLY_TO_FIX,224.32,147.57,-76.75,1429.86,-12.44,5.46,8.58,248.27,-0.17,0,0,-6.143,1,0.6,4.5,0.75,0.35,0.0168,0.4,14,14,14,76.784,1,248.16,3.312,0,0,-3.17,0.11,0,3.29,248.16,0,0,0,0,0,0,0,45.097,0,0,0,3,0,0,0,2437.73,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,1382.47,2,0,0.08,0.08,10,11.54,0.1,0.08,1.02,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.3,APPROACH,FLY_TO_FIX,223.75,148.02,-75.73,1427.3,-11.96,8.26,11.4,248.23,-0.33,0,0,-19.786,1,0.6,4.5,0.762,0.35,0.0168,0.4,14,14,14,75.788,1,248.16,3.204,0,0,-3.09,0.07,0,3.28,248.16,0,0,0,0,0,0,0,45.035,0,0,0,3,0,0,0,2434.48,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,1379.7,2,0,0.1,0.1,13,10.71,0.1,0.08,1.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.56,APPROACH,FLY_TO_FIX,222.79,148.43,-74.36,1425.37,-9.84,11.62,14.25,248.18,-0.44,0.072,0,-20,1,0.6,4.5,0.94,0.35,0.0168,0.4,14,14,14,74.459,1,248.16,2.621,0,0,-2.64,0.02,0,2.86,248.16,0,0,0,0,0,0,0,44.978,0,0,0,3,0,0,0,2431.47,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1374.85,2,0,0.08,0.08,16,11.54,0.1,0.08,1.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
1.84,APPROACH,FLY_TO_FIX,220.94,148.88,-72.06,1423.4,-6.55,13.07,14.7,248.14,-0.504,0.184,0,-20,1,0.6,4.5,1.037,0.35,0.0168,0.4,7,14,0,72.209,1,248.16,1.646,0,0,-1.81,0.02,0,2,248.16,0,0,0,0,0,0,0,44.916,0,0,0,3,0,0,0,2428.26,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1365.17,2,0,0.1,0.1,19,10.71,0.1,0.08,1.84,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.1,APPROACH,FLY_TO_FIX,219.28,149.3,-69.99,1421.72,-4.16,12.08,13.01,248.13,-0.532,0.288,0,-20,1,0.6,4.5,1.037,0.35,0.0168,0.4,0.5,14,0,70.092,1,248.16,0.913,0,0,-1.16,0.02,0,1.11,248.16,0,0,0,0,0,0,0,44.86,0,0,0,3,0,0,0,2425.29,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,1356.45,2,0,0.08,0.08,22,11.54,0.1,0.08,2.1,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.38,APPROACH,FLY_TO_FIX,218.14,149.74,-68.4,1420.34,-2.76,10.45,11.05,248.14,-0.529,0.4,0,-20,1,0.6,4.5,1.037,0.35,0.0168,0.4,0,14,0,68.465,0,248.16,0.48,0,0,-0.76,0.02,0,0.6,248.16,0,0,0,0,0,0,0,44.799,0,0,0,3,0,0,0,2422.12,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.52,1350.44,2,0,0.1,0.1,25,10.71,0.1,0.08,2.38,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
2.64,APPROACH,FLY_TO_FIX,217.42,150.16,-67.26,1419.45,-1.8,9.4,9.77,248.15,-0.499,0.504,0,-20,1,0.6,4.5,1.037,0.35,0.0168,0.4,0,14,0,67.307,0,248.16,0.194,0,0,-0.51,0.01,0,0.28,248.16,0,0,0,0,0,0,0,44.743,0,0,0,3,0,0,0,2419.18,0,0,0,248.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.02,1346.63,2,0,0.08,0.08,28,11.54,0.1,0.08,2.64,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
