t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.28,APPROACH,ILS_TRACK,157.34,152,-5.34,598.54,523.37,-24.94,7.6,16.43,270.01,-0.004,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,4.265,20.377,4.265,5.373,1,270,0,0,1,-9.04,0,0,0,269.99,0.8651,-0.0001,0.5015,0,270,0.04,-65.05,11.262,-0.004,31.367,1,3,670.88,-14.813,0,664.52,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,1107.24,2,0,0.12,0.12,27,7.69,0.14,0.12,3.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.62,APPROACH,ILS_TRACK,156.56,152,-4.56,590.87,514.99,-23.84,9.87,18.38,270,-0.012,0.0817,0,-1.052,1,0.6,4.5,0.75,0.35,0.0168,0.4,1.221,20.589,0,4.619,1,269.99,0,0,1,-8.7,0,0,0,270,0.8652,-0.0002,0.5015,0,269.99,0.04,-69.84,11.207,-0.009,31.845,1,3,670.88,-13.615,0,661.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.71,1104.58,2,0,0.101,0.101,30,8.77,0.12,0.101,3.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.87,APPROACH,ILS_TRACK,155.85,152,-3.85,585.51,509.13,-22.76,11.51,19.73,270,-0.02,0.1775,0,-2.038,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.78,0,3.942,0,269.99,0,0,1,-8.4,0,0,0,269.99,0.8652,-0.0001,0.5014,0,269.99,0.05,-72.97,11.168,-0.007,32.182,1,3,670.88,-12.864,0,659.58,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.84,1101.99,2,0,0.128,0.128,32,7.99,0.128,0.101,3.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.14,APPROACH,ILS_TRACK,154.75,152,-2.75,579.92,503.29,-20.99,12.6,20.14,270,-0.026,0.2834,0,-2.877,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.079,0,2.881,0,270,0,0,1,-7.84,0,0,0,269.99,0.8652,-0.0001,0.5013,0,270,0.05,-76.29,11.125,-0.004,32.849,1,3,670.88,-12.454,0,657.34,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.52,1097.73,2,0,0.134,0.134,34,7.48,0.134,0.128,4.14,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.44,APPROACH,ILS_TRACK,153.49,152,-1.49,573.92,497.33,-19.49,12.6,19.58,270,-0.026,0.3991,0,-3.429,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.438,0,1.608,0,269.99,0,0,1,-7.32,0,0,0,270,0.8653,-0.0002,0.5013,0,269.99,0.06,-79.77,11.079,-0.009,33.388,1,3,670.88,-11.822,0,654.91,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.21,1092.79,2,0,0.152,0.152,36,6.74,0.152,0.134,4.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.78,APPROACH,ILS_TRACK,152.3,152,-0.3,567.4,490.96,-18.33,12.16,18.73,269.99,-0.028,0.5314,0,-3.66,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.772,0,0.422,0,270,0,0,1,-6.93,0,0,0,269.99,0.8653,-0.0001,0.5012,0,270,0.06,-83.44,11.026,-0.005,33.738,1,3,670.88,-10.883,0,652.16,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.29,1088.25,2,0,0.175,0.175,38,5.9,0.175,0.152,4.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.13,APPROACH,ILS_TRACK,151.16,152,0.84,561.01,484.73,-17.44,11.6,17.89,269.99,-0.026,0.6714,0,-3.624,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.098,0,-0.737,0,269.99,0,0,1,-6.63,0,0,0,270,0.8654,-0.0001,0.5011,0,269.99,0.06,-87,10.971,-0.005,34.07,1,3,670.88,-9.961,0,649.27,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.15,1083.9,2,0,0.175,0.175,40,5.71,0.175,0.175,5.13,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.48,APPROACH,ILS_TRACK,150.21,152,1.79,554.93,478.77,-16.73,11.17,17.26,269.99,-0.021,0.8114,0,-3.588,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.371,0,-1.703,0,270,0,0,1,-6.4,0,0,0,270,0.8654,-0.0001,0.501,0,270,0.06,-90.26,10.916,-0.003,34.356,1,3,670.88,-9.097,0,646.39,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.97,1080.4,2,0,0.175,0.175,42,5.71,0.175,0.175,5.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.83,APPROACH,ILS_TRACK,149.48,152,2.52,549.16,473.03,-16.13,10.99,16.91,269.99,-0.02,0.9514,0,-3.552,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.584,0,-2.46,0,270,0,0,1,-6.2,0,0,0,270,0.8655,0,0.501,0,270,0.06,-93.23,10.862,-0.002,34.587,1,3,670.88,-8.273,0,643.52,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.22,1077.78,2,0,0.175,0.175,44,5.71,0.175,0.175,5.83,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.18,APPROACH,ILS_TRACK,148.93,152,3.07,543.69,467.5,-15.54,11.14,16.91,269.99,-0.018,0.9852,0,-3.004,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.744,0,-3.027,0,270,0,0,1,-6,0,0,0,270,0.8655,0,0.5009,0,270,0.07,-95.91,10.807,-0.003,34.722,1,3,670.88,-7.438,0,640.67,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.79,1075.93,2,0,0.175,0.175,46,5.71,0.175,0.175,6.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.53,APPROACH,ILS_TRACK,148.53,152,3.47,538.55,462.17,-14.89,11.66,17.25,269.99,-0.015,0.882,0,-1.835,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.859,0,-3.434,0,270,0,0,1,-5.78,0,0,0,270,0.8656,0,0.5008,0,270,0.06,-98.27,10.753,-0.001,34.707,1,3,670.88,-6.531,0,637.82,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.81,1074.73,2,0,0.175,0.175,48,5.71,0.175,0.175,6.53,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.88,APPROACH,ILS_TRACK,148.23,152,3.77,533.76,457.09,-14.09,12.57,17.91,269.99,-0.012,0.7936,0,-0.551,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.946,0,-3.743,0,270,0,0,1,-5.5,0,0,0,270,0.8656,0,0.5007,0,270,0.06,-100.29,10.699,-0.001,34.496,1,3,670.88,-5.509,0,634.98,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.28,1073.89,2,0,0.175,0.175,50,5.71,0.175,0.175,6.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.23,APPROACH,ILS_TRACK,147.91,152,4.09,529.29,452.39,-12.81,13.47,18.3,269.99,-0.012,0.7563,0,0.839,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.033,0,-4.053,0,270,0,0,1,-5.04,0,0,0,270,0.8656,0,0.5007,0,270,0.06,-101.98,10.644,-0.001,34.329,1,3,670.88,-4.669,0,632.14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.06,1072.98,2,0,0.175,0.175,52,5.71,0.175,0.175,7.23,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.58,APPROACH,ILS_TRACK,147.61,152,4.39,525.11,448.12,-11.67,13.81,18.2,269.99,-0.006,0.7494,0,2.341,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.121,0,-4.364,0,270,0,0,1,-4.6,0,0,0,270,0.8657,0,0.5006,0,270,0.05,-103.39,10.59,0.002,34.054,1,3,670.88,-3.795,0,629.31,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.55,1072.07,2,0,0.175,0.175,54,5.71,0.175,0.175,7.58,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.93,APPROACH,ILS_TRACK,147.38,152,4.62,521.31,444.23,-10.65,14.1,18.12,269.99,-0.001,0.7319,0,3.932,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.188,0,-4.601,0,270,0,0,1,-4.21,0,0,0,270,0.8657,0,0.5005,0,270,0.05,-104.44,10.536,0.002,33.506,1,3,670.88,-2.716,0,626.48,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.55,1071.44,2,0,0.175,0.175,56,5.71,0.175,0.175,7.93,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.28,APPROACH,ILS_TRACK,147.2,152,4.8,517.93,440.69,-9.63,14.57,18.24,269.99,0.004,0.7158,0,5.592,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.24,0,-4.788,0,270,0,0,1,-3.82,0,0,0,270,0.8658,0,0.5004,0,270,0.04,-105.08,10.483,0.002,32.755,1,3,670.88,-1.537,0,623.66,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.69,1070.98,2,0,0.175,0.175,58,5.71,0.175,0.175,8.28,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.63,APPROACH,ILS_TRACK,147.04,152,4.96,514.98,437.52,-8.56,15.29,18.6,270,0.008,0.7083,0,7.309,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.284,0,-4.944,0,270,0,0,1,-3.42,0,0,0,270,0.8658,0.0001,0.5003,0,270,0.04,-105.3,10.429,0.003,31.832,1,3,670.88,-0.302,0,620.83,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.32,1070.62,2,0,0.175,0.175,60,5.71,0.175,0.175,8.63,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.98,APPROACH,ILS_TRACK,146.81,152,5.19,512.31,434.89,-6.45,15.57,17.95,270,0.017,0.7458,0,9.091,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.344,0,-5.157,0,270,0,0,1,-2.71,0,0,0,270,0.8659,0,0.5003,0,270,0.03,-105.17,10.375,0.003,31.201,1,3,670.88,0.438,0,618.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.25,1069.87,2,0,0.175,0.175,62,5.71,0.175,0.175,8.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.33,APPROACH,ILS_TRACK,146.53,152,5.47,509.71,433.01,-4.79,13.47,15.04,270,0.02,0.8258,0,10.985,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,23.433,0,-5.471,0,270,0,0,1,-2,0,0,0,270,0.8659,0,0.5002,0,270,0.03,-104.98,10.321,0.002,30.97,1,3,670.88,0.655,0,615.2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,270.01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.92,1068.85,2,0,0.175,0.175,64,5.71,0.175,0.175,9.33,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
