t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_round_blend_h,flare_round_blend_ttg,flare_round_blend,flare_mode,flare_auth_limited,flare_auth_reason,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_theta_cmd_raw,flare_theta_cmd_clamped,flare_theta_clamp_active,flare_aoa_clamp_active,flare_pitch_in_cmd,elev_defl_avg_deg,elev_defl_max_deg,elev_defl_n,flare_ctrl_h_m,flare_req_up_a,flare_thr_floor,flare_tecs_et_err,flare_tecs_eb_err,flare_tecs_h_ref,flare_tecs_v_ref,flare_gamma_ref,flare_gamma_eb_term,flare_gamma_unsat,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.92,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,4.79,-3.12,-0.07,-0.34,61.93,89.72,0.097,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,14.09,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,0,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939.58,6,0,0.2,0.2,1,0.34,0.2,0.02,2.72,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
3.22,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,4.78,-3.11,0.06,-0.48,-64.14,89.51,0.1,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,3.25,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,1939.6,6,0,0.08,0.08,5,13.33,2.82,0.04,3.04,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
3.48,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,4.79,-3.12,-0.05,-0.46,52.53,89.49,0.1,0.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-2.78,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83,1939.6,6,0,0.06,0.06,9,15.38,0.08,0.04,3.3,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
3.74,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,4.78,-3.11,0.03,-0.48,-38.74,89.47,0.098,0.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.89,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.13,1939.6,6,0,0.04,0.04,13,15.38,0.08,0.04,3.56,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
4,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,4.79,-3.11,-0.02,-0.47,12.84,89.45,0.097,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-1.03,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,1939.59,6,0,0.06,0.06,17,15.38,0.08,0.04,3.82,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
4.32,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,4.78,-3.12,0.02,-0.48,-11.58,89.42,0.099,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,1.01,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.56,1939.58,6,0,0.08,0.08,22,15.62,0.08,0.04,4.14,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
4.64,TAKEOFF,TO_PREFLIGHT,0.1,80,79.9,4.79,-3.12,-0.02,-0.46,6.7,89.4,0.102,0.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.96,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.93,1939.54,6,0,0.08,0.08,27,15.62,0.08,0.04,4.46,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
4.96,TAKEOFF,TO_PREFLIGHT,0.16,80,79.84,4.78,-3.12,0.01,-0.48,-3.77,89.37,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0.7,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.31,1939.49,6,0,0.08,0.08,32,15.62,0.08,0.04,4.78,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
5.28,TAKEOFF,TO_PREFLIGHT,0.26,80,79.74,4.79,-3.12,-0.01,-0.46,1.63,89.35,0.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,-0.68,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,-0.283,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.59,1939.4,6,0,0.08,0.08,37,15.62,0.08,0.04,5.1,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
5.56,TAKEOFF,TO_GROUND_ROLL,0.37,80,79.63,4.78,-3.12,0,-0.47,-0.98,89.34,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.27,0,1,0,0.23,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.27,1,-0.002,-1.931,0.0217,0.25,1,0.0217,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.05,1939.29,6,0,0.06,0.06,41,15.38,0.08,0.04,5.36,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
5.86,TAKEOFF,TO_GROUND_ROLL,0.56,80,79.44,4.79,-3.12,-0.01,-0.45,0.09,89.32,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.01,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,0,0,0,,0,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.01,1,-0.002,-0.681,0.0077,0.25,1,0.0077,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.06,1939.11,6,0,0.06,0.06,45,13.33,0.1,0.06,5.66,LANDED,C-1000G,0:/Integrated Flight Computer/aircraft/c_1000g_cfg.ks (inferred preloaded)
