t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.34,APPROACH,ILS_TRACK,152.08,152,-0.08,1310.33,1230.39,-8.4,14.55,17.42,272.26,0.17,0.5655,0,-2.987,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.855,0,0.126,0,271.92,0,0,1,-3.19,0,0,0,271.96,0.277,0.0336,0.9603,0,271.92,-89.33,-279.36,28.922,1.925,0,0,3,1350.04,-0.303,0,1590.04,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.89,1034.54,2,0,0.08,0.08,30,10,0.12,0.08,3.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.66,APPROACH,ILS_TRACK,151.43,152,0.57,1307.65,1227.78,-7.89,14.22,16.94,272.26,-0.197,0.6935,0,-2.883,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.041,0,-0.532,0,271.83,0,0,1,-3,0,0,0,271.86,0.2771,0.0319,0.9603,0,271.83,-87.21,-279.3,28.869,1.826,0,0,3,1350.04,0.468,0,1587.27,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.3,1031.91,2,0,0.1,0.1,33,9.38,0.12,0.08,3.66,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4,APPROACH,ILS_TRACK,150.87,152,1.13,1305.08,1225.15,-7.42,14.27,16.87,272.15,-0.607,0.7371,0,-2.57,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.202,0,-1.104,0,271.74,0,0,1,-2.83,0,0,0,271.76,0.2772,0.0304,0.9603,0,271.74,-84.95,-278.96,28.813,1.744,0,0,3,1350.04,1.28,0,1584.33,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.91,1029.67,2,0,0.1,0.1,36,8.82,0.12,0.1,4,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.34,APPROACH,ILS_TRACK,150.37,152,1.63,1302.78,1222.7,-6.66,14.67,17.02,272.02,-1.003,0.6871,0,-2.081,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.342,0,-1.602,0,271.67,0,0,1,-2.59,0,0,0,271.69,0.2773,0.0291,0.9604,0,271.67,-82.71,-278.36,28.757,1.669,0,0,3,1350.04,1.938,0,1581.4,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.73,1027.71,2,0,0.12,0.12,39,8.82,0.12,0.1,4.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.68,APPROACH,ILS_TRACK,149.87,152,2.13,1300.58,1220.61,-5.55,14.25,16.16,271.89,-1.406,0.6845,0,-1.42,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.484,0,-2.104,0,271.6,0,0,1,-2.16,0,0,0,271.62,0.2774,0.0279,0.9604,0,271.6,-80.5,-277.65,28.702,1.6,0,0,3,1350.04,2.171,0,1578.48,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.3,1025.73,2,0,0.1,0.1,42,8.82,0.12,0.1,4.68,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.96,APPROACH,ILS_TRACK,149.61,152,2.39,1298.82,1219.15,-4.84,13.19,14.8,271.81,-1.644,0.6019,0,-0.778,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.56,0,-2.376,0,271.56,0,0,1,-1.87,0,0,0,271.57,0.2774,0.0272,0.9604,0,271.56,-78.71,-277.02,28.656,1.558,0,0,3,1350.04,2.295,0,1576.08,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.31,1024.7,2,0,0.08,0.08,45,10.71,0.1,0.08,4.96,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.26,APPROACH,ILS_TRACK,149.58,152,2.42,1297.08,1217.7,-4.69,11.99,13.57,271.75,-1.838,0.4819,0,-0.051,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.573,0,-2.421,0,271.51,0,0,1,-1.8,0,0,0,271.53,0.2775,0.0264,0.9604,0,271.51,-76.82,-276.22,28.607,1.515,0,0,3,1350.04,2.94,0,1573.51,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.18,1024.65,2,0,0.08,0.08,48,10,0.12,0.08,5.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.56,APPROACH,ILS_TRACK,149.68,152,2.32,1295.57,1216.26,-4.77,11.54,13.21,271.69,-2,0.3619,0,0.659,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.547,0,-2.329,0,271.47,0,0,1,-1.82,0,0,0,271.46,0.2776,0.0257,0.9604,0,271.47,-74.96,-275.19,28.558,1.471,0,0,3,1350.04,3.703,0,1570.94,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.21,1025.15,2,0,0.08,0.08,51,10,0.12,0.08,5.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.88,APPROACH,ILS_TRACK,149.78,152,2.22,1294.18,1214.72,-4.76,11.99,13.71,271.6,-2.131,0.2339,0,1.38,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.517,0,-2.221,0,271.4,0,0,1,-1.83,0,0,0,271.42,0.2777,0.0245,0.9604,0,271.4,-73.01,-273.85,28.505,1.403,0,0,3,1350.04,4.415,0,1568.2,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.18,1025.7,2,0,0.1,0.1,54,9.38,0.12,0.08,5.88,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.22,APPROACH,ILS_TRACK,149.76,152,2.24,1292.82,1213.21,-4.04,12.6,14.04,271.5,-2.275,0.1953,0,2.131,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.52,0,-2.231,0,271.36,0,0,1,-1.58,0,0,0,271.37,0.2778,0.0238,0.9603,0,271.36,-70.99,-272.3,28.45,1.362,0,0,3,1350.04,4.547,0,1565.28,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.31,1025.7,2,0,0.1,0.1,57,8.82,0.12,0.1,6.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.56,APPROACH,ILS_TRACK,149.62,152,2.38,1291.45,1211.94,-3.43,12.28,13.46,271.44,-2.373,0.288,0,2.923,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.56,0,-2.374,0,271.32,0,0,1,-1.33,0,0,0,271.34,0.2779,0.0231,0.9603,0,271.32,-69.01,-270.76,28.394,1.324,0,0,3,1350.04,4.555,0,1562.37,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.11,1025.18,2,0,0.12,0.12,60,8.82,0.12,0.1,6.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,149.52,152,2.48,1290.07,1210.77,-3.08,11.5,12.55,271.41,-2.396,0.3213,0,3.803,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.589,0,-2.476,0,271.28,0,0,1,-1.18,0,0,0,271.3,0.278,0.0224,0.9603,0,271.28,-66.99,-269.07,28.335,1.282,0,0,3,1350.04,4.783,0,1559.29,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.38,1024.83,2,0,0.12,0.12,63,8.33,0.12,0.12,6.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,149.5,152,2.5,1289.19,1209.97,-3.12,11.16,12.25,271.39,-2.388,0.3154,0,4.452,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.596,0,-2.501,0,271.26,0,0,1,-1.19,0,0,0,271.27,0.2781,0.022,0.9603,0,271.26,-65.56,-267.74,28.293,1.262,0,0,3,1350.04,5.229,0,1557.06,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.8,1024.78,2,0,0.12,0.12,65,7.69,0.14,0.12,7.18,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.54,APPROACH,ILS_TRACK,149.44,152,2.56,1288.16,1208.83,-3.22,11.47,12.65,271.33,-2.352,0.3273,0,5.363,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.61,0,-2.551,0,271.21,0,0,1,-1.24,0,0,0,271.23,0.2782,0.0211,0.9603,0,271.21,-63.63,-265.72,28.234,1.21,0,0,3,1350.04,5.811,0,1553.98,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.03,1024.63,2,0,0.12,0.12,68,8.33,0.12,0.12,7.54,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.9,APPROACH,ILS_TRACK,149.29,152,2.71,1287.23,1207.75,-2.64,12.11,13.06,271.26,-2.323,0.3993,0,6.313,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.652,0,-2.7,0,271.18,0,0,1,-1.06,0,0,0,271.19,0.2783,0.0206,0.9603,0,271.18,-61.75,-263.56,28.175,1.181,0,0,3,1350.04,5.972,0,1550.9,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.07,1024.04,2,0,0.12,0.12,71,8.33,0.12,0.12,7.9,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.26,APPROACH,ILS_TRACK,149.07,152,2.93,1286.25,1206.92,-2,11.65,12.33,271.24,-2.292,0.4841,0,7.343,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.715,0,-2.924,0,271.15,0,0,1,-0.8,0,0,0,271.16,0.2783,0.0201,0.9603,0,271.15,-59.94,-261.47,28.117,1.149,0,0,3,1350.04,5.844,0,1547.83,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.25,1023.16,2,0,0.12,0.12,74,8.33,0.12,0.12,8.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.62,APPROACH,ILS_TRACK,149,152,3,1285.25,1206.25,-1.83,10.47,11.06,271.25,-2.224,0.4655,0,8.422,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.738,0,-3.007,0,271.13,0,0,1,-0.69,0,0,0,271.13,0.2784,0.0197,0.9603,0,271.13,-58.19,-259.41,28.058,1.127,0,0,3,1350.04,5.803,0,1544.76,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.92,1022.88,2,0,0.12,0.12,77,8.33,0.12,0.12,8.62,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.98,APPROACH,ILS_TRACK,149.09,152,2.91,1284.41,1205.53,-2.16,9.96,10.72,271.24,-2.157,0.3749,0,9.485,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.712,0,-2.913,0,271.09,0,0,1,-0.82,0,0,0,271.1,0.2785,0.019,0.9602,0,271.09,-56.48,-257.19,28,1.086,0,0,3,1350.04,6.34,0,1541.68,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.51,1023.34,2,0,0.12,0.12,80,8.33,0.12,0.12,8.98,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.34,APPROACH,ILS_TRACK,149.22,152,2.78,1283.73,1204.71,-2.41,10.37,11.27,271.19,-2.104,0.32,0,10.503,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.677,0,-2.791,0,271.05,0,0,1,-0.92,0,0,0,271.06,0.2786,0.0183,0.9602,0,271.05,-54.82,-254.81,27.941,1.048,0,0,3,1350.04,6.718,0,1538.61,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.58,1023.91,2,0,0.12,0.12,83,8.33,0.12,0.12,9.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.6,APPROACH,ILS_TRACK,149.26,152,2.74,1283.3,1204.09,-2.42,11.09,12.01,271.13,-2.069,0.3222,0,11.218,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.662,0,-2.737,0,271.01,0,0,1,-0.94,0,0,0,271.03,0.2787,0.0177,0.9602,0,271.01,-53.64,-253.02,27.898,1.014,0,0,3,1350.04,6.941,0,1536.39,0,0,0,,0,0,0,0,0,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.64,1024.17,2,0,0.12,0.12,85,7.69,0.14,0.12,9.6,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
