t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.28,APPROACH,FLY_TO_FIX,159.27,70.14,-89.12,1197.38,-56.58,-20.52,-1.46,269.58,1.575,0,0,0,1,0.6,0.9,0.75,0.35,0.0168,0.4,4.5,28.242,28.242,89.049,1,281.3,5,1,0,-19.43,11.72,0,0,90,0,0,0,0,0,0,0,49.296,0,0,0,3,0,0,0,2657.8,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.25,342.59,2,0,0.18,0.18,1,2.86,0.18,0.02,0.28,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.56,APPROACH,FLY_TO_FIX,160.28,70.38,-89.89,1181.69,-57.38,-19.34,0.73,269.78,2.069,0,0,0,1,0.6,1.225,0.75,0.35,0.0168,0.4,12,28,28,89.826,1,281.33,5,0,0,-19.77,11.55,0,5,281.31,0,0,0,0,0,0,0,49.251,0,0,0,3,0,0,0,2655.41,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.96,342.97,2,0,0.14,0.14,3,7.14,0.18,0.14,0.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.84,APPROACH,FLY_TO_FIX,161.05,70.61,-90.44,1166.41,-54.46,-16.09,2.61,270.13,4.933,0,0,0,1,0.6,1.888,0.75,0.35,0.0168,0.4,19,28,28,90.395,1,281.35,5,0,0,-19.04,11.23,0,5,281.34,0,0,0,0,0,0,0,49.205,0,0,0,3,0,0,0,2653,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.84,343.43,2,0,0.14,0.14,5,7.14,0.14,0.14,0.84,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.12,APPROACH,FLY_TO_FIX,161.58,70.83,-90.75,1151.81,-51.29,-14.97,2.55,270.73,9.306,0,0,0,1,0.6,2.45,0.75,0.35,0.0168,0.4,26,28,28,90.71,1,281.38,5,0,0,-17.91,10.65,0,5,281.37,0,0,0,0,0,0,0,49.159,0,0,0,3,0,0,0,2650.58,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.85,343.92,2,0,0.14,0.14,7,7.14,0.14,0.14,1.12,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.4,APPROACH,FLY_TO_FIX,162.11,71.06,-91.05,1138.08,-48.1,-13.93,2.42,271.33,12.684,0,0,0,1,0.6,2.927,0.75,0.35,0.0168,0.4,28,28,28,91.019,1,281.41,5,0,0,-16.82,10.08,0,5,281.39,0,0,0,0,0,0,0,49.112,0,0,0,3,0,0,0,2648.14,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,344.38,2,0,0.14,0.14,9,7.14,0.14,0.14,1.4,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.68,APPROACH,FLY_TO_FIX,162.51,71.28,-91.23,1125.21,-45.08,-13,2.29,271.78,13.932,0,0,0,1,0.6,3.332,0.75,0.35,0.0168,0.4,28,28,28,91.206,1,281.43,5,0,0,-15.79,9.65,0,5,281.42,0,0,0,0,0,0,0,49.065,0,0,0,3,0,0,0,2645.67,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.27,344.84,2,0,0.14,0.14,11,7.14,0.14,0.14,1.68,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.96,APPROACH,FLY_TO_FIX,162.7,71.5,-91.2,1113.16,-42.16,-12.13,2.14,272.15,14.269,0,0,0,1,0.6,3.676,0.75,0.35,0.0168,0.4,28,28,28,91.188,1,281.46,5,0,0,-14.81,9.3,0,5,281.44,0,0,0,0,0,0,0,49.018,0,0,0,3,0,0,0,2643.2,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.66,345.33,2,0,0.14,0.14,13,7.14,0.14,0.14,1.96,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.24,APPROACH,FLY_TO_FIX,162.85,71.73,-91.12,1101.9,-39.39,-11.3,2.02,272.55,14.439,0,0,0,1,0.6,3.969,0.75,0.35,0.0168,0.4,28,28,28,91.109,1,281.48,5,0,0,-13.86,8.93,0,5,281.47,0,0,0,0,0,0,0,48.97,0,0,0,3,0,0,0,2640.71,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,345.8,2,0,0.14,0.14,15,7.14,0.14,0.14,2.24,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.52,APPROACH,FLY_TO_FIX,162.96,71.95,-91,1091.39,-36.76,-10.53,1.88,272.96,14.48,0,0,0,1,0.6,4.217,0.75,0.35,0.0168,0.4,28,28,28,90.997,1,281.5,5,0,0,-12.96,8.54,0,5,281.49,0,0,0,0,0,0,0,48.923,0,0,0,3,0,0,0,2638.22,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74,346.25,2,0,0.14,0.14,17,7.14,0.14,0.14,2.52,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.8,APPROACH,FLY_TO_FIX,163.03,72.18,-90.85,1081.63,-34.14,-9.66,1.88,273.4,14.467,0,0,0,1,0.6,4.429,0.75,0.35,0.0168,0.4,28,28,28,90.849,1,281.52,5,0,0,-12.08,8.12,0,5,281.51,0,0,0,0,0,0,0,48.875,0,0,0,3,0,0,0,2635.71,0,0,0,269.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.43,346.68,2,0,0.14,0.14,19,7.14,0.14,0.14,2.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
