t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.12,TAKEOFF,TO_PREFLIGHT,1.63,80,78.37,3.64,-0.01,-0.22,0.08,91.23,0.1,0.032,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.829,0,0,1,0,0,0,0,0,0,0,0,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.08,0.08,1,3.45,0.08,0.02,0.04,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.38,TAKEOFF,TO_PREFLIGHT,1.63,80,78.37,3.64,-0.01,-0.23,0.01,91.25,0.1,0.12,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.23,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,887.74,2,0,0.04,0.04,6,19.23,0.12,0.04,0.3,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.64,TAKEOFF,TO_PREFLIGHT,1.55,80,78.45,3.63,0,-0.27,-0.3,91.27,0.1,0.224,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.03,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,887.74,2,0,0.04,0.04,11,19.23,0.08,0.04,0.56,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
0.94,TAKEOFF,TO_PREFLIGHT,1.31,80,78.69,3.62,-0.01,-0.28,0.11,91.29,0.1,0.344,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.39,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,887.74,2,0,0.06,0.06,16,16.67,0.08,0.04,0.86,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.24,TAKEOFF,TO_PREFLIGHT,0.98,80,79.02,3.61,0,-0.31,-0.22,91.31,0.1,0.464,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.07,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.67,887.74,2,0,0.08,0.08,22,20,0.08,0.04,1.16,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.52,TAKEOFF,TO_PREFLIGHT,0.26,80,79.74,3.59,0.02,-0.39,-87.46,91.32,0.102,0.576,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.93,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.37,887.75,2,0,0.04,0.04,28,21.43,0.08,0.04,1.44,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.8,TAKEOFF,TO_PREFLIGHT,0.1,80,79.9,3.66,-0.07,-0.15,59.26,91.31,0.095,0.688,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-4.28,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.27,887.75,2,0,0.04,0.04,33,17.86,0.08,0.04,1.72,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.06,TAKEOFF,TO_PREFLIGHT,0.02,80,79.98,3.67,0.06,-0.1,-65.14,91.32,0.101,0.792,0,0,0,0,0,0,0,0,0,90.4,0,1,0,3.69,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.98,887.75,2,0,0.04,0.04,38,19.23,0.08,0.04,1.98,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.32,TAKEOFF,TO_PREFLIGHT,0.08,80,79.92,3.62,-0.03,-0.28,17.38,91.32,0.102,0.896,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-1.88,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.91,887.74,2,0,0.06,0.06,42,15.38,0.08,0.04,2.24,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.58,TAKEOFF,TO_PREFLIGHT,0.08,80,79.92,3.62,0.02,-0.3,-26.31,91.32,0.099,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,1.03,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.91,887.74,2,0,0.06,0.06,46,15.38,0.08,0.04,2.5,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.84,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.62,-0.02,-0.27,28.37,91.32,0.098,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-1.26,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.68,887.74,2,0,0.06,0.06,50,15.38,0.08,0.04,2.76,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.1,TAKEOFF,TO_PREFLIGHT,0.07,80,79.93,3.62,0.02,-0.29,-14.68,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,1.25,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.8,887.74,2,0,0.06,0.06,54,15.38,0.08,0.04,3.02,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.41,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,3.61,0,-0.32,89.62,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.126,0.126,58,12.71,0.126,0.04,3.33,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.73,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.61,0,-0.32,82.53,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.312,0.312,59,3.2,0.312,0.126,3.65,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.06,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,84.86,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.33,0.33,60,3.03,0.33,0.312,3.98,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.41,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,89.55,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.348,0.348,61,2.87,0.348,0.33,4.33,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.77,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,89.62,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.366,0.366,62,2.73,0.366,0.348,4.69,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.16,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,84.88,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.74,2,0,0.384,0.384,63,2.6,0.384,0.366,5.08,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.56,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,66.36,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.73,2,0,0.402,0.402,64,2.49,0.402,0.384,5.48,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
6.09,TAKEOFF,TO_PREFLIGHT,0,80,80,3.61,0,-0.32,89.55,91.32,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,0.837,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.73,2,0,0.532,0.5,65,1.88,0.532,0.402,6.01,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
