t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_mode,flare_auth_limited,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.36,APPROACH,ILS_TRACK,156.95,152,-4.95,575.99,496.1,-22.71,7.29,15.32,270.01,-0.13,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,3.866,20.484,3.866,4.992,1,269.95,0,0,1,-8.27,0,0,0,269.95,0.4597,-0.0009,0.8881,0,269.95,0.49,-76.2,11.043,-0.054,33.434,1,3,644.31,-13.218,0,653.05,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.82,1107.32,2,0,0.12,0.12,27,7.69,0.14,0.12,3.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
3.72,APPROACH,ILS_TRACK,156.14,152,-4.14,568.37,488.09,-21.72,8.54,16.26,270,-0.185,0.1425,0,-1.607,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.711,0,4.188,0,269.95,0,0,1,-7.95,0,0,0,269.95,0.4597,-0.0009,0.8881,0,269.95,0.54,-80.79,10.985,-0.054,34.169,1,3,644.31,-12.413,0,649.99,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.84,1104.47,2,0,0.12,0.12,30,8.33,0.12,0.12,3.72,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.08,APPROACH,ILS_TRACK,155.14,152,-3.14,561.14,480.43,-20.75,9.95,17.38,269.97,-0.217,0.2865,0,-2.884,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,20.989,0,3.202,0,269.95,0,0,1,-7.65,0,0,0,269.95,0.4598,-0.0009,0.888,0,269.95,0.58,-85.01,10.927,-0.053,34.624,1,3,644.31,-11.399,0,646.94,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.09,1100.8,2,0,0.12,0.12,33,8.33,0.12,0.12,4.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.44,APPROACH,ILS_TRACK,153.9,152,-1.9,554.17,473.25,-19.04,10.83,17.64,269.97,-0.197,0.4305,0,-3.749,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.334,0,1.976,0,269.95,0,0,1,-7.12,0,0,0,269.95,0.4599,-0.0009,0.888,0,269.95,0.62,-88.97,10.869,-0.049,35.388,1,3,644.31,-10.872,0,643.91,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6,1096.08,2,0,0.12,0.12,36,8.33,0.12,0.12,4.44,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
4.76,APPROACH,ILS_TRACK,152.91,152,-0.91,548.29,467.46,-17.92,10.57,16.98,269.97,-0.186,0.5525,0,-4.141,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.616,0,0.974,0,269.95,0,0,1,-6.73,0,0,0,269.95,0.46,-0.0008,0.8879,0,269.95,0.64,-92.15,10.82,-0.046,35.785,1,3,644.31,-10.174,0,641.36,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.79,1092.33,2,0,0.104,0.104,39,9.52,0.12,0.1,4.76,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.04,APPROACH,ILS_TRACK,152.26,152,-0.26,543.19,462.47,-17.26,10.21,16.4,269.97,-0.174,0.6618,0,-4.273,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.799,0,0.327,0,269.95,0,0,1,-6.51,0,0,0,269.95,0.4601,-0.0008,0.8879,0,269.95,0.67,-94.81,10.777,-0.046,36.114,1,3,644.31,-9.589,0,639.08,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.82,1089.92,2,0,0.147,0.147,41,7.03,0.147,0.104,5.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.36,APPROACH,ILS_TRACK,151.53,152,0.47,537.73,457.11,-16.7,9.86,15.89,269.98,-0.161,0.7874,0,-4.204,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.004,0,-0.4,0,269.96,0,0,1,-6.32,0,0,0,269.96,0.4601,-0.0008,0.8879,0,269.96,0.69,-97.66,10.727,-0.044,36.437,1,3,644.31,-8.922,0,636.48,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.43,1087.28,2,0,0.159,0.159,43,6.31,0.159,0.147,5.36,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
5.69,APPROACH,ILS_TRACK,150.91,152,1.09,532.22,451.64,-16.21,9.7,15.6,269.98,-0.147,0.831,0,-3.911,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.183,0,-1.037,0,269.96,0,0,1,-6.16,0,0,0,269.96,0.4602,-0.0008,0.8878,0,269.96,0.71,-100.44,10.675,-0.045,36.73,1,3,644.31,-8.248,0,633.76,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.29,1085.08,2,0,0.167,0.167,45,6,0.167,0.159,5.69,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.04,APPROACH,ILS_TRACK,150.4,152,1.6,526.71,446.09,-15.73,9.8,15.57,269.98,-0.142,0.7641,0,-3.416,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.328,0,-1.55,0,269.96,0,0,1,-6,0,0,0,269.96,0.4603,-0.0008,0.8878,0,269.96,0.73,-103.12,10.621,-0.043,36.99,1,3,644.31,-7.569,0,630.92,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.9,1083.42,2,0,0.175,0.175,47,5.75,0.175,0.167,6.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.42,APPROACH,ILS_TRACK,149.98,152,2.02,520.9,440.14,-15.14,10.19,15.78,269.98,-0.135,0.6914,0,-2.689,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.451,0,-1.987,0,269.96,0,0,1,-5.8,0,0,0,269.96,0.4604,-0.0008,0.8877,0,269.96,0.75,-105.82,10.561,-0.043,37.206,1,3,644.31,-6.825,0,627.76,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.4,1082.12,2,0,0.175,0.175,49,5.19,0.21,0.175,6.42,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
6.77,APPROACH,ILS_TRACK,149.66,152,2.34,515.88,434.96,-14.41,10.73,16.07,269.98,-0.127,0.628,0,-1.908,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.542,0,-2.311,0,269.96,0,0,1,-5.57,0,0,0,269.96,0.4605,-0.0007,0.8877,0,269.96,0.76,-108.03,10.506,-0.041,37.307,1,3,644.31,-6.124,0,624.9,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.36,1081.21,2,0,0.175,0.175,51,5.71,0.175,0.175,6.77,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.12,APPROACH,ILS_TRACK,149.38,152,2.62,511.04,430.06,-13.68,10.95,16,269.98,-0.099,0.5866,0,-1.023,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.623,0,-2.598,0,269.96,0,0,1,-5.28,0,0,0,269.96,0.4605,-0.0007,0.8876,0,269.96,0.77,-110.05,10.452,-0.039,37.528,1,3,644.31,-5.642,0,622.04,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.08,1080.44,2,0,0.175,0.175,53,5.71,0.175,0.175,7.12,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.47,APPROACH,ILS_TRACK,149.17,152,2.83,506.37,425.44,-12.9,10.87,15.6,269.98,-0.095,0.5422,0,-0.055,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.683,0,-2.812,0,269.96,0,0,1,-4.99,0,0,0,269.96,0.4606,-0.0007,0.8876,0,269.96,0.79,-111.89,10.397,-0.039,37.699,1,3,644.31,-5.164,0,619.18,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.28,1079.96,2,0,0.175,0.175,55,5.71,0.175,0.175,7.47,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
7.82,APPROACH,ILS_TRACK,149.07,152,2.93,501.92,421.03,-12.4,10.71,15.28,269.98,-0.093,0.4826,0,0.961,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.716,0,-2.926,0,269.96,0,0,1,-4.79,0,0,0,269.96,0.4607,-0.0007,0.8876,0,269.96,0.8,-113.53,10.343,-0.039,37.678,1,3,644.31,-4.522,0,616.32,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.02,1079.88,2,0,0.175,0.175,57,5.71,0.175,0.175,7.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.17,APPROACH,ILS_TRACK,149.03,152,2.97,497.72,416.77,-11.96,10.83,15.27,269.98,-0.093,0.4217,0,1.996,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.726,0,-2.964,0,269.96,0,0,1,-4.62,0,0,0,269.96,0.4608,-0.0006,0.8875,0,269.96,0.81,-114.93,10.288,-0.037,37.538,1,3,644.31,-3.822,0,613.47,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.58,1080.09,2,0,0.175,0.175,59,5.71,0.175,0.175,8.17,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.52,APPROACH,ILS_TRACK,149.01,152,2.99,493.76,412.66,-11.49,11.28,15.58,269.98,-0.093,0.3819,0,3.039,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.731,0,-2.982,0,269.96,0,0,1,-4.45,0,0,0,269.96,0.4609,-0.0007,0.8875,0,269.96,0.81,-116.08,10.234,-0.04,37.308,1,3,644.31,-3.104,0,610.62,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.43,1080.35,2,0,0.175,0.175,61,5.71,0.175,0.175,8.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
8.87,APPROACH,ILS_TRACK,148.95,152,3.05,490.01,408.79,-10.69,11.75,15.72,269.98,-0.095,0.3816,0,4.096,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.748,0,-3.041,0,269.96,0,0,1,-4.16,0,0,0,269.96,0.4609,-0.0006,0.8874,0,269.96,0.82,-117.02,10.179,-0.037,37.187,1,3,644.31,-2.601,0,607.76,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.43,1080.41,2,0,0.175,0.175,63,5.71,0.175,0.175,8.87,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.22,APPROACH,ILS_TRACK,148.86,152,3.14,486.39,405.2,-9.89,11.78,15.4,269.98,-0.095,0.403,0,5.184,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.773,0,-3.132,0,269.96,0,0,1,-3.85,0,0,0,269.96,0.461,-0.0007,0.8874,0,269.96,0.83,-117.81,10.125,-0.038,37.07,1,3,644.31,-2.16,0,604.91,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.77,1080.32,2,0,0.175,0.175,65,5.71,0.175,0.175,9.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.57,APPROACH,ILS_TRACK,148.8,152,3.2,482.91,401.84,-9.42,11.36,14.81,269.98,-0.095,0.4146,0,6.299,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.792,0,-3.198,0,269.96,0,0,1,-3.65,0,0,0,269.96,0.4611,-0.0006,0.8873,0,269.96,0.83,-118.47,10.071,-0.037,36.961,1,3,644.31,-1.773,0,602.06,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.67,1080.35,2,0,0.175,0.175,67,5.71,0.175,0.175,9.57,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
9.92,APPROACH,ILS_TRACK,148.81,152,3.19,479.64,398.6,-9.13,11.17,14.54,269.98,-0.093,0.3993,0,7.418,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,22.79,0,-3.191,0,269.96,0,0,1,-3.53,0,0,0,269.96,0.4612,-0.0006,0.8873,0,269.96,0.84,-118.94,10.016,-0.036,36.62,1,3,644.31,-1.174,0,599.21,0,0,0,,0,0,0,0,0,0,270.08,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.98,1080.66,2,0,0.175,0.175,69,5.71,0.175,0.175,9.92,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
