t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_intg,aa_hdg_cmd_deg,aa_fpa_cmd_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,phase_el_s,status
0.2,APPROACH,FLY_TO_FIX,78.17,76,-2.17,542.55,-18.49,-16.32,-3.45,270.41,0.078,0,-0.171,172.64,4.785,0,0,0,0,0,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.24,FLYING
0.42,APPROACH,ILS_TRACK,78.61,76,-2.61,537.78,-22.63,-19.79,-4.2,270.41,-0.004,0,-0.736,101.6,-0.249,0,0,0,0,0,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.46,FLYING
0.64,APPROACH,ILS_TRACK,79.13,76,-3.13,532.09,-26.68,-24.16,-5.68,270.41,-0.004,0,-1.413,272.72,0,-1.97,-24.88,9.313,2.319,97.955,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.68,FLYING
0.84,APPROACH,ILS_TRACK,79.61,76,-3.61,526.04,-31.19,-28.95,-7.24,270.41,-0.003,0,-2.197,270.48,0,-1.97,-29.93,9.297,0.079,27.318,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.88,FLYING
1.04,APPROACH,ILS_TRACK,80.13,76,-4.13,519.23,-35.88,-29.24,-4.75,270.4,-0.005,0,-3.011,270.48,0,-1.97,-35.77,9.281,0.076,34.092,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.08,FLYING
1.28,APPROACH,ILS_TRACK,80.98,76,-4.98,510.05,-39.44,-27.06,-0.27,270.4,0.03,0,-4.191,270.48,0,-1.97,-43.75,9.262,0.078,39.636,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.33,FLYING
1.52,APPROACH,ILS_TRACK,81.82,76,-5.82,500.5,-41.36,-24.14,3.38,270.39,0.042,0,-5.334,270.48,0,-1.97,-51.57,9.245,0.079,46.732,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.58,FLYING
1.82,APPROACH,ILS_TRACK,82.87,76,-6.87,488.48,-41.11,-17.11,9.6,270.4,0.002,0,-7.122,270.48,0,-1.97,-62.09,9.223,0.079,50.362,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.89,FLYING
2.14,APPROACH,ILS_TRACK,83.67,76,-7.67,476.44,-37.38,-12.41,11.97,270.41,-0.034,0,-9.52,270.48,0,-1.97,-73.01,9.198,0.08,49.65,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.21,FLYING
2.52,APPROACH,ILS_TRACK,84.05,76,-8.05,463.27,-32.51,-9.16,11.81,270.43,-0.072,0,-12.612,270.48,0,-1.97,-84.85,9.166,0.079,50.064,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.59,FLYING
2.84,APPROACH,ILS_TRACK,84.13,76,-8.13,453.88,-28.56,-6.62,11.7,270.43,-0.075,0,-15.172,270.47,0,-1.97,-93.14,9.14,0.075,48.977,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.91,FLYING
3.15,APPROACH,ILS_TRACK,84.07,76,-8.07,445.68,-24.74,-4.85,11.04,270.44,-0.077,0,-17.718,270.47,0,-1.96,-100.19,9.113,0.073,47.965,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.22,FLYING
3.54,APPROACH,ILS_TRACK,83.91,76,-7.91,437.13,-20.73,-3.06,10.24,270.44,-0.076,0,-20,270.47,0,-1.94,-107.28,9.08,0.069,46.925,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.61,FLYING
3.85,APPROACH,ILS_TRACK,83.74,76,-7.74,431.18,-17.91,-1.82,9.66,270.45,-0.065,0,-20,270.47,0,-1.93,-112,9.052,0.065,45.569,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.92,FLYING
4.17,APPROACH,ILS_TRACK,83.54,76,-7.54,426.05,-15.44,-0.64,9.26,270.46,-0.062,0,-20,270.46,0,-1.91,-115.86,9.025,0.062,44.568,0,0,0,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.24,FLYING
