t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.96,APPROACH,FLY_TO_FIX,77.34,75.35,-1.99,1342.95,0.5,8.68,8.79,95.15,19.402,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,185.15,0,0,0,0.37,154.98,0,0,184.95,0,0,0,0,0,0,0,40.906,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.76,402.41,2,0,0.06,0.06,41,14.29,0.08,0.06,2.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.24,APPROACH,FLY_TO_FIX,77.28,75.58,-1.71,1343.08,0.5,8.61,8.79,96,19.941,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,186,0,0,0,0.37,154.18,0,0,185.83,0,0,0,0,0,0,0,40.93,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.36,402.44,2,0,0.06,0.06,45,14.29,0.08,0.06,3.24,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.52,APPROACH,FLY_TO_FIX,77.23,75.8,-1.43,1343.21,0.5,8.56,8.77,96.75,20.278,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,186.75,0,0,0,0.37,153.47,0,0,186.6,0,0,0,0,0,0,0,40.954,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.11,402.47,2,0,0.06,0.06,49,14.29,0.08,0.06,3.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.8,APPROACH,FLY_TO_FIX,77.18,76.02,-1.16,1343.34,0.51,8.52,8.74,97.46,20.567,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,187.46,0,0,0,0.38,152.81,0,0,187.31,0,0,0,0,0,0,0,40.978,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.04,402.5,2,0,0.06,0.06,53,14.29,0.08,0.06,3.8,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.08,APPROACH,FLY_TO_FIX,77.14,76.25,-0.89,1343.48,0.5,8.49,8.73,98.16,20.811,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,188.16,0,0,0,0.37,152.16,0,0,188.01,0,0,0,0,0,0,0,41.002,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.04,402.52,2,0,0.06,0.06,57,14.29,0.08,0.06,4.08,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.36,APPROACH,FLY_TO_FIX,77.11,76.47,-0.64,1343.61,0.5,8.46,8.71,98.86,21.003,0,0,0,1,0.6,4.5,0.75,0.35,0.0168,0.4,188.86,0,0,0,0.37,151.51,0,0,188.71,0,0,0,0,0,0,0,41.026,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.05,402.53,2,0,0.06,0.06,61,14.29,0.08,0.06,4.36,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,FLY_TO_FIX,77.1,76.7,-0.4,1343.74,0.47,8.4,8.66,99.54,21.093,0,0,-0.081,1,0.6,4.5,0.75,0.35,0.0168,0.4,189.54,0,0,0,0.35,150.88,0,0,189.39,0,0,0,0,0,0,0,41.05,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.02,402.53,2,0,0.06,0.06,65,14.29,0.08,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.92,APPROACH,FLY_TO_FIX,77.09,76.92,-0.17,1343.86,0.44,8.36,8.65,100.23,21.163,0,0,-0.079,1,0.6,4.5,0.75,0.35,0.0168,0.4,190.23,0,0,0,0.33,150.24,0,0,190.08,0,0,0,0,0,0,0,41.074,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.92,402.52,2,0,0.06,0.06,69,14.29,0.08,0.06,4.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.2,APPROACH,FLY_TO_FIX,77.11,77,-0.11,1343.97,0.42,8.33,8.63,100.92,21.221,0,0,-0.078,1,0.6,4.5,0.75,0.35,0.0168,0.4,190.92,0,0,0,0.31,149.61,0,0,190.77,0,0,0,0,0,0,0,41.098,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.73,402.51,2,0,0.06,0.06,73,14.29,0.08,0.06,5.2,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.48,APPROACH,FLY_TO_FIX,77.13,77,-0.13,1344.08,0.4,8.3,8.62,101.61,21.272,0,0,-0.076,1,0.6,4.5,0.75,0.35,0.0168,0.4,191.61,0,0,0,0.29,148.97,0,0,191.46,0,0,0,0,0,0,0,41.122,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.41,402.49,2,0,0.06,0.06,77,14.29,0.08,0.06,5.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.78,APPROACH,FLY_TO_FIX,77.17,77,-0.17,1344.19,0.37,8.26,8.6,102.35,21.32,0,0,-0.075,1,0.6,4.5,0.75,0.35,0.0168,0.4,192.35,0,0,0,0.28,148.29,0,0,192.2,0,0,0,0,0,0,0,41.147,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.13,402.45,2,0,0.06,0.06,81,13.33,0.08,0.06,5.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.1,APPROACH,FLY_TO_FIX,77.22,77,-0.22,1344.3,0.34,8.22,8.57,103.14,21.367,0,0,-0.073,1,0.6,4.5,0.75,0.35,0.0168,0.4,193.14,0,0,0,0.25,147.56,0,0,192.94,0,0,0,0,0,0,0,41.174,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.8,402.41,2,0,0.08,0.08,85,12.5,0.1,0.06,6.1,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.38,APPROACH,FLY_TO_FIX,77.28,77,-0.28,1344.38,0.32,8.18,8.55,103.83,21.404,0,0,-0.072,1,0.6,4.5,0.75,0.35,0.0168,0.4,193.83,0,0,0,0.24,146.93,0,0,193.68,0,0,0,0,0,0,0,41.198,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.91,402.37,2,0,0.06,0.06,89,14.29,0.08,0.06,6.38,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.68,APPROACH,FLY_TO_FIX,77.35,77,-0.35,1344.47,0.29,8.13,8.53,104.57,21.443,0,0,-0.07,1,0.6,4.5,0.75,0.35,0.0168,0.4,194.57,0,0,0,0.22,146.25,0,0,194.42,0,0,0,0,0,0,0,41.223,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.9,402.32,2,0,0.06,0.06,93,13.33,0.08,0.06,6.68,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7,APPROACH,FLY_TO_FIX,77.43,77,-0.43,1344.55,0.27,8.09,8.5,105.36,21.483,0,0,-0.069,1,0.6,4.5,0.75,0.35,0.0168,0.4,195.36,0,0,0,0.2,145.53,0,0,195.16,0,0,0,0,0,0,0,41.251,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.71,402.25,2,0,0.08,0.08,97,12.5,0.1,0.06,7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.28,APPROACH,FLY_TO_FIX,77.51,77,-0.51,1344.61,0.24,8.04,8.46,106.05,21.516,0,0,-0.068,1,0.6,4.5,0.75,0.35,0.0168,0.4,196.05,0,0,0,0.18,144.9,0,0,195.9,0,0,0,0,0,0,0,41.274,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.99,402.19,2,0,0.06,0.06,101,14.29,0.08,0.06,7.28,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.58,APPROACH,FLY_TO_FIX,77.61,77,-0.61,1344.67,0.22,8,8.44,106.79,21.553,0,0,-0.066,1,0.6,4.5,0.75,0.35,0.0168,0.4,196.79,0,0,0,0.16,144.23,0,0,196.64,0,0,0,0,0,0,0,41.299,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.02,402.13,2,0,0.06,0.06,105,13.33,0.08,0.06,7.58,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.9,APPROACH,FLY_TO_FIX,77.71,77,-0.71,1344.73,0.19,7.95,8.4,107.58,21.594,0,0,-0.065,1,0.6,4.5,0.75,0.35,0.0168,0.4,197.58,0,0,0,0.14,143.51,0,0,197.38,0,0,0,0,0,0,0,41.326,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.74,402.05,2,0,0.08,0.08,109,12.5,0.1,0.06,7.9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.2,APPROACH,FLY_TO_FIX,77.82,77,-0.82,1344.77,0.17,7.9,8.37,108.33,21.633,0,0,-0.064,1,0.6,4.5,0.75,0.35,0.0168,0.4,198.33,0,0,0,0.13,142.83,0,0,198.18,0,0,0,0,0,0,0,41.351,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.04,401.98,2,0,0.06,0.06,113,13.33,0.1,0.06,8.2,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.5,APPROACH,FLY_TO_FIX,77.92,77,-0.92,1344.81,0.15,7.86,8.35,109.07,21.673,0,0,-0.062,1,0.6,4.5,0.75,0.35,0.0168,0.4,199.07,0,0,0,0.11,142.16,0,0,198.92,0,0,0,0,0,0,0,41.376,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.77,401.9,2,0,0.06,0.06,117,13.33,0.08,0.06,8.5,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.82,APPROACH,FLY_TO_FIX,78.04,77,-1.04,1344.85,0.12,7.82,8.32,109.87,21.716,0,0,-0.061,1,0.6,4.5,0.75,0.35,0.0168,0.4,199.87,0,0,0,0.09,141.44,0,0,199.67,0,0,0,0,0,0,0,41.403,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.12,401.82,2,0,0.08,0.08,121,12.5,0.1,0.06,8.82,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.12,APPROACH,FLY_TO_FIX,78.13,77,-1.13,1344.88,0.1,7.79,8.31,110.62,21.757,0,0,-0.06,1,0.6,4.5,0.75,0.35,0.0168,0.4,200.62,0,0,0,0.07,140.76,0,0,200.47,0,0,0,0,0,0,0,41.428,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.57,401.75,2,0,0.06,0.06,125,13.33,0.1,0.06,9.12,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.42,APPROACH,FLY_TO_FIX,78.22,77,-1.22,1344.9,0.08,7.76,8.29,111.37,21.797,0,0,-0.059,1,0.6,4.5,0.75,0.35,0.0168,0.4,201.37,0,0,0,0.06,140.08,0,0,201.22,0,0,0,0,0,0,0,41.453,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.34,401.69,2,0,0.06,0.06,129,13.33,0.08,0.06,9.42,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.74,APPROACH,FLY_TO_FIX,78.3,77,-1.3,1344.92,0.05,7.74,8.29,112.17,21.84,0,0,-0.058,1,0.6,4.5,0.75,0.35,0.0168,0.4,202.17,0,0,0,0.04,139.36,0,0,201.97,0,0,0,0,0,0,0,41.48,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.43,401.64,2,0,0.08,0.08,133,12.5,0.1,0.06,9.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.02,APPROACH,FLY_TO_FIX,78.35,77,-1.35,1344.93,0.03,7.72,8.29,112.88,21.875,0,0,-0.056,1,0.6,4.5,0.75,0.35,0.0168,0.4,202.88,0,0,0,0.02,138.72,0,0,202.73,0,0,0,0,0,0,0,41.503,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.83,401.6,2,0,0.06,0.06,137,14.29,0.08,0.06,10.02,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.32,APPROACH,FLY_TO_FIX,78.4,77,-1.4,1344.93,0.01,7.71,8.3,113.64,21.911,0,0,-0.055,1,0.6,4.5,0.75,0.35,0.0168,0.4,203.64,0,0,0,0.01,138.03,0,0,203.49,0,0,0,0,0,0,0,41.527,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.98,401.57,2,0,0.06,0.06,141,13.33,0.08,0.06,10.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.64,APPROACH,FLY_TO_FIX,78.43,77,-1.43,1344.93,-0.01,7.7,8.31,114.46,21.947,0,0,-0.054,1,0.6,4.5,0.75,0.35,0.0168,0.4,204.46,0,0,0,-0.01,137.3,0,0,204.25,0,0,0,0,0,0,0,41.553,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.03,401.55,2,0,0.08,0.08,145,12.5,0.1,0.06,10.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.94,APPROACH,FLY_TO_FIX,78.44,77,-1.44,1344.92,-0.04,7.7,8.32,115.22,21.976,0,0,-0.053,1,0.6,4.5,0.75,0.35,0.0168,0.4,205.22,0,0,0,-0.03,136.62,0,0,205.07,0,0,0,0,0,0,0,41.578,0,0,0,0,0,89.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.6,401.54,2,0,0.06,0.06,149,13.33,0.1,0.06,10.94,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
