t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,gear_h_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,flare_vs_err,flare_fpa_err,flare_pitch_err,flare_req_up_a,flare_thr_floor,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
28.89,APPROACH,ILS_TRACK,152.08,152,-0.08,1293.41,1213.79,-8.15,6.36,9.24,270.42,-0.411,0.2524,0,17.217,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.871,0,0.071,0,270.37,-2.974,0,1,-3.03,0,0,-2.74,270.37,0.1484,0.0063,0.9889,-2.97,270.37,-18.08,-3.51,23.337,0.366,0.026,1,3,1311.13,1.283,-2.974,1297.35,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.64,1035.35,2,0,0.15,0.15,193,6.67,0.15,0.15,28.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.22,APPROACH,ILS_TRACK,152.19,152,-0.19,1290.91,1211.12,-7.87,7.12,9.84,270.42,-0.436,0.2122,0,17.163,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.838,0,0.186,0,270.35,-2.949,0,1,-2.99,0,0,-3.16,270.36,0.148,0.0061,0.989,-2.95,270.35,-17.61,-3.09,23.283,0.351,0.051,1,3,1311.13,1.094,-2.949,1294.48,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1036,2,0,0.15,0.15,195,6.06,0.18,0.15,29.22,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.52,APPROACH,ILS_TRACK,152.24,152,-0.24,1288.45,1208.76,-7.95,6.82,9.51,270.4,-0.469,0.2117,0,17.097,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.826,0,0.231,0,270.33,-2.507,0,1,-2.97,0,0,-2.61,270.34,0.1405,0.0058,0.9901,-2.51,270.33,-17.19,-2.92,23.233,0.332,0.493,1,3,1311.13,0.48,-2.507,1291.86,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.74,1036.34,2,0,0.15,0.15,197,6.67,0.15,0.15,29.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
29.85,APPROACH,ILS_TRACK,152.33,152,-0.33,1285.82,1206.07,-8.33,6.85,9.75,270.39,-0.475,0.1901,0,16.998,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.8,0,0.323,0,270.32,-2.805,0,1,-3.1,0,0,-2.6,270.33,0.1457,0.0056,0.9893,-2.8,270.32,-16.73,-2.7,23.178,0.322,0.195,1,3,1311.13,0.77,-2.805,1288.99,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.83,1036.91,2,0,0.15,0.15,199,6.06,0.18,0.15,29.85,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.15,APPROACH,ILS_TRACK,152.35,152,-0.35,1283.47,1203.58,-8.11,7.42,10.23,270.38,-0.468,0.1993,0,16.892,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.791,0,0.356,0,270.31,-2.986,0,1,-3.08,0,0,-3.02,270.32,0.1489,0.0054,0.9888,-2.99,270.31,-16.32,-2.42,23.128,0.314,0.014,1,3,1311.13,0.891,-2.986,1286.38,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.51,1037.18,2,0,0.15,0.15,201,6.67,0.15,0.15,30.15,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.48,APPROACH,ILS_TRACK,152.31,152,-0.31,1280.72,1200.93,-8.11,7.13,9.89,270.37,-0.477,0.2383,0,16.785,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.803,0,0.313,0,270.31,-2.575,0,1,-3.03,0,0,-2.67,270.31,0.1419,0.0053,0.9899,-2.58,270.31,-15.88,-2.29,23.073,0.307,0.425,1,3,1311.13,0.327,-2.575,1283.5,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.03,1037.16,2,0,0.15,0.15,203,6.06,0.18,0.15,30.48,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
30.78,APPROACH,ILS_TRACK,152.31,152,-0.31,1278.29,1198.44,-8.39,7.18,10.1,270.36,-0.478,0.2458,0,16.692,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.803,0,0.311,0,270.29,-2.881,0,1,-3.13,0,0,-2.68,270.3,0.1473,0.0051,0.9891,-2.88,270.29,-15.49,-2.13,23.023,0.293,0.119,1,3,1311.13,0.649,-2.881,1280.89,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.86,1037.31,2,0,0.15,0.15,205,6.67,0.15,0.15,30.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.11,APPROACH,ILS_TRACK,152.26,152,-0.26,1275.64,1195.71,-8.06,7.59,10.35,270.35,-0.476,0.2714,0,16.599,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.816,0,0.264,0,270.28,-2.927,0,1,-3.06,0,0,-3.09,270.29,0.1482,0.0049,0.989,-2.93,270.28,-15.07,-1.88,22.969,0.285,0.073,1,3,1311.13,0.614,-2.927,1278.02,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.77,1037.26,2,0,0.15,0.15,207,6.06,0.18,0.15,31.11,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.41,APPROACH,ILS_TRACK,152.19,152,-0.19,1273.1,1193.31,-8.12,7.16,9.91,270.35,-0.486,0.3002,0,16.537,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.836,0,0.194,0,270.27,-2.629,0,1,-3.03,0,0,-2.66,270.28,0.1431,0.0047,0.9897,-2.63,270.27,-14.69,-1.81,22.919,0.274,0.371,1,3,1311.13,0.214,-2.629,1275.41,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.53,1037.13,2,0,0.15,0.15,209,6.67,0.15,0.15,31.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
31.74,APPROACH,ILS_TRACK,152.19,152,-0.19,1270.42,1190.57,-8.4,7.18,10.12,270.34,-0.478,0.2888,0,16.474,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.838,0,0.188,0,270.26,-3,0,1,-3.15,0,0,-2.77,270.27,0.1496,0.0045,0.9887,-3,270.26,-14.28,-1.65,22.864,0.261,0,1,3,1311.13,0.618,-3,1272.54,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.69,1037.29,2,0,0.15,0.15,211,6.06,0.18,0.15,31.74,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.04,APPROACH,ILS_TRACK,152.16,152,-0.16,1267.94,1188.1,-8.12,7.33,10.09,270.33,-0.497,0.2913,0,16.423,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.845,0,0.163,0,270.26,-2.87,0,1,-3.06,0,0,-3.1,270.26,0.1474,0.0044,0.9891,-2.87,270.26,-13.92,-1.48,22.814,0.255,0.13,1,3,1311.13,0.393,-2.87,1269.93,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.84,1037.33,2,0,0.15,0.15,213,6.67,0.15,0.15,32.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.37,APPROACH,ILS_TRACK,152.16,152,-0.16,1265.17,1185.4,-8.33,7.03,9.89,270.32,-0.485,0.2825,0,16.373,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.847,0,0.156,0,270.24,-2.825,0,1,-3.11,0,0,-2.73,270.25,0.1467,0.0042,0.9892,-2.83,270.24,-13.52,-1.4,22.76,0.242,0.175,1,3,1311.13,0.306,-2.825,1267.07,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.28,1037.49,2,0,0.15,0.15,215,6.06,0.18,0.15,32.37,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
32.67,APPROACH,ILS_TRACK,152.17,152,-0.17,1262.73,1182.87,-8.28,7.3,10.18,270.31,-0.47,0.2663,0,16.322,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.842,0,0.174,0,270.24,-3.118,0,1,-3.15,0,0,-3.01,270.24,0.1519,0.0042,0.9884,-3.12,270.24,-13.18,-1.23,22.71,0.24,-0.118,1,3,1311.13,0.61,-3.118,1264.46,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.66,1037.73,2,0,0.15,0.15,217,6.67,0.15,0.15,32.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33,APPROACH,ILS_TRACK,152.17,152,-0.17,1259.92,1180.17,-8.28,7.02,9.84,270.3,-0.506,0.2667,0,16.267,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.844,0,0.167,0,270.23,-2.766,0,1,-3.1,0,0,-2.87,270.23,0.1459,0.004,0.9893,-2.77,270.23,-12.8,-1.16,22.655,0.233,0.234,1,3,1311.13,0.143,-2.766,1261.59,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.26,1037.88,2,0,0.15,0.15,219,6.06,0.18,0.15,33,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.3,APPROACH,ILS_TRACK,152.2,152,-0.2,1257.45,1177.63,-8.56,7.07,10.06,270.29,-0.471,0.2467,0,16.209,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.834,0,0.202,0,270.22,-3.051,0,1,-3.2,0,0,-2.86,270.22,0.1509,0.0038,0.9885,-3.05,270.22,-12.47,-1.05,22.605,0.222,-0.051,1,3,1311.13,0.459,-3.051,1258.98,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.46,1038.19,2,0,0.15,0.15,221,6.67,0.15,0.15,33.3,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.63,APPROACH,ILS_TRACK,152.2,152,-0.2,1254.69,1174.87,-8.21,7.29,10.08,270.29,-0.493,0.252,0,16.14,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.834,0,0.201,0,270.21,-2.924,0,1,-3.1,0,0,-3.2,270.22,0.1488,0.0036,0.9889,-2.92,270.21,-12.11,-0.91,22.551,0.211,0.076,1,3,1311.13,0.245,-2.924,1256.12,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.99,1038.34,2,0,0.15,0.15,223,6.06,0.18,0.15,33.63,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
33.93,APPROACH,ILS_TRACK,152.19,152,-0.19,1252.07,1172.4,-8.37,6.77,9.61,270.28,-0.502,0.2582,0,16.085,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.838,0,0.187,0,270.21,-2.683,0,1,-3.13,0,0,-2.68,270.21,0.1447,0.0035,0.9895,-2.68,270.21,-11.79,-0.92,22.501,0.205,0.317,1,3,1311.13,-0.05,-2.683,1253.51,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.67,1038.47,2,0,0.15,0.15,225,6.67,0.15,0.15,33.93,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.26,APPROACH,ILS_TRACK,152.24,152,-0.24,1249.31,1169.56,-8.74,6.85,9.91,270.27,-0.506,0.2348,0,16.011,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.824,0,0.236,0,270.2,-3.047,0,1,-3.27,0,0,-2.82,270.2,0.1511,0.0034,0.9885,-3.05,270.2,-11.45,-0.84,22.446,0.2,-0.047,1,3,1311.13,0.375,-3.047,1250.64,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.23,1038.86,2,0,0.15,0.15,227,6.06,0.18,0.15,34.26,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.56,APPROACH,ILS_TRACK,152.25,152,-0.25,1246.79,1166.97,-8.46,7.23,10.13,270.26,-0.495,0.2345,0,15.936,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.821,0,0.249,0,270.2,-2.991,0,1,-3.2,0,0,-3.18,270.19,0.1502,0.0034,0.9886,-2.99,270.2,-11.14,-0.73,22.396,0.195,0.009,1,3,1311.13,0.261,-2.991,1248.04,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.87,1039.06,2,0,0.15,0.15,229,6.67,0.15,0.15,34.56,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
34.89,APPROACH,ILS_TRACK,152.24,152,-0.24,1243.92,1164.17,-8.6,6.96,9.9,270.25,-0.475,0.2417,0,15.858,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.823,0,0.24,0,270.19,-2.763,0,1,-3.21,0,0,-2.75,270.19,0.1464,0.0032,0.9892,-2.76,270.19,-10.81,-0.74,22.342,0.187,0.237,1,3,1311.13,-0.02,-2.763,1245.17,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.89,1039.22,2,0,0.15,0.15,231,6.06,0.18,0.15,34.89,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.19,APPROACH,ILS_TRACK,152.25,152,-0.25,1241.4,1161.56,-8.68,7.21,10.24,270.24,-0.471,0.2372,0,15.782,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.82,0,0.253,0,270.18,-3.072,0,1,-3.28,0,0,-2.91,270.19,0.1518,0.0031,0.9884,-3.07,270.18,-10.53,-0.66,22.292,0.181,-0.072,1,3,1311.13,0.339,-3.072,1242.57,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.58,1039.44,2,0,0.15,0.15,233,6.67,0.15,0.15,35.19,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.52,APPROACH,ILS_TRACK,152.23,152,-0.23,1238.54,1158.74,-8.56,7.18,10.1,270.24,-0.437,0.2493,0,15.703,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.825,0,0.232,0,270.18,-2.781,0,1,-3.21,0,0,-2.94,270.18,0.1468,0.003,0.9892,-2.78,270.18,-10.22,-0.64,22.237,0.176,0.219,1,3,1311.13,-0.034,-2.781,1239.7,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.19,1039.52,2,0,0.15,0.15,235,6.06,0.18,0.15,35.52,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
35.82,APPROACH,ILS_TRACK,152.22,152,-0.22,1236,1156.14,-8.67,7.26,10.28,270.24,-0.423,0.2505,0,15.635,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.827,0,0.226,0,270.17,-3.003,0,1,-3.27,0,0,-2.84,270.17,0.1507,0.0029,0.9886,-3,270.17,-9.94,-0.6,22.188,0.171,-0.003,1,3,1311.13,0.228,-3.003,1237.1,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.11,1039.67,2,0,0.15,0.15,237,6.67,0.15,0.15,35.82,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.15,APPROACH,ILS_TRACK,152.2,152,-0.2,1233.15,1153.32,-8.56,7.25,10.19,270.23,-0.396,0.2602,0,15.567,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.835,0,0.2,0,270.16,-2.833,0,1,-3.21,0,0,-2.97,270.17,0.1479,0.0028,0.989,-2.83,270.16,-9.65,-0.57,22.133,0.164,0.167,1,3,1311.13,0.004,-2.833,1234.24,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.25,1039.73,2,0,0.15,0.15,239,6.06,0.18,0.15,36.15,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.45,APPROACH,ILS_TRACK,152.18,152,-0.18,1230.6,1150.73,-8.54,7.36,10.32,270.23,-0.381,0.2613,0,15.51,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.838,0,0.186,0,270.16,-3.034,0,1,-3.23,0,0,-2.91,270.16,0.1515,0.0027,0.9885,-3.03,270.16,-9.39,-0.52,22.083,0.158,-0.034,1,3,1311.13,0.236,-3.034,1231.63,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.87,1039.85,2,0,0.15,0.15,241,6.67,0.15,0.15,36.45,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
36.78,APPROACH,ILS_TRACK,152.16,152,-0.16,1227.76,1147.93,-8.58,7.22,10.18,270.22,-0.371,0.2664,0,15.455,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.846,0,0.161,0,270.16,-2.877,0,1,-3.21,0,0,-2.89,270.15,0.1488,0.0027,0.9889,-2.88,270.16,-9.11,-0.5,22.029,0.156,0.123,1,3,1311.13,0.035,-2.877,1228.77,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.68,1039.93,2,0,0.15,0.15,243,6.06,0.18,0.15,36.78,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.08,APPROACH,ILS_TRACK,152.15,152,-0.15,1225.21,1145.36,-8.47,7.36,10.27,270.22,-0.363,0.2647,0,15.409,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.849,0,0.15,0,270.15,-3.042,0,1,-3.2,0,0,-3.03,270.15,0.1518,0.0025,0.9884,-3.04,270.15,-8.86,-0.44,21.979,0.147,-0.042,1,3,1311.13,0.217,-3.042,1226.17,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.54,1040.04,2,0,0.15,0.15,245,6.67,0.15,0.15,37.08,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.41,APPROACH,ILS_TRACK,152.13,152,-0.13,1222.39,1142.55,-8.6,7.24,10.22,270.21,-0.355,0.2658,0,15.365,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.854,0,0.131,0,270.14,-2.977,0,1,-3.22,0,0,-2.89,270.14,0.1507,0.0025,0.9886,-2.98,270.14,-8.59,-0.41,21.925,0.143,0.023,1,3,1311.13,0.126,-2.977,1223.31,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.46,1040.15,2,0,0.15,0.15,247,6.06,0.18,0.15,37.41,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
37.71,APPROACH,ILS_TRACK,152.12,152,-0.12,1219.82,1140,-8.44,7.26,10.15,270.21,-0.35,0.2633,0,15.327,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.856,0,0.123,0,270.14,-2.949,0,1,-3.17,0,0,-3.08,270.14,0.1503,0.0023,0.9886,-2.95,270.14,-8.35,-0.37,21.875,0.135,0.051,1,3,1311.13,0.073,-2.949,1220.71,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.19,1040.28,2,0,0.15,0.15,249,6.67,0.15,0.15,37.71,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.04,APPROACH,ILS_TRACK,152.13,152,-0.13,1217.02,1137.18,-8.58,7.22,10.21,270.2,-0.339,0.2559,0,15.286,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.856,0,0.125,0,270.13,-3.079,0,1,-3.24,0,0,-2.92,270.13,0.1527,0.0022,0.9883,-3.08,270.13,-8.09,-0.32,21.82,0.129,-0.079,1,3,1311.13,0.221,-3.079,1217.85,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.8,1040.48,2,0,0.15,0.15,251,6.06,0.18,0.15,38.04,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.34,APPROACH,ILS_TRACK,152.12,152,-0.12,1214.45,1134.64,-8.5,7.19,10.11,270.2,-0.348,0.2544,0,15.249,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.857,0,0.122,0,270.13,-2.954,0,1,-3.19,0,0,-3.08,270.13,0.1506,0.0021,0.9886,-2.95,270.13,-7.86,-0.29,21.771,0.125,0.046,1,3,1311.13,0.05,-2.954,1215.25,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.9,1040.63,2,0,0.15,0.15,253,6.67,0.15,0.15,38.34,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
38.67,APPROACH,ILS_TRACK,152.13,152,-0.13,1211.65,1131.82,-8.48,7.27,10.2,270.19,-0.337,0.2479,0,15.207,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,21.854,0,0.129,0,270.12,-3.119,0,1,-3.21,0,0,-3.04,270.12,0.1535,0.002,0.9881,-3.12,270.12,-7.62,-0.22,21.716,0.118,-0.119,1,3,1311.13,0.232,-3.119,1212.39,0,0,0,0,0,0,0,0,266.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.78,1040.84,2,0,0.15,0.15,255,6.06,0.18,0.15,38.67,FLYING,X10-F,0:/Integrated Flight Computer/aircraft/x10_f_cfg.ks (inferred preloaded)
