t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.32,APPROACH,ILS_TRACK,77.82,73,-4.82,2224.77,-10.65,2.11,8.78,272.23,-0.442,0,0,0.022,1,0.6,4.399,0.75,0.35,0.0168,0.4,269.3,-4.981,0,0,-7.79,0,0,-4.98,269.31,0,0,0,0,0,8.82,396.19,33.56,-1.104,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.65,361.61,2,0,0.1,0.1,39,11.76,0.1,0.06,3.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.66,APPROACH,ILS_TRACK,78.09,73,-5.09,2221.15,-10.57,2.05,8.66,272.15,-0.799,0,0,0.021,1,0.6,4.452,0.75,0.35,0.0168,0.4,269.25,-4.971,0,0,-7.71,0,0,-4.97,269.29,0,0,0,0,0,9.84,394.19,33.529,-1.15,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.08,361.6,2,0,0.1,0.1,43,11.76,0.1,0.06,3.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.98,APPROACH,ILS_TRACK,78.31,73,-5.31,2217.78,-10.5,2.01,8.56,272.08,-1.084,0,0,0.021,1,0.6,4.491,0.75,0.35,0.0168,0.4,269.23,-4.962,0,0,-7.64,0,0,-4.96,269.25,0,0,0,0,0,10.78,392.33,33.5,-1.165,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.52,361.6,2,0,0.1,0.1,47,12.5,0.1,0.06,3.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,78.5,73,-5.5,2214.43,-10.43,2,8.49,272,-1.325,0,0,0.021,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.2,-4.953,0,0,-7.58,0,0,-4.95,269.22,0,0,0,0,0,11.72,390.51,33.471,-1.197,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.48,361.63,2,0,0.1,0.1,51,12.5,0.1,0.06,4.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.64,APPROACH,ILS_TRACK,78.67,73,-5.67,2210.89,-10.37,2,8.45,271.92,-1.54,0,0,0.02,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.18,-4.943,0,0,-7.51,0,0,-4.94,269.21,0,0,0,0,0,12.68,388.6,33.44,-1.222,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.56,361.67,2,0,0.1,0.1,55,11.76,0.1,0.06,4.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.98,APPROACH,ILS_TRACK,78.82,73,-5.82,2207.38,-10.3,2.02,8.41,271.84,-1.716,0,0,0.02,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.18,-4.934,0,0,-7.45,0,0,-4.94,269.17,0,0,0,0,0,13.61,386.72,33.409,-1.217,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.14,361.73,2,0,0.1,0.1,59,11.76,0.1,0.06,4.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.3,APPROACH,ILS_TRACK,78.94,73,-5.94,2204.09,-10.24,2.03,8.38,271.76,-1.85,0,0,0.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.18,-4.925,0,0,-7.4,0,0,-4.93,269.17,0,0,0,0,0,14.46,384.97,33.379,-1.223,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.44,361.81,2,0,0.1,0.1,63,12.5,0.1,0.06,5.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.64,APPROACH,ILS_TRACK,79.04,73,-6.04,2200.61,-10.14,1.94,8.22,271.68,-1.96,0,0,0.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.16,-4.916,0,0,-7.31,0,0,-4.92,269.17,0,0,0,0,0,15.33,383.12,33.348,-1.241,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.84,361.9,2,0,0.1,0.1,67,11.76,0.1,0.06,5.64,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.98,APPROACH,ILS_TRACK,79.13,73,-6.13,2197.12,-10.2,1.74,8.04,271.6,-2.024,0,0,0.019,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.14,-4.906,0,0,-7.34,0,0,-4.91,269.18,0,0,0,0,0,16.17,381.26,33.317,-1.257,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.62,361.99,2,0,0.1,0.1,71,11.76,0.1,0.06,5.98,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.32,APPROACH,ILS_TRACK,79.19,73,-6.19,2193.68,-10.21,1.91,8.22,271.59,-1.411,0,0,0.018,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.16,-4.897,0,0,-7.35,0,0,-4.9,269.14,0,0,0,0,0,16.95,379.46,33.286,-1.244,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.74,362.1,2,0,0.1,0.1,75,11.76,0.1,0.06,6.32,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.66,APPROACH,ILS_TRACK,79.22,73,-6.22,2190.26,-10.1,2.12,8.36,271.73,0.165,0,0,0.018,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.14,-4.888,0,0,-7.28,0,0,-4.89,269.17,0,0,0,0,0,17.7,377.67,33.254,-1.259,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.18,362.24,2,0,0.1,0.1,79,11.76,0.1,0.06,6.66,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.92,APPROACH,ILS_TRACK,79.24,73,-6.24,2187.61,-10.04,1.93,8.13,271.88,0.878,0,0,0.018,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.12,-4.881,0,0,-7.22,0,0,-4.88,269.12,0,0,0,0,0,18.27,376.28,33.23,-1.285,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.66,362.35,2,0,0.08,0.08,82,11.54,0.1,0.08,6.92,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.18,APPROACH,ILS_TRACK,79.25,73,-6.25,2184.96,-10.07,1.76,7.99,271.95,0.62,0,0,0.017,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.09,-4.874,0,0,-7.24,0,0,-4.88,269.08,0,0,0,0,0,18.85,374.89,33.207,-1.307,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.29,362.46,2,0,0.1,0.1,85,11.54,0.1,0.06,7.18,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.44,APPROACH,ILS_TRACK,79.26,73,-6.26,2182.34,-10.1,1.73,7.96,271.87,-0.215,0,0,0.017,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.06,-4.868,0,0,-7.26,0,0,-4.87,269.05,0,0,0,0,0,19.45,373.51,33.183,-1.343,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.08,362.57,2,0,0.08,0.08,88,11.54,0.1,0.08,7.44,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.7,APPROACH,ILS_TRACK,79.27,73,-6.27,2179.7,-10.12,1.7,7.96,271.76,-0.589,0,0,0.017,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.03,-4.861,0,0,-7.28,0,0,-4.86,269.04,0,0,0,0,0,20.05,372.13,33.159,-1.371,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,362.68,2,0,0.1,0.1,91,11.54,0.1,0.06,7.7,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.96,APPROACH,ILS_TRACK,79.27,73,-6.27,2177.07,-10.15,1.71,7.98,271.73,-0.311,0,0,0.017,1,0.6,4.5,0.75,0.35,0.0168,0.4,269.01,-4.854,0,0,-7.3,0,0,-4.86,269.02,0,0,0,0,0,20.63,370.75,33.135,-1.391,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.05,362.8,2,0,0.08,0.08,94,11.54,0.1,0.08,7.96,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.22,APPROACH,ILS_TRACK,79.27,73,-6.27,2174.43,-10.17,1.73,8.01,271.78,0.066,0,0,0.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.98,-4.847,0,0,-7.31,0,0,-4.85,269.01,0,0,0,0,0,21.22,369.36,33.111,-1.417,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.23,362.92,2,0,0.1,0.1,97,11.54,0.1,0.06,8.22,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.48,APPROACH,ILS_TRACK,79.26,73,-6.26,2171.79,-10.18,1.76,8.06,271.85,0.386,0,0,0.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.96,-4.84,0,0,-7.32,0,0,-4.84,268.99,0,0,0,0,0,21.79,367.97,33.087,-1.436,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.52,363.04,2,0,0.08,0.08,100,11.54,0.1,0.08,8.48,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.74,APPROACH,ILS_TRACK,79.25,73,-6.25,2169.15,-10.19,1.79,8.09,271.91,0.671,0,0,0.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.96,-4.833,0,0,-7.32,0,0,-4.83,268.94,0,0,0,0,0,22.37,366.58,33.063,-1.444,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,363.17,2,0,0.1,0.1,103,11.54,0.1,0.06,8.74,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9,APPROACH,ILS_TRACK,79.23,73,-6.23,2166.5,-10.19,1.81,8.11,271.96,0.923,0,0,0.016,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.92,-4.826,0,0,-7.33,0,0,-4.83,268.92,0,0,0,0,0,22.96,365.18,33.039,-1.476,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.42,363.3,2,0,0.08,0.08,106,11.54,0.1,0.08,9,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,APPROACH,ILS_TRACK,79.21,73,-6.21,2163.85,-10.19,1.82,8.13,272.02,1.148,0,0,0.015,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.89,-4.819,0,0,-7.33,0,0,-4.82,268.91,0,0,0,0,0,23.56,363.79,33.016,-1.513,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,363.44,2,0,0.1,0.1,109,11.54,0.1,0.06,9.26,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.52,APPROACH,ILS_TRACK,79.18,73,-6.18,2161.2,-10.19,1.83,8.14,272.08,1.329,0,0,0.015,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.85,-4.812,0,0,-7.33,0,0,-4.81,268.84,0,0,0,0,0,24.17,362.39,32.992,-1.548,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69,363.58,2,0,0.08,0.08,112,11.54,0.1,0.08,9.52,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.78,APPROACH,ILS_TRACK,79.14,73,-6.14,2158.56,-10.18,1.82,8.14,272.1,1.076,0,0,0.015,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.81,-4.805,0,0,-7.33,0,0,-4.81,268.81,0,0,0,0,0,24.79,360.99,32.968,-1.593,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,363.72,2,0,0.1,0.1,115,11.54,0.1,0.06,9.78,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.04,APPROACH,ILS_TRACK,79.09,73,-6.09,2155.91,-10.19,1.82,8.14,272.03,0.098,0,0,0.015,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.76,-4.798,0,0,-7.34,0,0,-4.8,268.78,0,0,0,0,0,25.43,359.59,32.944,-1.639,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,363.88,2,0,0.08,0.08,118,11.54,0.1,0.08,10.04,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.3,APPROACH,ILS_TRACK,79.04,73,-6.04,2153.26,-10.19,1.81,8.14,271.86,-1.082,0,0,0.014,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.74,-4.791,0,0,-7.35,0,0,-4.79,268.72,0,0,0,0,0,26.08,358.18,32.92,-1.655,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22,364.03,2,0,0.1,0.1,121,11.54,0.1,0.06,10.3,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.56,APPROACH,ILS_TRACK,78.99,73,-5.99,2150.6,-10.2,1.8,8.14,271.71,-1.471,0,0,0.014,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.72,-4.784,0,0,-7.36,0,0,-4.79,268.73,0,0,0,0,0,26.73,356.77,32.897,-1.682,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,364.18,2,0,0.08,0.08,124,11.54,0.1,0.08,10.56,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.82,APPROACH,ILS_TRACK,78.93,73,-5.93,2147.94,-10.22,1.78,8.14,271.67,-0.953,0,0,0.014,1,0.6,4.5,0.75,0.35,0.0168,0.4,268.71,-4.777,0,0,-7.38,0,0,-4.78,268.72,0,0,0,0,0,27.35,355.36,32.873,-1.689,0,0,0,0,273.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,364.34,2,0,0.1,0.1,127,11.54,0.1,0.06,10.82,FLYING,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
