t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
1.1,TAKEOFF,TO_PREFLIGHT,0.32,80,79.68,3.6,0,-0.33,0.21,88.78,0.114,0.2,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.83,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.94,2,0,0.92,0.5,1,2.44,0.92,0.02,0.22,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
1.8,TAKEOFF,TO_PREFLIGHT,0.13,80,79.87,3.59,0,-0.39,-6.88,88.72,0.112,0.4,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.53,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,887.94,2,0,0.74,0.5,2,1.47,0.92,0.74,0.9,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
2.48,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.6,0.01,-0.36,-23.83,88.7,0.111,0.6,0,0,0,0,0,0,0,0,0,90.4,0,1,0,1.24,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.99,887.94,2,0,0.7,0.5,3,1.47,0.74,0.7,1.58,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.16,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.6,0,-0.36,-6.64,88.68,0.111,0.8,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.5,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.67,887.94,2,0,0.64,0.5,4,1.47,0.7,0.64,2.26,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
3.84,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,3.59,0,-0.39,-2.13,88.66,0.112,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.99,887.93,2,0,0.68,0.5,5,1.47,0.68,0.64,2.94,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.44,TAKEOFF,TO_PREFLIGHT,0.07,80,79.93,3.59,0,-0.41,-0.77,88.65,0.112,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.03,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.93,887.93,2,0,0.68,0.5,6,1.61,0.68,0.68,3.5,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
4.76,TAKEOFF,TO_PREFLIGHT,0.09,80,79.91,3.58,0,-0.43,-0.55,88.65,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.01,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.82,887.93,2,0,0.08,0.08,11,15.63,0.68,0.04,3.82,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.04,TAKEOFF,TO_PREFLIGHT,0.1,80,79.9,3.58,0,-0.44,-0.66,88.65,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.04,887.93,2,0,0.08,0.08,15,14.29,0.08,0.06,4.1,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.32,TAKEOFF,TO_PREFLIGHT,0.11,80,79.89,3.58,0,-0.44,-0.54,88.65,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.02,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.55,887.93,2,0,0.08,0.08,19,14.29,0.08,0.06,4.38,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
5.6,TAKEOFF,TO_PREFLIGHT,0.12,80,79.88,3.57,0,-0.45,-0.49,88.66,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.02,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-1.619,0,0,1,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404.46,887.93,2,0,0.08,0.08,23,14.29,0.08,0.06,4.66,LANDED,X10-G,0:/Integrated Flight Computer/aircraft/x10_g_cfg.ks (inferred preloaded)
