t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.82,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.64,0,0.13,-9.53,90.05,0.132,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.26,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.337,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,521.99,2,0,0.08,0.08,49,14.29,0.08,0.06,2.72,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.1,TAKEOFF,TO_PREFLIGHT,0.06,80,79.94,3.63,0.01,0.04,-15.19,90.05,0.158,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.52,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.337,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.71,521.98,2,0,0.08,0.08,53,14.29,0.08,0.06,3,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.38,TAKEOFF,TO_GROUND_ROLL,0.03,80,79.97,3.63,-0.02,0.1,14.95,90.04,0.158,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.89,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.358,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.58,521.99,2,0,0.08,0.08,57,14.29,0.08,0.06,3.3,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.66,TAKEOFF,TO_GROUND_ROLL,0.21,80,79.79,3.65,0.01,0.22,-0.37,90.04,0.14,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.3,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.359,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.32,521.94,2,0,0.08,0.08,61,14.29,0.08,0.06,3.58,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
3.94,TAKEOFF,TO_GROUND_ROLL,0.48,80,79.52,3.66,-0.01,0.28,0.81,90.04,0.127,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.354,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92,521.88,2,0,0.08,0.08,65,14.29,0.08,0.06,3.86,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.22,TAKEOFF,TO_GROUND_ROLL,0.8,80,79.2,3.68,-0.07,0.29,2.75,90.05,0.11,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-3.77,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,1,0,-0.349,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.39,521.8,2,0,0.08,0.08,69,14.29,0.08,0.06,4.14,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.5,TAKEOFF,TO_GROUND_ROLL,1.13,80,78.87,3.67,0.05,0.24,-1.91,90.05,0.09,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,2.45,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.341,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.74,521.72,2,0,0.08,0.08,73,14.29,0.08,0.06,4.42,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
4.78,TAKEOFF,TO_GROUND_ROLL,1.5,80,78.5,3.65,-0.02,0.16,1.17,90.06,0.091,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.84,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.329,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.95,521.62,2,0,0.08,0.08,77,14.29,0.08,0.06,4.7,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.06,TAKEOFF,TO_GROUND_ROLL,1.9,80,78.1,3.64,0.01,0.18,0.22,90.08,0.108,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.315,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.05,521.52,2,0,0.08,0.08,81,14.29,0.08,0.06,4.98,PRELAUNCH,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.34,TAKEOFF,TO_GROUND_ROLL,2.32,80,77.68,3.66,-0.03,0.27,0.84,90.09,0.119,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.68,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.299,0.003,0.25,1,0.003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.01,521.41,2,0,0.08,0.08,85,14.29,0.08,0.06,5.26,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.62,TAKEOFF,TO_GROUND_ROLL,2.77,80,77.23,3.7,0.06,0.39,-1.52,90.11,0.112,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,1.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.283,0.0028,0.25,1,0.0028,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.86,521.29,2,0,0.08,0.08,89,14.29,0.08,0.06,5.54,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
5.9,TAKEOFF,TO_GROUND_ROLL,3.25,80,76.75,3.7,0.01,0.47,0.68,90.12,0.096,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.15,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.266,0.0026,0.25,1,0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.59,521.16,2,0,0.08,0.08,93,14.29,0.08,0.06,5.82,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.18,TAKEOFF,TO_GROUND_ROLL,3.76,80,76.24,3.71,-0.06,0.49,1.3,90.14,0.091,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.93,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.248,0.0023,0.25,1,0.0023,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2,521.02,2,0,0.08,0.08,97,14.29,0.08,0.06,6.1,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.46,TAKEOFF,TO_GROUND_ROLL,4.29,80,75.71,3.71,-0.01,0.45,0.5,90.16,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.23,0.0021,0.25,1,0.0021,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.69,520.87,2,0,0.08,0.08,101,14.29,0.08,0.06,6.38,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
6.74,TAKEOFF,TO_GROUND_ROLL,4.85,80,75.15,3.69,-0.03,0.38,0.71,90.18,0.111,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,1,0,-0.211,0.0019,0.25,1,0.0019,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.07,520.71,2,0,0.08,0.08,105,14.29,0.08,0.06,6.66,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.02,TAKEOFF,TO_GROUND_ROLL,5.44,80,74.56,3.68,-0.04,0.32,0.67,90.19,0.108,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.38,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,90.39,1,-0.001,-0.193,0.0017,0.25,1,0.0017,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.33,520.54,2,0,0.08,0.08,109,14.29,0.08,0.06,6.94,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.3,TAKEOFF,TO_GROUND_ROLL,6.05,80,73.95,3.68,-0.03,0.31,0.59,90.21,0.098,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.3,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,90.39,1,-0.001,-0.174,0.0015,0.25,1,0.0015,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.48,520.36,2,0,0.08,0.08,113,14.29,0.08,0.06,7.22,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.58,TAKEOFF,TO_GROUND_ROLL,6.68,80,73.32,3.69,-0.04,0.36,0.67,90.23,0.095,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,90.38,1,-0.001,-0.153,0.0012,0.25,1,0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.52,520.16,2,0,0.08,0.08,117,14.29,0.08,0.06,7.5,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
7.86,TAKEOFF,TO_GROUND_ROLL,7.34,80,72.66,3.71,-0.04,0.46,0.76,90.25,0.099,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,90.38,1,-0.001,-0.131,0.001,0.25,1,0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.45,519.96,2,0,0.08,0.08,121,14.29,0.08,0.06,7.78,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.14,TAKEOFF,TO_GROUND_ROLL,8.02,80,71.98,3.73,-0.05,0.57,0.87,90.27,0.104,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,90.38,1,-0.001,-0.11,0.0008,0.25,1,0.0008,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.28,519.74,2,0,0.08,0.08,125,14.29,0.08,0.06,8.06,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.42,TAKEOFF,TO_GROUND_ROLL,8.72,80,71.28,3.74,-0.05,0.67,0.97,90.29,0.103,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,90.38,1,-0.002,-0.089,0.0007,0.25,1,0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.99,519.51,2,0,0.08,0.08,129,14.29,0.08,0.06,8.34,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.7,TAKEOFF,TO_GROUND_ROLL,9.45,80,70.55,3.75,-0.05,0.72,1.02,90.31,0.098,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,90.38,1,-0.002,-0.069,0.0005,0.25,1,0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.6,519.27,2,0,0.08,0.08,133,14.29,0.08,0.06,8.62,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
8.98,TAKEOFF,TO_GROUND_ROLL,10.2,80,69.8,3.75,-0.06,0.72,1.02,90.33,0.096,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,90.38,1,-0.002,-0.049,0.0003,0.25,1,0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.1,519.02,2,0,0.08,0.08,137,14.29,0.08,0.06,8.9,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.26,TAKEOFF,TO_GROUND_ROLL,10.97,80,69.03,3.74,-0.06,0.68,0.99,90.35,0.098,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,90.38,1,-0.003,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.5,518.75,2,0,0.08,0.08,141,14.29,0.08,0.06,9.18,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.54,TAKEOFF,TO_GROUND_ROLL,11.76,80,68.24,3.74,-0.07,0.63,0.94,90.37,0.101,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,90.38,1,-0.003,-0.01,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.8,518.47,2,0,0.08,0.08,145,14.29,0.08,0.06,9.46,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
9.82,TAKEOFF,TO_GROUND_ROLL,12.57,80,67.43,3.73,-0.07,0.61,0.91,90.39,0.1,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,90.38,1,-0.003,0.01,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,518.18,2,0,0.08,0.08,149,14.29,0.08,0.06,9.74,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.1,TAKEOFF,TO_GROUND_ROLL,13.41,80,66.59,3.73,-0.08,0.62,0.92,90.41,0.097,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,0,0,90.38,1,-0.004,0.03,-0.0002,0.25,1,-0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.1,517.87,2,0,0.08,0.08,153,14.29,0.08,0.06,10.02,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.38,TAKEOFF,TO_GROUND_ROLL,14.26,80,65.74,3.74,-0.08,0.67,0.97,90.43,0.095,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,0,0,90.38,1,-0.005,0.05,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.09,517.55,2,0,0.08,0.08,157,14.29,0.08,0.06,10.3,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
10.66,TAKEOFF,TO_GROUND_ROLL,15.13,80,64.87,3.76,-0.09,0.75,1.05,90.45,0.096,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,0,0,90.38,1,-0.005,0.07,-0.0005,0.25,1,-0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.99,517.22,2,0,0.08,0.08,161,14.29,0.08,0.06,10.58,LANDED,CF1-F,0:/Integrated Flight Computer/aircraft/cf1_f_cfg.ks (inferred preloaded)
